,ORPM_adv_h,Net_ORPM_adv_h,Net_ORPM_adv_a,weighted_DRPM_h,weighted_ORPM_h,DRPM_adv_h,weighted_ORPM_a,Winpercent_h,Winpercent_a,weighted_DRPM_a
42,0.6408043841240418,0.3902255684040159,0.3597656112340426,0.3867817806433797,0.4638901075920271,0.335906141839477,0.18228133934394344,0.666666667,0.0,0.7149694969644258
43,0.6813024054049153,0.6559119988944002,0.3999340679858976,0.5972695161010821,0.7605806435031396,0.5518558508994623,0.39797583269330894,1.0,1.0,0.4935578143021575
44,0.549238915506754,0.38351196300827417,0.26846916111447583,0.6690426877565997,0.3231886576329139,0.5693490266524711,0.2247108266194059,0.5,0.333333333,0.5303446344516574
45,0.4928803012748292,0.4218288039842047,0.5995173046822839,0.3889187227583956,0.5771800491548401,0.2944507563795352,0.5914194466051818,0.666666667,0.5,0.8000172099993252
46,0.5056511728596013,0.4540751307878575,0.5641741562259117,0.25387343085238284,0.4480613935930341,0.3582681750349709,0.4367590478738315,0.0,0.333333333,0.5373370807824411
47,0.4803907735781676,0.5668623852104775,0.5149854603712927,0.8000505267042086,0.6963760326209198,0.5909818626481099,0.7355944854645846,1.0,1.0,0.6180868014079888
48,0.8142190360395307,0.8625088858865634,0.2869994299927675,0.4999258806642055,0.7662285182843488,0.7499629403321026,0.13779044620528744,0.333333333,0.0,0.0
49,0.9901653406410079,0.8420988970454065,0.27356720176019644,0.33577102272286474,0.980330681282016,0.4902354924127294,0.0,0.666666667,0.0,0.35530003789740594
50,0.6323211311562417,0.4723851329518794,0.5240696449169461,0.4965918220117729,0.8031804322968514,0.2482959110058865,0.5385381699843681,1.0,0.666666667,1.0
51,0.7568852677618918,0.5483082678626031,0.4408949335764088,0.3325540649558629,0.7960194806476841,0.2635618239233201,0.2822489451239006,0.666666667,0.333333333,0.8054304171092226
52,0.5701088401138898,0.5118808249074129,0.4820508024002752,0.09017834421661808,0.3227150512749696,0.43609664764340206,0.18249737104718974,0.666666667,0.666666667,0.21798504892981407
53,0.4730636128858478,0.4011260313682319,0.5196377929239049,0.4888503408095847,0.4717089710839918,0.39459095942367617,0.5255817453122962,0.666666667,0.333333333,0.6996684219622323
54,0.10108334488258686,0.3809017948589895,0.8986530050061665,0.21798504892981407,0.18249737104718974,0.44110701310347467,0.980330681282016,0.5,0.75,0.33577102272286474
55,0.4977079119600346,0.6484625057002861,0.4328997613023491,0.8000172099993252,0.5914194466051818,0.7649694164438677,0.5960036226851126,0.333333333,0.333333333,0.2700783771115898
56,0.4551597589521269,0.3899034662781379,0.4571471565348175,0.4583545034489896,0.30829535059756275,0.482398344573416,0.39797583269330894,0.0,1.0,0.4935578143021575
57,0.3339353134721714,0.5477259533967808,0.7207315434447188,0.3867817806433797,0.4638901075920271,0.5271138578437584,0.7960194806476841,0.5,0.5,0.3325540649558629
58,0.6322027572677077,0.7454367657983922,0.4644445742037712,0.9227652414570406,1.0,0.6523392200245259,0.7355944854645846,0.5,0.666666667,0.6180868014079888
59,0.4292314529307896,0.5082528403712807,0.7211464136565391,0.14644940967806575,0.4868911618130671,0.3426036684945756,0.6284282559514879,0.333333333,1.0,0.4612420726889146
60,0.31340631250599704,0.27243176511593914,0.5458758583974745,0.6690426877565997,0.3231886576329139,0.4344960805261955,0.6963760326209198,0.666666667,1.0,0.8000505267042086
61,0.7352022163680171,0.5228027881381859,0.3250228956917248,0.6138946815354323,0.7526533778599347,0.4042321322131048,0.2822489451239006,0.333333333,0.5,0.8054304171092226
62,0.21085034792040191,0.2730748121815059,0.5647220982200407,0.7149694969644258,0.18228133934394344,0.5588499904316718,0.7605806435031396,0.25,0.75,0.5972695161010821
63,0.45476161180433294,0.26352427483544844,0.6240348577527408,0.25387343085238284,0.4480613935930341,0.1269367154261914,0.5385381699843681,0.25,0.5,1.0
64,0.38764458669029705,0.1934307423193249,0.3976861957982821,0.35530003789740594,0.0,0.4124777017228743,0.2247108266194059,0.0,0.25,0.5303446344516574
65,0.5448402410478731,0.4571471565348175,0.3899034662781379,0.4935578143021575,0.39797583269330894,0.517601655426584,0.30829535059756275,0.75,0.2,0.4583545034489896
66,0.4054757654352457,0.5454234498776099,0.7023300765649508,0.3889187227583956,0.5771800491548401,0.4444964210470951,0.7662285182843488,0.75,0.5,0.4999258806642055
67,0.3342642693935701,0.4847645040815999,0.6829055810639426,0.4888503408095847,0.4717089710839918,0.4961292593989059,0.8031804322968514,0.75,1.0,0.4965918220117729
68,0.4555886512807677,0.3805704706767488,0.4996682007642506,0.5373370807824411,0.4367590478738315,0.4188343294101045,0.5255817453122962,0.25,0.25,0.6996684219622323
69,0.3143536019671467,0.4327853138254759,0.5439662374841918,0.5303446344516574,0.2247108266194059,0.6301331286700338,0.5960036226851126,0.2,0.25,0.2700783771115898
70,0.4154194015510211,0.5137066197089687,0.5296946217518554,0.8000172099993252,0.5914194466051818,0.6013738469491215,0.7605806435031396,0.5,0.8,0.5972695161010821
71,0.685785872024256,0.8100343293109097,0.4014154819340213,0.9227652414570406,1.0,0.7307615843840629,0.6284282559514879,0.6,0.75,0.4612420726889146
72,0.3756483381742412,0.4436552768587633,0.7841755059262889,0.14644940967806575,0.4868911618130671,0.2641813041350385,0.7355944854645846,0.5,0.5,0.6180868014079888
73,0.5216830513938747,0.6271935574396955,0.7175601155999624,0.3325540649558629,0.7960194806476841,0.3593296917102153,0.7526533778599347,0.4,0.5,0.6138946815354323
74,0.4776465375790489,0.4031186705529984,0.5191913640599557,0.0,0.13779044620528744,0.39100747553509296,0.18249737104718974,0.0,0.6,0.21798504892981407
75,0.3131695093270249,0.2721532167432845,0.7842850577524045,0.09017834421661808,0.3227150512749696,0.14506390875620478,0.6963760326209198,0.75,1.0,0.8000505267042086
76,0.1236733110700326,0.15902008971374826,0.7081920326318885,0.35530003789740594,0.0,0.3707026781809869,0.7526533778599347,0.25,0.4,0.6138946815354323
77,0.5630070056268096,0.2987135656037785,0.3302879007304257,0.4583545034489896,0.30829535059756275,0.37169250324228187,0.18228133934394344,0.166666667,0.2,0.7149694969644258
78,0.6696451623524121,0.7249432086706509,0.480165892460022,0.4965918220117729,0.8031804322968514,0.5549050206841966,0.4638901075920271,1.0,0.6,0.3867817806433797
79,0.3186975945950847,0.3999340679858976,0.6559119988944002,0.4935578143021575,0.39797583269330894,0.4481441491005377,0.7605806435031396,0.8,0.833333333,0.5972695161010821
80,0.27848006967428257,0.3960401327198367,0.5869591248719528,0.6690426877565997,0.3231886576329139,0.5845584035461971,0.7662285182843488,0.5,0.6,0.4999258806642055
81,0.2726255320151401,0.5826845465720379,0.7002684463633536,0.6996684219622323,0.5255817453122962,0.6819486996196837,0.980330681282016,0.4,0.6,0.33577102272286474
82,0.5118237887454788,0.5847297169173947,0.4740447229475117,0.4888503408095847,0.4717089710839918,0.6174884549786008,0.4480613935930341,0.6,0.4,0.25387343085238284
83,0.5258235040856505,0.6682781682372586,0.28636174009920834,1.0,0.5385381699843681,0.9267752951609672,0.4868911618130671,0.4,0.4,0.14644940967806575
84,0.3237653887322829,0.383840112807474,0.5328952801660474,0.5303446344516574,0.2247108266194059,0.5707129558466308,0.5771800491548401,0.166666667,0.6,0.3889187227583956
85,0.29324687418103856,0.4079577557563452,0.6726136477559854,0.21798504892981407,0.18249737104718974,0.4739533359091122,0.5960036226851126,0.5,0.4,0.2700783771115898
86,0.6343521976651061,0.722555552344216,0.2721669384537768,0.8000172099993252,0.5914194466051818,0.8549194328913536,0.3227150512749696,0.4,0.8,0.09017834421661808
87,0.9212701175383644,0.9884316233762108,0.3546077197220765,0.33577102272286474,0.980330681282016,0.6678855113614324,0.13779044620528744,0.5,0.25,0.0
88,0.7680549462039865,0.8407013047576088,0.3046434840578167,0.9227652414570406,1.0,0.7679917304068304,0.4638901075920271,0.666666667,0.666666667,0.3867817806433797
89,0.29293645625149045,0.2483533504049664,0.4897036485875783,0.8054304171092226,0.2822489451239006,0.502689945202507,0.6963760326209198,0.4,0.8,0.8000505267042086
90,0.4041653959611718,0.4787679770005159,0.560156679626962,0.5373370807824411,0.4367590478738315,0.5380475040467633,0.6284282559514879,0.2,0.6,0.4612420726889146
91,0.5349262428317145,0.5330026593523906,0.6155277604818099,0.4999258806642055,0.7662285182843488,0.34993767697999845,0.6963760326209198,0.666666667,0.666666667,0.8000505267042086
92,0.7891496520795981,0.5647220982200407,0.2730748121815059,0.5972695161010821,0.7605806435031396,0.44115000956832817,0.18228133934394344,0.7142857140000001,0.333333333,0.7149694969644258
93,0.4015902161484257,0.5041947912113477,0.7954752957005108,0.4965918220117729,0.8031804322968514,0.2869132902773661,1.0,0.8,0.571428571,0.9227652414570406
94,0.4032781930440635,0.3164310574571449,0.5564209863227608,0.4935578143021575,0.39797583269330894,0.3467703021514161,0.5914194466051818,0.833333333,0.5,0.8000172099993252
95,0.2635845884926148,0.4649733482873815,0.6044804776724994,0.6690426877565997,0.3231886576329139,0.6682443114003684,0.7960194806476841,0.4,0.5,0.3325540649558629
96,0.6014333470186634,0.6838335541133238,0.3134962662646,0.6996684219622323,0.5255817453122962,0.8047450388728071,0.3227150512749696,0.5,0.666666667,0.09017834421661808
97,0.2708934117600874,0.3816636806194321,0.7623922661260296,0.0,0.13779044620528744,0.3649608114442051,0.5960036226851126,0.4,0.5,0.2700783771115898
98,0.3680572428097035,0.43472597417948144,0.6431553640563661,0.4888503408095847,0.4717089710839918,0.435381769700798,0.7355944854645846,0.666666667,0.6,0.6180868014079888
99,0.6151214096934027,0.5398179434704272,0.18132182299811103,1.0,0.5385381699843681,0.7708227482755052,0.30829535059756275,0.5,0.14285714300000002,0.4583545034489896
100,0.3672179887270779,0.4146318725962613,0.5856024274265669,0.21798504892981407,0.18249737104718974,0.4820558090387156,0.4480613935930341,0.428571429,0.333333333,0.25387343085238284
101,0.4227449486250345,0.3565536619303855,0.33701167686509925,0.8054304171092226,0.2822489451239006,0.6340466681633907,0.4367590478738315,0.5,0.166666667,0.5373370807824411
102,0.51150052711052,0.5389198158179799,0.6243744157803346,0.14644940967806575,0.4868911618130671,0.379833814517343,0.4638901075920271,0.333333333,0.7142857140000001,0.3867817806433797
103,0.4122633356474527,0.4984846275604707,0.6943459496410803,0.3889187227583956,0.5771800491548401,0.3875120206114817,0.7526533778599347,0.666666667,0.5,0.6138946815354323
104,0.6647347352052586,0.6412029708778098,0.4628357887593309,0.4999258806642055,0.7662285182843488,0.4812943999408821,0.4367590478738315,0.7142857140000001,0.14285714300000002,0.5373370807824411
105,0.5071196987251708,0.5995173046822839,0.4218288039842047,0.8000172099993252,0.5914194466051818,0.7055492436204648,0.5771800491548401,0.571428571,0.571428571,0.3889187227583956
106,0.8490408680790578,0.656709652551704,0.43957000773817295,0.33577102272286474,0.980330681282016,0.2651703028068211,0.2822489451239006,0.428571429,0.571428571,0.8054304171092226
107,0.430204568610264,0.5078290319244221,0.733258078601855,0.2700783771115898,0.5960036226851126,0.3259957878518005,0.7355944854645846,0.428571429,0.666666667,0.6180868014079888
108,0.7474425408496443,0.6954654981670342,0.3886538896597845,0.4965918220117729,0.8031804322968514,0.5191186592813917,0.30829535059756275,0.666666667,0.125,0.4583545034489896
109,0.5376303907091696,0.608783000621145,0.3983843155963215,0.4935578143021575,0.39797583269330894,0.7016897350427698,0.3227150512749696,0.7142857140000001,0.7142857140000001,0.09017834421661808
110,0.661594328816457,0.4556052653193076,0.13630700994655215,0.6690426877565997,0.3231886576329139,0.6568713249295969,0.0,0.333333333,0.2,0.35530003789740594
111,0.364781132332306,0.5840094724102739,0.5918670616742526,0.6996684219622323,0.5255817453122962,0.6835571785031848,0.7960194806476841,0.428571429,0.571428571,0.3325540649558629
112,0.18860490135107394,0.24690779462811485,0.8591871265755359,0.0,0.13779044620528744,0.20136524194945896,0.7605806435031396,0.5,0.625,0.5972695161010821
113,0.4787852563622688,0.30063827783459585,0.2495538937735912,0.7149694969644258,0.18228133934394344,0.5923124312563842,0.2247108266194059,0.428571429,0.14285714300000002,0.5303446344516574
114,0.5334145994501882,0.5272580263673358,0.2774324374199265,1.0,0.5385381699843681,0.7555748295952077,0.4717089710839918,0.571428571,0.571428571,0.4888503408095847
115,0.5901834311792269,0.6769031031720213,0.4854153751075209,0.4612420726889146,0.6284282559514879,0.6036843209182658,0.4480613935930341,0.666666667,0.428571429,0.25387343085238284
116,0.4924089046354623,0.6289730274019125,0.4968821882112716,0.4888503408095847,0.4717089710839918,0.6712004655657595,0.4868911618130671,0.5,0.428571429,0.14644940967806575
117,0.3481880163104599,0.4413785067103908,0.6704937734658272,0.8000505267042086,0.6963760326209198,0.438642642623584,1.0,0.571428571,0.625,0.9227652414570406
118,0.23206509155813315,0.2980294278341585,0.6407610979336982,0.5303446344516574,0.2247108266194059,0.4665375591752877,0.7605806435031396,0.125,0.666666667,0.5972695161010821
119,0.3913568026426333,0.30501541694641643,0.5321977100269965,0.4583545034489896,0.30829535059756275,0.3793430407433786,0.5255817453122962,0.111111111,0.375,0.6996684219622323
120,0.6364074825260994,0.4868425051114191,0.4907043833465014,0.2700783771115898,0.5960036226851126,0.30051784467749504,0.3231886576329139,0.5,0.428571429,0.6690426877565997
121,0.4433550292185935,0.5245117874378987,0.5920226135654941,0.3867817806433797,0.4638901075920271,0.498931528942492,0.5771800491548401,0.625,0.5,0.3889187227583956
122,0.6521968953829387,0.6084398926903267,0.4588751830807791,0.14644940967806575,0.4868911618130671,0.4642321803741258,0.18249737104718974,0.375,0.375,0.21798504892981407
123,0.34486452630612674,0.38833779745934827,0.6753810457966112,0.0,0.13779044620528744,0.3730632845738086,0.4480613935930341,0.428571429,0.5,0.25387343085238284
124,0.493212429787793,0.6486269000324176,0.609672204639149,0.6138946815354323,0.7526533778599347,0.5569844004356134,0.7662285182843488,0.571428571,0.75,0.4999258806642055
125,0.6613575256374848,0.4553267169466529,0.3747162093014822,0.09017834421661808,0.3227150512749696,0.3674391531596061,0.0,0.75,0.166666667,0.35530003789740594
126,0.4500161971100214,0.18734233565192687,0.283394548583644,0.7149694969644258,0.18228133934394344,0.4547695399276016,0.2822489451239006,0.5,0.625,0.8054304171092226
127,0.5524782930078691,0.4919331145884047,0.4301898874697237,0.8000505267042086,0.6963760326209198,0.5000166583524417,0.5914194466051818,0.5,0.625,0.8000172099993252
128,0.4014718422598917,0.4740311150148275,0.4326349159443028,1.0,0.5385381699843681,0.6909565992960056,0.7355944854645846,0.625,0.571428571,0.6180868014079888
129,0.3240487873347359,0.6431730254347494,0.7984659526871206,0.4612420726889146,0.6284282559514879,0.5627355249830249,0.980330681282016,0.571428571,0.375,0.33577102272286474
130,0.2372091273438519,0.12369359394830548,0.5746413894421999,0.35530003789740594,0.0,0.3278158079675869,0.5255817453122962,0.28571428600000004,0.444444444,0.6996684219622323
131,0.2980018113425563,0.3823451534243353,0.8887663916963895,0.2700783771115898,0.5960036226851126,0.17365656782727454,1.0,0.5555555560000001,0.666666667,0.9227652414570406
132,0.5135655298590978,0.4633846817507575,0.509434952447215,0.3867817806433797,0.4638901075920271,0.4247223499304693,0.4367590478738315,0.666666667,0.125,0.5373370807824411
133,0.7026022998017712,0.6809667762319063,0.44139885798133627,0.4965918220117729,0.8031804322968514,0.5015170038548077,0.39797583269330894,0.7142857140000001,0.625,0.4935578143021575
134,0.7438620650250607,0.6912538329411021,0.4562139505965432,0.3325540649558629,0.7960194806476841,0.4370997807534367,0.30829535059756275,0.625,0.1,0.4583545034489896
135,0.8778099273313051,0.7700055947343729,0.4057293529281202,0.33577102272286474,0.980330681282016,0.4027131941356037,0.2247108266194059,0.444444444,0.111111111,0.5303446344516574
136,0.6110212367593858,0.4473303556143732,0.4826048549215074,0.5972695161010821,0.7605806435031396,0.2986347580505411,0.5385381699843681,0.7,0.5555555560000001,1.0
137,0.7399958873319687,0.6086921428984315,0.3974132873506228,0.4965918220117729,0.8031804322968514,0.4137745671275866,0.3231886576329139,0.625,0.375,0.6690426877565997
138,0.5444576645598791,0.4949433833792352,0.5856073813016489,0.14644940967806575,0.4868911618130671,0.3264457976879541,0.39797583269330894,0.444444444,0.666666667,0.4935578143021575
139,0.6023000170212512,0.5505377338634294,0.6227314706411661,0.3325540649558629,0.7960194806476841,0.26626842747826884,0.5914194466051818,0.666666667,0.5555555560000001,0.8000172099993252
140,0.4277707505406934,0.16117531809853586,0.5778595769391393,0.0,0.13779044620528744,0.09728479144538872,0.2822489451239006,0.5,0.5555555560000001,0.8054304171092226
141,0.2782432664953104,0.395761584347182,0.8253683242268828,0.09017834421661808,0.3227150512749696,0.29512623177620634,0.7662285182843488,0.666666667,0.7777777779999999,0.4999258806642055
142,0.3595277966120285,0.4364525271336747,0.6531884361135933,0.4888503408095847,0.4717089710839918,0.4374778296370762,0.7526533778599347,0.5555555560000001,0.5,0.6138946815354323
143,0.6241573195139429,0.7168661279483908,0.34587481926243835,0.8000505267042086,0.6963760326209198,0.7730885479259129,0.4480613935930341,0.5555555560000001,0.444444444,0.25387343085238284
144,0.5535831147565483,0.6545260162163753,0.526899360434108,0.6180868014079888,0.7355944854645846,0.5784223643595371,0.6284282559514879,0.625,0.5,0.4612420726889146
145,0.2292411541675286,0.3381210631988112,0.6440828572447255,0.5303446344516574,0.2247108266194059,0.515209376893726,0.7662285182843488,0.2,0.8,0.4999258806642055
146,0.8384056711835429,0.7244502389853894,0.2218908789484176,0.9227652414570406,1.0,0.6268612768502204,0.3231886576329139,0.7,0.444444444,0.6690426877565997
147,0.6327820112729221,0.5856024274265669,0.4146318725962613,0.25387343085238284,0.4480613935930341,0.5179441909612844,0.18249737104718974,0.4,0.333333333,0.21798504892981407
148,0.7015753160635879,0.8282528140545984,0.6130317396069189,0.33577102272286474,0.980330681282016,0.4734261499822346,0.5771800491548401,0.4,0.444444444,0.3889187227583956
149,0.7067531258189614,0.6726136477559854,0.4079577557563452,0.2700783771115898,0.5960036226851126,0.5260466640908878,0.18249737104718974,0.5,0.4,0.21798504892981407
150,0.37833359990580223,0.28969639992628193,0.3892521449484975,0.8054304171092226,0.2822489451239006,0.5528809975734952,0.5255817453122962,0.5,0.5,0.6996684219622323
151,0.2731854998000528,0.1634047840993622,0.7596961140038965,0.0,0.13779044620528744,0.09999139500033744,0.5914194466051818,0.5555555560000001,0.5,0.8000172099993252
152,0.5368665691953414,0.4860140806999534,0.444587239431726,0.4888503408095847,0.4717089710839918,0.4976462632537136,0.39797583269330894,0.6,0.6,0.4935578143021575
153,0.3420528350069484,0.4158969664421917,0.6332188439539391,0.5373370807824411,0.4367590478738315,0.4617211996235045,0.7526533778599347,0.111111111,0.444444444,0.6138946815354323
154,0.4465978001620342,0.6169009151125959,0.5547356773788693,0.8000505267042086,0.6963760326209198,0.6517293523462179,0.8031804322968514,0.6,0.5555555560000001,0.4965918220117729
155,0.8677972427322923,0.6981589605746612,0.15729353675955504,0.6180868014079888,0.7355944854645846,0.6313933817552915,0.0,0.5555555560000001,0.25,0.35530003789740594
156,0.6781284153202123,0.43412932086094,0.1072075355152709,1.0,0.5385381699843681,0.6425152515177871,0.18228133934394344,0.5,0.5555555560000001,0.7149694969644258
157,0.6600664526769626,0.5926861888897078,0.4032129232701834,0.4612420726889146,0.6284282559514879,0.5014437846199625,0.30829535059756275,0.5555555560000001,0.090909091,0.4583545034489896
158,0.6396686782356409,0.8021927049073867,0.4923206521300958,0.4999258806642055,0.7662285182843488,0.6767382354930698,0.4868911618130671,0.818181818,0.5,0.14644940967806575
159,0.5908205812340632,0.35296862593500433,0.4185608816967481,0.3867817806433797,0.4638901075920271,0.2906756817670785,0.2822489451239006,0.7,0.454545455,0.8054304171092226
160,0.6019902596761579,0.8630353566372695,0.4999831259854156,0.9227652414570406,1.0,0.7951055882505889,0.7960194806476841,0.727272727,0.7,0.3325540649558629
161,0.5924623025348411,0.6016594432774572,0.4557567272633621,0.09017834421661808,0.3227150512749696,0.545089172108309,0.13779044620528744,0.6,0.6,0.0
162,0.5624363679800601,0.3998312847820006,0.4973785001864176,0.25387343085238284,0.4480613935930341,0.29241537154789154,0.3231886576329139,0.363636364,0.4,0.6690426877565997
163,0.421675122412589,0.5095555848786152,0.7432911506590822,0.2700783771115898,0.5960036226851126,0.3280918477880788,0.7526533778599347,0.545454545,0.4,0.6138946815354323
164,0.39012498111056176,0.7208975573745697,0.7424421290812829,0.5972695161010821,0.7605806435031396,0.6307492466891087,0.980330681282016,0.727272727,0.454545455,0.33577102272286474
165,0.6272388542649441,0.3742686193341108,0.29775839146768,0.5373370807824411,0.4367590478738315,0.4111837919090077,0.18228133934394344,0.2,0.6,0.7149694969644258
166,0.6050063700761442,0.5563285098926083,0.4664108815713967,0.6180868014079888,0.7355944854645846,0.4592091897228782,0.5255817453122962,0.6,0.545454545,0.6996684219622323
167,0.5707685470692104,0.7211464136565391,0.5082528403712807,0.4612420726889146,0.6284282559514879,0.6573963315054244,0.4868911618130671,0.5,0.454545455,0.14644940967806575
