,ORPM_adv_h,Net_ORPM_adv_h,Net_ORPM_adv_a,weighted_DRPM_h,weighted_ORPM_h,DRPM_adv_h,weighted_ORPM_a,Winpercent_h,Winpercent_a,weighted_DRPM_a,ORB_h,DRtg_h,+/-_h,TS%_a_x,TOV_h,TRB_a,FGA_h,ORB_a,BLK_a,DREB%_a,+/-_a,PIE_a,FG%_h,Def_Adv_h,PF_h,AST%_a_y,DRB_h,TOV_a,3P_a,AST_h
390,0.37289925489326575,0.31624266111308363,0.5687018287049725,0.03651938515440345,0.008468381139173198,0.3748347508615352,0.25667721066422844,0.083333333,0.24,0.2846962504397791,0.4931000354418277,0.7823828994626268,0.3865478883465621,0.3707702216827022,0.6911504469202104,0.4772851426967726,0.6158832891963287,0.4773082386450212,0.5174817598588473,0.21036706270402566,0.3980237180116691,0.6855939591760907,0.5741634824463447,0.6352750746199074,0.6446819801457793,0.2518507585585445,0.674203507578273,0.4185653151380966,0.30218326566608755,0.5433518277782953
391,0.5947455073591915,0.6420980209587549,0.2945722204390965,0.895297991994477,0.6472456972756417,0.7703017946829456,0.4622218292830974,0.653846154,0.7692307690000001,0.3593453010745389,0.2028210693644688,0.6093210981078926,0.5190157193435173,0.5891236737362403,0.2867636511554481,0.4132974876276176,0.28461141634048925,0.4330598178496553,0.5405738264292053,0.35952164662467984,0.5305145604211975,0.7194152138008431,0.5325225964962806,0.4207488295708682,0.1577193672699903,0.2578822187152737,0.35959659184223824,0.4335213775762255,0.5176104700766064,0.3593407009450411
392,0.4889127308330909,0.5799351996930471,0.468222613798017,0.2846962504397791,0.25667721066422844,0.637644077105344,0.2783289964207696,0.269230769,0.296296296,0.011776443894169764,0.617231338734157,0.6397590978809242,0.4865160902636432,0.5662772050957169,0.3654471545074911,0.44851765159405615,0.4923593262953658,0.3795118599787291,0.522829673615531,0.4593543420179641,0.5613422424699983,0.8181166040133385,0.4678704150374393,0.5881366202754845,0.5371346170351375,0.34511660967004715,0.4104337433149981,0.5123391105210362,0.4140588473371243,0.4522258742809188
393,0.5190846771002506,0.4197632953611625,0.6326383365612593,0.38018146998911184,0.6845152298888368,0.24020669598674185,0.6472456972756417,0.703703704,0.62962963,0.895297991994477,0.4045350626649873,0.5250124588712558,0.6119357581898289,0.40428618142042105,0.4667292039020925,0.26089407407937504,0.4173075209769229,0.1852288180513953,0.33722659576553005,0.0935554309971092,0.4317197775967528,0.6789618061458308,0.6753477368111059,0.5447953677491546,0.3822650492962688,0.1343076170165216,0.5207413892153451,0.3337836675114153,0.3169948743496587,0.4659542169089207
394,0.5773444266432001,0.3918797311876236,0.5936020934168119,0.11331028637852032,0.5138375222264652,0.18141748284271647,0.3627953738010266,0.423076923,0.307692308,0.7449936888167894,0.6468451674916722,0.5278366840593309,0.5470166465865803,0.4053266186584232,0.7962667052903765,0.3985578249117137,0.7255179539834009,0.33462023955820297,0.2549055431527809,0.4827628107694102,0.467133744894349,0.7701147609985024,0.7317719958637742,0.5589987199326086,0.7786866563566455,0.2800526862075036,0.7571392558642516,0.505020589153421,0.3342683985500553,0.7301919431768459
395,0.7566020119007453,0.6227499516186454,0.382637918996463,0.5266407778595268,0.8225093493672688,0.4532319922800158,0.321403828906526,0.76,0.72,0.6193720881191973,0.4324215389638788,0.6363951240792001,0.4646249420122937,0.4869285133254997,0.35689036953645925,0.4856796341372147,0.3909918566674663,0.3549193887772742,0.39729797658668536,0.19424181711515254,0.6420083969475721,0.712278555327254,0.4054387657043951,0.4763299540208133,0.34054503108744705,0.27249737542014085,0.3651291984219198,0.4093834038272299,0.5009665839505488,0.4064190637317201
396,0.7612935780493361,0.6759099829054938,0.2474390613011888,0.5697310417476422,0.6263446357297235,0.6567425665682323,0.11607718516854575,0.692307692,0.518518519,0.2589428709458969,0.3426480638679791,0.5922835150182352,0.4699034046190908,0.5442821146799713,0.2970078597887124,0.4664581420958345,0.3342997002897191,0.3145295501853593,0.3668587004771121,0.5105072106230127,0.5484187537079418,0.7442260625523562,0.4589549832096592,0.5610527458744652,0.2404293609225668,0.656119567057715,0.4090880117388743,0.6797127726190719,0.5741591429291881,0.2799797845079687
397,0.4949030547998439,0.5322907319859986,0.6900549462790895,0.024196533199566158,0.4522682542570682,0.33097143651450417,0.4622218292830974,0.52,0.7777777779999999,0.3593453010745389,0.3691547049256732,0.5765733954611421,0.5259256862602736,0.5068855305922542,0.5321966203241886,0.4825183545630561,0.4433587509830936,0.4870710971531391,0.5442854453334954,0.2282359857373728,0.5530113596843425,0.7073027017844062,0.3725160427324485,0.5244050676004046,0.4438344712542985,0.27764963672010146,0.5492272321343269,0.4713668793007709,0.5277358127099536,0.5040171432436631
398,0.4204502841565044,0.39180945750731744,0.4506966764973308,0.4635375753045686,0.2360322606452047,0.5317731420727506,0.3913810105048829,0.17857142899999998,0.481481481,0.4005379899231749,0.5847524370455232,0.6750992704929459,0.3353186257462034,0.6156214713733953,0.6442704614953252,0.4453407082620966,0.6199080002488909,0.4084590861905751,0.6703108974342861,0.3747882752329011,0.4001356860299058,0.7474360903805662,0.628516708160345,0.5204365524376259,0.5957997168561391,0.25698315890598383,0.6374865526490494,0.4462773673467283,0.7145687979190064,0.6090145343289834
399,0.6117082544932282,0.6771535502039913,0.4126829951225805,0.5214499058259744,0.5887178599957179,0.6573140106911797,0.3705682726524877,0.4,0.185185185,0.2095286792272325,0.304148256513161,0.5350051647237026,0.5295048924721487,0.3598021322994765,0.3014431916744108,0.6702204100576378,0.3133632225331775,0.5384080875953463,0.5573182940447029,0.17852744355030134,0.3919575405311978,0.6833129157620027,0.5220972760806984,0.4736150889597176,0.36324617084363175,0.13877585017015304,0.3571180682233885,0.7124135952685259,0.5755672461287311,0.4358350920022588
