,ORPM_adv_h,Net_ORPM_adv_h,Net_ORPM_adv_a,weighted_DRPM_h,weighted_ORPM_h,DRPM_adv_h,weighted_ORPM_a,Winpercent_h,Winpercent_a,weighted_DRPM_a,ORB_h,DRtg_h,+/-_h,TS%_a_x,TOV_h,TRB_a,FGA_h,ORB_a,BLK_a,DREB%_a,+/-_a,PIE_a,FG%_h,Def_Adv_h,PF_h,AST%_a_y,DRB_h,TOV_a,3P_a,AST_h,AST%_h_x,3P%_a,FG_h,PACE_a,BLK%_h,TOV%_h,TO RATIO_a,FTA_h,STL_h,EFG%_a
148,0.6255853081245981,0.8167853531986871,0.5422321292544438,0.4138232362739145,0.7590869289783562,0.6515603728806081,0.5138375222264652,0.625,0.222222222,0.11331028637852032,0.3077358654171587,0.4433406822238048,0.5684562880168101,0.4478217215810321,0.4857299649899594,0.5682113942165932,0.3855147970252274,0.4975959090208898,0.4151994189869704,0.2009218405817956,0.3780699579374073,0.7233551291626139,0.4661833074991422,0.5353015444329302,0.4263638815955909,0.4058455308428259,0.5287440349235327,0.635569956607259,0.44667125761951787,0.3449955794956007,0.3449955794956007,0.2717669212787395,0.3919375648337077,0.3099015937140954,0.4462088133553113,0.4856907865429209,0.16956521739130434,0.5737396926395434,0.6210388108058139,0.21996824090624006
149,0.5970423454165239,0.4847364690631211,0.44756847031123626,0.2095286792272325,0.3705682726524877,0.4227281161712347,0.18105902193979986,0.3,0.363636364,0.3627428823332712,0.5570103205119438,0.6368624904128598,0.4452879991202983,0.6140058227678307,0.6420249161939651,0.3692200064190999,0.5555004380965235,0.2663328215138304,0.3276016091028671,0.21012715123473247,0.4623262468945668,0.6991590302511396,0.5259706529089512,0.5101128758015658,0.5286590719037985,0.2686031916801148,0.6143352331793452,0.47127393430209,0.6035438927672025,0.4553355795628988,0.4553355795628988,0.7900205258395241,0.5693102163684588,0.2368410448647281,0.5509127593685311,0.4989473898169126,0.13763048545657244,0.4052843109763502,0.3780038893133322,0.1624769827953427
150,0.5870787455173149,0.4451339780700477,0.4390415106482025,0.5697310417476422,0.6263446357297235,0.4003801561855895,0.4562928120113611,0.625,0.7,0.7672566387344606,0.35345699230558153,0.3933439898127937,0.4760688063240034,0.26917858617698964,0.43128181214024397,0.15297395814380066,0.43955414207876337,0.17427278410062128,0.3556768090737689,0.4424642050674666,0.4497650762837343,0.7339357603559103,0.5719583383067416,0.3949774337026085,0.4504832636338684,0.5719582516434089,0.4807346430776584,0.2360657913402478,0.24669390626820276,0.4860221321055935,0.4860221321055935,0.30232014954067865,0.4605466759400768,0.4489626011153451,0.5615713244275062,0.548661068318964,0.2372282608695653,0.44539856425937385,0.6604153820003721,0.4858532223781412
151,0.3188335172478026,0.4656023367936285,0.5377085262272746,0.8066867415192379,0.4687181847652646,0.6412380753999101,0.8225093493672688,0.9,0.9,0.5266407778595268,0.3469189490904093,0.5110411463089581,0.5412639068535614,0.34906509900404503,0.3389024174335141,0.37831280755262536,0.4827388745925916,0.3739952802874124,0.2736767001469571,0.18649971877386787,0.52774683583104,0.6865691312582994,0.5871836803165451,0.5034828908464299,0.3406113490215053,0.10122643005420366,0.5100794400865588,0.39913597000003054,0.6244075690243335,0.4828599302527101,0.4828599302527101,0.5575495274468899,0.4525865275374919,0.21114544671964,0.5467111344053963,0.2786307642051193,0.2767663043478261,0.5480297383136199,0.6650554985602832,0.18418116581036412
152,0.505096945200156,0.6900549462790895,0.5322907319859986,0.3593453010745389,0.4622218292830974,0.6690285634854958,0.4522682542570682,0.7,0.625,0.024196533199566158,0.4321764989830002,0.4833704114408803,0.5681696598655963,0.6690495038634945,0.4271200657789371,0.5442641198603172,0.4430562248755852,0.3660119652180698,0.6774464489364176,0.1675074734201525,0.6362668790292503,0.6871318905680961,0.6296092181720391,0.5474950867158621,0.4428415786899973,0.11701775314265947,0.4947405003431633,0.543343377932505,0.6847473047052492,0.6777990138722719,0.6777990138722719,0.6879679447846432,0.4638193987139253,0.18270144701625432,0.5288293209436943,0.3816864736973124,0.22404891304347832,0.2893266608368145,0.5043471112548615,0.18531057048798116
153,0.8270998577833812,0.7886619738839518,0.039027603424203416,0.895297991994477,0.6472456972756417,0.9331154644745829,0.008468381139173198,0.5555555560000001,0.0,0.03651938515440345,0.5575854603573349,0.7122732718641258,0.5306787477718561,0.397468323199936,0.5007799882508408,0.5379687851239763,0.4442494296234372,0.5263263638794097,0.5804295706680721,0.6522103290126666,0.16389352168442256,0.7425253200377471,0.4412964935658197,0.354098829640106,0.4826931670395234,0.4325355165399061,0.4599302058091996,0.6391058713769965,0.5787672732369085,0.5206318750534802,0.5206318750534802,0.492449924237164,0.4330066761779515,0.4813022444592648,0.5265107887874491,0.4996522479692373,0.0,0.3590894677039108,0.4678082051912711,0.3542237962606327
154,0.586773330988741,0.5085567931764338,0.2451038247832421,0.6193720881191973,0.321403828906526,0.6866476547416223,0.1519484342853623,0.5555555560000001,0.1,0.24928829740665434,0.4232229230010238,0.5942949479127955,0.5370448212968608,0.4123036956904455,0.5646480393610129,0.5350907839974842,0.5463443256497403,0.5190955286521217,0.4214790475604733,0.3258880242636233,0.5465672790986125,0.7070844557321417,0.6210435986600464,0.6267416270997612,0.4064997493862164,0.3119980453865058,0.5339178046017368,0.4976792098224648,0.39614412798114973,0.5450147275948143,0.5450147275948143,0.40460359986548455,0.5703600080151242,0.349425955000894,0.5639049940234291,0.493920601519519,0.39130434782608703,0.6172695239406495,0.7066870400545259,0.2627625318425153
155,0.43857438713364205,0.2956512197716896,0.4560940744751741,0.2589428709458969,0.11607718516854575,0.39681493029571,0.2360322606452047,0.5,0.272727273,0.4635375753045686,0.3906907896884866,0.6431747377373888,0.5010106367504382,0.21259801039782905,0.4574716668946347,0.3818611167756615,0.4120980659901465,0.3811400107708309,0.4444940367699759,0.18692009561781414,0.5039876201501969,0.6876005578047976,0.4731238842430796,0.7013943684142258,0.4382102007506145,0.2410164607707627,0.4478535609128433,0.3819489992598176,0.17520106719112266,0.5265712423305977,0.5265712423305977,0.20890451557896333,0.4757988612337141,0.16065982886025992,0.6141000443890071,0.6002728884907796,0.11330304996755355,0.29882935499073743,0.4657306156601805,0.13380767029317345
156,0.4156611760542408,0.5916929860571217,0.5798647165957457,0.2545574944612001,0.2875670893857109,0.6161799955645894,0.4522682542570682,0.6,0.5555555560000001,0.024196533199566158,0.3306952983099457,0.6211323401141399,0.4163584263889164,0.7207502454293875,0.3059432052354412,0.5365865176883889,0.27418838742724605,0.3377626096742327,0.6760972798868723,0.1542822248060591,0.5768725133353796,0.6851221919587356,0.26864165154997466,0.5663773325419708,0.24706892088663104,0.11629304155815767,0.4137376394070645,0.4641074300747081,0.6855287109306191,0.3439185572330468,0.3439185572330468,0.6626691335682439,0.24209551342390756,0.1129668822968288,0.4848801602056565,0.3216567058540593,0.15898019576599134,0.3032244974166497,0.4321133365956273,0.11574849214573993
157,0.3378233059112681,0.3945244936395737,0.7704918776799798,0.011776443894169764,0.2783289964207696,0.2804868059647567,0.5950359313974578,0.363636364,0.272727273,0.44702581829664784,0.13494128986195608,0.8915745913674273,0.3859081605013627,0.5239589584641136,0.3446565033549268,0.5093796222080431,0.15195198541516586,0.3699053230257383,0.5619020710947474,0.3603588027935776,0.5244734897013542,0.735587404229999,0.4185399273789839,0.37716422828349583,0.1864959676814955,0.09676114323790484,0.2781673961114756,0.5560430630078418,0.5351856214098222,0.3550794403640765,0.3550794403640765,0.6223229558899135,0.18166987025323345,0.3553337345813876,0.6142237528945897,0.310203542380267,0.1740510697032436,0.3394788647521917,0.2979650908916387,0.24367018827112724
