,ORPM_adv_h,Net_ORPM_adv_h,Net_ORPM_adv_a,weighted_DRPM_h,weighted_ORPM_h,DRPM_adv_h,weighted_ORPM_a,Winpercent_h,Winpercent_a,weighted_DRPM_a,ORB_h,DRtg_h,+/-_h,TS%_a_x,TOV_h,TRB_a,FGA_h,ORB_a,BLK_a,DREB%_a
2955,0.4813987235701813,0.5622417040469552,0.4598340424381053,0.4480417347844047,0.3587882354222825,0.6364876857900602,0.39511375850588143,0.454545455,0.5,0.17741481363346967,0.28261602377774697,0.6846920886435015,0.4265089599530847,0.3361193144732549,0.4497554231136889,0.6188148568204375,0.452413970398275,0.6407257181518469,0.30380424192298083,0.09773161549019822
2956,0.5581180556359521,0.5662242144901459,0.4924422179070165,0.28087577536039005,0.4317501843147744,0.510957003601812,0.31825427560426445,0.3125,0.5,0.25915029783739113,0.6269140534006993,0.5922378970547829,0.4572119107786786,0.4961119301476522,0.4361497560129941,0.600539888159926,0.4986817904789217,0.4501969237491119,0.5606305881811837,0.30033950070658205
2957,0.5054794838111968,0.5587455160283459,0.5305813932093599,0.262335262592346,0.3817297679592692,0.5245921946857564,0.3710291519869825,0.382352941,0.516129032,0.21357401432568865,0.42085108793633424,0.5293903051872051,0.5186264830780943,0.3923866109386616,0.4462109378277139,0.3492339487467985,0.5579794107277695,0.28377946217006,0.419276199940892,0.6376757295407098
2958,0.5337060166138783,0.6332473790901438,0.3021563424305933,1.0,0.6259160477077292,0.8266194195270966,0.5600932161841434,0.8125,0.411764706,0.3523810783143856,0.3193822545344106,0.4377110329307532,0.6458116428343841,0.5077204359722016,0.3902401885578824,0.6555652073871313,0.3691216348480997,0.5477533279851293,0.457987706652157,0.2101545733948981
2959,0.5884072632594521,0.3696051424724168,0.29065919138191343,0.5240093757084949,0.3286083024563756,0.4796878844166192,0.1559620814077518,0.483870968,0.258064516,0.5642841101695037,0.3348234003238677,0.6001574839307456,0.4821492882467696,0.6375186791665547,0.4286458503095866,0.4837061973535428,0.3141092837833906,0.3076231285263589,0.5353690021951377,0.3177871276225824
2960,0.5393575746842144,0.5455913323810969,0.5394138108812662,0.17741481363346967,0.39511375850588143,0.4587776151815238,0.31825427560426445,0.484848485,0.483870968,0.25915029783739113,0.6718129358542249,0.7004365700506374,0.3841440024457968,0.5953014622160097,0.5209133086432092,0.4784529614522372,0.4691627445204893,0.3871850713690317,0.5258143514262026,0.18644985465563188
2961,0.34229915722099474,0.3236955481369845,0.6267423546351187,0.4164202519582098,0.3580239666583935,0.35602383617119315,0.6659902304943852,0.575757576,0.774193548,0.7018952800574129,0.4625973520079839,0.5271702274053958,0.5628419324554118,0.5538492688269967,0.4363727487497804,0.6554133216722209,0.5251844820503337,0.5389097815608836,0.39804339356869495,0.15390603264007305
2962,0.7034590766942712,0.7764845820183177,0.5428703348450452,0.23526729151180376,0.7683544331261709,0.5109407637190826,0.3710291519869825,0.735294118,0.5,0.21357401432568865,0.273948186075899,0.5370208269358615,0.5378718359088176,0.4003639617873425,0.3932699112448208,0.3279235879253141,0.28903160638025965,0.3439145816121828,0.4439332942178583,0.3786157946004582
2963,0.4953236296533111,0.4284803544120935,0.5409075156750303,0.4271024431613795,0.5130581767276746,0.3808212275303166,0.522190431689694,0.606060606,0.628571429,0.6634093603262619,0.5404863118456149,0.5893188271448816,0.4827456348497201,0.5852402257252505,0.6096695827347016,0.3925145938437925,0.5491819520491812,0.3144103801339009,0.5079260208821251,0.12597550080999906
2964,0.4697342584382662,0.4456544611660164,0.5203268938944207,0.3625602555753532,0.37451209466040464,0.4540254852128782,0.4336165812740535,0.4375,0.6,0.4537182330604766,0.3041961844282706,0.6167797613905408,0.4922624755748756,0.509829683674346,0.4144201541388711,0.4392878793298561,0.44229527039305977,0.3312033585041821,0.4043974532265153,0.18612274604000395
2965,0.5956861663295738,0.5788322286191273,0.3334165873241728,0.6004650935350562,0.4803785847799329,0.6557213197971432,0.29351774988507195,0.606060606,0.303030303,0.29170184437950425,0.31152364300430285,0.6579920314801475,0.44185446774171705,0.4444667675432213,0.5004320380593905,0.4889543287445372,0.3056492308283981,0.3948837006409488,0.3942451484798322,0.04513006488347074
2966,0.2960392458976141,0.11490922780999968,0.4406944773840808,0.7765035560157432,0.2276110652917093,0.38728204758052903,0.6259160477077292,0.515151515,0.818181818,1.0,0.3943023520142971,0.6090260873559971,0.5429722858212069,0.5292292628331675,0.3530133063557582,0.49502384041817005,0.431522135801249,0.4567761658072596,0.4536694830658913,0.4240953518537339
2967,0.5469528558732345,0.5382128251970996,0.3877372402799162,0.4480417347844047,0.3587882354222825,0.6097946970404979,0.26709629931783657,0.470588235,0.441176471,0.2303415030984957,0.2363186398698943,0.6467662246057666,0.4506107284477897,0.32559868196427666,0.4198899807890428,0.41331661291935995,0.4175850619728741,0.345396105928092,0.4708030012168829,0.1930574157912797
2968,0.20513116637915035,0.2933687300007483,0.8385295391156228,0.0086031586497759,0.1374528001855218,0.2546503128988523,0.7132877254252443,0.333333333,0.6875,0.4950809682864632,0.4751555590079641,0.7313317896982936,0.4288454559066479,0.19052162152209834,0.5604830722257067,0.3596833427053632,0.5233662727779339,0.35797136537553603,0.4878842817928043,0.35413599583799155
2969,0.3339722283623598,0.30847787587311226,0.52978963276571,0.3955823815944276,0.15281196554495968,0.4569943078554544,0.4770394815380851,0.294117647,0.428571429,0.480853796298793,0.4056899984355236,0.6008708986705398,0.4545843107275957,0.4622429853669077,0.5615442875032057,0.5576338842703452,0.4481843858754245,0.5041231180515011,0.5553405644762356,0.15955886427549998
2970,0.43427915110406057,0.5238971550839551,0.62864093926675,0.28087577536039005,0.4317501843147744,0.4639370936180261,0.5600932161841434,0.333333333,0.4,0.3523810783143856,0.5283727216667309,0.5690082831831881,0.478388321543902,0.577248793456705,0.3251353879433785,0.5498288330228296,0.41863346870579415,0.4139148064558977,0.4327088934253287,0.17464009987887993
2971,0.33387545325270834,0.2559480617117464,0.4550790464818777,0.5642841101695037,0.1559620814077518,0.4817525223722339,0.4803785847799329,0.25,0.6176470589999999,0.6004650935350562,0.3188266698023139,0.7117965234050581,0.31541695635562744,0.3954598199114512,0.6996299307446866,0.3682284140565351,0.4539350759237434,0.2898819602773224,0.4815296559251913,0.4900964478087396
2972,0.518992636920652,0.4741902923294861,0.5618112835854394,0.17741481363346967,0.39511375850588143,0.37946025831632224,0.3580239666583935,0.470588235,0.558823529,0.4164202519582098,0.5720818645276011,0.6906741303536388,0.38313591797249535,0.5679016458492142,0.5541678641378915,0.46134542657314204,0.4142923074912523,0.4104014583972198,0.4173721391818418,0.1998635873989256
2973,0.6455617701502883,0.6966974109493859,0.3370461682573235,0.7018952800574129,0.6659902304943852,0.7216872190486365,0.3817297679592692,0.78125,0.4,0.262335262592346,0.6001194471436613,0.5161892033495603,0.52326182375912,0.5326612847682601,0.6955999078238184,0.4848968074569701,0.6959906813379731,0.2819515866320197,0.4892244628267567,0.2738406221268787
2974,0.8643712174394451,0.8854283825295464,0.25131070115171944,0.7750116345631581,1.0,0.7592553068546629,0.2884372682684436,0.852941176,0.424242424,0.2609618499251664,0.15494630004739754,0.5192140784901961,0.5807629013843424,0.4103502736206888,0.43313270522152797,0.5505153445565053,0.26388405941925186,0.39576429952865816,0.33626277411525457,0.24232012894733024
2975,0.7251815979829691,0.635545978739385,0.5189797841702503,0.23526729151180376,0.7683544331261709,0.3543761326678016,0.3286083024563756,0.7428571429999999,0.5,0.5240093757084949,0.30696401897001896,0.5047422525354229,0.5265513616185129,0.36299156321214426,0.4200874843629563,0.3725539741446522,0.28709670863681863,0.2982125023798796,0.4524785182633046,0.4499758172493378
2976,0.6170968345426596,0.6023798015333307,0.3048396977377135,0.6634093603262619,0.522190431689694,0.6874665625525465,0.29351774988507195,0.611111111,0.294117647,0.29170184437950425,0.3930452120499728,0.7604695776644228,0.2914583354508402,0.4325040104361713,0.510634412200673,0.4558680897968537,0.5136709002510704,0.3950754119189556,0.4032056791166949,0.19793280091909726
