,Net_ORPM_adv_h,Net_ORPM_adv_a,weighted_ORPM_a,weighted_DRPM_h,ORPM_adv_h,DRPM_adv_h,weighted_DRPM_a,Winpercent_h,Winpercent_a,weighted_ORPM_h,Def_Adv_h,PTS_a,+/-_a,3PA_h,3PAr_h,DRtg_h,DREB%_h,BLK_a,AST RATIO_a,FG_h,3P%_a,EFG%_h,TOV_h,FT%_h,STL_h,PACE_a,DRtg_a,3PA_a,ORtg_a,TS%_a_x
3602,0.4747952022043502,0.3646266463867587,0.2810921591301117,0.4554095245935127,0.4533025401144474,0.6794353363078712,0.09962627330903512,0.276315789,0.29333333300000003,0.1957282475199512,0.488722697374983,0.3684423880304895,0.3605155209560634,0.6020812154750967,0.5779264538194749,0.7679600702090857,0.06767458386683738,0.4556913621728258,0.06458050977604134,0.3669987474278402,0.11046906260292882,0.09676700982594597,0.5999101878715931,0.4374672907907056,0.4634038223867493,0.04142264087747973,0.6538202051823965,0.329471066905211,0.4151921423874455,0.2434422104250424
3603,0.3438298702537715,0.5532338030242198,0.4040588482842061,0.20293151486793606,0.3659208205251341,0.4311894186478479,0.3393687008759285,0.328947368,0.473684211,0.15895936635293378,0.4116530618029352,0.5516325662004125,0.6766271956898918,0.944201088792946,0.8040999799515884,0.6059899762489935,0.06676136363636362,0.5661617631031066,0.19687072763177885,0.6858922370045355,0.4971239313836249,0.05779010633379565,0.5277940116694789,0.631499712929775,0.7509303233085924,0.15881377736388566,0.4144532365528344,0.41110727003787306,0.556140545050158,0.5283847822496855
3604,0.220869458045278,0.5890682386344837,0.5473753226751815,0.3139222343046626,0.20056389531799215,0.4568123569121939,0.39955442018988624,0.328947368,0.552631579,0.0,0.5629189274190117,0.3124666730544581,0.4565901914803509,0.4514861417666825,0.5590498187632784,0.7667214975926023,0.10781366016182768,0.24082645744073244,0.0,0.4446118562577749,0.3263694170595207,0.09539978650942917,0.5984057269957024,0.4577903567307545,0.5406073218908507,0.0,0.5023762109779106,0.3459483025831585,0.4711852608724576,0.4270106015438576
3605,0.4376871741339083,0.1920727253529907,0.15877119781952898,0.6733839307193784,0.6949478241231916,0.5346699993370317,0.6046404750546832,0.4415584420000001,0.6,0.515139806900852,0.524403437841026,0.4245200264520596,0.7942274689323315,0.5261529245325473,0.5435412122372406,0.5314238497521531,0.1259181818181818,0.4693074281108992,0.03398363750786658,0.6540726033665244,0.3865650310934968,0.16820609673326056,0.5254057608372623,0.7161296037404323,0.5898648699462918,0.04359924876378852,0.3644236116888368,0.321627346539477,0.4466300784228505,0.4136699112568496
3606,0.7356615345296342,0.4284723218424861,0.2685322714477469,0.2981370715892897,0.8202141847109623,0.45002841294789664,0.3972204187107157,0.605263158,0.302631579,0.8538903493170557,0.555913959868292,0.3645392619075529,0.4373374270918315,0.2971728360530962,0.5594249075786665,0.5205813444525912,0.28332187499999995,0.40483629892012535,0.15367758603557352,0.2950487450435192,0.4442184918842324,0.4721914008321775,0.31847747588537245,0.4217586098545844,0.4875475433644819,0.1505087705951833,0.6023290590610292,0.5103250143986621,0.4541338440853506,0.4834338245208564
3607,0.5597394739748927,0.5934857035757847,0.5027369674354626,0.24503817792213026,0.5089691344727428,0.4515543151278313,0.3410959758407631,0.539473684,0.539473684,0.5191327286658874,0.6829869443772164,0.6136419032043199,0.571095839774257,0.4304170163254196,0.4764549740576042,0.5416696025006908,0.33697282099343945,0.6485008105181473,0.1463670985447633,0.5729570695747281,0.556078640556786,0.4468783810191077,0.4568454844150597,0.6904846047594222,0.4470896480342232,0.12050185676808635,0.5331558503858286,0.5846636924684216,0.6055535076420373,0.5681524780792739
3608,0.8210069329730028,0.2863075620671137,0.3902716779100579,0.7726002830154062,0.7629899988756648,0.7726760991291226,0.2319398362387809,0.7236842109999999,0.246753247,0.8710227738668656,0.5154746527090085,0.6771483098182429,0.409932840573228,0.3119509314869667,0.41840238162665294,0.5897260957430668,0.09012784090909087,0.4009626162273949,0.11586463217341735,0.4393387348146383,0.6034966064777209,0.10859916782246877,0.38176874003618094,0.4281012996944856,0.489366608991984,0.10143882669938004,0.6995273897546904,0.6343431884547659,0.6315125842461428,0.6633727427902552
3609,0.5154621789803571,0.3558069726909031,0.24584525910281654,0.4281273686986465,0.7482155979589102,0.3741008605030382,0.6777593871506448,0.539473684,0.592105263,0.6995884480547916,0.5150490158115557,0.6017241640850968,0.6217245156573504,0.18148722066020867,0.4451993376649057,0.5338761921588462,0.3663301435406697,0.3505678490984021,0.37260375608625107,0.3057723736434207,0.505816386701334,0.3707131907438498,0.4641164931412813,0.42393190716647344,0.4009242630882088,0.3552061860623411,0.4864269746758037,0.4821529545098826,0.7011913308042581,0.7411677869862767
3610,0.4480954857896106,0.5652672924151402,0.38042707739051584,0.1451097714034147,0.5238871578024622,0.3406532660968621,0.4610614687455058,0.44,0.311688312,0.4240932903336785,0.4416184688444777,0.6735880107798391,0.5337099122128053,0.41498108932383854,0.40789359708691697,0.5551401831499971,0.09227748691099476,0.538538396465581,0.20814977973568285,0.4496321026403574,0.5706645765698184,0.11715355587667893,0.6048163854710651,0.2681043382539672,0.3805183232190028,0.1869318181818182,0.6030752716624375,0.5137241997112633,0.6025980205858522,0.5876184003529589
3611,0.4403088581983953,0.5503092740624719,0.4690790106529698,0.2955368277292303,0.6226857639886152,0.2279133171283624,0.8350285836740337,0.571428571,0.565789474,0.6933510960858076,0.4714132678254059,0.4960266073856767,0.6060401386028864,0.4872330499744293,0.4807245760531815,0.5784420774223087,0.0625887784090909,0.3571709884549921,0.11961617564051825,0.5703067979093983,0.4900535093247916,0.1024618585298197,0.5795045873184421,0.7281026441969651,0.6706934246998044,0.12298609482653824,0.5351786945192231,0.5868493863483647,0.6045452780244963,0.5903038190635863
3612,0.44027675235194863,0.5277951898842849,0.6555782329438263,0.5922727260171068,0.3918039657034487,0.5349659669568256,0.5229424276256002,0.565789474,0.571428571,0.4577936696957046,0.4860132002992789,0.3637938574484788,0.5599190206420747,0.2292893510632106,0.4971428528665128,0.666991527897091,0.04932534965034964,0.30819735038404683,0.10183082899883696,0.28948495149713543,0.719408825579642,0.07118318574629255,0.28556638998276584,0.23185177905862656,0.3195562162283573,0.05628576075225099,0.5948682499995789,0.3895160459935786,0.5940219070621945,0.6070971008395102
3613,0.4562049755284882,0.4192933553742732,0.3466460137245015,0.42186998503939016,0.5351326719264988,0.4980809818742613,0.4256750020560925,0.6184210529999999,0.276315789,0.4108692564514636,0.4812430032259839,0.428906899112665,0.26745822112431017,0.5506744200776538,0.5084652506521871,0.6209548900951489,0.1058706732597946,0.4122418386760039,0.1194403996092382,0.41683163231664794,0.4381978745265499,0.1256584203328323,0.4672225930118257,0.4053279758505949,0.4826950444237602,0.10019639330225633,0.7275868954408158,0.304885049110283,0.4210698869576446,0.4726501963122875
3614,0.5358806745654958,0.4951124326149892,0.6624830618535502,0.6734108603726673,0.4694075204239702,0.5826643921664074,0.5095044258008422,0.578947368,0.815789474,0.6065593835878764,0.5329292117189076,0.5647341245057022,0.8921223672008862,0.3101964535948565,0.4350564903148405,0.5363849101836828,0.07385890052356019,0.5806851468945565,0.03875780942073642,0.35057287334406084,0.5998351683224589,0.0904851464298422,0.4340825651700213,0.4097164783721912,0.5862909810756378,0.06450382412826854,0.3429049421443137,0.6084953018420076,0.6571793300597996,0.5796528857694618
3615,0.09655002298262676,0.5696741443569654,0.515139806900852,0.3139222343046626,0.2181980064589662,0.3187094806933467,0.6733839307193784,0.33766233799999995,0.435897436,0.0,0.4928954624253562,0.7531783933054554,0.5578552919108868,0.4931361313254103,0.5532025872877673,0.6844697063749301,0.10705752546208976,0.5824574863469343,0.12091497244392015,0.5135235950939735,0.5555092667650668,0.08060113220649824,0.5550542125116655,0.4143644614980787,0.649396239208848,0.10435534773869187,0.6822614878798136,0.5213925491938534,0.5600619625345988,0.5746516204058442
