,Net_ORPM_adv_h,Net_ORPM_adv_a,weighted_ORPM_a,weighted_DRPM_h,ORPM_adv_h,DRPM_adv_h,weighted_DRPM_a,Winpercent_h,Winpercent_a,weighted_ORPM_h,Def_Adv_h,PTS_a,+/-_a,3PA_h,3PAr_h,DRtg_h,DREB%_h,BLK_a,AST RATIO_a,FG_h
2336,0.5152701110727055,0.4804669245471544,0.4680739944633145,0.4480417347844047,0.4626382426184437,0.584308297369772,0.28087577536039005,0.506849315,0.388888889,0.3997759379408404,0.4502818047884569,0.5872322706637736,0.4194045163828994,0.16132880795041146,0.3713718185977,0.6818620136687124,0.2293653409090909,0.6249159504250791,0.20317099413305176,0.2494746933028357
2337,0.280235144577413,0.6218859935553709,0.3715251743738313,0.0086031586497759,0.4021146555649625,0.24006059149998601,0.5240093757084949,0.287671233,0.616438356,0.19258876304093506,0.5754078514846412,0.43840676566185344,0.6706056814061353,0.2751146715789408,0.3284113664542464,0.6785820263577295,0.3096602870813397,0.3966800932727438,0.3020767778477029,0.400088512130586
2338,0.6376819223046981,0.4431862659564946,0.33392196331410123,0.3523810783143856,0.6391073535088576,0.5461062737827123,0.2609618499251664,0.479452055,0.479452055,0.5882130502031191,0.4962053538056784,0.5782218131065681,0.5408644871111171,0.3074606509731162,0.5687766464310826,0.4737837520717577,0.0818181818181818,0.35834518466472265,0.059734619168757025,0.19403545148030774
2339,0.6275646031789279,0.3474447580463241,0.361833000276033,0.6002512892666736,0.6138919018434761,0.6720305014108795,0.25915029783739113,0.648648649,0.513513514,0.5700297258775355,0.47271293723235,0.4921240497923465,0.6893452351024258,0.4619990271625988,0.6863357923230655,0.5268767221394289,0.13283089967027786,0.5066597105130933,0.13960562198447654,0.3964330298223881
2340,0.4969114719885178,0.32460197580822736,0.3715251743738313,0.6634093603262619,0.5991279517009254,0.5703048359665501,0.5240093757084949,0.586666667,0.621621622,0.552733097199459,0.3791241831158295,0.4717409424679002,0.7377888691330365,0.5700601922068272,0.6598627042037889,0.453969790179188,0.2441558441558441,0.33660319437276204,0.4500009731854956,0.5073280293393957
2341,0.481518040958738,0.4367991067804173,0.3997759379408404,0.4537182330604766,0.5383174866545367,0.5028628789397497,0.4480417347844047,0.540540541,0.5,0.4698210871185016,0.5138953549572403,0.2882508428941294,0.4688356964598381,0.5667620410994882,0.6145640526634392,0.6309886283670175,0.2568525773195876,0.3770365864899174,0.11752674638137192,0.4839126441034328
2342,0.4478139558935241,0.5195363999476437,0.3928761672427976,0.262335262592346,0.5155221615429529,0.4013615227450228,0.4579150121647066,0.418918919,0.424657534,0.4212509959636467,0.5191682601559976,0.4000817562046592,0.5411741785400966,0.3946062971372396,0.4725038347562093,0.5638976336242499,0.03215711118150141,0.4867240908510065,0.033228445563247326,0.3971002602460636
2343,0.47008679375573204,0.4298237141442075,0.20696613590144614,0.21357401432568865,0.6117428700862413,0.40820609887113707,0.3955823815944276,0.378378378,0.486486486,0.4112343875041141,0.47907740359684897,0.5667146099647816,0.4598216772438269,0.4212142176628224,0.5119620969140011,0.7057677699688362,0.048314685314685295,0.5341297024707867,0.055768020525729774,0.4980544016627104
2344,0.39724374270236507,0.6250944857752294,0.5441845965763098,0.2303415030984957,0.37404985573454014,0.4007658024233228,0.4271024431613795,0.364864865,0.575342466,0.31394515724247896,0.6668947203394269,0.06581530884094794,0.5986550771111937,0.477494175384496,0.7472534564053612,0.603033823610271,0.3619080617495711,0.28467641498788765,0.18056211928707985,0.3217978227183396
2345,0.10146806894884236,0.4543788644075076,0.27698390845109605,0.25227455882280764,0.3955186014190951,0.2356109202047857,0.7765035560157432,0.378378378,0.513513514,0.08598977525359236,0.4872613608463596,0.3553921501049793,0.36245720949613225,0.7321229116796366,0.5939151872567111,0.6192436846085876,0.07404853620955315,0.24793657673067265,0.10861909671545064,0.6301022740145602
2346,0.3790309378060221,0.5466622932740608,0.5135939578686323,0.3625602555753532,0.4457887545669745,0.3800153339021685,0.6004650935350562,0.391891892,0.6081081079999999,0.4144946926245877,0.5226669697690539,0.3723890494719218,0.5236463033134403,0.5415257506048873,0.5694344557313753,0.7496925278947489,0.09785832420591456,0.42983404432269984,0.0643711228984986,0.7134885513154314
2347,0.4413718142853687,0.5499028026554414,1.0,1.0,0.3084421526832908,0.613470386455146,0.7750116345631581,0.780821918,0.810810811,0.6498283378442331,0.4910847971601431,0.4176029398802348,0.7764533085937984,0.513146821692099,0.5888133872943905,0.4115994035061493,0.1224698564593301,0.66682699412336,0.14513573924176992,0.40430497772611546
2348,0.6533793317805499,0.4175898780524096,0.3990605229604735,0.4950809682864632,0.6819205567146345,0.5396716597468285,0.4164202519582098,0.6081081079999999,0.445945946,0.7316150208179427,0.5158854455826472,0.5239990553495828,0.4894784369444508,0.4661139819817258,0.5461126121719545,0.3949782182023339,0.14178478664192945,0.3926934670687151,0.11277533039647578,0.5688835876373477
2349,0.3445837566819522,0.7352515544360396,0.6873408884627465,0.17741481363346967,0.3612917941416468,0.2354840944875153,0.7018952800574129,0.472972973,0.643835616,0.4337794516412177,0.5156038141060698,0.5746323699028983,0.5097815643753677,0.4795557857204212,0.7093735015239441,0.5185772292983323,0.060993181818181814,0.5041403870180179,0.10448302669085256,0.4235090555007748
2350,0.4531985321571898,0.3102519563897509,0.20991488925185806,0.480853796298793,0.6644146860995489,0.4579228466387468,0.5642841101695037,0.453333333,0.216216216,0.5104682976387757,0.5551157519078741,0.5703045262896755,0.6907035482157107,0.42243131858821137,0.3506805225794794,0.7588438359022232,0.1595151515151515,0.3669217298213415,0.0612723109676901,0.4756547465033033
2351,0.6799733817736081,0.3906185425595285,0.19258876304093506,0.28087577536039005,0.6507013947786049,0.6373176740909295,0.0086031586497759,0.397260274,0.283783784,0.4680739944633145,0.4915484279108454,0.5112844100248328,0.3966987006916743,0.4554507967673878,0.4685402517273885,0.6617365440987893,0.10883585858585854,0.451145094665438,0.0963099038684478,0.5498796529700265
2352,0.3048396977377135,0.6023798015333307,0.552733097199459,0.29170184437950425,0.3829031654573404,0.31253343744745354,0.6634093603262619,0.29333333300000003,0.592105263,0.3386776890846005,0.5091774218885681,0.5379559804283865,0.6449019179865995,0.368518054461926,0.4554352567329768,0.765371962184104,0.04290085227272727,0.5205334053321198,0.04278175708881955,0.4203796858604155
2353,0.6493473303900312,0.7134657505402492,0.783161740336169,0.3523810783143856,0.3933553012565376,0.5590650393050879,0.23526729151180376,0.486486486,0.689189189,0.5882130502031191,0.4889956815886147,0.7086412338518476,0.5989154347607855,0.345207395119754,0.5860319928277132,0.4807633618898085,0.06539888682745823,0.3551518690754665,0.09379739949440537,0.20533695074626396
