,Net_ORPM_adv_h,Net_ORPM_adv_a,weighted_ORPM_a,weighted_DRPM_h,ORPM_adv_h,DRPM_adv_h,weighted_DRPM_a,Winpercent_h,Winpercent_a,weighted_ORPM_h,Def_Adv_h,PTS_a,+/-_a,3PA_h,3PAr_h,DRtg_h,DREB%_h,BLK_a,AST RATIO_a,FG_h
336,0.5241527015435926,0.6167090764489022,0.4410589049062372,0.167922306656327,0.5526416610148007,0.3324339665932554,0.5030543734698162,0.5,0.47826087,0.5463422269358388,0.5296858287558238,0.26684958232224404,0.3397505049878048,0.4096226720356985,0.3734162993944209,0.517715327175247,0.5516570295102827,0.4128352827838371,0.6535947712418301,0.6282628369874608
337,0.5625513697835928,0.5003306051757447,0.3065078984275426,0.2620190247247212,0.5948335433934414,0.452977984552872,0.3560630556189772,0.5,0.7142857140000001,0.4961749852144256,0.4500751210094088,0.3560288243077179,0.5083112820099689,0.291390934578753,0.44527841555696746,0.4742391736131808,0.11931553624088155,0.3374619452964753,0.0625782227784731,0.44393147060882104
338,0.7546981815782713,0.4490710348505086,0.3057974019899016,0.37525794885798097,0.6244188552402048,0.6876289744289905,0.0,0.590909091,0.181818182,0.5546351124703113,0.6010978945070631,0.5451657457640254,0.16964177875576192,0.4997006694982397,0.6514920706595114,0.6905292074671002,0.25217555848016,0.6542801639969579,0.10332064016190452,0.6280363012973664
339,0.192123943323026,0.47081253143112606,0.5515237963737649,0.6281493616650122,0.39864622271565797,0.3140746808325061,1.0,0.380952381,0.47826087,0.3488162418050809,0.44840104421602217,0.4770456280402562,0.36362407282574777,0.6746337238957403,0.6286115994325027,0.5634629656315826,0.3492162036318485,0.39291023517758256,0.18374031368998486,0.7763450889797081
340,0.6488760041001451,0.2697918901687533,0.3109263621296478,0.7806440089545374,0.6759674359931235,0.7061862043528424,0.3682716002488525,0.666666667,0.6190476189999999,0.6628612341158947,0.4315526368267435,0.7508548325930959,0.3950280419687632,0.7403679486175436,0.7272057862485334,0.2997309044242709,0.2643145620680203,0.7457910286076428,0.33096926713947994,0.8498961473468553
341,0.8058661046829527,0.6951258007137281,0.6160799880358772,0.20795435458451625,0.5912286310616107,0.51140326612884,0.1851478223268363,0.454545455,0.590909091,0.7985372501590986,0.20204610535326245,0.4878622019373281,0.20022177817129952,0.3364385562664405,0.3693768953583168,0.7782710964155792,0.4715657104361983,0.4760388714672362,0.5586693511817309,0.5376467566428822
342,0.06924946685015748,0.7610941098433508,0.9970463722536752,0.5282122538350946,0.001476813873162397,0.3411850229694928,0.8458422078961091,0.217391304,0.625,0.0,0.6422290548469016,0.4509931158372175,0.5517151221377168,0.469447251481888,0.592181936670948,0.7262262842422087,0.435762695579551,0.6372514557536448,0.1973481344434166,0.5939991192635741
343,0.6916255550926238,0.42161217656834493,0.2668139342057508,0.3885862248190651,0.6042892161192331,0.6726700723786373,0.04324608006179054,0.333333333,0.181818182,0.4753923664442171,0.4497319543819789,0.5808484499269818,0.1444092087265757,0.5264862979707599,0.5961617243074053,0.6499159538393319,0.08283506033001611,0.3116225910477265,0.08677513558614937,0.5169933063891835
344,0.485151082372175,0.5735645380291782,0.6072157837148073,0.4676960094354149,0.4610272042673258,0.44937583058006975,0.5689443482752754,0.65,0.666666667,0.5292701922494587,0.4383855796037371,0.2340165158748108,0.5719074052011621,0.4250887940903517,0.4058146046191202,0.4060807653580341,0.500636349526618,0.2394291239832211,0.5622245197801601,0.5374890979540115
345,0.6574096488895167,0.7318135218162478,1.0,0.5970159371534793,0.3929547092802028,0.5484345674659545,0.5001468022215703,0.47826087,0.5,0.7859094185604056,0.32633749711882365,0.274591809327305,0.3962417117742281,0.43795131261143133,0.5712657277905249,0.3369732884536836,0.43339763345971627,0.4166808671964045,0.6382978723404255,0.7607931807267297
