,Net_ORPM_adv_h,Net_ORPM_adv_a,weighted_ORPM_a,weighted_DRPM_h,ORPM_adv_h,DRPM_adv_h,weighted_DRPM_a,Winpercent_h,Winpercent_a,weighted_ORPM_h
20,0.8626547486097667,0.32798313415728964,0.2668139342057508,0.5970159371534793,0.7595477421773273,0.7768849285458443,0.04324608006179054,0.0,0.0,0.7859094185604056
21,0.5647054737713266,0.2707964456408025,0.08635386997592859,0.5030543734698162,0.6773525174651542,0.6096828399695318,0.28368869353075266,1.0,0.0,0.4410589049062372
22,0.5299396650300433,0.6176775074056672,0.5463422269358388,0.2948567044561425,0.3685899682364353,0.5634671988999077,0.167922306656327,1.0,0.0,0.2835221634087094
23,0.3256941337280878,0.4878328347011144,0.5941556045712565,0.6425318993053736,0.4466133760094357,0.3849882373601311,0.8725554245851114,1.0,1.0,0.4873823565901279
24,0.3730223819170667,0.5491615864043848,0.9970463722536752,1.0,0.2772387120600448,0.5770788960519455,0.8458422078961091,1.0,1.0,0.5515237963737649
25,0.3576285150787584,0.6670517418341955,0.5292701922494587,0.1640112084204512,0.3429483161880838,0.3481575994925181,0.4676960094354149,0.0,1.0,0.2151668246256263
26,0.4543125428352385,0.7643794063621493,0.7859094185604056,0.2620190247247212,0.3551327833270099,0.3325015437856209,0.5970159371534793,0.0,0.5,0.4961749852144256
27,0.8230051823360595,0.5780339581816459,0.3057974019899016,0.0881706913198198,0.6864272412882879,0.54408534565991,0.0,1.0,1.0,0.6786518845664776
28,0.6595446619246826,0.4499304729828724,0.4753923664442171,0.5812889259515593,0.6117034236055243,0.5963513505662471,0.3885862248190651,0.5,0.5,0.6987992136552656
29,0.5300264414867064,0.8314297802592691,1.0,0.37525794885798097,0.27731755623515564,0.4375555733182054,0.5001468022215703,0.0,0.0,0.5546351124703113
30,0.5659028866743028,0.4679585830373676,0.5463422269358388,0.6281493616650122,0.4012370074346211,0.7301135275043426,0.167922306656327,0.5,0.5,0.3488162418050809
31,0.14012409354551064,0.7116905941877016,0.5941556045712565,0.14419711757415982,0.27815482032782696,0.13582084649452414,0.8725554245851114,0.5,0.5,0.1504652452269104
32,0.6818548261442416,0.2546979751187294,0.2835221634087094,0.7806440089545374,0.6896695353535927,0.7428936522491975,0.2948567044561425,0.5,0.5,0.6628612341158947
33,0.6951258007137281,0.8058661046829527,0.7985372501590986,0.1851478223268363,0.4087713689383893,0.48859673387116,0.20795435458451625,1.0,1.0,0.6160799880358772
34,0.4283246198209509,0.532926949659618,0.4873823565901279,0.4112298027633156,0.4993656844033327,0.384348951728971,0.6425318993053736,0.0,1.0,0.4861137253967932
35,0.3588905461155137,0.4297849492931792,0.0,0.04324608006179054,0.6334069671028754,0.257516913113348,0.5282122538350946,0.0,0.0,0.2668139342057508
36,0.4430430595217229,0.9587658796592852,0.9970463722536752,0.0881706913198198,0.34080275615640115,0.1211642417118554,0.8458422078961091,1.0,1.0,0.6786518845664776
37,0.3933608477031121,0.8400523487646021,1.0,0.3560630556189772,0.15325394921377133,0.4279581266987035,0.5001468022215703,0.5,0.5,0.3065078984275426
38,0.6562227569166083,0.24119790531548874,0.08635386997592859,0.5689443482752754,0.7604309568694394,0.6426278273722613,0.28368869353075266,0.0,0.0,0.6072157837148073
39,0.6440125616662502,0.2134103019950052,0.2835221634087094,0.8725554245851114,0.6553167205812735,0.7888493600644845,0.2948567044561425,0.666666667,0.333333333,0.5941556045712565
40,0.6488232853616451,0.4500210003380489,0.2151668246256263,0.2620190247247212,0.6405040802943995,0.5490039081521351,0.1640112084204512,0.5,0.0,0.4961749852144256
41,0.9983731760688788,0.23767913177690306,0.3057974019899016,0.8458422078961091,0.8456244851318868,0.9229211039480544,0.0,0.666666667,0.5,0.9970463722536752
42,0.6612826753777069,0.7204664325325791,0.7985372501590986,0.37525794885798097,0.3780489311556064,0.5836517971367323,0.20795435458451625,0.0,0.5,0.5546351124703113
43,0.7026372269818972,0.34731898457050103,0.1504652452269104,0.4113142282487936,0.7136266269249487,0.6335585553373169,0.14419711757415982,1.0,0.333333333,0.5777184990768081
44,0.6209596665000152,0.5659156195136272,0.6987992136552656,0.5970159371534793,0.54355510245257,0.50786350560096,0.5812889259515593,0.333333333,0.666666667,0.7859094185604056
45,0.603812113497567,0.633786848127707,0.4861137253967932,0.1851478223268363,0.564983131319542,0.3869590097817604,0.4112298027633156,1.0,0.0,0.6160799880358772
46,0.642223496763126,0.4614977804405314,0.5463422269358388,0.6425318993053736,0.4705200648271446,0.7373047963245233,0.167922306656327,1.0,0.666666667,0.4873823565901279
47,0.5875526337553292,0.17125463672879054,0.3109263621296478,1.0,0.6202987171220585,0.8158641998755737,0.3682716002488525,0.5,0.5,0.5515237963737649
48,0.6955689333452666,0.4571670040252611,0.08635386997592859,0.0881706913198198,0.7961490072952744,0.4022409988945336,0.28368869353075266,1.0,0.333333333,0.6786518845664776
49,0.39005314126700974,0.6042134071979963,0.6628612341158947,0.4676960094354149,0.43320447906678206,0.3435260002404388,0.7806440089545374,1.0,0.666666667,0.5292701922494587
50,0.5321940715267216,0.3920547330006248,0.3065078984275426,0.5030543734698162,0.5672755032393473,0.5734956589254195,0.3560630556189772,1.0,0.666666667,0.4410589049062372
51,0.33150960704556176,0.4852199547934625,0.4961749852144256,0.5282122538350946,0.25191250739278725,0.6330966145551867,0.2620190247247212,0.333333333,0.666666667,0.0
52,0.4922903366437641,0.6764548206802994,0.5463422269358388,0.1640112084204512,0.33441229884489376,0.4980444508820621,0.167922306656327,0.0,0.5,0.2151668246256263
53,0.42161217656834493,0.6916255550926238,0.4753923664442171,0.04324608006179054,0.3957107838807669,0.3273299276213627,0.3885862248190651,0.0,0.333333333,0.2668139342057508
54,0.8136439826521535,0.3369952729037279,0.4861137253967932,0.8458422078961091,0.7554663234284411,0.7173062025663968,0.4112298027633156,0.75,0.333333333,0.9970463722536752
55,0.5507884103355059,0.5283127646398385,0.5515237963737649,0.5001468022215703,0.7242381018131175,0.25007340111078513,1.0,0.333333333,0.333333333,1.0
56,0.5765605165769938,0.2499141295934888,0.1504652452269104,0.6281493616650122,0.5991754982890853,0.7419761220454262,0.14419711757415982,0.333333333,0.25,0.3488162418050809
57,0.4167379071678922,0.6295407567529542,0.6628612341158947,0.4113142282487936,0.4574286324804566,0.3153351096471281,0.7806440089545374,1.0,0.5,0.5777184990768081
58,0.4490710348505086,0.7546981815782713,0.5546351124703113,0.0,0.3755811447597952,0.3123710255710095,0.37525794885798097,0.333333333,0.0,0.3057974019899016
59,0.3313424294587806,0.4930299774024918,0.3109263621296478,0.28368869353075266,0.3877137539231404,0.4577085466409501,0.3682716002488525,0.25,0.666666667,0.08635386997592859
60,0.6279149297922438,0.7406865914968149,0.6987992136552656,0.20795435458451625,0.5498690182519164,0.3133327143164785,0.5812889259515593,0.666666667,0.5,0.7985372501590986
61,0.4494696648925912,0.5934486130839681,0.7859094185604056,0.6425318993053736,0.3507364690148612,0.5227579810759471,0.5970159371534793,1.0,0.5,0.4873823565901279
62,0.7213008371202261,0.3860751444628189,0.2668139342057508,0.4676960094354149,0.631228129021854,0.7122249646868122,0.04324608006179054,1.0,0.0,0.5292701922494587
63,0.7150908851686777,0.6544349625953284,0.6786518845664776,0.37525794885798097,0.4379916139519168,0.6435436287690806,0.0881706913198198,0.25,1.0,0.5546351124703113
64,0.3916969965591457,0.5208892154788619,0.5941556045712565,0.5689443482752754,0.5065300895717754,0.348194461845082,0.8725554245851114,0.0,0.5,0.6072157837148073
65,0.5222017637529033,0.6560882579823146,0.6160799880358772,0.2948567044561425,0.3337210876864161,0.5548544410646531,0.1851478223268363,0.5,0.666666667,0.2835221634087094
66,0.6764548206802994,0.4922903366437641,0.2151668246256263,0.167922306656327,0.6655877011551062,0.5019555491179379,0.1640112084204512,0.4,0.25,0.5463422269358388
67,0.8400523487646021,0.3933608477031121,0.3065078984275426,0.5001468022215703,0.8467460507862287,0.5720418733012965,0.3560630556189772,0.25,0.5,1.0
68,0.6973142706578165,0.4992257652086714,0.5777184990768081,0.5970159371534793,0.6040954597417989,0.5928508544523429,0.4113142282487936,0.4,1.0,0.7859094185604056
69,0.5175842869894228,0.4850743406698865,0.4753923664442171,0.5030543734698162,0.4828332692310101,0.5572340743253755,0.3885862248190651,1.0,0.5,0.4410589049062372
70,0.15212398007942954,0.9335981596583528,0.9970463722536752,0.14419711757415982,0.07670943648661754,0.14917745483902545,0.8458422078961091,0.2,0.8,0.1504652452269104
71,0.31204510701812943,0.5895211467272715,0.4861137253967932,0.28368869353075266,0.3001200722895677,0.43622944538371855,0.4112298027633156,0.4,0.25,0.08635386997592859
72,0.5999541604574109,0.4338662451218772,0.4961749852144256,0.6425318993053736,0.4956036856878512,0.6902564372903262,0.2620190247247212,1.0,0.5,0.4873823565901279
73,0.37553585400714856,0.3304439167314533,0.2151668246256263,0.5282122538350946,0.3924165876871869,0.6821005227073217,0.1640112084204512,0.5,0.2,0.0
74,0.3350478898599755,0.8146754573260645,0.6987992136552656,0.04324608006179054,0.2840073602752426,0.2309785770551156,0.5812889259515593,0.0,0.6,0.2668139342057508
75,0.3487654681432856,0.5663711427200049,0.5941556045712565,0.4676960094354149,0.4675572938391011,0.29757029242515176,0.8725554245851114,1.0,0.6,0.5292701922494587
76,0.6204662263932846,0.4522093836151655,0.3057974019899016,0.3682716002488525,0.5025644800698731,0.6841358001244262,0.0,0.5,0.25,0.3109263621296478
77,0.5581649853971626,0.506369333614015,0.6160799880358772,0.6281493616650122,0.3663681268846019,0.7215007696690879,0.1851478223268363,0.5,0.75,0.3488162418050809
78,0.6349591944604458,0.4206051930199956,0.2835221634087094,0.4113142282487936,0.6470981678340493,0.5582287618963255,0.2948567044561425,1.0,0.4,0.5777184990768081
79,0.2429301330976254,0.527006649937351,0.5515237963737649,0.5030543734698162,0.44476755426623615,0.2515271867349081,1.0,1.0,0.5,0.4410589049062372
80,0.738875228763002,0.3994562201131136,0.5463422269358388,0.7806440089545374,0.558259503590028,0.8063608511491052,0.167922306656327,0.4,0.5,0.6628612341158947
81,0.7204664325325791,0.6612826753777069,0.5546351124703113,0.20795435458451625,0.6219510688443937,0.4163482028632676,0.37525794885798097,0.5,0.4,0.7985372501590986
82,0.3310900726496021,0.8238157402961821,0.9970463722536752,0.3885862248190651,0.2391729970952709,0.2713720084614781,0.8458422078961091,0.4,0.833333333,0.4753923664442171
83,0.27328743135449657,0.6352825221124709,0.5515237963737649,0.2620190247247212,0.4723255944203304,0.13100951236236058,1.0,0.4,0.6,0.4961749852144256
84,0.4333033943779517,0.5570097444826665,0.4861137253967932,0.3560630556189772,0.4101970865153747,0.4724166264278308,0.4112298027633156,0.6,0.2,0.3065078984275426
85,0.7836590059074011,0.3620648594718736,0.3057974019899016,0.5689443482752754,0.6507091908624528,0.7844721741376377,0.0,0.0,0.2,0.6072157837148073
86,0.1877608601426448,0.9246974404115332,0.9970463722536752,0.1640112084204512,0.1090602261859755,0.15908450026217108,0.8458422078961091,0.333333333,0.857142857,0.2151668246256263
87,0.5970273275420073,0.6525344263525259,0.4410589049062372,0.0881706913198198,0.6187964898301201,0.2925581589250018,0.5030543734698162,0.8,0.8,0.6786518845664776
88,0.750931550107022,0.527419584433226,0.6160799880358772,0.5812889259515593,0.5413596128096942,0.6980705518123616,0.1851478223268363,0.666666667,0.6,0.6987992136552656
89,0.5138992839967271,0.2146023271345774,0.08635386997592859,0.6281493616650122,0.6312311859145762,0.6722303340671297,0.28368869353075266,0.6,0.5,0.3488162418050809
90,0.47877946749531,0.5328890247530782,0.4873823565901279,0.4113142282487936,0.54516807124334,0.3843911644717101,0.6425318993053736,1.0,1.0,0.5777184990768081
91,0.7135111692403505,0.4865117033945192,0.5546351124703113,0.5970159371534793,0.6156371530450472,0.6108789941477492,0.37525794885798097,0.333333333,0.333333333,0.7859094185604056
92,0.3575286671210694,0.6462771790534124,0.4753923664442171,0.14419711757415982,0.3375364393913467,0.3778054463775473,0.3885862248190651,0.166666667,0.333333333,0.1504652452269104
93,0.5770288088506912,0.09853725343996284,0.0,0.7806440089545374,0.8314306170579473,0.6262158775597214,0.5282122538350946,0.5,0.4,0.6628612341158947
94,0.7713346696543778,0.6290835148184263,0.4961749852144256,0.20795435458451625,0.6511811324723364,0.4729676649298976,0.2620190247247212,0.6,0.333333333,0.7985372501590986
95,0.5663711427200049,0.3487654681432856,0.5292701922494587,0.8725554245851114,0.5324427061608988,0.7024297075748482,0.4676960094354149,0.666666667,0.8,0.5941556045712565
96,0.4679585830373676,0.5659028866743028,0.3488162418050809,0.167922306656327,0.5987629925653789,0.26988647249565745,0.6281493616650122,0.428571429,0.5,0.5463422269358388
97,0.3588905461155137,0.4297849492931792,0.0,0.04324608006179054,0.6334069671028754,0.257516913113348,0.5282122538350946,0.0,0.333333333,0.2668139342057508
98,0.9168294524096424,0.5638695668227275,0.6160799880358772,0.5001468022215703,0.6919600059820614,0.6574994899473671,0.1851478223268363,0.2,0.666666667,1.0
99,0.4357370329765593,0.5515255247419903,0.4861137253967932,0.3682716002488525,0.4124063183664273,0.4785208987427685,0.4112298027633156,0.6,0.166666667,0.3109263621296478
100,0.6237113546720032,0.36245619267531104,0.3065078984275426,0.5689443482752754,0.6503539426436323,0.6064406463281491,0.3560630556189772,0.2,0.666666667,0.6072157837148073
101,0.4779360623524678,0.3643212515028771,0.08635386997592859,0.2948567044561425,0.5985841467163904,0.5055840054626949,0.28368869353075266,0.333333333,0.571428571,0.2835221634087094
102,0.36698180685181203,0.5256750991791058,0.6628612341158947,0.6425318993053736,0.41226056123711663,0.4309439451754181,0.7806440089545374,0.857142857,0.571428571,0.4873823565901279
103,0.5009577275857158,0.5661700417188443,0.5292701922494587,0.3885862248190651,0.4730610870973792,0.4604451076918251,0.4676960094354149,0.28571428600000004,0.666666667,0.4753923664442171
104,0.5281156865473877,0.7493294466787139,0.6786518845664776,0.1640112084204512,0.26825747002957434,0.5379202585503157,0.0881706913198198,0.28571428600000004,0.833333333,0.2151668246256263
105,0.7723953212748267,0.3121795999477829,0.4410589049062372,0.8458422078961091,0.7779937336737192,0.6713939172131463,0.5030543734698162,0.875,0.666666667,0.9970463722536752
106,0.636996198959339,0.5539288012782596,0.4961749852144256,0.37525794885798097,0.5292300636279429,0.5566194620666299,0.2620190247247212,0.28571428600000004,0.28571428600000004,0.5546351124703113
107,0.4328697993165875,0.4847980265476512,0.5515237963737649,0.5970159371534793,0.6171928110933204,0.2985079685767397,1.0,0.428571429,0.666666667,0.7859094185604056
108,0.27096438041269977,0.7693270812868531,0.6987992136552656,0.14419711757415982,0.22583301578582246,0.2814540958113002,0.5812889259515593,0.28571428600000004,0.571428571,0.1504652452269104
109,0.5242257483906753,0.8890366522733102,0.7985372501590986,0.0,0.25363007591540154,0.3960228227077419,0.20795435458451625,0.166666667,0.666666667,0.3057974019899016
110,0.3217753406737012,0.25949523420932663,0.08635386997592859,0.5282122538350946,0.4568230650120357,0.6222617801521709,0.28368869353075266,0.28571428600000004,0.625,0.0
111,0.5916984922749627,0.3754502340441681,0.5777184990768081,0.8725554245851114,0.5082185527472243,0.7306205981681589,0.4113142282487936,0.7142857140000001,1.0,0.5941556045712565
112,0.4945541612182789,0.7082263595941838,0.6072157837148073,0.167922306656327,0.4695632216105157,0.2994889791905258,0.5689443482752754,0.5,0.333333333,0.5463422269358388
113,0.5565623159314481,0.8035785419647445,0.6786518845664776,0.04324608006179054,0.2940810248196366,0.4775376943709854,0.0881706913198198,0.14285714300000002,0.857142857,0.2668139342057508
114,0.6543602238408214,0.2673582515701457,0.3065078984275426,0.7806440089545374,0.6781766678441761,0.71229047666778,0.3560630556189772,0.5,0.571428571,0.6628612341158947
115,0.5625634521202401,0.6089711751717621,0.4410589049062372,0.1851478223268363,0.58751054156482,0.34104672442851003,0.5030543734698162,0.7142857140000001,0.571428571,0.6160799880358772
116,0.4863804553723738,0.8254425642273032,1.0,0.3885862248190651,0.23769618322210856,0.4442197112987474,0.5001468022215703,0.375,0.166666667,0.4753923664442171
117,0.30660126047591496,0.7604263620400339,0.6987992136552656,0.1640112084204512,0.25818380548518033,0.29136114123444595,0.5812889259515593,0.25,0.625,0.2151668246256263
118,0.6577240046084644,0.4143841202748337,0.1504652452269104,0.2620190247247212,0.6728548699937575,0.5589109535752806,0.14419711757415982,0.25,0.25,0.4961749852144256
119,0.7301866978851268,0.502119266166745,0.7859094185604056,0.8458422078961091,0.6055684768466348,0.6244131353713148,0.5970159371534793,0.8888888890000001,0.5,0.9970463722536752
120,0.4454246601078628,0.4855795388626993,0.3065078984275426,0.2948567044561425,0.4885071324905834,0.4693968244185826,0.3560630556189772,0.28571428600000004,0.5,0.2835221634087094
121,0.3290084786941262,0.7176561430763433,0.4873823565901279,0.0,0.4092075226998869,0.1787340503473132,0.6425318993053736,0.14285714300000002,0.875,0.3057974019899016
122,0.5875526337553292,0.17125463672879054,0.3109263621296478,1.0,0.6202987171220585,0.8158641998755737,0.3682716002488525,0.571428571,0.666666667,0.5515237963737649
123,0.4613810005986985,0.5989298124906758,0.6072157837148073,0.4112298027633156,0.439448970840993,0.4211427272440201,0.5689443482752754,0.14285714300000002,0.428571429,0.4861137253967932
124,0.16703961636421674,0.4040564667619919,0.3488162418050809,0.5282122538350946,0.3255918790974596,0.4500314460850412,0.6281493616650122,0.25,0.428571429,0.0
125,0.34305124286541644,0.9263242643426544,1.0,0.1640112084204512,0.1075834123128132,0.3319322030994405,0.5001468022215703,0.222222222,0.28571428600000004,0.2151668246256263
126,0.73070391596633,0.5207369660278245,0.2668139342057508,0.167922306656327,0.639764146365044,0.5623381132972682,0.04324608006179054,0.444444444,0.125,0.5463422269358388
127,0.3737935926715654,0.7133772083218096,0.5515237963737649,0.0881706913198198,0.5635640440963563,0.04408534565990985,1.0,0.875,0.5,0.6786518845664776
128,0.442140088349124,0.5153438881171615,0.5941556045712565,0.5812889259515593,0.5523218045420046,0.354366750683224,0.8725554245851114,0.666666667,0.75,0.6987992136552656
129,0.6042134071979963,0.39005314126700974,0.5292701922494587,0.7806440089545374,0.5667955209332179,0.6564739997595612,0.4676960094354149,0.5555555560000001,0.571428571,0.6628612341158947
130,0.6199710871735613,0.6715276339879139,0.5546351124703113,0.1851478223268363,0.5307224377827829,0.4049449367344277,0.37525794885798097,0.75,0.375,0.6160799880358772
131,0.6630587974792579,0.5987262165615551,0.4410589049062372,0.20795435458451625,0.6787391726264307,0.35244999055735,0.5030543734698162,0.7142857140000001,0.5,0.7985372501590986
132,0.36037785923940735,0.6397504393035226,0.6628612341158947,0.3885862248190651,0.4062655661641612,0.30397110793226384,0.7806440089545374,0.333333333,0.6,0.4753923664442171
133,0.4660654056811578,0.5490859233356122,0.4873823565901279,0.37525794885798097,0.5336263779400917,0.3663630247763037,0.6425318993053736,0.444444444,0.8888888890000001,0.5546351124703113
134,0.6399759944016307,0.3120071821115896,0.08635386997592859,0.4113142282487936,0.7456823145504397,0.5638127673590204,0.28368869353075266,0.875,0.666666667,0.5777184990768081
135,0.4522093836151655,0.6204662263932846,0.3109263621296478,0.0,0.4974355199301269,0.3158641998755737,0.3682716002488525,0.125,0.7142857140000001,0.3057974019899016
136,0.5203548287305402,0.7989108413907242,0.7859094185604056,0.1851478223268363,0.41508528473773576,0.2940659425866785,0.5970159371534793,0.666666667,0.444444444,0.6160799880358772
137,0.7565836033413325,0.5119568051426963,0.2835221634087094,0.20795435458451625,0.7575075433751945,0.4565488250641869,0.2948567044561425,0.75,0.25,0.7985372501590986
138,0.6521823793075382,0.34735690947704084,0.1504652452269104,0.4112298027633156,0.6678242400849413,0.6335163425945779,0.14419711757415982,0.125,0.333333333,0.4861137253967932
139,0.431043172987804,0.7368583141886342,0.5941556045712565,0.0881706913198198,0.5422481399976106,0.10780763336735423,0.8725554245851114,0.8888888890000001,0.666666667,0.6786518845664776
140,0.4585555041912637,0.4312410651092972,0.3488162418050809,0.4676960094354149,0.5902269752221889,0.4197733238852013,0.6281493616650122,0.5,0.375,0.5292701922494587
141,0.8329413050928047,0.24050410357894805,0.3109263621296478,0.8458422078961091,0.8430600050620137,0.7387853038236282,0.3682716002488525,0.9,0.625,0.9970463722536752
142,0.6094303576058145,0.7388782775189335,1.0,0.5812889259515593,0.3493996068276328,0.5405710618649945,0.5001468022215703,0.7,0.375,0.6987992136552656
143,0.3498461096109249,0.7221337377456837,0.7859094185604056,0.3560630556189772,0.2602992399335685,0.37952355923274894,0.5970159371534793,0.5555555560000001,0.4,0.3065078984275426
144,0.4584103672364206,0.5029479665464551,0.2151668246256263,0.14419711757415982,0.4676492103006421,0.4900929545768543,0.1640112084204512,0.3,0.2,0.1504652452269104
145,0.5576811511133489,0.4365653276427535,0.4410589049062372,0.5689443482752754,0.583078439404285,0.5329449874027296,0.5030543734698162,0.5,0.444444444,0.6072157837148073
146,0.5859456709719457,0.4637165634090642,0.2668139342057508,0.2948567044561425,0.5083541146014793,0.625805312197176,0.04324608006179054,0.333333333,0.111111111,0.2835221634087094
147,0.4643517288342898,0.26844455341184914,0.4873823565901279,1.0,0.5320707198918185,0.6787340503473132,0.6425318993053736,0.444444444,0.9,0.5515237963737649
148,0.5128514901121168,0.3737789433512768,0.0,0.167922306656327,0.7731711134679193,0.3198550264106162,0.5282122538350946,0.5,0.333333333,0.5463422269358388
149,0.5377698276022653,0.5992554130991321,0.4861137253967932,0.2620190247247212,0.5050306299088162,0.4253946109807028,0.4112298027633156,0.222222222,0.222222222,0.4961749852144256
150,0.4430838188185429,0.7110521954639386,0.4753923664442171,0.0,0.41520251777284223,0.30570688759046744,0.3885862248190651,0.222222222,0.4,0.3057974019899016
151,0.6037741885910273,0.6842416958020661,0.5777184990768081,0.1851478223268363,0.5191807444795347,0.3869167970390214,0.4113142282487936,0.7,0.8888888890000001,0.6160799880358772
152,0.3844365732539679,0.29480703666823804,0.1504652452269104,0.5282122538350946,0.4247673773865448,0.6920075681304674,0.14419711757415982,0.3,0.272727273,0.0
153,0.34059321722167585,0.7642323655360862,0.6072157837148073,0.04324608006179054,0.3297990752454718,0.2371508658932576,0.5689443482752754,0.1,0.5555555560000001,0.2668139342057508
154,0.4834277614728481,0.5531861525951529,0.6628612341158947,0.5812889259515593,0.5179689897696855,0.400322458498511,0.7806440089545374,0.636363636,0.545454545,0.6987992136552656
155,0.4865117033945192,0.7135111692403505,0.7859094185604056,0.37525794885798097,0.3843628469549528,0.3891210058522508,0.5970159371534793,0.4,0.363636364,0.5546351124703113
156,0.5808589299836909,0.6575733113599853,0.6786518845664776,0.3682716002488525,0.3161372387815851,0.6400504544645164,0.0881706913198198,0.5555555560000001,0.9,0.3109263621296478
157,0.5479200267869556,0.6068646789730329,0.7985372501590986,0.6281493616650122,0.27513949582299124,0.7100975035402479,0.20795435458451625,0.444444444,0.666666667,0.3488162418050809
158,0.6184659871047739,0.3417451281629291,0.2151668246256263,0.5030543734698162,0.6129460401403054,0.6695215825246825,0.1640112084204512,0.4,0.272727273,0.4410589049062372
159,0.3952778434650377,0.6082744285595634,0.5292701922494587,0.2948567044561425,0.3771259855796253,0.4135803475103638,0.4676960094354149,0.4,0.444444444,0.2835221634087094
160,0.20814152453774126,0.5902198940855504,0.4873823565901279,0.28368869353075266,0.29948575669290034,0.32057839711268954,0.6425318993053736,0.6,0.909090909,0.08635386997592859
161,0.6352825221124709,0.27328743135449657,0.4961749852144256,1.0,0.5276744055796697,0.8689904876376394,0.2620190247247212,0.4,0.3,0.5515237963737649
162,0.8136060577456138,0.3874501205780869,0.5777184990768081,0.8458422078961091,0.7096639365884336,0.7172639898236577,0.4113142282487936,0.909090909,0.8,0.9970463722536752
163,0.5589872658158362,0.7444236048806341,1.0,0.5689443482752754,0.3036078918574037,0.5343987730268526,0.5001468022215703,0.6,0.444444444,0.6072157837148073
164,0.22567924524298416,0.7764656105982278,0.5941556045712565,0.0,0.3558208987093225,0.06372228770744431,0.8725554245851114,0.2,0.6,0.3057974019899016
165,0.6285936556788945,0.5348620402043196,0.3065078984275426,0.1851478223268363,0.6547860448041672,0.4145423833539296,0.3560630556189772,0.727272727,0.6,0.6160799880358772
166,0.23911712178627115,0.5034484112660129,0.5292701922494587,0.5282122538350946,0.2353649038752707,0.5302581221998398,0.4676960094354149,0.272727273,0.5,0.0
