,Net_ORPM_adv_h,Net_ORPM_adv_a,weighted_ORPM_a,weighted_DRPM_h,ORPM_adv_h,DRPM_adv_h,weighted_DRPM_a,Winpercent_h,Winpercent_a,weighted_ORPM_h
21,0.6368870415478204,0.4917142455627924,0.5362949611184297,0.5136733831179096,0.5602482509574599,0.5876604346098921,0.3398608271506397,1.0,1.0,0.6464299959148414
22,0.7822087352374931,0.4963630493337615,0.5650489887959524,0.5415381663808253,0.6494430480247511,0.6349568323554412,0.27394661174919305,0.5,1.0,0.8382339366197342
23,0.5084659760062014,0.5247940553924629,0.2625502708305818,0.07804884178562582,0.452934871439875,0.5393630676083897,0.0,1.0,1.0,0.17651425336466486
24,0.5180509971098944,0.6467961005486841,0.5548271003227631,0.1966441844445934,0.5201479103750837,0.33236522122899603,0.5290293647926272,1.0,1.0,0.5916578925029645
25,0.40156750480242986,0.5972794212662088,0.7265747873850652,0.5333082691355854,0.4526753270510702,0.3404078310944648,0.8497466134499434,0.0,1.0,0.6400643174688619
26,0.15202734502013088,0.3899104997326767,0.4200444743011543,0.5838559426250779,0.36009955537218075,0.40666475816659386,0.7689204705056741,0.0,1.0,0.16430360062836352
27,0.4875099913958934,0.7192882585136394,0.6389915383301649,0.14850424853946753,0.3911816123481676,0.37547223679827296,0.3954171107366692,0.0,1.0,0.4400693004217788
28,0.23267812797969845,0.5984629874226094,0.4642103313397146,0.18302019943972486,0.2810264783831829,0.3611893678840051,0.4582530438909755,0.0,0.0,0.06392225592671591
29,0.3470716961065353,0.35673630233165554,0.399118692658501,0.6291958641253692,0.4155393393106407,0.5924530327230484,0.44588057489561106,0.0,1.0,0.24472287774067836
30,0.6130728370115941,0.3960514402083339,0.4033579632027984,0.5482170397894871,0.5196275501597002,0.7171030038312948,0.1177465752975046,0.0,0.0,0.4392375262681764
31,0.7295004379854918,0.3130455007324017,0.21087649927687047,0.4759749663461017,0.753072641863582,0.6534382217836296,0.17173862950873053,0.0,0.0,0.6734984638106701
32,0.5666117541248665,0.5543397927172051,0.4642103313397146,0.2802071984241512,0.5846561603311803,0.4102045527881971,0.4582530438909755,0.0,0.5,0.6189635236006545
33,0.4480048277445646,0.4753554718323613,0.4392375262681764,0.4210867463611522,0.5276111502845888,0.4358832466849547,0.5482170397894871,1.0,0.5,0.4897112736224241
34,0.5590193622245011,0.3023605676294105,0.21087649927687047,0.4995099027794752,0.5980624519375173,0.6653078059157116,0.17173862950873053,0.5,0.0,0.3901366667460584
35,0.3772883096596156,0.7328452021276275,0.7265747873850652,0.2347072386601577,0.4305994301602272,0.18981171356560994,0.8497466134499434,0.0,1.0,0.5997091265115061
36,0.35673630233165554,0.3470716961065353,0.24472287774067836,0.44588057489561106,0.5844606606893593,0.4075469672769516,0.6291958641253692,0.5,0.5,0.399118692658501
37,0.5745942434029798,0.2251116601581916,0.2857792704780253,0.7689204705056741,0.5734484145734698,0.798495088150916,0.17706629540292446,1.0,0.5,0.4200444743011543
38,0.5750908061599752,0.5742610143208111,0.6734984638106701,0.5136733831179096,0.4851924698635954,0.5190127783342868,0.4759749663461017,0.5,0.5,0.6464299959148414
39,0.6686517786459975,0.4268496195113403,0.4400693004217788,0.5290293647926272,0.5627770876046949,0.6919136214590451,0.14850424853946753,0.666666667,0.0,0.5548271003227631
40,0.32787060259419243,0.5111147134148284,0.5540127569849536,0.4944206980146633,0.4257693600949872,0.38713011593192775,0.7182183911119691,0.0,0.666666667,0.4183176292596527
41,0.4781625825887164,0.815852712706971,0.7762841440765826,0.1177465752975046,0.2959945245813565,0.37411189693326696,0.3673567107853658,0.0,0.5,0.4033579632027984
42,0.5000994478474698,0.66298246618513,0.6400643174688619,0.27394661174919305,0.4589636271882393,0.3691938250311767,0.5333082691355854,0.5,0.0,0.5650489887959524
43,0.7512752286097772,0.3289453986738541,0.17651425336466486,0.3954171107366692,0.7529934963768126,0.6600611660809845,0.07804884178562582,1.0,0.5,0.6389915383301649
44,0.4598511489509232,0.34682173502922226,0.16430360062836352,0.3398608271506397,0.7034940914327711,0.37694376999318896,0.5838559426250779,1.0,0.0,0.5362949611184297
45,0.26406720763654074,0.4231497268220661,0.16430360062836352,0.17173862950873053,0.5254772306630534,0.29215320448516463,0.5838559426250779,0.0,0.0,0.21087649927687047
46,0.6126239829363783,0.25120166438561,0.3901366667460584,0.8497466134499434,0.6840450530694838,0.6766380000734451,0.4995099027794752,1.0,0.666666667,0.7265747873850652
47,0.6078344882272358,0.5445860565565067,0.6389915383301649,0.5333082691355854,0.5005868529200507,0.569543876199523,0.3954171107366692,0.0,1.0,0.6400643174688619
48,0.4112401938889661,0.35832817007270484,0.24472287774067836,0.4210867463611522,0.6340184109809701,0.3950424748777772,0.6291958641253692,1.0,0.666666667,0.4897112736224241
49,0.35779732384981155,0.6423931485224459,0.399118692658501,0.0,0.42529163343560505,0.27512507792119456,0.44588057489561106,1.0,0.333333333,0.2625502708305818
50,0.35810981477943793,0.7270816613792449,0.6734984638106701,0.17706629540292446,0.28790215752771386,0.34924872741369584,0.4759749663461017,0.666666667,0.666666667,0.2857792704780253
51,0.19486642771028326,0.8234896044496132,0.8382339366197342,0.18302019943972486,0.07642066810146936,0.3191854401851734,0.5415381663808253,0.0,0.666666667,0.06392225592671591
52,0.41376299902215335,0.5116046528834044,0.5548271003227631,0.4944206980146633,0.4253238818520958,0.4825455028024757,0.5290293647926272,0.0,0.75,0.4183176292596527
53,0.7150121632119553,0.558142462190926,0.5362949611184297,0.3673567107853658,0.6312836423819755,0.5138672439168146,0.3398608271506397,0.666666667,1.0,0.7762841440765826
54,0.6310170214590571,0.6853829762289791,0.6189635236006545,0.1966441844445934,0.4850627321454386,0.4578559208108077,0.2802071984241512,1.0,0.0,0.5916578925029645
55,0.6095092397246845,0.45500867079011104,0.17651425336466486,0.1177465752975046,0.6240925449718417,0.5200211115549919,0.07804884178562582,0.0,0.333333333,0.4033579632027984
56,0.4161496870747205,0.6112106227179473,0.5540127569849536,0.27394661174919305,0.5060372583983188,0.2759364561028337,0.7182183911119691,0.666666667,0.75,0.5650489887959524
57,0.69565448750179,0.5604727647175475,0.4400693004217788,0.2347072386601577,0.5873293436810401,0.5434755218723951,0.14850424853946753,0.0,0.0,0.5997091265115061
58,0.4397511190257423,0.3880970128075715,0.3901366667460584,0.5482170397894871,0.5268601259552326,0.524564904273689,0.4995099027794752,0.333333333,0.5,0.4392375262681764
59,0.6576133591741382,0.2030662451864917,0.21087649927687047,0.7182183911119691,0.6877092008479917,0.7756110060119645,0.17173862950873053,0.8,0.0,0.5540127569849536
60,0.8261926950874374,0.3283439214925689,0.2857792704780253,0.5415381663808253,0.8022147078797656,0.6838173452729139,0.17706629540292446,0.75,0.5,0.8382339366197342
61,0.6482283357429974,0.31110947932260313,0.4897112736224241,0.8497466134499434,0.6295737768296623,0.7161898491148013,0.4210867463611522,1.0,1.0,0.7265747873850652
62,0.7199336826446042,0.4249069838561289,0.4400693004217788,0.5333082691355854,0.609405240571883,0.6940716394012499,0.14850424853946753,0.25,0.25,0.6400643174688619
63,0.5414507506583286,0.6639699713911889,0.6464299959148414,0.2802071984241512,0.4849747455933507,0.3822539194416884,0.5136733831179096,0.25,0.333333333,0.6189635236006545
64,0.4180278595779951,0.1756540279012913,0.06392225592671591,0.5838559426250779,0.5549125939644157,0.7021570608594225,0.18302019943972486,0.25,0.0,0.16430360062836352
65,0.6324117867175123,0.545402954813388,0.5362949611184297,0.3954171107366692,0.5561791183683029,0.5280191953760742,0.3398608271506397,0.75,1.0,0.6389915383301649
66,0.3006106281328362,0.3808732960368941,0.4392375262681764,0.6291958641253692,0.3935927393036188,0.5408407718071776,0.5482170397894871,0.5,0.25,0.24472287774067836
67,0.47912357322345006,0.4343448654060409,0.399118692658501,0.4582530438909755,0.5356077191036202,0.506239917497878,0.44588057489561106,0.666666667,0.5,0.4642103313397146
68,0.4388887928285376,0.4583780561835565,0.6734984638106701,0.7689204705056741,0.3613505721011837,0.6477438155646118,0.4759749663461017,0.666666667,0.75,0.4200444743011543
69,0.5565525842286292,0.5465286922117181,0.6389915383301649,0.5290293647926272,0.4539586999528626,0.567385858257318,0.3954171107366692,0.6,0.6,0.5548271003227631
70,0.6448415092454893,0.4871628782842444,0.4183176292596527,0.3673567107853658,0.6958219422087142,0.43591668748094653,0.4944206980146633,0.5,0.25,0.7762841440765826
71,0.3004176928897964,0.6461203047661015,0.4642103313397146,0.07804884178562582,0.3426187857718599,0.30824822803170626,0.4582530438909755,0.5,0.5,0.17651425336466486
72,0.43585586883685107,0.7422230327195817,0.5650489887959524,0.0,0.3345211520750224,0.3618380650799261,0.27394661174919305,0.666666667,0.5,0.2625502708305818
73,0.4156141253205037,0.4345580807812707,0.3901366667460584,0.44588057489561106,0.5049135259482107,0.4729526433578181,0.4995099027794752,0.6,0.6,0.399118692658501
74,0.442092651538729,0.42177359634454586,0.4200444743011543,0.5136733831179096,0.6238418977624117,0.37126896276967497,0.7689204705056741,0.25,0.75,0.6464299959148414
75,0.4756822856152624,0.5669737896252635,0.4033579632027984,0.17173862950873053,0.3947049722669504,0.5272302936418942,0.1177465752975046,0.0,0.0,0.21087649927687047
76,0.8234896044496132,0.19486642771028326,0.06392225592671591,0.5415381663808253,0.9235793318985306,0.6808145598148265,0.18302019943972486,0.8,0.0,0.8382339366197342
77,0.8039685933194793,0.122678415249048,0.17651425336466486,0.8497466134499434,0.8009050222457931,0.8891972111860427,0.07804884178562582,1.0,0.4,0.7265747873850652
78,0.6502874378668184,0.6150081078518441,0.5650489887959524,0.2802071984241512,0.5294933980742177,0.5031574574448067,0.27394661174919305,0.4,0.6,0.6189635236006545
79,0.4370025247719078,0.6290254180817073,0.5540127569849536,0.2347072386601577,0.5249977343192365,0.25614651354280205,0.7182183911119691,0.0,0.833333333,0.5997091265115061
80,0.30913152168357694,0.4207309502158194,0.16430360062836352,0.17706629540292446,0.5664520300543494,0.2948401536824901,0.5838559426250779,0.4,0.4,0.2857792704780253
81,0.5127327140171345,0.6575021492307563,0.5362949611184297,0.14850424853946753,0.4473607307164705,0.4034914321743472,0.3398608271506397,0.2,1.0,0.4400693004217788
82,0.4602257794557356,0.4725751001360044,0.5916578925029645,0.6291958641253692,0.3102127277304019,0.7181526416261655,0.1966441844445934,0.6,0.75,0.24472287774067836
83,0.4244065573555728,0.5384628532243914,0.6400643174688619,0.5482170397894871,0.3901397458346787,0.5075190731057792,0.5333082691355854,0.2,0.4,0.4392375262681764
84,0.38649097737220295,0.3289095372826276,0.4200444743011543,0.7182183911119691,0.5732859868832261,0.4744289686637231,0.7689204705056741,0.857142857,0.6,0.5540127569849536
85,0.7360731615609765,0.3200475189944039,0.2625502708305818,0.5290293647926272,0.6598870677695502,0.7668100919466923,0.0,0.666666667,0.5,0.5548271003227631
86,0.7627522139123684,0.5962948004619597,0.5997091265115061,0.3673567107853658,0.596593567984465,0.5669002898700722,0.2347072386601577,0.4,0.0,0.7762841440765826
87,0.4547734552076447,0.59618039516426,0.6400643174688619,0.4210867463611522,0.41775089611926747,0.4434023197907338,0.5333082691355854,0.8,0.5,0.4897112736224241
88,0.4231497268220661,0.26406720763654074,0.21087649927687047,0.5838559426250779,0.4745227693369466,0.7078467955148353,0.17173862950873053,0.5,0.0,0.16430360062836352
89,0.3733050281811245,0.5839388385659073,0.4400693004217788,0.18302019943972486,0.2942325838863427,0.5174077369730413,0.14850424853946753,0.0,0.333333333,0.06392225592671591
90,0.2807425814705312,0.5905107938031288,0.7265747873850652,0.5482170397894871,0.3428150728857488,0.34792690420024386,0.8497466134499434,0.166666667,1.0,0.4392375262681764
91,0.583001792226182,0.4378498581401025,0.4183176292596527,0.4759749663461017,0.6395940809206031,0.4906970998397374,0.4944206980146633,0.6,0.4,0.6734984638106701
92,0.4547756943830005,0.4289409420263584,0.3901366667460584,0.4582530438909755,0.5405212450518307,0.4791925608556962,0.4995099027794752,0.6,0.5,0.4642103313397146
93,0.7793664097442088,0.5288000538554514,0.6189635236006545,0.5415381663808253,0.6199496499505333,0.6317993749106345,0.2802071984241512,0.833333333,0.5,0.8382339366197342
94,0.5879251780084755,0.6005509327712821,0.5362949611184297,0.27394661174919305,0.5157295984765928,0.4667568966067739,0.3398608271506397,0.5,0.833333333,0.5650489887959524
95,0.5207465996622987,0.5645550130190167,0.4033579632027984,0.17706629540292446,0.4356797716582464,0.5299172428392196,0.1177465752975046,0.333333333,0.2,0.2857792704780253
96,0.5010527952378281,0.3699822631356807,0.24472287774067836,0.3954171107366692,0.7156806619416519,0.3820962788875204,0.6291958641253692,0.5,0.5,0.6389915383301649
97,0.5531160875101535,0.5558008019653021,0.5916578925029645,0.44588057489561106,0.3946733884197611,0.6256996089031172,0.1966441844445934,0.666666667,0.8,0.399118692658501
98,0.7355832220924005,0.23415512256644302,0.2625502708305818,0.7182183911119691,0.6594415895266588,0.8622254788172403,0.0,0.875,0.6,0.5540127569849536
99,0.3060348316447087,0.6069587357036047,0.399118692658501,0.07804884178562582,0.37822650487548,0.31448814552958426,0.44588057489561106,0.333333333,0.571428571,0.17651425336466486
100,0.7501259451260281,0.37244438556964143,0.5916578925029645,0.8497466134499434,0.5738049155410343,0.8293849656187441,0.1966441844445934,1.0,0.833333333,0.7265747873850652
101,0.7072386543262925,0.5398156438605031,0.4400693004217788,0.2802071984241512,0.5978622658343401,0.5664229218772334,0.14850424853946753,0.428571429,0.428571429,0.6189635236006545
102,0.4701180168778142,0.4458145547474402,0.3901366667460584,0.4210867463611522,0.5544712762398214,0.4604481509586437,0.4995099027794752,0.666666667,0.428571429,0.4897112736224241
103,0.20054546187920316,0.6529814313986432,0.5548271003227631,0.18302019943972486,0.2314554962816477,0.3254941155139963,0.5290293647926272,0.0,0.571428571,0.06392225592671591
104,0.4504360521287333,0.5585780885685622,0.6734984638106701,0.5482170397894871,0.37184993602916777,0.5364344884057709,0.4759749663461017,0.14285714300000002,0.666666667,0.4392375262681764
105,0.6985330514955412,0.4356947341991225,0.4642103313397146,0.5415381663808253,0.7046058102817134,0.5420039276988317,0.4582530438909755,0.857142857,0.666666667,0.8382339366197342
106,0.6887657275034913,0.5205710531690726,0.4033579632027984,0.27394661174919305,0.5884514315132608,0.5787777557566923,0.1177465752975046,0.571428571,0.166666667,0.5650489887959524
107,0.26791030315738545,0.5261125130641143,0.6464299959148414,0.5838559426250779,0.2362576576097691,0.5353957953969188,0.5136733831179096,0.571428571,0.4,0.16430360062836352
108,0.3357599595337321,0.6539439482390537,0.4183176292596527,0.0,0.41478905037835395,0.250644405250832,0.4944206980146633,0.666666667,0.333333333,0.2625502708305818
109,0.5962948004619597,0.7627522139123684,0.7762841440765826,0.2347072386601577,0.4034064320155351,0.4330997101299277,0.3673567107853658,0.0,0.5,0.5997091265115061
110,0.6445348926212263,0.419906050167283,0.2857792704780253,0.3398608271506397,0.6370420613784217,0.5821036163106988,0.17706629540292446,0.7142857140000001,0.428571429,0.5362949611184297
111,0.4754623055951415,0.43761739670842104,0.6389915383301649,0.7689204705056741,0.3802272348267453,0.6883722764641429,0.3954171107366692,0.5,0.571428571,0.4200444743011543
112,0.6290254180817073,0.4370025247719078,0.5997091265115061,0.7182183911119691,0.4750022656807635,0.743853486457198,0.2347072386601577,0.7777777779999999,0.14285714300000002,0.5540127569849536
113,0.6639699713911889,0.5414507506583286,0.6189635236006545,0.5136733831179096,0.5150252544066493,0.6177460805583117,0.2802071984241512,0.5,0.5,0.6464299959148414
114,0.5735553087145446,0.34973539620081706,0.2857792704780253,0.4944206980146633,0.5725037615516829,0.6600541727465667,0.17706629540292446,0.428571429,0.5,0.4183176292596527
115,0.6781353475277382,0.5301159701249472,0.4897112736224241,0.3673567107853658,0.6567667749743545,0.4729018525504836,0.4210867463611522,0.428571429,0.7142857140000001,0.7762841440765826
116,0.24339359281138925,0.4656851769214872,0.16430360062836352,0.07804884178562582,0.5066797134242613,0.24490179928827865,0.5838559426250779,0.428571429,0.5,0.17651425336466486
117,0.709385202641321,0.28701600595924104,0.21087649927687047,0.5333082691355854,0.7347828320580712,0.6823536370836215,0.17173862950873053,0.571428571,0.0,0.6400643174688619
118,0.25120166438561,0.6126239829363783,0.7265747873850652,0.4995099027794752,0.3159549469305162,0.3233619999265549,0.8497466134499434,0.375,1.0,0.3901366667460584
119,0.6135732635121502,0.5775222696285467,0.4033579632027984,0.14850424853946753,0.5200825637531385,0.5155122913242657,0.1177465752975046,0.375,0.14285714300000002,0.4400693004217788
120,0.28642855638499737,0.6418318019834021,0.5362949611184297,0.18302019943972486,0.24159331460281325,0.4208991691473885,0.3398608271506397,0.0,0.625,0.06392225592671591
121,0.4262990584234947,0.6050391565422614,0.6734984638106701,0.44588057489561106,0.34990333602214585,0.4848222274899001,0.4759749663461017,0.5,0.7142857140000001,0.399118692658501
122,0.5772530812153921,0.5093397339916029,0.5916578925029645,0.5482170397894871,0.4166199884267831,0.6773118698189879,0.1966441844445934,0.125,0.7142857140000001,0.4392375262681764
123,0.5341747496031767,0.5571821182104896,0.4642103313397146,0.27394661174919305,0.5551627622569625,0.4070470953433905,0.4582530438909755,0.625,0.571428571,0.5650489887959524
124,0.1744409074541508,0.8394030061383205,0.7265747873850652,0.0,0.24616010631433194,0.07143972120556752,0.8497466134499434,0.571428571,1.0,0.2625502708305818
125,0.35832817007270484,0.4112401938889661,0.4897112736224241,0.6291958641253692,0.3659815890190299,0.6049575251222229,0.4210867463611522,0.428571429,0.625,0.24472287774067836
126,0.4651115506140653,0.5023739355094575,0.5540127569849536,0.5136733831179096,0.5505559108791858,0.396839994105952,0.7182183911119691,0.428571429,0.8,0.6464299959148414
127,0.5116046528834044,0.41376299902215335,0.4183176292596527,0.5290293647926272,0.5746761181479042,0.5174544971975243,0.4944206980146633,0.625,0.5,0.5548271003227631
128,0.815852712706971,0.4781625825887164,0.4033579632027984,0.3673567107853658,0.7040054754186436,0.6258881030667329,0.1177465752975046,0.5,0.125,0.7762841440765826
129,0.26634239113408953,0.7519206527407419,0.6400643174688619,0.07804884178562582,0.2464196507031368,0.2703949577194925,0.5333082691355854,0.5,0.5,0.17651425336466486
130,0.7746600372412715,0.4330135433435666,0.2625502708305818,0.2802071984241512,0.6949722459991953,0.6413193923648806,0.0,0.5555555560000001,0.5,0.6189635236006545
131,0.4345580807812707,0.4156141253205037,0.399118692658501,0.4995099027794752,0.4950864740517894,0.5270473566421818,0.44588057489561106,0.333333333,0.444444444,0.3901366667460584
132,0.3283439214925689,0.8261926950874374,0.8382339366197342,0.17706629540292446,0.19778529212023446,0.3161826547270861,0.5415381663808253,0.444444444,0.875,0.2857792704780253
133,0.7036179112662851,0.26120583376375617,0.06392225592671591,0.3954171107366692,0.8145858037654896,0.6071200262286857,0.18302019943972486,0.625,0.0,0.6389915383301649
134,0.4589822856118356,0.6141333346699638,0.4642103313397146,0.14850424853946753,0.4867938944968402,0.3437816309109638,0.4582530438909755,0.444444444,0.5,0.4400693004217788
135,0.5885602793094222,0.28024737849616105,0.21087649927687047,0.5482170397894871,0.6249225778927499,0.6898727101894007,0.17173862950873053,0.222222222,0.125,0.4392375262681764
136,0.6183657281350422,0.6087780157056628,0.5997091265115061,0.3398608271506397,0.4653099256024895,0.5530330459532578,0.2347072386601577,0.666666667,0.125,0.5362949611184297
137,0.7614331432200583,0.14335203007419955,0.21087649927687047,0.8497466134499434,0.782107505007001,0.8419458059891567,0.17173862950873053,1.0,0.111111111,0.7265747873850652
138,0.6205739956047739,0.6271864330509496,0.7762841440765826,0.5333082691355854,0.425482328906378,0.5836958276587826,0.3673567107853658,0.444444444,0.5555555560000001,0.6400643174688619
139,0.607619979067464,0.5670572759314716,0.5916578925029645,0.4210867463611522,0.4442311387113719,0.6131951165039426,0.1966441844445934,0.5555555560000001,0.625,0.4897112736224241
140,0.2552596063545082,0.6415089514171343,0.8382339366197342,0.5838559426250779,0.13133326206588505,0.5213425010445959,0.5415381663808253,0.444444444,0.8888888890000001,0.16430360062836352
141,0.5140684276491868,0.22280912981541096,0.17651425336466486,0.6291958641253692,0.5373128344351608,0.7779648871934641,0.07804884178562582,0.5,0.5555555560000001,0.24472287774067836
142,0.7243785707414208,0.22463232099715225,0.06392225592671591,0.4759749663461017,0.8334624664910513,0.6477484871282169,0.18302019943972486,0.75,0.0,0.6734984638106701
143,0.5875615000125098,0.3179383240080432,0.4400693004217788,0.7689204705056741,0.4890456224785776,0.8129000396658699,0.14850424853946753,0.428571429,0.5,0.4200444743011543
144,0.5275349389759955,0.3554813719400815,0.4642103313397146,0.7182183911119691,0.5491255038586437,0.6311106392405568,0.4582530438909755,0.727272727,0.444444444,0.5540127569849536
145,0.45151280387756104,0.4179246398448738,0.399118692658501,0.4944206980146633,0.510502583057251,0.5244806726703625,0.44588057489561106,0.444444444,0.4,0.4183176292596527
146,0.5556665915312333,0.7047746411107043,0.5916578925029645,0.1177465752975046,0.3969924382670829,0.4602088659876932,0.1966441844445934,0.111111111,0.5555555560000001,0.4033579632027984
147,0.3334494450093619,0.6369892251427633,0.3901366667460584,0.0,0.4302051593838157,0.2480777212790127,0.4995099027794752,0.444444444,0.4,0.2625502708305818
148,0.46764610086769604,0.6826872308922599,0.5997091265115061,0.17706629540292446,0.3282678642240677,0.4709294296425589,0.2347072386601577,0.4,0.111111111,0.2857792704780253
149,0.5535003548456755,0.6116643189265791,0.6464299959148414,0.3954171107366692,0.4959308674108429,0.440358760766182,0.5136733831179096,0.666666667,0.5,0.6389915383301649
150,0.5122322875165785,0.4760313198105435,0.5362949611184297,0.5482170397894871,0.4469057171230322,0.6050821446813762,0.3398608271506397,0.3,0.7,0.4392375262681764
151,0.6088582366932389,0.5344790880243712,0.6189635236006545,0.5290293647926272,0.4649148217703549,0.6254906995818117,0.2802071984241512,0.666666667,0.6,0.5548271003227631
152,0.5541457789766403,0.5490613113868147,0.6464299959148414,0.5333082691355854,0.4965177203308936,0.5099026369657049,0.5136733831179096,0.4,0.5555555560000001,0.6400643174688619
153,0.457468647810416,0.5599306182266762,0.6389915383301649,0.4995099027794752,0.3638664727994967,0.5524980450316129,0.3954171107366692,0.454545455,0.6,0.3901366667460584
154,0.2739453411412941,0.7862182877607282,0.7762841440765826,0.18302019943972486,0.1103096722208377,0.407031925230574,0.3673567107853658,0.0,0.6,0.06392225592671591
155,0.4960455352519376,0.35928680635273536,0.4033579632027984,0.6291958641253692,0.41322028946331896,0.7579437756384723,0.1177465752975046,0.5555555560000001,0.2,0.24472287774067836
156,0.6050391565422614,0.4262990584234947,0.399118692658501,0.4759749663461017,0.6500966639778542,0.5151777725100999,0.44588057489561106,0.7777777779999999,0.363636364,0.6734984638106701
157,0.2030662451864917,0.6576133591741382,0.5540127569849536,0.17173862950873053,0.3122907991520083,0.22438899398803547,0.7182183911119691,0.1,0.666666667,0.21087649927687047
158,0.5123719629409745,0.817304273599654,0.8382339366197342,0.1966441844445934,0.3651130821949053,0.3260565459001732,0.5415381663808253,0.5,0.8,0.5916578925029645
159,0.6851051514272144,0.339135971388582,0.5362949611184297,0.8497466134499434,0.6040906442372834,0.7571552404811324,0.3398608271506397,1.0,0.636363636,0.7265747873850652
160,0.7422230327195817,0.43585586883685107,0.2625502708305818,0.27394661174919305,0.6654788479249776,0.638161934920074,0.0,0.666666667,0.4,0.5650489887959524
161,0.7276414575979278,0.4019081719955082,0.17651425336466486,0.2347072386601577,0.7315044524060204,0.5790089247516526,0.07804884178562582,0.1,0.5,0.5997091265115061
162,0.34973539620081706,0.5735553087145446,0.4183176292596527,0.17706629540292446,0.4274962384483171,0.3399458272534332,0.4944206980146633,0.454545455,0.5,0.2857792704780253
163,0.3899104997326767,0.15202734502013088,0.16430360062836352,0.7689204705056741,0.6399004446278193,0.5933352418334061,0.5838559426250779,0.5,0.5,0.4200444743011543
164,0.4866910097572087,0.3404567965828233,0.4392375262681764,0.7182183911119691,0.5627866229552418,0.5857382958225639,0.5482170397894871,0.615384615,0.363636364,0.5540127569849536
165,0.6244038263041172,0.6361007313401186,0.7762841440765826,0.5136733831179096,0.4289646085754844,0.5737931906930777,0.3673567107853658,0.6,0.636363636,0.6464299959148414
