,HOME_OFFRTG,AWAY_OFFRTG,HOME_DEFRTG,AWAY_DEFRTGHOME_AST%,AWAY_AST%,HOME_AST/TO,AWAY_AST/TO,HOME_AST RATIO,AWAY_AST RATIO,HOME_OREB%,AWAY_OREB%,HOME_DREB%,AWAY_DREB%,HOME_REB%,AWAY_REB%,HOME_TO RATIO,AWAY_TO RATIO,HOME_EFG%,AWAY_EFG%,HOME_TS%,AWAY_TS%,HOME_PACE,AWAY_PACE,HOME_PIE,AWAY_PIE
0,0.0,16.74947368421053,0.0,7.832842105263159,7.832842105263159,0.0,0.8621052631578948,0.0,2.5370526315789474,0.0,2.2414736842105265,0.0,11.19505263157895,0.0,6.712105263157896,0.0,0.0,0.0,7.919052631578947,0.0,8.10378947368421,0.0,11.22584210526316,0.0,10.259052631578948
1,0.0,14.451958762886601,0.0,8.996288659793814,8.996288659793814,0.0,0.46762886597938147,0.0,3.1620618556701032,0.0,3.184329896907217,0.0,8.20577319587629,0.0,5.567010309278351,0.0,0.011134020618556702,0.0,7.0144329896907225,0.0,7.114639175257732,0.0,10.330144329896909,0.0,6.5579381443298965
2,0.0,5.937823834196891,0.0,6.217616580310881,6.217616580310881,0.0,0.27979274611398963,0.0,1.6476683937823835,0.0,1.8652849740932642,0.0,3.1088082901554404,0.0,2.5927461139896373,0.0,0.006217616580310881,0.0,2.9471502590673575,0.0,3.2145077720207254,0.0,5.487046632124352,0.0,4.439378238341969
3,11.701333333333334,0.0,13.152000000000001,0.0,0.0,0.09173333333333333,0.0,1.6,0.0,3.2,0.0,4.448,0.0,3.8826666666666667,0.0,0.021333333333333336,0.0,6.613333333333334,0.0,6.773333333333333,0.0,9.780266666666668,0.0,4.554666666666667,0.0
4,25.262376237623762,0.0,20.584158415841582,0.0,0.0,0.654950495049505,0.0,4.50980198019802,0.0,5.913267326732673,0.0,12.481485148514851,0.0,9.356435643564357,0.0,0.018712871287128716,0.0,12.556336633663365,0.0,12.706039603960397,0.0,16.718079207920795,0.0,11.620693069306931,0.0
5,9.089005235602093,0.0,6.201047120418847,0.0,0.0,0.2931937172774869,0.0,1.5026178010471203,0.0,2.9319371727748686,0.0,4.889005235602094,0.0,3.9068062827225125,0.0,0.007329842931937173,0.0,3.5256544502617797,0.0,3.833507853403141,0.0,6.194450261780105,0.0,5.116230366492146,0.0
6,5.067052023121388,0.0,6.024277456647399,0.0,0.0,0.0832369942196532,0.0,0.8011560693641618,0.0,1.4878612716763007,0.0,4.047398843930636,0.0,2.6687861271676296,0.0,0.005202312138728325,0.0,2.3774566473988443,0.0,2.538728323699422,0.0,4.83242774566474,0.0,1.8572254335260114,0.0
7,5.555555555555555,0.0,5.291005291005291,0.0,0.0,0.12328042328042328,0.0,1.1957671957671958,0.0,2.1164021164021163,0.0,3.968253968253968,0.0,3.126984126984127,0.0,0.010582010582010581,0.0,2.6455026455026456,0.0,2.751322751322751,0.0,4.876190476190476,0.0,3.1111111111111107,0.0
8,7.774468085106382,0.0,12.191489361702127,0.0,0.0,0.0727659574468085,0.0,1.7617021276595743,0.0,2.553191489361702,0.0,8.119148936170212,0.0,5.476595744680851,0.0,0.038297872340425525,0.0,5.106382978723404,0.0,5.195744680851064,0.0,11.868510638297872,0.0,2.502127659574468,0.0
9,8.995336787564767,0.0,7.995077720207254,0.0,0.0,0.1538860103626943,0.0,1.8326424870466322,0.0,1.7487046632124352,0.0,5.4419689119170975,0.0,3.3295336787564764,0.0,0.013989637305699482,0.0,4.896373056994818,0.0,4.86839378238342,0.0,6.111373056994819,0.0,3.5813471502590675,0.0
