,weighted_DRPM_h,DRPM_adv_h,weighted_ORPM_a,weighted_ORPM_h,ORPM_adv_h,Net_ORPM_adv_h,weighted_DRPM_a,Winpercent_a,Net_ORPM_adv_a,DRtg_a
13,0.5547808588177584,0.7116763149447667,0.7267407262642307,0.5284921515202561,0.4008757126280127,0.6957979511683894,0.13142822892822492,1.0,0.5882431768595773,0.6732456578944667
14,0.377225887137584,0.4054665858627647,0.5611211415926889,0.5833502409634996,0.5111145496854054,0.5097317909336525,0.5662927154120547,0.5,0.5914519790376609,0.6460726375717233
15,0.10774648959750016,0.2176412253515526,0.6940320480586207,0.08999648078914524,0.1979822163652622,0.20685656418595927,0.6724640388943951,1.0,0.7915492127408197,0.6045445069148704
16,0.07626700188328095,0.2703851540159712,0.5961495053452931,0.0,0.2019252473273535,0.22851736066068645,0.5354966938513385,1.0,0.7573077020109101,0.4117874912373519
17,0.2954235939407728,0.3721085067531576,0.4748909584695115,0.6200419550796671,0.5725754983050778,0.5357944097238299,0.5512065804344576,0.0,0.587887166613985,0.5921447076144557
18,0.6968639927051612,0.545315442433333,1.0,0.9031308843251512,0.4515654421625755,0.6525438302309128,0.6062331078384953,1.0,0.6571703188233372,0.6411370121169164
19,0.5260959502399271,0.6489684898252077,0.3893987361837787,0.6359221208660225,0.6232616923411218,0.7027888790425983,0.2281589705895117,0.0,0.43097202740611945,0.6338969880613706
20,0.2665609483108363,0.4793392397406852,0.6436278055845939,0.4628560404204245,0.4096141174179153,0.5756436784713412,0.30788246882946585,1.0,0.6878114069622238,0.4794329242894448
21,1.0,0.6134932486265248,0.7697534499011205,0.4365806360639455,0.3334135930814125,0.3334685617750992,0.7730135027469502,1.0,0.39106502206339533,0.6904935104695568
22,0.8183380488432794,0.7466585024899887,0.5722476182192521,0.6900033438105799,0.5588778627956639,0.6826119358887605,0.3250210438633023,1.0,0.38009482927772903,0.7614580715514532
23,0.0,0.12128888264409682,0.9356774681845941,0.6850602472451086,0.3746913895302573,0.4673762661476245,0.7574222347118064,0.0,0.9673216244411812,0.3715811026269724
24,0.6654622320647089,0.7498275928606787,0.4036745445194233,0.029407142266234976,0.31286629887340583,0.425330114356444,0.16580704634335164,0.0,0.3696619691502888,0.6318495278880567
25,0.2782935735468212,0.3876431689829305,0.4334231830723596,0.7189989315864845,0.6427878742570625,0.6097806274324489,0.5030072355809599,0.0,0.5752472024669671,0.6324433863777905
26,0.5354966938513385,0.6344678727702511,0.4628560404204245,0.5961495053452931,0.5666467324624344,0.6636905634206979,0.2665609483108363,0.5,0.4636664303822195,0.6735704939013234
27,0.536950914115823,0.7146022122591614,0.08999648078914524,0.33931907745165657,0.6246612983312556,0.6113410750645235,0.10774648959750016,1.0,0.2735236927066135,0.8376593635397395
28,0.13142822892822492,0.40320359253246135,0.5722476182192521,0.7267407262642307,0.5772465540224894,0.7012759708231071,0.3250210438633023,0.5,0.7180274488760451,0.7400616804237569
29,0.6724640388943951,0.7221525341524416,0.3893987361837787,0.6940320480586207,0.6523166559374209,0.7323110071507541,0.2281589705895117,0.0,0.35896468351530186,0.647635593703313
30,0.6062331078384953,0.6554047569488612,0.6200419550796671,1.0,0.6899790224601665,0.8546632089145263,0.2954235939407728,0.5,0.5087235220848316,0.6449702035701705
31,0.7730135027469502,0.507795634017572,0.9356774681845941,0.7697534499011205,0.4170379908582633,0.5104037435425585,0.7574222347118064,0.0,0.5870293788004781,0.4295272228771625
32,0.5662927154120547,0.7450128567643869,0.0,0.5611211415926889,0.7805605707963444,0.7395119157815448,0.07626700188328095,0.5,0.2133669290647224,0.8130014379323791
33,0.6626467748243211,0.6773821529974277,0.6436278055845939,0.8695277757306414,0.6129499850730238,0.7822489118250577,0.30788246882946585,0.5,0.4929527558571654,0.5312756094569099
34,0.37111719984807295,0.4969456563552445,0.5833502409634996,0.3017338782902385,0.3591918186633695,0.4596730492266068,0.377225887137584,0.0,0.6057504695778807,0.6323276104160611
35,0.6968639927051612,0.7655284731809049,0.4036745445194233,0.9031308843251512,0.749728169902864,0.8692161333271595,0.16580704634335164,0.0,0.35421353774696485,0.6260765748608532
36,1.0,0.8393384367697546,0.260825658737267,0.4365806360639455,0.5878774886633392,0.5556824647947248,0.32132312646049044,1.0,0.13250969125489653,0.6311552382468499
37,0.8183380488432794,0.6317785950127606,0.5284921515202561,0.6900033438105799,0.5807555961451619,0.5695791419252306,0.5547808588177584,0.0,0.3578653315700733,0.5460194959581087
38,0.0,0.16726888396764555,0.029407142266234976,0.6850602472451086,0.8278265524894368,0.5126169712472324,0.6654622320647089,0.5,0.5069006610194648,0.7372113974135001
39,0.5030072355809599,0.4884556426705165,0.6359221208660225,0.4334231830723596,0.39875053110316855,0.4533381776273665,0.5260959502399271,1.0,0.5675743407032015,0.6733534222599682
40,0.2782935735468212,0.3760988116534471,0.6359221208660225,0.7189989315864845,0.541538405360231,0.5984218877527225,0.5260959502399271,0.5,0.6781246258630759,0.7461803322251255
41,0.536950914115823,0.6059649351262604,0.5722476182192521,0.33931907745165657,0.3835357296162023,0.5044505383938164,0.3250210438633023,0.666666667,0.5185262343950306,0.7103066533562851
42,0.6062331078384953,0.7649830529776072,0.0,1.0,1.0,0.9624796341701534,0.07626700188328095,0.333333333,0.19371782659284206,0.8110948576326518
43,0.5512065804344576,0.6216620558024959,0.6436278055845939,0.4748909584695115,0.4156315764424588,0.5817578900971573,0.30788246882946585,0.333333333,0.5477769492620131,0.5468977359545507
44,0.7730135027469502,0.5537756353411207,0.029407142266234976,0.7697534499011205,0.8701731538174428,0.5556444486421663,0.6654622320647089,0.333333333,0.12660841537876188,0.7906326483999605
45,0.32132312646049044,0.1606615632302454,0.4365806360639455,0.260825658737267,0.4121225113366607,0.13250969125489653,1.0,1.0,0.5556824647947248,0.5143186795315418
46,0.2281589705895117,0.4663676883243694,0.6200419550796671,0.3893987361837787,0.3846783905520559,0.5444537558267862,0.2954235939407728,0.666666667,0.6947211303570819,0.6597806125209982
47,0.6626467748243211,0.4950913679649631,0.6940320480586207,0.8695277757306414,0.5877478638360104,0.6028891160304012,0.6724640388943951,0.666666667,0.5185600931126543,0.6286428845412637
48,0.5354966938513385,0.7677483469256693,0.6850602472451086,0.5961495053452931,0.4555446290500922,0.7948280678407567,0.0,1.0,0.576554905329148,0.6568180302078436
49,0.7574222347118064,0.7958075941842273,0.4036745445194233,0.9356774681845941,0.7660014618325854,0.8857510777781603,0.16580704634335164,0.0,0.3244212640506809,0.6787160434371498
50,0.8183380488432794,0.6576654066311597,0.4334231830723596,0.6900033438105799,0.6282900803691102,0.5950497286300053,0.5030072355809599,0.333333333,0.3095665571399013,0.4870009910737409
51,0.5547808588177584,0.4411584099616817,0.6940320480586207,0.5284921515202561,0.4172300517308176,0.4296296081667209,0.6724640388943951,0.5,0.5716258821065827,0.7435438320433864
52,0.377225887137584,0.5030543436447555,0.3017338782902385,0.5833502409634996,0.6408081813366305,0.6057504695778807,0.37111719984807295,0.0,0.4596730492266068,0.4803888368321332
53,0.10774648959750016,0.2211421287663956,0.029407142266234976,0.08999648078914524,0.5302946692614552,0.21030117780957847,0.6654622320647089,0.25,0.4538936251225131,0.8346871083375696
54,0.536950914115823,0.5169718392674314,0.4334231830723596,0.33931907745165657,0.4529479471896485,0.4168883311350612,0.5030072355809599,0.25,0.4479979622572031,0.5126226494259004
55,0.2954235939407728,0.6095782960287459,0.0,0.6200419550796671,0.8100209775398335,0.7694460060142527,0.07626700188328095,0.5,0.346623885266636,0.7582092669291765
56,0.13142822892822492,0.18700299710820928,0.9356774681845941,0.7267407262642307,0.3955316290398183,0.4885515885178193,0.7574222347118064,0.25,0.9026641040458916,0.5133972437776132
57,0.6062331078384953,0.4717931665070871,0.8695277757306414,1.0,0.5652361121346793,0.6740038444748828,0.6626467748243211,1.0,0.6354721296680916,0.4926611919543727
58,0.7730135027469502,0.7473599646000645,0.7189989315864845,0.7697534499011205,0.525377259157318,0.7461162037489654,0.2782935735468212,0.5,0.4769481616181599,0.8519941429323692
59,0.5662927154120547,0.5075430674887985,0.4748909584695115,0.5611211415926889,0.5431150915615887,0.5058603194911221,0.5512065804344576,0.666666667,0.4546302104120714,0.5441368135187442
60,0.5260959502399271,0.7630479751199635,0.6850602472451086,0.6359221208660225,0.4754309368104569,0.8150341205296157,0.0,0.666666667,0.5811797015144308,0.5455549619568811
61,0.2665609483108363,0.4726189109251729,0.260825658737267,0.4628560404204245,0.6010151908415787,0.5690314034525652,0.32132312646049044,0.333333333,0.4933328631869474,0.7999436698581581
62,0.2281589705895117,0.53117596212308,0.4036745445194233,0.3893987361837787,0.4928620958321778,0.608220000249239,0.16580704634335164,0.0,0.5847979774366102,0.6956104002291049
63,0.30788246882946585,0.3055092380621523,0.9031308843251512,0.6436278055845939,0.37024846062972144,0.4761192302056198,0.6968639927051612,0.25,0.799320612387879,0.7091441434831067
64,0.5354966938513385,0.3585793225040295,0.6900033438105799,0.5961495053452931,0.4530730807673566,0.3922379278471511,0.8183380488432794,0.5,0.5790661927649963,0.6287060166908962
65,0.3250210438633023,0.35939396801240353,1.0,0.5722476182192521,0.2861238091096259,0.4844421195120669,0.6062331078384953,0.6,0.840102427432341,0.5274455083645493
66,0.5547808588177584,0.390883678035404,0.7697534499011205,0.5284921515202561,0.3793693508095677,0.3801632259229758,0.7730135027469502,0.8,0.6100953318843164,0.4549534719563431
67,0.377225887137584,0.5279513803385468,0.260825658737267,0.5833502409634996,0.6612622911131163,0.6302471955999623,0.32132312646049044,0.5,0.4388900650332757,0.7812587448563381
68,0.7574222347118064,0.7247698829411702,0.6436278055845939,0.9356774681845941,0.6460248313000001,0.8158555568388798,0.30788246882946585,0.4,0.4463269565093359,0.5693792684115487
69,0.6968639927051612,0.7007201993821942,0.6200419550796671,0.9031308843251512,0.6415444646227421,0.8054498889047068,0.2954235939407728,0.6,0.4641366906674365,0.6036979705812285
70,0.5512065804344576,0.7098891757531163,0.7267407262642307,0.4748909584695115,0.3740751161026405,0.6685664373041691,0.13142822892822492,0.5,0.5900015812704966,0.6584446960423791
71,0.5260959502399271,0.426815955672766,0.6940320480586207,0.6359221208660225,0.4709450364037009,0.4842082571326576,0.6724640388943951,0.4,0.5857377291316309,0.7327064263893589
72,0.2665609483108363,0.5794072293566681,0.08999648078914524,0.4628560404204245,0.6864297798156396,0.6741027101766909,0.10774648959750016,0.333333333,0.4065449231628585,0.8045090589471321
73,1.0,0.7315245429420885,0.33931907745165657,0.4365806360639455,0.5486307793061445,0.4496020725394984,0.536950914115823,0.8,0.17238743460936568,0.523975977122368
74,0.8183380488432794,0.8262655012499641,0.4036745445194233,0.6900033438105799,0.6431643996455784,0.7609389617933985,0.16580704634335164,0.0,0.29445307893002204,0.7658478449992522
75,0.0,0.36085321322658936,0.7189989315864845,0.6850602472451086,0.4830306578293121,0.7030887263540313,0.2782935735468212,0.333333333,0.8572404072588629,0.9280295977798384
76,0.6654622320647089,0.7945976150907139,0.0,0.029407142266234976,0.5147035711331175,0.4693802951896183,0.07626700188328095,0.4,0.1645794265787709,0.7060600052489036
77,0.2281589705895117,0.2827560978825953,0.8695277757306414,0.3893987361837787,0.25993548022656865,0.36379439138714265,0.6626467748243211,0.8,0.8214697379403418,0.5909613767298971
78,0.37111719984807295,0.4024122422180092,0.5611211415926889,0.3017338782902385,0.3703063683487749,0.36665960451295004,0.5662927154120547,0.666666667,0.5944572129682323,0.6932717338016179
79,0.10774648959750016,0.28539778774083857,0.33931907745165657,0.08999648078914524,0.3753387016687443,0.2735236927066135,0.536950914115823,0.666666667,0.6113410750645235,0.5829289589515728
80,0.5354966938513385,0.5047003718057057,0.6359221208660225,0.5961495053452931,0.4801136922396353,0.5360095483346163,0.5260959502399271,0.8,0.5515908048381924,0.6052032717512934
81,0.2954235939407728,0.2690006796144833,0.9356774681845941,0.6200419550796671,0.34218224344753656,0.4343444169711526,0.7574222347118064,0.5,0.8219848333557076,0.5458533627029634
82,0.13142822892822492,0.4828105912924366,0.4036745445194233,0.7267407262642307,0.6615330908724036,0.7796029967277449,0.16580704634335164,0.0,0.632385698528338,0.7803049798706044
83,0.6724640388943951,0.6506734195231609,0.3017338782902385,0.6940320480586207,0.6961490848841911,0.6619811799946123,0.37111719984807295,0.0,0.31442748840337925,0.6654900535591656
84,0.5662927154120547,0.5945334141372354,0.5833502409634996,0.5611211415926889,0.4888854503145947,0.5914519790376609,0.377225887137584,0.4,0.5097317909336525,0.6555558044301316
85,0.3250210438633023,0.33118713451949056,0.8695277757306414,0.5722476182192521,0.3513599212443052,0.4566888137462174,0.6626467748243211,0.833333333,0.7738174068597002,0.6163889981881729
86,0.5030072355809599,0.5908420545602349,0.260825658737267,0.4334231830723596,0.5862987621675463,0.5540783545124295,0.32132312646049044,0.6,0.377010587780592,0.6937520320241505
87,0.30788246882946585,0.3212101183823785,0.029407142266234976,0.6436278055845939,0.8071103316591794,0.4915676616089438,0.6654622320647089,0.5,0.3554345934171635,0.7350637861118303
88,0.2782935735468212,0.6391467867734106,0.6850602472451086,0.7189989315864845,0.5169693421706879,0.8572404072588629,0.0,0.4,0.7030887263540313,0.6631229917852366
89,0.6062331078384953,0.5257261245103685,0.5284921515202561,1.0,0.7357539242398721,0.7270696334688113,0.5547808588177584,0.5,0.4622126218044113,0.5727991086456847
90,0.6968639927051612,0.7343525110578248,0.3893987361837787,0.9031308843251512,0.7568660740706861,0.8385414385031631,0.2281589705895117,0.333333333,0.3469608657355971,0.6591355611427099
91,0.5512065804344576,0.3890965388437537,0.7697534499011205,0.4748909584695115,0.35256875428419554,0.3529317120587556,0.7730135027469502,0.833333333,0.6118537362952358,0.465104433200951
92,0.8183380488432794,0.8710355234799994,0.0,0.6900033438105799,0.8450016719052901,0.8049891426265727,0.07626700188328095,0.333333333,0.08937053635850399,0.7379791930566236
93,0.5354966938513385,0.5791354033568773,0.5833502409634996,0.5961495053452931,0.5063996321908968,0.6092477652670262,0.377225887137584,0.5,0.5248822225296167,0.6100579488638204
94,0.536950914115823,0.5054274819379481,0.6359221208660225,0.33931907745165657,0.3516984782928171,0.40552959145533496,0.5260959502399271,0.666666667,0.5508753856533118,0.6635546463308837
95,0.16580704634335164,0.17373449875003605,0.6900033438105799,0.4036745445194233,0.35683560035442163,0.29445307893002204,0.8183380488432794,0.7142857140000001,0.7609389617933985,0.5953314228355948
96,0.13142822892822492,0.1792073630906374,0.7697534499011205,0.7267407262642307,0.4784936381815551,0.4808812977500629,0.7730135027469502,0.7142857140000001,0.8183681780202157,0.5398621996053101
97,0.32132312646049044,0.3775152055242179,0.5611211415926889,0.260825658737267,0.34985225857228897,0.34587662031961897,0.5662927154120547,0.6,0.6189539389903139,0.6262113173188143
98,0.6654622320647089,0.4540199986764513,0.9356774681845941,0.029407142266234976,0.046864837040820506,0.13427870614651827,0.7574222347118064,0.571428571,0.6399403746678424,0.485415997923833
99,0.3250210438633023,0.385120092522772,0.5284921515202561,0.5722476182192521,0.5218777333494979,0.5097546027401458,0.5547808588177584,0.4,0.6005578989960199,0.6501047669440253
100,0.5030072355809599,0.5975623833757471,0.6436278055845939,0.4334231830723596,0.3948976887438828,0.5606906295312055,0.30788246882946585,0.428571429,0.5714891315558684,0.6330892841766581
101,0.2782935735468212,0.6010132858317702,0.0,0.7189989315864845,0.8594994657932422,0.8197200414290164,0.07626700188328095,0.28571428600000004,0.3550511816855698,0.6589445762203142
102,0.10774648959750016,0.3683146448747136,0.3017338782902385,0.08999648078914524,0.3941313012494534,0.35510735893975826,0.37111719984807295,0.0,0.5922463159033855,0.7614506341971229
103,0.6724640388943951,0.5847284016567175,0.4334231830723596,0.6940320480586207,0.6303044324931306,0.5970964688113573,0.5030072355809599,0.14285714300000002,0.3813308337365489,0.6715989360273589
104,0.6968639927051612,0.5171086089404201,0.8695277757306414,0.9031308843251512,0.5168015542972547,0.6247905244650632,0.6626467748243211,0.857142857,0.5908852982506965,0.6359389880948525
105,0.0,0.0,0.4365806360639455,0.6850602472451086,0.6242398055905816,0.3480375446684615,1.0,1.0,0.7137608074158022,0.4247294522112678
106,0.2281589705895117,0.4515689633631047,0.5722476182192521,0.3893987361837787,0.4085755589822634,0.5298929743446009,0.3250210438633023,0.28571428600000004,0.6704397277843172,0.7538350132677262
107,0.377225887137584,0.5346717091540591,0.6436278055845939,0.5833502409634996,0.4698612176894528,0.6368594706187384,0.30788246882946585,0.5,0.6333686088085521,0.6108787982394571
108,0.536950914115823,0.582916857133875,0.3017338782902385,0.33931907745165657,0.518792599580709,0.4817730423183162,0.37111719984807295,0.0,0.38109461692403335,0.7834119095213754
109,0.2954235939407728,0.3703213675615072,0.5284921515202561,0.6200419550796671,0.5457749017797056,0.5340360053129105,0.5547808588177584,0.5,0.6151186804782052,0.6277689873913599
110,0.13142822892822492,0.4324336403086943,0.4628560404204245,0.7267407262642307,0.6319423429219031,0.7300360389707071,0.2665609483108363,0.6,0.6624522256783532,0.6550579061212491
111,0.6062331078384953,0.4166098025457725,0.7697534499011205,1.0,0.6151232750494398,0.6197077543592969,0.7730135027469502,0.75,0.5847828486562375,0.5203931923534166
112,0.5662927154120547,0.44691433825882987,0.6940320480586207,0.5611211415926889,0.4335445467670341,0.4462064182144334,0.6724640388943951,0.375,0.5659625013503842,0.7219855047264424
113,0.5260959502399271,0.7091747303212135,0.08999648078914524,0.6359221208660225,0.7729628200384386,0.7620270846326639,0.10774648959750016,0.5,0.2788639080767769,0.7564217076799966
114,0.8183380488432794,0.633565734204411,0.4748909584695115,0.6900033438105799,0.6075561926705342,0.5713375463361501,0.5512065804344576,0.833333333,0.3306338177058531,0.4432911298201165
115,0.32132312646049044,0.5777580400585695,0.4036745445194233,0.260825658737267,0.42857555710892187,0.5428998209439853,0.16580704634335164,0.0,0.5389648763025502,0.7346101751831697
116,0.6654622320647089,0.5649827691066852,0.5961495053452931,0.029407142266234976,0.2166288184604709,0.2434573453280417,0.5354966938513385,0.571428571,0.4674468180674179,0.6620480610624273
117,0.2782935735468212,0.4505338432046185,0.5833502409634996,0.7189989315864845,0.5678243453114925,0.6716601046851325,0.377225887137584,0.625,0.6514160435545,0.5931372640497357
118,0.7574222347118064,0.4922043659824281,0.7697534499011205,0.9356774681845941,0.5829620091417367,0.5870293788004781,0.7730135027469502,0.666666667,0.5104037435425585,0.5935855260185919
119,0.6626467748243211,0.3313233874121606,0.4365806360639455,0.8695277757306414,0.7164735698333481,0.4417543030752496,1.0,1.0,0.38776465189068493,0.4639844051465214
120,0.16580704634335164,0.5829035231716758,0.6850602472451086,0.4036745445194233,0.3593071486371573,0.6970432189236275,0.0,0.28571428600000004,0.7584276743575502,0.8105966204916171
121,0.6724640388943951,0.5677565623892861,0.33931907745165657,0.6940320480586207,0.6773564853034821,0.5803975137614675,0.536950914115823,0.5555555560000001,0.3335222475645173,0.6291356981183406
122,0.6968639927051612,0.5157008803202262,0.029407142266234976,0.9031308843251512,0.936861871029458,0.6234054302168417,0.6654622320647089,0.444444444,0.16407097984280214,0.5954529120314239
123,0.5512065804344576,0.27560329021722885,0.4365806360639455,0.4748909584695115,0.5191551612027829,0.24126328134734895,1.0,1.0,0.4425888452955329,0.4255662748947293
124,0.5260959502399271,0.6153361781495772,0.6200419550796671,0.6359221208660225,0.5079400828931777,0.6696973294441421,0.2954235939407728,0.5,0.5481478523379588,0.5847728016419739
125,0.2665609483108363,0.2241114497337784,0.6900033438105799,0.4628560404204245,0.3864263483049223,0.32451960608003705,0.8183380488432794,0.666666667,0.7113720040363606,0.6412863032422135
126,0.32132312646049044,0.5067203288155123,0.6436278055845939,0.260825658737267,0.3085989265763365,0.4730043000047048,0.30788246882946585,0.444444444,0.6608705687612051,0.5890458149385984
127,0.3250210438633023,0.5967964074675387,0.7267407262642307,0.5722476182192521,0.4227534459775105,0.7180274488760451,0.13142822892822492,0.5,0.7012759708231071,0.6539259536043321
128,0.2281589705895117,0.3366890558858766,0.5284921515202561,0.3893987361837787,0.4304532923317614,0.4168601803810712,0.5547808588177584,0.428571429,0.6482102300766616,0.7716940516993088
129,0.377225887137584,0.437109325778312,0.4334231830723596,0.5833502409634996,0.5749635289455699,0.5408657583946257,0.5030072355809599,0.25,0.5265763945597765,0.7316223737570394
130,0.10774648959750016,0.2782699545815213,0.4748909584695115,0.08999648078914524,0.3075527611598169,0.266510465462648,0.5512065804344576,0.875,0.6802169218025068,0.4560876037437324
131,0.07626700188328095,0.269658043883729,0.33931907745165657,0.0,0.3303404612741717,0.2278019414758057,0.536950914115823,0.5,0.6268277451316288,0.7085179239859937
132,0.6062331078384953,0.5353682069935783,0.5961495053452931,1.0,0.7019252473273535,0.7365566843085768,0.5354966938513385,0.625,0.4965852180814891,0.6463258645235936
133,0.5662927154120547,0.6498658835506091,0.4628560404204245,0.5611211415926889,0.5491325505861322,0.6458947771913326,0.2665609483108363,0.428571429,0.4485159987862554,0.6640538498218685
134,0.6654622320647089,0.4462243646588793,0.7697534499011205,0.029407142266234976,0.12982684618255724,0.12660841537876188,0.7730135027469502,0.7,0.5556444486421663,0.663957903138675
135,0.6626467748243211,0.4526122700562574,0.9356774681845941,0.8695277757306414,0.4669251537730237,0.5610930245544126,0.7574222347118064,0.444444444,0.641325468916064,0.6015951275001651
136,0.37111719984807295,0.5316173655093036,0.6436278055845939,0.3017338782902385,0.3290530363528223,0.4937872841980359,0.30788246882946585,0.4,0.6363738427391235,0.6261764996129638
137,0.16580704634335164,0.3942905796028838,0.5833502409634996,0.4036745445194233,0.4101621517779617,0.5114629163498972,0.377225887137584,0.6,0.7067549915580189,0.5712040312488561
138,0.6968639927051612,0.7827178818884681,0.7267407262642307,0.9031308843251512,0.5881950790304602,0.8861291595948909,0.13142822892822492,0.444444444,0.5183438622141032,0.6186840729549508
139,1.0,0.6637679805528024,0.6940320480586207,0.4365806360639455,0.3712742940026623,0.3829349440188442,0.6724640388943951,0.4,0.3525955722856617,0.5932633498785644
140,0.8183380488432794,0.7614572274512533,0.6200419550796671,0.6900033438105799,0.5349806943654565,0.6971727173709458,0.2954235939407728,0.5555555560000001,0.4043762318504937,0.5527752854346781
141,0.32132312646049044,0.6225280622886047,0.0,0.260825658737267,0.6304128293686335,0.5869500017771596,0.07626700188328095,0.222222222,0.3338823337310321,0.7061500895644124
142,0.3250210438633023,0.3947621750059819,0.5961495053452931,0.5722476182192521,0.4880490564369794,0.5192416535799114,0.5354966938513385,0.5555555560000001,0.6349304952730978,0.7194205648551657
143,0.2281589705895117,0.4749326985213452,0.7189989315864845,0.3893987361837787,0.3351999022986472,0.5528810522457199,0.2782935735468212,0.7142857140000001,0.7449951657718457,0.5825529951642898
144,0.5030072355809599,0.7515036177904799,0.6850602472451086,0.4334231830723596,0.3741814679136255,0.7121566971335068,0.0,0.375,0.592538441194157,0.7917747666986674
145,0.5547808588177584,0.7773904294088791,0.6850602472451086,0.5284921515202561,0.4217159521375736,0.7604554715636788,0.0,0.333333333,0.5670678544893825,0.7925336809362384
146,0.10774648959750016,0.27072688709272275,0.5611211415926889,0.08999648078914524,0.2644376695982282,0.2590886802955301,0.5662927154120547,0.75,0.7240252457144396,0.5389798467205392
147,0.536950914115823,0.620763660087525,0.6200419550796671,0.33931907745165657,0.35963856118599474,0.5190113198760017,0.2954235939407728,0.5,0.5428076369677954,0.5732417119962814
148,0.5512065804344576,0.3968921728613256,0.9356774681845941,0.4748909584695115,0.26960674514245875,0.360602002826512,0.7574222347118064,0.4,0.6961496623209118,0.6881935266621646
149,0.6626467748243211,0.5282068334929129,1.0,0.8695277757306414,0.4347638878653207,0.6354721296680916,0.6062331078384953,0.7777777779999999,0.6740038444748828,0.3868597203422882
150,0.30788246882946585,0.5882271199506205,0.7267407262642307,0.6436278055845939,0.4584435396601816,0.7542913909869928,0.13142822892822492,0.4,0.7097074757884645,0.6009605645975559
151,0.37111719984807295,0.349326580476839,0.6940320480586207,0.3017338782902385,0.3038509151158089,0.31442748840337925,0.6724640388943951,0.363636364,0.6619811799946123,0.6071986660074653
152,0.6968639927051612,0.7092852095791701,0.7189989315864845,0.9031308843251512,0.5920659763693332,0.8138771853236406,0.2782935735468212,0.75,0.5144107260822002,0.4245533764578279
153,0.2665609483108363,0.13328047415541822,0.4365806360639455,0.4628560404204245,0.5131377021782395,0.23514906972153302,1.0,0.875,0.5826233029957434,0.5430738171849193
154,0.32132312646049044,0.4091579454397652,0.4334231830723596,0.260825658737267,0.4137012378324537,0.377010587780592,0.5030072355809599,0.3,0.5540783545124295,0.6854492365757878
155,0.5547808588177584,0.5918318294848427,0.3017338782902385,0.5284921515202561,0.6133791366150088,0.5778804029205198,0.37111719984807295,0.0,0.3723229852691485,0.7187105395228699
156,0.377225887137584,0.3572895561566315,0.8695277757306414,0.5833502409634996,0.35691123261642904,0.4623293826959226,0.6626467748243211,0.727272727,0.7481346768536287,0.6012057722625052
157,0.10774648959750016,0.30236962700827,0.4334231830723596,0.08999648078914524,0.3282866488583929,0.2902226477565032,0.5030072355809599,0.272727273,0.6591496612365552,0.6750981222711825
158,0.07626700188328095,0.3774719377113953,0.260825658737267,0.0,0.3695871706313665,0.3338823337310321,0.32132312646049044,0.636363636,0.5869500017771596,0.6416869386920324
159,0.536950914115823,0.26847545705791154,0.4365806360639455,0.33931907745165657,0.4513692206938555,0.17238743460936568,1.0,0.8888888890000001,0.4496020725394984,0.5088501316734829
