,FG_h,FGA_h,FG%_h,3P_h,3PA_h,3P%_h,FT_h,FTA_h,FT%_h,ORB_h,DRB_h,TRB_h,AST_h,STL_h,BLK_h,TOV_h,PF_h,PTS_h,+/-_h,TS%_h_x,eFG%_h,3PAr_h,FTr_h,ORB%_h,DRB%_h,TRB%_h,AST%_h_x,STL%_h,BLK%_h,TOV%_h,USG%_h,ORtg_h,DRtg_h,FG_a,FGA_a,FG%_a,3P_a,3PA_a,3P%_a,FT_a,FTA_a,FT%_a,ORB_a,DRB_a,TRB_a,AST_a,STL_a,BLK_a,TOV_a,PF_a,PTS_a,+/-_a,TS%_a_x,eFG%_a,3PAr_a,FTr_a,ORB%_a,DRB%_a,TRB%_a,AST%_a_x,STL%_a,BLK%_a,TOV%_a,USG%_a,ORtg_a,DRtg_a,OFFRTG_h,OFFRTG_a,DEFRTG_h,DEFRTG_a,AST%_h_y,AST%_a_y,AST/TO_h,AST/TO_a,AST RATIO_h,AST RATIO_a,OREB%_h,OREB%_a,DREB%_h,DREB%_a,REB%_h,REB%_a,TO RATIO_h,TO RATIO_a,EFG%_h,EFG%_a,TS%_h_y,TS%_a_y,PACE_h,PACE_a,PIE_h,PIE_a,weighted_ORPM_h,weighted_DRPM_h,Winpercent_h,btb_h,weighted_ORPM_a,weighted_DRPM_a,Winpercent_a,btb_a,Off_Adv_h,Def_Adv_h,ORPM_adv_h,DRPM_adv_h,Net_ORPM_adv_h,Net_ORPM_adv_a,Net_Off_adv_h,Previous_Win,Previous_Win_h,Previous_Win_Perc_h
0,0.5151882076426936,0.6024825849455918,0.3462248536085524,0.47464314976843397,0.5495405981397771,0.49820006214143553,0.5920474268108629,0.5740650615266285,0.5221530239000987,0.539089238303116,0.498892056278467,0.5361351502462095,0.4239837617936653,0.48647415776651515,0.46973186820762425,0.6974838881051454,0.5796934286164712,0.5258415085180863,0.22142882820874432,0.3838640636850799,0.3627662034596452,0.39940474289525235,0.4447739139857117,0.5027010299240139,0.3477057675565041,0.3746118278649548,0.4239837617936653,0.4877546863755396,0.4259400183423524,0.5290053394539707,0.3444205030593174,0.41995534907910986,0.7614153849556086,0.5473587744997755,0.4758821089460781,0.6082190841175301,0.40460685661636986,0.4785513379578637,0.45016515908657445,0.3955717427574967,0.4214783847350657,0.47059601720496785,0.42594375757590114,0.5054979958690766,0.46931186253122104,0.5913391123899863,0.6408381273998652,0.5062301917113716,0.4047088085747392,0.5690154478356542,0.5267734924961665,0.9108355739271593,0.5711713506819839,0.5924224984950303,0.6878824268722796,0.4318025163714767,0.4867014326892701,0.2589667841337623,0.2568364501029415,0.5913391123899863,0.5229129741322327,0.46797101665550345,0.5008133813139208,0.3563962968177076,0.6285588187076592,0.4860333630011256,0.02215459099677011,0.06274279030057814,0.034828304872684776,0.04871209080011632,0.021342415212147012,0.04911180773249739,0.005251103290318976,0.009666803784450843,0.0158209645350719,0.05472931562819204,0.031298215757184535,0.052431624624137994,0.024260166365911277,0.05678720134827008,0.016524081380624073,0.05736565103690254,0.0175344426552156,0.06455862977602109,0.019643259119105604,0.07671350338126683,0.022552429364816856,0.07626678504763895,0.017463496203170358,0.058962959987300376,0.28408281626473914,0.3262469252106558,0.0,0.07626700188328095,0.5,0.0,0.3017338782902385,0.371117199848073,0.5,0.0,0.4671090100068209,0.4922378004547992,0.3491330608548807,0.35257490101760397,0.3093856077089505,0.6077329859704906,0.03188159805726758,0.16666666666666666,0.16666666666666666,0.3333333333333333
1,0.5579520584905378,0.6455685954448924,0.4181486291842855,0.3968190913522581,0.4943711909766513,0.12065936877838396,0.73128033531769,0.7176154454858488,0.6775791184549484,0.6839638318212888,0.5957027668480362,0.6557802891540069,0.6994959058027886,0.6250403037685925,0.5743474985544839,0.8213396367280594,0.562311988792922,0.5819994255533298,0.3118440893295369,0.3930248383602729,0.32691539970626665,0.23204606150919393,0.6965518525815466,0.6734880501848538,0.41357587291947207,0.46609417054729174,0.6994959058027886,0.5154851430538335,0.4806269593307502,0.6129573092322571,0.44212530846586506,0.4105907355002237,0.6834322902543865,0.2619546732192063,0.2512698311911538,0.33707520820794945,0.1701277821963224,0.26317016119968106,0.38458170001262393,0.40453882292968785,0.3472958557379823,0.30452793215739704,0.32452155032746166,0.23781481206802543,0.25899517602990596,0.20734077314624658,0.27993455901663544,0.44989356209949194,0.48102752483061645,0.3740869150059152,0.26810476321283916,0.4800829176616879,0.26881513199409235,0.308536733563248,0.2636953473882315,0.20454037533007863,0.4030234323736511,0.08665966562912503,0.2409459112999551,0.20734077314624658,0.4367036095698981,0.5703476068607094,0.7348766568370865,0.2946962721685057,0.2184959187613894,0.7185745836457624,0.043754197599014395,0.021943990445631292,0.04380164003240307,0.013681538055949611,0.07269355553585675,0.027079192233457203,0.015745210482848465,0.005330067249571893,0.0579948586118252,0.027176555621262893,0.017302924909155065,0.02382664921364612,0.05129881485515214,0.04268782643631981,0.037301007902637406,0.03458122015841558,0.03286017659550688,0.0355962369692347,0.050085710506124155,0.02572195067746689,0.053907476325882414,0.02433263682908444,0.046769520846971405,0.021178284187754595,0.32003409832571894,0.30095503583368327,0.9031308843251511,0.6968639927051612,0.5,0.0,0.33931907745165657,0.536950914115823,0.5,0.0,0.5119126404379348,0.5219051165570561,0.7819059034367473,0.5799565392946692,0.6866279451138766,0.32151842978481254,0.024659292000145255,0.3333333333333333,0.3333333333333333,0.5
2,0.34504773746560335,0.370228045693252,0.43187222476603365,0.507584211883576,0.5120666101357167,0.4442732788719827,0.4681969700575465,0.4074304761441078,0.3731197924797227,0.4991877067346525,0.35247799502764376,0.42465133503006547,0.3099506823257219,0.37662946977003764,0.5139073347506199,0.5894189302361476,0.4610976528110591,0.3698019909145291,0.31152100304197183,0.4988254922391232,0.44124567528176084,0.3966272667952212,0.45794129486597285,0.4804300112335777,0.443074931549595,0.4054164731155138,0.3099506823257219,0.48943489082790176,0.40483703148501926,0.417996440444955,0.27921631028866295,0.4455560716898085,0.6638319342514082,0.3247646510675946,0.29177432930896446,0.3007828757243606,0.20388812858396238,0.27549321206931504,0.45838135369744304,0.3874991106343776,0.3178319770845496,0.3587082029136379,0.12491875056531493,0.25813123183875275,0.19874725565654447,0.29918081857157947,0.3166348636679721,0.42758937030600735,0.07911501238177593,0.2837721120509389,0.31992745839673686,0.6729249734475438,0.33122278708414443,0.29157439405384655,0.3409091084839006,0.34963471382473366,0.3494332854567488,0.483070283353708,0.42726270318808945,0.29918081857157947,0.46805352785250687,0.41415763354116075,0.15987987835618706,0.35325898394217964,0.42777161655383844,0.6351308818095462,0.10860410170421683,0.07589408346986258,0.0788531380587481,0.058447373795160074,0.062471154898741096,0.09456724137931033,0.011585434173669465,0.016747737556561084,0.08020260388799715,0.0768370786516854,0.06532552414905357,0.03244206773618539,0.1013901940545199,0.07188437159214832,0.11009457315478272,0.061233877542819615,0.1318840579710145,0.07989130434782608,0.16267887996995153,0.09017849798470016,0.1518670701525624,0.09692159673777154,0.08938885075383267,0.08205098652356208,0.35568714532445106,0.3418652849740933,0.7697534499011205,0.7730135027469502,0.5,0.0,0.5833502409634996,0.37722588713758404,0.5,0.0,0.5199764721459038,0.5152942312827768,0.5932016044688104,0.6978938078046831,0.6974453958417746,0.4080332925803367,0.08658484268039433,0.5,0.5,0.75
3,0.6565264241801674,0.5413498848761891,0.742441213201368,0.6108223508621645,0.6367108977241496,0.44769897188319163,0.485009209844639,0.47710681804945504,0.5387349693633023,0.4088303962672556,0.7101648338496175,0.6241934108440591,0.814882851411638,0.6441328940071847,0.5037135935250328,0.704910999312794,0.5779919309137695,0.6258106097056447,0.7644445184933535,0.766146409031214,0.7032187182063918,0.5437727689854537,0.5151022135058813,0.4447682250408658,0.4543784158289728,0.42305584713429856,0.814882851411638,0.5996449948975422,0.41907856574557123,0.6505750913571746,0.3706673934942786,0.6759170959787897,0.2691498087318807,0.2673251966287416,0.3126512710721232,0.2808058243239933,0.3012462203941849,0.37555086408852767,0.45079785455999216,0.2734916420973412,0.3379988154606655,0.39399375760975164,0.31620683545452305,0.22323338121161068,0.24651297019102822,0.21214422941307184,0.5323769733062741,0.4098645159834272,0.21945017165408776,0.34806363162715365,0.25919352623304415,0.4994106442169061,0.29889909323286434,0.2837963824475444,0.31355301499603894,0.425599638134581,0.3480921161464933,0.3733205963799587,0.3436137679855434,0.21214422941307184,0.5348020096178001,0.4600109089559867,0.39731014196489045,0.33890181697992655,0.3361524061249268,0.6389853690737677,0.06433205163745545,0.08525630342517622,0.06227992324563828,0.10323471192482346,0.047095999038808116,0.06314176245210727,0.013893925299951124,0.017647058823529408,0.047104881963747416,0.06342072409488139,0.041406067231031365,0.07146980864127299,0.06042348018417644,0.11282164319357761,0.04881156029854211,0.0933835408251387,0.037115588547189826,0.05036488847774695,0.06574566006490196,0.08987535224236258,0.06852446593437506,0.08988220341540462,0.0635079458362999,0.0991896124118977,0.3183477460237223,0.32570707627481965,0.5961495053452931,0.5354966938513385,0.5,0.0,0.38939873618377874,0.22815897058951168,0.5,0.0,0.4813657563970612,0.47393183656104326,0.6033753845807571,0.6536688616309134,0.6825828263537393,0.42634723122083673,0.08632482994528551,0.16666666666666666,0.16666666666666666,0.5
4,0.374802080835941,0.38541398227775636,0.4220016805021158,0.5704245035943087,0.5231669026793057,0.444991423162896,0.23583029890192223,0.3180428736302833,0.19051439396166597,0.3192338898541317,0.20072081939200573,0.25537513506281534,0.2942489100526915,0.24656078652523153,0.4720482544837789,0.5717392376571335,0.43815629203739687,0.3465199194636668,0.37322625198428927,0.4298066654803,0.42294100445204297,0.4537009556617994,0.43121869781431804,0.5013894352818151,0.35807993061799526,0.37383393606401005,0.2942489100526915,0.46120149008113903,0.4240251831310498,0.5611780095966488,0.47273884536903055,0.37403809834944046,0.6896095722651737,0.46109226078566695,0.5585903172687456,0.24981810870216395,0.6792931919279965,0.7860521501832775,0.5866998308171084,0.33761593215509145,0.4165917930825502,0.4951899418517874,0.4969301712579629,0.3907006643220621,0.42120369945913283,0.6452841650326541,0.5367433899494437,0.38427199117831007,0.41322220349769645,0.6727386739015788,0.47331224927230137,0.3736990155157666,0.2877010678721093,0.2878642318626238,0.6410374019194538,0.4165109496540772,0.4927094052905898,0.33381561275102817,0.37375482772825547,0.6452841650326541,0.5191335411910247,0.394214639543766,0.39467836217316105,0.42177705460756076,0.39484129501024035,0.7015206013670404,0.2683618393912402,0.41341610303543547,0.5670730148243723,0.25621545076504093,0.42768199233716464,0.26743540229885054,0.03367269984917043,0.03615384615384615,0.24248127340823974,0.23940074906367045,0.4779164190928898,0.56996632996633,0.39626443397855515,0.4393675027262815,0.43756063761229724,0.5155734714530594,0.8432971014492754,0.7243478260869565,0.34890443416399286,0.4373973842230814,0.3307149021459582,0.4348593340731565,0.529674227127504,0.44827821465727125,0.32243331414315873,0.8341738629821532,0.40367454451942325,0.16580704634335164,0.5,0.0,0.7267407262642307,0.13142822892822492,0.5,0.0,0.3931977073765627,0.7104036908881197,0.33846690912759636,0.5171894087075634,0.632385698528338,0.779602996727745,0.2879230753494188,0.16666666666666666,0.16666666666666666,1.0
5,0.2895893908575452,0.30186322695969414,0.6017344011113303,0.5868947145115953,0.4849252486712011,0.7193792042022435,0.27178793670191714,0.35192978210879516,0.1301989475053994,0.31938767015087705,0.2783643270468375,0.30635253774226073,0.2690811497618092,0.5483727858126461,0.559780045147509,0.3959533305653751,0.4115914243971049,0.2908783821463434,0.5242764853090828,0.7318465667576682,0.6949146355995287,0.852148877848371,0.3805727718015684,0.4564748729813191,0.42010520264557016,0.39259806436413813,0.2690811497618092,0.49522933013956,0.4834142798975678,0.5672010159470827,0.6905963414792426,0.6652431734731228,0.6237406536281607,0.2026655868006475,0.20982938759062972,0.2344691446895747,0.18480334506213575,0.25283134181679723,0.3435798775555157,0.19817161610459888,0.19980356166475705,0.24569484007782966,0.2343209482985604,0.2160781876355462,0.21178393826550856,0.211625047132152,0.2813547492855093,0.2869520176588546,0.15210995624189716,0.3443159550055599,0.17745682467003177,0.6816121847488974,0.252147665965348,0.2284816073429936,0.40197843392297167,0.35447217272397824,0.3859533925202928,0.4323076273988481,0.4048809285921151,0.211625047132152,0.504370249602301,0.4075139498928451,0.5329211379050541,0.5826272132113999,0.3159817716124541,0.5439974655415749,0.15594165758618644,0.15903147608495172,0.10955362154086198,0.17930918081842154,0.18613509683514404,0.18679948914431665,0.05127378664848447,0.041352438411261926,0.17670514596480427,0.13065334997919273,0.10974097678368429,0.11020884223498606,0.16447542970227602,0.1847055616139586,0.1335371499662166,0.15978987829338856,0.1556482032956125,0.07890499194847023,0.1676417740456903,0.14472381405012807,0.15541063676331776,0.17308868530747165,0.15438732564696128,0.153245717867855,0.3858266102002351,0.362822235015672,1.0,0.6062331078384953,0.5,0.0,0.4748909584695115,0.5512065804344576,0.5,0.0,0.49450354071002733,0.4544261618065215,0.7625545207652442,0.5275132637020188,0.7288280378797306,0.434981107940191,0.18096121151380526,0.5,0.5,1.0
6,0.41132330011178614,0.27636989371781356,0.7577580532180035,0.10034806529264706,0.07884576378185748,0.31018254099235554,0.5932225546552079,0.5721757154551397,0.46617450910842784,0.3068967213320492,0.4005453118923693,0.38163567523413905,0.4008120474197554,0.3954529640688001,0.46192261725733885,0.6927969843647312,0.37928624458243165,0.40343249239161677,0.4823708714258637,0.7399989937183978,0.6872353924643146,0.21383259549121636,0.6625349202419093,0.4886187416486858,0.47318919670427295,0.4485032300534389,0.4008120474197554,0.48745288560188904,0.4173019791939087,0.579288884771693,0.2890088819174727,0.6974331207822901,0.6295444633386245,0.3199874200633567,0.22782931112675658,0.6647517408383822,0.7185092487941949,0.6189956673476846,0.8977271255910892,0.5408503143364893,0.5085980720051928,0.5859470150773562,0.3632068708333339,0.4330740486132839,0.3994328581406901,0.3878129823319496,0.33409705194904543,0.36248927427155475,0.3683200321676121,0.32402844584295354,0.4040584189138518,0.9047814044889058,0.7517756664871751,0.774379840057001,0.7927909187984311,0.5424034532176611,0.5974707549011528,0.5133062387397118,0.5137934420159121,0.3878129823319496,0.5167011984004881,0.4145133125007565,0.5136192980270127,0.3977490375069151,0.7386541698951206,0.40385114806620215,0.14015077964592215,0.05039616552315178,0.1077626263760017,0.05627766684869995,0.10372413793103447,0.06961725322905556,0.043401976175085406,0.027405887017773002,0.13392646946419018,0.06968608826595621,0.057429032218948205,0.0,0.14108527800578394,0.09222279058786495,0.11785918960891639,0.051431171092476205,0.05797101449275362,0.036605408635888244,0.17211795466514215,0.06861884615569437,0.1678735234447789,0.06480510968804981,0.1009738072084274,0.06435999674633833,0.36892131636765246,0.3162129278469218,0.4628560404204245,0.2665609483108363,0.5,0.0,0.8695277757306414,0.6626467748243211,0.5,0.0,0.5609818160761326,0.5362102642022912,0.2966641323448915,0.3019570867432576,0.40111359054852547,0.8025774750073004,0.10335601306305013,0.3333333333333333,0.3333333333333333,0.5
7,0.3289535709778852,0.4194247037987864,0.20986400104347158,0.41247447258804903,0.42233588550787526,0.3766110264947645,0.3761990943420988,0.40568842197466415,0.38801068050486637,0.560475259059493,0.3260441946173486,0.43107320383359393,0.4590310328138835,0.4781720155579432,0.49113949663086864,0.3933665149082277,0.5276703074702223,0.3254415965460248,0.5867745882817186,0.2849596601086649,0.2273382829528181,0.35961216420954717,0.39141970343465027,0.517608153296728,0.40294657210001433,0.4019616756182298,0.4590310328138835,0.48038405757018005,0.5459890700102822,0.38630959594710335,0.314207862284143,0.3630670284054662,0.5461983992815452,0.7191921362160363,0.6054471823719187,0.7353326349473206,0.2294174342417271,0.399399614583155,0.3532047605078652,0.6902132638553785,0.6355750074094748,0.7799764833990566,0.4854460926655214,0.6792057750045308,0.6034716782223153,0.6971486836712946,0.735627119053684,0.4663019577366621,0.4928097617868136,0.6265835072128305,0.7112901942188876,0.8039826767985585,0.6906875505779144,0.6832382915328635,0.25090442055900763,0.47755392975955585,0.49298559749243975,0.44522137328114403,0.461396818974292,0.6971486836712946,0.5864428001145904,0.4073734590067571,0.32250461918196904,0.5097432264043789,0.8771698082927838,0.3970018617848754,0.4441668041193262,0.6027979000704953,0.3896272287146266,0.3619200977788082,0.26236824983734547,0.3465625677727173,0.36113719798514465,0.1534833091436865,0.3327962688149248,0.46299201469860785,0.2071772105068443,0.23480083857442358,0.5310662823047905,0.49975823542725467,0.42914859793958887,0.4659602192826366,0.0,0.22778233524747066,0.4433455046366859,0.6346567420069602,0.44318420780208806,0.6216770184314362,0.38929846116749955,0.45373522214297446,0.6046599537263337,0.7451233421318475,0.260825658737267,0.32132312646049044,0.5,0.0,0.935677468184594,0.7574222347118064,0.5,0.0,0.38415107655130554,0.5197031470554466,0.16257409527633648,0.28195044587434204,0.25184841273405956,0.8092432818201037,0.4470716424197226,0.0,0.0,0.0
8,0.4318134963433032,0.48013896033270687,0.4945829878326626,0.553846349411757,0.6175626827822505,0.4917672943899698,0.3677495140914461,0.4230155712945856,0.48242719718699173,0.355504998483958,0.33985143346255725,0.360675282697318,0.5041341006252213,0.21885756048610638,0.3905923753793886,0.7001103755717505,0.4155895540572592,0.4189505222869831,0.34786139084466994,0.4770296978443673,0.48552700552092243,0.4436761893995931,0.4700830951667571,0.35008200526413374,0.33349293889764253,0.3168962632796215,0.5041341006252213,0.4867350853469091,0.3901994074779084,0.5421113999568463,0.4101580747227837,0.39677864903983784,0.7069540896952319,0.6656005058972325,0.6308972501309071,0.5819731721027517,0.4349109296644605,0.4166237290794221,0.44731186700454384,0.48562779354286684,0.4970554639416277,0.6097781637793781,0.3744697169197618,0.6280488431014051,0.5296052850430788,0.6044823643422406,0.6031681926251784,0.4112515081104264,0.6063537079875391,0.670729492937431,0.6464078438026498,0.5045995575680206,0.5556038387010719,0.5508058210768414,0.22006490938707443,0.6099788036306353,0.44456453961820497,0.5869675089028474,0.4901717278230428,0.6044823643422406,0.49607287979340753,0.2348179664918645,0.28151649664087275,0.3923439993855717,0.5852205239199473,0.7180217755781494,0.03442997372405489,0.019316232094464134,0.022114174666562993,0.007627322120005773,0.02002481447667205,0.03985596413411551,0.010828395277898093,0.008824468184975875,0.02652997398872591,0.04324055511523459,0.028656034406603473,0.0,0.01964585681165944,0.029355602112245874,0.01792000954368977,0.02152626993489006,0.014463236813365218,0.029466594503578088,0.03546816543803243,0.03496167192918924,0.03397301954825414,0.02990019816560423,0.009124555771870779,0.01607510265096824,0.296012391146568,0.3094647374569117,0.029407142266234976,0.6654622320647089,0.5,0.0,0.6200419550796671,0.2954235939407728,0.5,0.0,0.5070771661862928,0.51139594037003,0.20468259359328395,0.685019319061968,0.36156386993399126,0.4795851220707605,0.015968707443011303,0.3333333333333333,0.3333333333333333,0.6666666666666666
9,0.38491814328801277,0.4867829004369601,0.3506834911443996,0.3267851357422355,0.45789958252031226,0.2082314271370851,0.5517694366666896,0.5355873913529997,0.5167982975117441,0.5644169022308421,0.3657661371627552,0.4586503325271548,0.4081754204244502,0.4639868919594289,0.4080072663595804,0.6225664939931528,0.5881656135838521,0.399243892089695,0.05695598735627133,0.40172033810214425,0.31815121896779286,0.21600835258447376,0.5970576590575998,0.5161941333365216,0.41890487166162754,0.40104072188649514,0.4081754204244502,0.4678232309440039,0.43959933886141006,0.4588571675990459,0.26213265692615295,0.3764784422271552,0.84373583549973,0.48705592324540825,0.5526212022850941,0.4528235947781392,0.3786009397025034,0.4896604116544282,0.3329483577791036,0.6987053994910803,0.7603921403984288,0.66216777375365,0.6566563635914704,0.5663054992471854,0.5934353162667166,0.6596140583294746,0.5758611704057874,0.5132428591287798,0.7073095796044648,0.5448441673879693,0.5380190109069933,0.30693485336594684,0.4392012648914193,0.415578083284212,0.38632216307690304,0.7234161485616406,0.5984001994311068,0.4101941153647436,0.4553047415015907,0.6596140583294746,0.5201245484924765,0.41000941925789075,0.6753278725580123,0.4591557356111514,0.5256670057080908,0.708906228675586,0.11530802752811539,0.0667710791916214,0.0968612113223151,0.07765491373557938,0.07628922025473749,0.045087086350063386,0.07508101993396109,0.03330059097277016,0.09762526571515336,0.07111359910432245,0.06366794602088721,0.049620480853472274,0.06572226363844867,0.06003155112796254,0.06075715107909932,0.05887290378002483,0.04558362710536623,0.02779926762597349,0.1122010633109239,0.07963193298121814,0.11174306477557268,0.07479845820340082,0.07572844854315851,0.044253130593831506,0.33754998521837903,0.3101383536469186,0.572247618219252,0.3250210438633023,0.5,0.0,0.9031308843251511,0.6968639927051612,0.0,1.0,0.5313453719496225,0.5144552404260326,0.33455836694705043,0.31407852557907057,0.4398552880946718,0.7908891074225215,0.10111644479608692,0.5,0.5,1.0
