,weighted_DRPM_h,DRPM_adv_h,weighted_ORPM_a,weighted_ORPM_h,ORPM_adv_h,Net_ORPM_adv_h,weighted_DRPM_a,Winpercent_a,Net_ORPM_adv_a,DRtg_a,Winpercent_h,DRtg_h,FG_a,PIE_h,STL%_h,DREB%_a,3P%_a,TRB%_a,3P_a,PACE_h
200,0.5231219655356102,0.5524223567968229,0.16948043450679767,0.6452387788193806,0.7566306918013019,0.6162971440407657,0.4182772519419642,0.727272727,0.30753997183907644,0.4076248193908703,0.454545455,0.2286454091843264,0.42153701594094667,0.2892072523514108,0.4811670282220915,0.26559795918367346,0.4450465468474025,0.4754238252488928,0.5828111492658787,0.19902044957670934
201,0.7035205561022259,0.8052492293117967,0.2977127283892232,0.5758061673689231,0.6500074827565688,0.7397506888106835,0.0930220974786326,0.333333333,0.2847627960868984,0.4660740866942226,0.7692307690000001,0.3352121545444328,0.7466346438589564,0.35511843402337684,0.520847074058345,0.0862279843444227,0.5441996249150363,0.3651434403364324,0.5809037542354325,0.2789007471406048
202,0.6325257487565376,0.6659337571014289,0.22832245169020424,0.6220665371545818,0.7123910557814712,0.6619356730883906,0.3006582345536798,0.0,0.2838138651296344,0.605650187930784,0.692307692,0.19965587474995103,0.6011958323903355,0.2710730882974228,0.4892006225391593,0.2622767857142857,0.43480679570668496,0.5033430691109673,0.3655353557461033,0.1603665963008132
203,0.8625246031768652,0.8257722524647642,0.5915879204161867,0.8422182716541164,0.6351935098847873,0.8189770263461842,0.2109800982473368,0.230769231,0.3594139350279616,0.6029745602711918,0.7692307690000001,0.42924263780637495,0.4114307400894897,0.5824243346007603,0.4773322714087869,0.15848483063328428,0.39831222027385493,0.4407005020025113,0.4567151311148134,0.4740019395506707
204,0.39126048731676666,0.555078216782197,0.5019071506968406,0.35567334447493626,0.42111944371740095,0.5345712436693492,0.2811040537523727,0.454545455,0.5474040566446488,0.5187613491228575,0.428571429,0.5336574824710695,0.7086107503605322,0.2687652180837297,0.5045676352559918,0.08332781954887218,0.5536922180511561,0.5654408430466227,0.6278065359441671,0.15255496105166538
205,0.4953963620894053,0.5907135184491008,0.1257052560421889,0.8174451532994254,0.8731341562409902,0.7558516920051686,0.3139693251912037,0.5,0.29843463399800607,0.4631606499509184,0.538461538,0.2906258183315127,0.393887529396447,0.22884857364680586,0.4851904088424764,0.09596858638743462,0.4016514267789851,0.5919426086838653,0.3711326690213088,0.161451484269384
206,0.14115337480907286,0.22997840859286106,0.09127618840988566,0.3662887459984497,0.6483456123296668,0.3442673175967221,0.6811965576233507,0.384615385,0.4570202245963947,0.6707252432957426,0.25,0.6375664990173658,0.4094075394657894,0.3782179974651456,0.4816273292771366,0.07540388930441287,0.4938240717621994,0.2624669806330545,0.4726982281555336,0.3344179021506482
207,0.8492290467389377,0.5840162445577934,0.09127618840988566,0.5633141026593645,0.7546238398935918,0.44554275549131256,0.6811965576233507,0.35714285700000004,0.10398670325829218,0.5452302086902014,0.7142857140000001,0.4729487271731925,0.423506279994123,0.4286628184164383,0.4866096814872704,0.1654772625280479,0.5196331076736969,0.4242957833741344,0.5333619824706428,0.21964271643374828
208,0.6712898073619696,0.6400146600226014,0.35567334447493626,0.25658628061808464,0.4465510546475326,0.42974005149741373,0.39126048731676666,0.466666667,0.3311913995914612,0.6007433971784377,0.307692308,0.3976140333722261,0.6193003910505012,0.2344528637182308,0.5049350892072787,0.11789311621021464,0.5650696290282812,0.4411556667868743,0.5201858288248514,0.12434742394726403
209,0.22400604247581096,0.23718377478376199,1.0,0.566206273069191,0.2660056085780895,0.4135415749012341,0.7496384929082869,0.7142857140000001,0.891687982883967,0.5112214533486285,0.35714285700000004,0.5955614290290938,0.3617108738572831,0.28077490494296564,0.4823888180801847,0.10714285714285714,0.5307813816465139,0.3838919946056024,0.5478212803614334,0.15137003724818904
210,0.4231924076098717,0.3598359257538229,0.5758061673689231,0.43824003361527497,0.42579490723459823,0.3703290223150521,0.7035205561022259,0.7142857140000001,0.5701906391411523,0.4975269868120066,0.571428571,0.2993684207056648,0.5228624624654703,0.2261901140684409,0.5036747569675677,0.1148455958549223,0.5052150981040457,0.3898447102926055,0.3816767839660288,0.13151210233974708
211,0.2811040537523727,0.4893894607933732,0.07306811010558706,0.5019071506968406,0.7313217644503001,0.5993554691671271,0.3023251321656263,0.4,0.3777062554222903,0.5195371691964702,0.4166666670000001,0.4930452436316369,0.4255264098071261,0.2044251094052657,0.48213773293282,0.4798220408163266,0.4116968906016889,0.35783078160347703,0.40804362520119936,0.22138918791989293
212,0.3051512946403281,0.3363127729418953,0.6220665371545818,0.3309312157944148,0.34295754384212074,0.3499068016495109,0.6325257487565376,0.7142857140000001,0.6532742915584213,0.2659579614373491,0.071428571,0.6923766297083069,0.4831988186067644,0.2425128372261451,0.4649319697891034,0.13802505494505496,0.41797968909819055,0.5829720186051067,0.4103446438525712,0.13423143672052676
213,0.7654361637160013,0.6735794558870186,0.16948043450679767,0.4111391949151244,0.630354108561231,0.4959647245357581,0.4182772519419642,0.666666667,0.1867265643953652,0.4540490834650471,0.4,0.4158450726360953,0.4873036327825671,0.5706261089987323,0.4995902525166941,0.21141924398625436,0.4940431092526586,0.5011808391635449,0.5877683336301605,0.5030393232470168
214,0.7833396092997764,0.6083325755104773,0.3361305227808391,0.9257907080883488,0.8180709347343083,0.6878981282794452,0.5666744582788219,0.615384615,0.2650891755432948,0.6166541139394823,0.7857142859999999,0.2793403007459703,0.4350849338513432,0.2743081472815312,0.4582797763799074,0.14450209721194174,0.5138852838914468,0.4129651856599161,0.4812443097617435,0.16454543068410854
215,0.0067657532057600065,0.3024788255442247,0.3895003835908779,0.8969937831226978,0.7737490235607433,0.753763002474506,0.40180810211731055,0.35714285700000004,0.6802290052271713,0.4356249747469493,0.7857142859999999,0.40839807755027213,0.4880517763866275,0.30124464794059674,0.4724671814858839,0.08850068027210885,0.3601488792073073,0.4442453096205865,0.3599925065433001,0.1539990769978999
216,0.7066064579955659,0.702974111720943,0.22832245169020424,0.8111560587743039,0.8143885831517191,0.7591319143634351,0.3006582345536798,0.0,0.2468785845054629,0.5874575707616031,0.6875,0.2664389401999722,0.6625082771056656,0.4804126301868076,0.4648425950269522,0.31937849779086896,0.4922369180579675,0.5148117687880638,0.4776177151477354,0.4018453840802244
217,0.2754916392130933,0.5322557704828783,0.5915879204161867,0.15208491355213374,0.26292594328903884,0.4642330521087419,0.2109800982473368,0.214285714,0.6520977859571053,0.597073894830181,0.384615385,0.3936644217219441,0.4068075971256779,0.4476159695817489,0.5109520938776164,0.19837662337662346,0.4338479103149459,0.36593802896942695,0.5139596629250628,0.1947401167403794
218,0.5231219655356102,0.7150499340284888,0.2977127283892232,0.6452387788193806,0.6874604025489641,0.7754406032865748,0.0930220974786326,0.384615385,0.3747062190809186,0.5156909574449853,0.5,0.31749110682669385,0.8664907671783839,0.2414939572974553,0.4754836145452114,0.04958241758241759,0.5560993124635945,0.35044565603127603,0.7435133116343653,0.09343407844781694
219,0.5209852083712596,0.3688227995357416,0.9257907080883488,0.5273311259368763,0.28506533948418744,0.37706932679281197,0.7833396092997764,0.7333333329999999,0.7047498577844266,0.43975157319604863,0.7857142859999999,0.2943614363868557,0.34646220913034736,0.2350881691318455,0.4972689746370236,0.20142857142857146,0.6868766294434953,0.480485764407556,0.7199593570922145,0.2352766817651388
