,weighted_DRPM_h,DRPM_adv_h,weighted_ORPM_a,weighted_ORPM_h,ORPM_adv_h,Net_ORPM_adv_h,weighted_DRPM_a,Winpercent_a,Net_ORPM_adv_a,DRtg_a,Winpercent_h,DRtg_h,FG_a,PIE_h,STL%_h,DREB%_a,3P%_a,TRB%_a,3P_a,PACE_h,3P%_h,PF_h,FG%_h,+/-_a,FGA_a,DEFRTG_a,AST/TO_h,USG%_h,DREB%_h,PACE_a,EFG%_a,ORB%_h,TO RATIO_h,btb_a,TS%_a_y,Def_Adv_h,BLK%_h,PF_a,BLK%_a,Previous_Win_h
1130,0.6968639927051612,0.5728287061353519,0.4748909584695115,0.9031308843251512,0.7141199629278198,0.679614717869911,0.5512065804344576,0.68,0.3903942765227959,0.5318640959495187,0.52,0.31598316138445376,0.3776705507435921,0.4318647205571925,0.9703797318650504,0.08801736153740602,0.3765370679977211,0.4131330863035948,0.2354582712373779,0.19097065691936796,0.5178919645980758,0.5397406681764891,0.5731635650319145,0.5423760636734788,0.3655259520814134,0.10795099933000336,0.02656286043829296,0.5383622535192576,0.22294404565652493,0.12833081347449454,0.10527170185655987,0.4764194207905579,0.29241261722080136,0.0,0.09936330141612196,0.5256739165258709,0.4216760778297897,0.4273542188410517,0.4652993302746915,0.16666666666666666
1131,0.5260959502399271,0.5115443573294834,0.4334231830723596,0.6359221208660225,0.6012494688968314,0.5675743407032015,0.5030072355809599,0.373333333,0.4533381776273665,0.6827807844142267,0.378378378,0.5473873952651033,0.5968592689193919,0.4241243523316063,0.4915448088202456,0.33801628953107965,0.4920130285706607,0.4747647610431058,0.4641015703004481,0.449281661208337,0.5029818010690371,0.4721664421482191,0.5157473912895929,0.4569672467599063,0.5828362706734638,0.3974712873586047,0.057420814479638,0.4561958945293002,0.3591120077679505,0.3936040231992836,0.4328370486139673,0.3592923891830632,0.2556521739130435,0.0,0.4297630575366181,0.6520200453406515,0.4393476144582,0.6307674429095412,0.32220069404300744,0.16666666666666666
1132,1.0,0.7168536422939726,0.5611211415926889,0.4365806360639455,0.43772974723562813,0.435167060128415,0.5662927154120547,0.486486486,0.28507160525928177,0.6371020660858252,0.648648649,0.4748505166458974,0.28716194672310624,0.303474745068456,0.4648465110966576,0.040946164443246766,0.4203959839551981,0.3939645714609213,0.418024705664346,0.05303389378904698,0.33461802530724,0.0,0.042883613310326966,0.4918141069815079,0.3636992574758804,0.02682638260786031,0.008115670671451603,0.18190632173930568,0.04945085535211974,0.0317429346641141,0.056038702773939866,0.3758611017158933,0.032650341495918694,0.0,0.053474241948470315,0.5363665283333018,0.3774127962104231,0.40608027504884703,0.4107294054646529,0.6666666666666666
1133,0.6654622320647089,0.685019319061968,0.6200419550796671,0.029407142266234976,0.20468259359328395,0.3615638699339913,0.2954235939407728,0.573333333,0.4795851220707605,0.5957516267880966,0.306666667,0.7689492053256459,0.15818617825345274,0.2923429241706952,0.4730511222400224,0.024479931173187742,0.3380641058519467,0.2745842561898615,0.1789536698033395,0.0041609849471022095,0.2876956707010706,0.5697557945243812,0.4801387993286514,0.6186979546673022,0.05150153959073794,0.004803978381360402,0.009057482251189032,0.2695633135346422,0.014120356686520646,0.010788192893612141,0.02740614218871724,0.27332262826171805,0.012097869293632572,0.0,0.023156772623135927,0.5095614084354547,0.44623506443664096,0.2779091663518153,0.4349204316345172,0.3333333333333333
1134,0.3250210438633023,0.5967964074675387,0.7267407262642307,0.5722476182192521,0.4227534459775105,0.7180274488760451,0.13142822892822492,0.56,0.7012759708231071,0.5823060563220197,0.44,0.8344749089514126,0.4977441766130316,0.3192173979015768,0.4899752598367005,0.09394400604504592,0.5668489254693777,0.4824450579811357,0.6218832577491404,0.08270371026011984,0.6704981102943334,0.5112792633176401,0.5161803694713571,0.5294087003601654,0.5383909197336136,0.08013108079902607,0.009809183064997016,0.4479051791615829,0.08041054075249816,0.07367104622741748,0.07144323707089464,0.5137366021740651,0.1403774856757668,0.0,0.06789302787521863,0.5044101520660548,0.393337701644228,0.6853291836314154,0.3035489653037591,0.5
1135,0.2281589705895117,0.3456040282368444,0.33931907745165657,0.3893987361837787,0.5250398293660611,0.425631812035956,0.536950914115823,0.48,0.552102869474458,0.7457888146868472,0.36,0.8403643002265222,0.3808478610262995,0.34579374310790195,0.0,0.07772293328741703,0.4706727451138079,0.3306756986637164,0.2506734661679618,0.0623160092401757,0.5812241247590327,0.6076918379414569,0.5303884356414215,0.4015362584413548,0.3429419389541713,0.07830705619735237,0.030691397438096117,0.08699073646239036,0.056592665562459836,0.04581946215166837,0.04561887751559719,0.5344152221049954,0.037267080745341616,1.0,0.04398301304849979,0.4855400847625217,0.3910351418995824,0.5057687377687914,0.4993073728165832,0.5
1136,0.30788246882946585,0.5206607602593147,0.4628560404204245,0.6436278055845939,0.5903858825820847,0.6878114069622238,0.2665609483108363,0.34666666700000004,0.5756436784713412,0.669627906614152,0.513157895,0.5463702763713404,0.3333711586815834,0.2867364774100526,0.5181404137967346,0.03303648557778276,0.2865186370791877,0.4818718343280043,0.18482127512898308,0.0192971903576339,0.23318619653706624,0.4788541326854744,0.5791844994148373,0.5383173338514702,0.3329785680170816,0.018992645846707037,0.003736089030206674,0.4141301932927064,0.03443109385704686,0.018873698673565142,0.03581167941145684,0.7423462141900452,0.04158506332419376,0.0,0.03509334617234448,0.5148803273836169,0.3773444115232329,0.4158469189970488,0.3599909712953757,0.8333333333333333
1137,0.2782935735468212,0.5852735419746605,0.08999648078914524,0.7189989315864845,0.8145012253986696,0.8042333713619112,0.10774648959750016,0.236842105,0.4007729329163776,0.7434954568463313,0.573333333,0.5990468565372691,0.4864474224582226,0.29153713298791023,0.46834958466654203,0.009675288710615126,0.6021090170763561,0.4337145717159058,0.4381256204658033,0.008212090202848821,0.4026929844692448,0.650750934935103,0.4258664701520689,0.24496233238239634,0.5342225718611124,0.013984377782933356,0.007009704691593234,0.40502968750471147,0.015613498750759937,0.0017460515262745328,0.008846058667934342,0.5346981852919295,0.014016018306636156,1.0,0.007672393603448654,0.5030851786126376,0.3988229398886638,0.5629410761799172,0.3137281460929534,0.3333333333333333
1138,0.7574222347118064,0.8129970028917908,0.7267407262642307,0.9356774681845941,0.6044683709601817,0.9026641040458916,0.13142822892822492,0.565789474,0.4885515885178193,0.5074734038747621,0.684210526,0.5306371036367569,0.4547872196763363,0.3230410422501717,0.5186392725507029,0.02800973992022826,0.6157381910513915,0.4640161792288226,0.6371843273867618,0.013645443246121193,0.2262601769242705,0.4336716508895426,0.4827351884325698,0.6118507261011928,0.4522003056017512,0.012165183487805677,0.0021745366386290237,0.3751692423420533,0.019784041396418157,0.006162793475212959,0.018161173655330574,0.4185264583021376,0.043567173468480484,1.0,0.01782234845302304,0.4957012942026738,0.4345989604861326,0.5615249525136375,0.3388573633105449,0.5
1139,0.7730135027469502,0.7258451881432298,0.260825658737267,0.7697534499011205,0.7544638955819267,0.7249473557944277,0.32132312646049044,0.413333333,0.2441781219663031,0.567166419554603,0.786666667,0.4558606406395183,0.4887065052294824,0.3349087998652008,0.5505341075199548,0.06367612154875422,0.5133529146751239,0.43857883555839183,0.5563836161839784,0.057528069469032626,0.4679487728824904,0.8499050026290291,0.6076702276752338,0.7048259553817962,0.4351778030195842,0.06213778791235836,0.03334542071988269,0.4735734224026976,0.06714288827931215,0.049419361312025935,0.05003966274005064,0.5175837080680389,0.03711558854718983,1.0,0.05012194516248671,0.5016532026154884,0.6114784768908482,0.6177476362075836,0.4079472624348025,0.6666666666666666
