Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
Sun Apr 4 2010,7:00p,Minnesota Timberwolves,108,Oklahoma City Thunder,116,Box Score,,18203,
Sun Apr 4 2010,9:30p,New York Knicks,113,Los Angeles Clippers,107,Box Score,,16083,
Tue Apr 6 2010,7:00p,Atlanta Hawks,100,Charlotte Bobcats,109,Box Score,,18610,
Tue Apr 6 2010,7:00p,Toronto Raptors,101,Cleveland Cavaliers,113,Box Score,,20562,
Tue Apr 6 2010,7:00p,Detroit Pistons,124,Philadelphia 76ers,103,Box Score,,13832,
Tue Apr 6 2010,7:00p,Golden State Warriors,94,Washington Wizards,112,Box Score,,14721,
Tue Apr 6 2010,7:30p,Boston Celtics,101,New York Knicks,104,Box Score,,19763,
Tue Apr 6 2010,8:00p,Milwaukee Bucks,79,Chicago Bulls,74,Box Score,,20268,
Tue Apr 6 2010,8:00p,Houston Rockets,113,Memphis Grizzlies,103,Box Score,,11673,
Tue Apr 6 2010,9:00p,Oklahoma City Thunder,139,Utah Jazz,140,Box Score,OT,19911,
Tue Apr 6 2010,10:00p,San Antonio Spurs,95,Sacramento Kings,86,Box Score,,11732,
Wed Apr 7 2010,7:00p,New York Knicks,105,Indiana Pacers,113,Box Score,,15330,
Wed Apr 7 2010,7:00p,Washington Wizards,94,Orlando Magic,121,Box Score,,17461,
Wed Apr 7 2010,7:00p,Boston Celtics,115,Toronto Raptors,104,Box Score,,18793,
Wed Apr 7 2010,7:30p,Atlanta Hawks,88,Detroit Pistons,90,Box Score,,22076,
Wed Apr 7 2010,7:30p,Philadelphia 76ers,95,Miami Heat,99,Box Score,,18221,
Wed Apr 7 2010,8:00p,Utah Jazz,96,Houston Rockets,113,Box Score,,15004,
Wed Apr 7 2010,8:00p,New Jersey Nets,89,Milwaukee Bucks,108,Box Score,,16037,
Wed Apr 7 2010,8:00p,Golden State Warriors,116,Minnesota Timberwolves,107,Box Score,,15863,
Wed Apr 7 2010,8:00p,Charlotte Bobcats,104,New Orleans Hornets,103,Box Score,,13333,
Wed Apr 7 2010,8:00p,Denver Nuggets,98,Oklahoma City Thunder,94,Box Score,,18332,
Wed Apr 7 2010,8:30p,Memphis Grizzlies,84,Dallas Mavericks,110,Box Score,,20105,
Wed Apr 7 2010,10:30p,Portland Trail Blazers,93,Los Angeles Clippers,85,Box Score,,16790,
Wed Apr 7 2010,10:30p,San Antonio Spurs,101,Phoenix Suns,112,Box Score,,18422,
Thu Apr 8 2010,8:00p,Cleveland Cavaliers,108,Chicago Bulls,109,Box Score,,21707,
Thu Apr 8 2010,10:00p,Los Angeles Clippers,94,Sacramento Kings,116,Box Score,,11418,
Thu Apr 8 2010,10:30p,Los Angeles Lakers,96,Denver Nuggets,98,Box Score,,20044,
Fri Apr 9 2010,7:00p,New York Knicks,103,Orlando Magic,118,Box Score,,17461,
Fri Apr 9 2010,7:00p,Milwaukee Bucks,95,Philadelphia 76ers,90,Box Score,,14217,
Fri Apr 9 2010,7:30p,Toronto Raptors,101,Atlanta Hawks,107,Box Score,,19382,
Fri Apr 9 2010,7:30p,Washington Wizards,106,Boston Celtics,96,Box Score,,18624,
Fri Apr 9 2010,7:30p,Indiana Pacers,116,Cleveland Cavaliers,113,Box Score,,20562,
Fri Apr 9 2010,7:30p,Detroit Pistons,106,Miami Heat,99,Box Score,,19600,
Fri Apr 9 2010,8:00p,Los Angeles Lakers,97,Minnesota Timberwolves,88,Box Score,,20200,
Fri Apr 9 2010,8:00p,Chicago Bulls,116,New Jersey Nets,127,Box Score,2OT,15909,
Fri Apr 9 2010,8:00p,Utah Jazz,114,New Orleans Hornets,103,Box Score,,16624,
Fri Apr 9 2010,8:00p,Phoenix Suns,91,Oklahoma City Thunder,96,Box Score,,18334,
Fri Apr 9 2010,8:30p,Charlotte Bobcats,90,Houston Rockets,97,Box Score,,16488,
Fri Apr 9 2010,8:30p,Memphis Grizzlies,107,San Antonio Spurs,99,Box Score,,18581,
Fri Apr 9 2010,10:00p,Dallas Mavericks,83,Portland Trail Blazers,77,Box Score,,20693,
Sat Apr 10 2010,7:00p,Detroit Pistons,95,Charlotte Bobcats,99,Box Score,,19328,
Sat Apr 10 2010,7:00p,New Jersey Nets,102,Indiana Pacers,115,Box Score,,18165,
Sat Apr 10 2010,7:00p,Atlanta Hawks,105,Washington Wizards,95,Box Score,,20173,
Sat Apr 10 2010,8:00p,Philadelphia 76ers,120,Memphis Grizzlies,101,Box Score,,15936,
Sat Apr 10 2010,8:30p,Boston Celtics,105,Milwaukee Bucks,90,Box Score,,18717,
Sat Apr 10 2010,9:00p,San Antonio Spurs,104,Denver Nuggets,85,Box Score,,19155,
Sat Apr 10 2010,10:00p,Dallas Mavericks,126,Sacramento Kings,108,Box Score,,15247,
Sat Apr 10 2010,10:30p,Golden State Warriors,104,Los Angeles Clippers,107,Box Score,,17476,
Sun Apr 11 2010,1:00p,Orlando Magic,98,Cleveland Cavaliers,92,Box Score,,20562,
Sun Apr 11 2010,3:30p,Portland Trail Blazers,91,Los Angeles Lakers,88,Box Score,,18997,
Sun Apr 11 2010,6:00p,Miami Heat,111,New York Knicks,98,Box Score,,19763,
Sun Apr 11 2010,6:00p,Chicago Bulls,104,Toronto Raptors,88,Box Score,,19515,
Sun Apr 11 2010,7:00p,Minnesota Timberwolves,86,New Orleans Hornets,114,Box Score,,14931,
Sun Apr 11 2010,9:00p,Oklahoma City Thunder,117,Golden State Warriors,120,Box Score,,18940,
Sun Apr 11 2010,9:00p,Houston Rockets,106,Phoenix Suns,116,Box Score,,18422,
Mon Apr 12 2010,7:00p,Orlando Magic,118,Indiana Pacers,98,Box Score,,18165,
Mon Apr 12 2010,7:00p,Miami Heat,107,Philadelphia 76ers,105,Box Score,,17401,
Mon Apr 12 2010,7:30p,Toronto Raptors,111,Detroit Pistons,97,Box Score,,22076,
Mon Apr 12 2010,7:30p,Charlotte Bobcats,105,New Jersey Nets,95,Box Score,,14118,
Mon Apr 12 2010,7:30p,Washington Wizards,103,New York Knicks,114,Box Score,,19763,
Mon Apr 12 2010,8:00p,Atlanta Hawks,104,Milwaukee Bucks,96,Box Score,,14186,
Mon Apr 12 2010,8:30p,Minnesota Timberwolves,111,San Antonio Spurs,133,Box Score,,18581,
Mon Apr 12 2010,9:00p,Memphis Grizzlies,101,Denver Nuggets,123,Box Score,,19155,
Mon Apr 12 2010,10:00p,Oklahoma City Thunder,95,Portland Trail Blazers,103,Box Score,,20691,
Mon Apr 12 2010,10:00p,Houston Rockets,117,Sacramento Kings,107,Box Score,,14549,
Mon Apr 12 2010,10:30p,Dallas Mavericks,117,Los Angeles Clippers,94,Box Score,,17838,
Tue Apr 13 2010,8:00p,Boston Celtics,93,Chicago Bulls,101,Box Score,,20649,
Tue Apr 13 2010,10:30p,Utah Jazz,103,Golden State Warriors,94,Box Score,,19230,
Tue Apr 13 2010,10:30p,Sacramento Kings,100,Los Angeles Lakers,106,Box Score,,18997,
Tue Apr 13 2010,10:30p,Denver Nuggets,101,Phoenix Suns,123,Box Score,,18422,
Wed Apr 14 2010,8:00p,Cleveland Cavaliers,83,Atlanta Hawks,99,Box Score,,19069,
Wed Apr 14 2010,8:00p,Milwaukee Bucks,106,Boston Celtics,95,Box Score,,18624,
Wed Apr 14 2010,8:00p,Chicago Bulls,98,Charlotte Bobcats,89,Box Score,,17439,
Wed Apr 14 2010,8:00p,San Antonio Spurs,89,Dallas Mavericks,96,Box Score,,20405,
Wed Apr 14 2010,8:00p,New Orleans Hornets,123,Houston Rockets,115,Box Score,,18191,
Wed Apr 14 2010,8:00p,New Jersey Nets,86,Miami Heat,94,Box Score,2OT,18754,
Wed Apr 14 2010,8:00p,Detroit Pistons,103,Minnesota Timberwolves,98,Box Score,,15790,
Wed Apr 14 2010,8:00p,Memphis Grizzlies,105,Oklahoma City Thunder,114,Box Score,,18334,
Wed Apr 14 2010,8:00p,Philadelphia 76ers,111,Orlando Magic,125,Box Score,,17461,
Wed Apr 14 2010,8:00p,New York Knicks,113,Toronto Raptors,131,Box Score,,18333,
Wed Apr 14 2010,8:00p,Indiana Pacers,97,Washington Wizards,98,Box Score,,16126,
Wed Apr 14 2010,10:30p,Los Angeles Lakers,91,Los Angeles Clippers,107,Box Score,,20044,
Wed Apr 14 2010,10:30p,Golden State Warriors,122,Portland Trail Blazers,116,Box Score,,20482,
Wed Apr 14 2010,10:30p,Phoenix Suns,100,Utah Jazz,86,Box Score,,19911,
Sat Apr 17 2010,3:00p,Chicago Bulls,83,Cleveland Cavaliers,96,Box Score,,20562,
Sat Apr 17 2010,5:30p,Milwaukee Bucks,92,Atlanta Hawks,102,Box Score,,18729,
Sat Apr 17 2010,8:00p,Miami Heat,76,Boston Celtics,85,Box Score,,18624,
Sat Apr 17 2010,10:30p,Utah Jazz,113,Denver Nuggets,126,Box Score,,19155,
Sun Apr 18 2010,3:00p,Oklahoma City Thunder,79,Los Angeles Lakers,87,Box Score,,18997,
Sun Apr 18 2010,5:30p,Charlotte Bobcats,89,Orlando Magic,98,Box Score,,17461,
Sun Apr 18 2010,8:00p,San Antonio Spurs,94,Dallas Mavericks,100,Box Score,,20372,
Sun Apr 18 2010,10:30p,Portland Trail Blazers,105,Phoenix Suns,100,Box Score,,18422,
Mon Apr 19 2010,8:00p,Chicago Bulls,102,Cleveland Cavaliers,112,Box Score,,20562,
Mon Apr 19 2010,10:30p,Utah Jazz,114,Denver Nuggets,111,Box Score,,19155,
Tue Apr 20 2010,7:00p,Milwaukee Bucks,86,Atlanta Hawks,96,Box Score,,18938,
Tue Apr 20 2010,8:00p,Miami Heat,77,Boston Celtics,106,Box Score,,18624,
Tue Apr 20 2010,10:00p,Portland Trail Blazers,90,Phoenix Suns,119,Box Score,,18422,
Tue Apr 20 2010,10:30p,Oklahoma City Thunder,92,Los Angeles Lakers,95,Box Score,,18997,
Wed Apr 21 2010,7:00p,Charlotte Bobcats,77,Orlando Magic,92,Box Score,,17461,
Wed Apr 21 2010,9:30p,San Antonio Spurs,102,Dallas Mavericks,88,Box Score,,20728,
Thu Apr 22 2010,7:00p,Cleveland Cavaliers,106,Chicago Bulls,108,Box Score,,22991,
Thu Apr 22 2010,9:30p,Los Angeles Lakers,96,Oklahoma City Thunder,101,Box Score,,18342,
Thu Apr 22 2010,10:00p,Phoenix Suns,108,Portland Trail Blazers,89,Box Score,,20271,
Fri Apr 23 2010,7:00p,Boston Celtics,100,Miami Heat,98,Box Score,,19500,
Fri Apr 23 2010,9:30p,Dallas Mavericks,90,San Antonio Spurs,94,Box Score,,18581,
Fri Apr 23 2010,10:30p,Denver Nuggets,93,Utah Jazz,105,Box Score,,19911,
Sat Apr 24 2010,2:00p,Orlando Magic,90,Charlotte Bobcats,86,Box Score,,19596,
Sat Apr 24 2010,4:30p,Phoenix Suns,87,Portland Trail Blazers,96,Box Score,,20151,
Sat Apr 24 2010,7:00p,Atlanta Hawks,89,Milwaukee Bucks,107,Box Score,,18717,
Sat Apr 24 2010,9:30p,Los Angeles Lakers,89,Oklahoma City Thunder,110,Box Score,,18342,
Sun Apr 25 2010,1:00p,Boston Celtics,92,Miami Heat,101,Box Score,,19520,
Sun Apr 25 2010,3:30p,Cleveland Cavaliers,121,Chicago Bulls,98,Box Score,,23058,
Sun Apr 25 2010,7:00p,Dallas Mavericks,89,San Antonio Spurs,92,Box Score,,18581,
Sun Apr 25 2010,9:30p,Denver Nuggets,106,Utah Jazz,117,Box Score,,19911,
Mon Apr 26 2010,8:00p,Orlando Magic,99,Charlotte Bobcats,90,Box Score,,19086,
Mon Apr 26 2010,8:30p,Atlanta Hawks,104,Milwaukee Bucks,111,Box Score,,18717,
Mon Apr 26 2010,10:30p,Portland Trail Blazers,88,Phoenix Suns,107,Box Score,,18422,
Tue Apr 27 2010,7:00p,Miami Heat,86,Boston Celtics,96,Box Score,,18624,
Tue Apr 27 2010,8:00p,Chicago Bulls,94,Cleveland Cavaliers,96,Box Score,,20562,
Tue Apr 27 2010,9:30p,San Antonio Spurs,81,Dallas Mavericks,103,Box Score,,20557,
Tue Apr 27 2010,10:30p,Oklahoma City Thunder,87,Los Angeles Lakers,111,Box Score,,18997,
Wed Apr 28 2010,8:00p,Milwaukee Bucks,91,Atlanta Hawks,87,Box Score,,19304,
Wed Apr 28 2010,10:30p,Utah Jazz,102,Denver Nuggets,116,Box Score,,19155,
Thu Apr 29 2010,8:00p,Dallas Mavericks,87,San Antonio Spurs,97,Box Score,,18581,
Thu Apr 29 2010,10:30p,Phoenix Suns,99,Portland Trail Blazers,90,Box Score,,20313,
Fri Apr 30 2010,7:00p,Atlanta Hawks,83,Milwaukee Bucks,69,Box Score,,18717,
Fri Apr 30 2010,9:30p,Los Angeles Lakers,95,Oklahoma City Thunder,94,Box Score,,18342,
Fri Apr 30 2010,10:00p,Denver Nuggets,104,Utah Jazz,112,Box Score,,19911,
