Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
Wed Mar 5 2014,8:00p,Dallas Mavericks,110,Denver Nuggets,115,Box Score,,14541,
Wed Mar 5 2014,8:00p,Sacramento Kings,116,Milwaukee Bucks,102,Box Score,,11079,
Wed Mar 5 2014,8:00p,New York Knicks,118,Minnesota Timberwolves,106,Box Score,,14294,
Wed Mar 5 2014,10:30p,Atlanta Hawks,78,Portland Trail Blazers,102,Box Score,,20043,
Thu Mar 6 2014,8:00p,Miami Heat,87,San Antonio Spurs,111,Box Score,,18581,
Thu Mar 6 2014,9:00p,Oklahoma City Thunder,122,Phoenix Suns,128,Box Score,,17816,
Thu Mar 6 2014,10:30p,Los Angeles Clippers,142,Los Angeles Lakers,94,Box Score,,18488,
Fri Mar 7 2014,7:00p,Cleveland Cavaliers,92,Charlotte Bobcats,101,Box Score,,15688,
Fri Mar 7 2014,7:00p,Memphis Grizzlies,85,Chicago Bulls,77,Box Score,,21318,
Fri Mar 7 2014,7:00p,Sacramento Kings,87,Toronto Raptors,99,Box Score,,18188,
Fri Mar 7 2014,7:30p,Brooklyn Nets,84,Boston Celtics,91,Box Score,,18195,
Fri Mar 7 2014,7:30p,Utah Jazz,81,New York Knicks,108,Box Score,,19812,
Fri Mar 7 2014,8:00p,Detroit Pistons,101,Minnesota Timberwolves,114,Box Score,,16242,
Fri Mar 7 2014,8:00p,Milwaukee Bucks,104,New Orleans Pelicans,112,Box Score,,16061,
Fri Mar 7 2014,8:30p,Portland Trail Blazers,98,Dallas Mavericks,103,Box Score,,20251,
Fri Mar 7 2014,9:00p,Los Angeles Lakers,126,Denver Nuggets,134,Box Score,,18248,
Fri Mar 7 2014,9:30p,Indiana Pacers,86,Houston Rockets,112,Box Score,,18332,
Fri Mar 7 2014,10:30p,Atlanta Hawks,97,Golden State Warriors,111,Box Score,,19596,
Sat Mar 8 2014,7:30p,New York Knicks,107,Cleveland Cavaliers,97,Box Score,,20562,
Sat Mar 8 2014,7:30p,Utah Jazz,104,Philadelphia 76ers,92,Box Score,,13569,
Sat Mar 8 2014,8:00p,Charlotte Bobcats,89,Memphis Grizzlies,111,Box Score,,17298,
Sat Mar 8 2014,8:30p,Orlando Magic,112,San Antonio Spurs,121,Box Score,,18581,
Sat Mar 8 2014,9:00p,Washington Wizards,114,Milwaukee Bucks,107,Box Score,,14839,
Sat Mar 8 2014,10:30p,Atlanta Hawks,108,Los Angeles Clippers,109,Box Score,,19178,
Sun Mar 9 2014,1:00p,Miami Heat,88,Chicago Bulls,95,Box Score,OT,22028,
Sun Mar 9 2014,3:30p,Oklahoma City Thunder,110,Los Angeles Lakers,114,Box Score,,18997,
Sun Mar 9 2014,6:00p,Detroit Pistons,111,Boston Celtics,118,Box Score,,18624,
Sun Mar 9 2014,6:00p,Sacramento Kings,89,Brooklyn Nets,104,Box Score,,17732,
Sun Mar 9 2014,6:00p,Denver Nuggets,107,New Orleans Pelicans,111,Box Score,OT,17115,
Sun Mar 9 2014,7:00p,Portland Trail Blazers,113,Houston Rockets,118,Box Score,OT,18321,
Sun Mar 9 2014,7:00p,Toronto Raptors,111,Minnesota Timberwolves,104,Box Score,,13116,
Sun Mar 9 2014,7:30p,Indiana Pacers,94,Dallas Mavericks,105,Box Score,,20361,
Sun Mar 9 2014,9:00p,Phoenix Suns,107,Golden State Warriors,113,Box Score,,19596,
Mon Mar 10 2014,7:00p,Denver Nuggets,98,Charlotte Bobcats,105,Box Score,,14312,
Mon Mar 10 2014,7:30p,Toronto Raptors,97,Brooklyn Nets,101,Box Score,,17351,
Mon Mar 10 2014,7:30p,Washington Wizards,90,Miami Heat,99,Box Score,,19657,
Mon Mar 10 2014,7:30p,Philadelphia 76ers,110,New York Knicks,123,Box Score,,19812,
Mon Mar 10 2014,8:00p,Orlando Magic,98,Milwaukee Bucks,105,Box Score,,10114,
Mon Mar 10 2014,9:00p,Atlanta Hawks,112,Utah Jazz,110,Box Score,,17774,
Mon Mar 10 2014,10:30p,Phoenix Suns,105,Los Angeles Clippers,112,Box Score,,19226,
Tue Mar 11 2014,7:00p,Boston Celtics,83,Indiana Pacers,94,Box Score,,18165,
Tue Mar 11 2014,7:30p,Sacramento Kings,89,Detroit Pistons,99,Box Score,,15234,
Tue Mar 11 2014,8:00p,San Antonio Spurs,104,Chicago Bulls,96,Box Score,,21634,
Tue Mar 11 2014,8:00p,Portland Trail Blazers,99,Memphis Grizzlies,109,Box Score,,17391,
Tue Mar 11 2014,8:00p,Milwaukee Bucks,101,Minnesota Timberwolves,112,Box Score,,12473,
Tue Mar 11 2014,8:00p,Houston Rockets,98,Oklahoma City Thunder,106,Box Score,,18203,
Tue Mar 11 2014,10:30p,Dallas Mavericks,85,Golden State Warriors,108,Box Score,,19596,
Wed Mar 12 2014,7:00p,Brooklyn Nets,96,Miami Heat,95,Box Score,,19616,
Wed Mar 12 2014,7:00p,Denver Nuggets,120,Orlando Magic,112,Box Score,,16097,
Wed Mar 12 2014,7:00p,Sacramento Kings,115,Philadelphia 76ers,98,Box Score,,11109,
Wed Mar 12 2014,7:00p,Detroit Pistons,87,Toronto Raptors,101,Box Score,,18247,
Wed Mar 12 2014,7:00p,Charlotte Bobcats,98,Washington Wizards,85,Box Score,,17220,
Wed Mar 12 2014,7:30p,New York Knicks,116,Boston Celtics,92,Box Score,,18624,
Wed Mar 12 2014,8:00p,Memphis Grizzlies,90,New Orleans Pelicans,88,Box Score,,16513,
Wed Mar 12 2014,9:00p,Dallas Mavericks,108,Utah Jazz,101,Box Score,,17982,
Wed Mar 12 2014,9:30p,Portland Trail Blazers,90,San Antonio Spurs,103,Box Score,,18581,
Wed Mar 12 2014,10:00p,Cleveland Cavaliers,110,Phoenix Suns,101,Box Score,,17902,
Wed Mar 12 2014,10:30p,Golden State Warriors,98,Los Angeles Clippers,111,Box Score,,19570,
Thu Mar 13 2014,7:00p,Houston Rockets,87,Chicago Bulls,111,Box Score,,21747,
Thu Mar 13 2014,7:30p,Milwaukee Bucks,97,Atlanta Hawks,102,Box Score,,12554,
Thu Mar 13 2014,9:30p,Los Angeles Lakers,102,Oklahoma City Thunder,131,Box Score,,18203,
Fri Mar 14 2014,7:00p,Minnesota Timberwolves,93,Charlotte Bobcats,105,Box Score,,16983,
Fri Mar 14 2014,7:00p,Washington Wizards,105,Orlando Magic,101,Box Score,OT,16011,
Fri Mar 14 2014,7:00p,Indiana Pacers,101,Philadelphia 76ers,94,Box Score,,14754,
Fri Mar 14 2014,7:00p,Memphis Grizzlies,86,Toronto Raptors,99,Box Score,,18465,
Fri Mar 14 2014,7:30p,Phoenix Suns,87,Boston Celtics,80,Box Score,,18624,
Fri Mar 14 2014,7:30p,Denver Nuggets,111,Miami Heat,107,Box Score,,19600,
Fri Mar 14 2014,8:00p,Portland Trail Blazers,111,New Orleans Pelicans,103,Box Score,,16913,
Fri Mar 14 2014,8:30p,Los Angeles Lakers,85,San Antonio Spurs,119,Box Score,,18581,
Fri Mar 14 2014,9:00p,Los Angeles Clippers,96,Utah Jazz,87,Box Score,,19381,
Fri Mar 14 2014,10:30p,Cleveland Cavaliers,103,Golden State Warriors,94,Box Score,,19596,
Sat Mar 15 2014,7:00p,Brooklyn Nets,94,Washington Wizards,101,Box Score,,20356,
Sat Mar 15 2014,7:30p,Denver Nuggets,92,Atlanta Hawks,97,Box Score,,16921,
Sat Mar 15 2014,7:30p,Indiana Pacers,112,Detroit Pistons,104,Box Score,OT,17440,
Sat Mar 15 2014,7:30p,Memphis Grizzlies,103,Philadelphia 76ers,77,Box Score,,15164,
Sat Mar 15 2014,8:00p,Sacramento Kings,87,Chicago Bulls,94,Box Score,,22012,
Sat Mar 15 2014,12:00a,Milwaukee Bucks,94,New York Knicks,115,Box Score,,19812,
Sun Mar 16 2014,1:00p,Charlotte Bobcats,101,Milwaukee Bucks,92,Box Score,,14536,
Sun Mar 16 2014,1:00p,Phoenix Suns,121,Toronto Raptors,113,Box Score,,18717,
Sun Mar 16 2014,3:30p,Houston Rockets,104,Miami Heat,113,Box Score,,19666,
Sun Mar 16 2014,6:00p,Boston Celtics,120,New Orleans Pelicans,121,Box Score,OT,17050,
Sun Mar 16 2014,7:00p,Sacramento Kings,102,Minnesota Timberwolves,104,Box Score,,13171,
Sun Mar 16 2014,7:00p,Dallas Mavericks,109,Oklahoma City Thunder,86,Box Score,,18203,
Sun Mar 16 2014,7:00p,Utah Jazz,104,San Antonio Spurs,122,Box Score,,18242,
Sun Mar 16 2014,9:00p,Golden State Warriors,113,Portland Trail Blazers,112,Box Score,,20063,
Sun Mar 16 2014,9:30p,Cleveland Cavaliers,80,Los Angeles Clippers,102,Box Score,,19274,
Mon Mar 17 2014,7:00p,Atlanta Hawks,97,Charlotte Bobcats,83,Box Score,,14419,
Mon Mar 17 2014,7:00p,Philadelphia 76ers,90,Indiana Pacers,99,Box Score,,18165,
Mon Mar 17 2014,7:30p,Phoenix Suns,95,Brooklyn Nets,108,Box Score,,17401,
Mon Mar 17 2014,8:00p,Oklahoma City Thunder,97,Chicago Bulls,85,Box Score,,22261,
Mon Mar 17 2014,8:00p,Utah Jazz,86,Houston Rockets,124,Box Score,,18156,
Mon Mar 17 2014,8:30p,Boston Celtics,89,Dallas Mavericks,94,Box Score,,20132,
Mon Mar 17 2014,10:30p,Los Angeles Clippers,100,Denver Nuggets,110,Box Score,,16553,
Tue Mar 18 2014,7:00p,Miami Heat,100,Cleveland Cavaliers,96,Box Score,,20562,
Tue Mar 18 2014,7:30p,Toronto Raptors,113,Atlanta Hawks,118,Box Score,OT,11759,
Tue Mar 18 2014,10:00p,Milwaukee Bucks,115,Portland Trail Blazers,120,Box Score,OT,19572,
Tue Mar 18 2014,10:00p,Washington Wizards,111,Sacramento Kings,117,Box Score,OT,16084,
Tue Mar 18 2014,10:30p,Orlando Magic,89,Golden State Warriors,103,Box Score,,19596,
Wed Mar 19 2014,7:00p,Chicago Bulls,102,Philadelphia 76ers,94,Box Score,,13222,
Wed Mar 19 2014,7:30p,Miami Heat,96,Boston Celtics,101,Box Score,,18624,
Wed Mar 19 2014,7:30p,Charlotte Bobcats,99,Brooklyn Nets,104,Box Score,,17222,
Wed Mar 19 2014,8:00p,Utah Jazz,86,Memphis Grizzlies,96,Box Score,,17011,
Wed Mar 19 2014,8:00p,Toronto Raptors,107,New Orleans Pelicans,100,Box Score,,15282,
Wed Mar 19 2014,8:00p,Indiana Pacers,86,New York Knicks,92,Box Score,,19812,
Wed Mar 19 2014,8:30p,Minnesota Timberwolves,123,Dallas Mavericks,122,Box Score,OT,20100,
Wed Mar 19 2014,9:00p,Detroit Pistons,109,Denver Nuggets,118,Box Score,,16671,
Wed Mar 19 2014,10:00p,Orlando Magic,93,Phoenix Suns,109,Box Score,,17508,
Wed Mar 19 2014,10:30p,San Antonio Spurs,125,Los Angeles Lakers,109,Box Score,,18997,
Thu Mar 20 2014,7:00p,Oklahoma City Thunder,102,Cleveland Cavaliers,95,Box Score,,18246,
Thu Mar 20 2014,8:00p,Minnesota Timberwolves,106,Houston Rockets,129,Box Score,,18315,
Thu Mar 20 2014,10:00p,Washington Wizards,103,Portland Trail Blazers,116,Box Score,,19571,
Thu Mar 20 2014,10:30p,Milwaukee Bucks,110,Golden State Warriors,115,Box Score,,19596,
Fri Mar 21 2014,7:00p,Chicago Bulls,79,Indiana Pacers,91,Box Score,,18165,
Fri Mar 21 2014,7:00p,New York Knicks,93,Philadelphia 76ers,92,Box Score,,12745,
Fri Mar 21 2014,7:00p,Oklahoma City Thunder,119,Toronto Raptors,118,Box Score,2OT,19800,
Fri Mar 21 2014,7:30p,New Orleans Pelicans,111,Atlanta Hawks,105,Box Score,,15476,
Fri Mar 21 2014,7:30p,Boston Celtics,98,Brooklyn Nets,114,Box Score,,17732,
Fri Mar 21 2014,7:30p,Memphis Grizzlies,86,Miami Heat,91,Box Score,,20007,
Fri Mar 21 2014,8:30p,Denver Nuggets,106,Dallas Mavericks,122,Box Score,,20188,
Fri Mar 21 2014,10:00p,Detroit Pistons,92,Phoenix Suns,98,Box Score,,18422,
Fri Mar 21 2014,10:00p,San Antonio Spurs,99,Sacramento Kings,79,Box Score,,17317,
Fri Mar 21 2014,10:30p,Washington Wizards,117,Los Angeles Lakers,107,Box Score,,18112,
Sat Mar 22 2014,7:00p,Portland Trail Blazers,94,Charlotte Bobcats,124,Box Score,,18706,
Sat Mar 22 2014,7:30p,Houston Rockets,118,Cleveland Cavaliers,111,Box Score,,19058,
Sat Mar 22 2014,8:00p,Philadelphia 76ers,81,Chicago Bulls,91,Box Score,,21799,
Sat Mar 22 2014,8:00p,Indiana Pacers,71,Memphis Grizzlies,82,Box Score,,18119,
Sat Mar 22 2014,8:00p,Miami Heat,95,New Orleans Pelicans,105,Box Score,,18185,
Sat Mar 22 2014,9:00p,Orlando Magic,88,Utah Jazz,89,Box Score,,19228,
Sat Mar 22 2014,10:30p,San Antonio Spurs,99,Golden State Warriors,90,Box Score,,19596,
Sat Mar 22 2014,10:30p,Detroit Pistons,103,Los Angeles Clippers,112,Box Score,,19214,
Sun Mar 23 2014,1:00p,Atlanta Hawks,86,Toronto Raptors,96,Box Score,,18140,
Sun Mar 23 2014,3:30p,Phoenix Suns,127,Minnesota Timberwolves,120,Box Score,,17866,
Sun Mar 23 2014,5:00p,Washington Wizards,102,Denver Nuggets,105,Box Score,,18324,
Sun Mar 23 2014,6:00p,Milwaukee Bucks,107,Sacramento Kings,124,Box Score,,16341,
Sun Mar 23 2014,7:30p,Brooklyn Nets,107,Dallas Mavericks,104,Box Score,OT,19603,
Sun Mar 23 2014,7:30p,Cleveland Cavaliers,106,New York Knicks,100,Box Score,,19812,
Sun Mar 23 2014,9:30p,Orlando Magic,94,Los Angeles Lakers,103,Box Score,,17803,
Mon Mar 24 2014,7:00p,Houston Rockets,100,Charlotte Bobcats,89,Box Score,,15511,
Mon Mar 24 2014,7:30p,Phoenix Suns,102,Atlanta Hawks,95,Box Score,,12240,
Mon Mar 24 2014,7:30p,Portland Trail Blazers,91,Miami Heat,93,Box Score,,20030,
Mon Mar 24 2014,8:00p,Indiana Pacers,77,Chicago Bulls,89,Box Score,,21803,
Mon Mar 24 2014,8:00p,Minnesota Timberwolves,92,Memphis Grizzlies,109,Box Score,,17784,
Mon Mar 24 2014,8:00p,Brooklyn Nets,104,New Orleans Pelicans,109,Box Score,OT,14599,
Mon Mar 24 2014,8:00p,Denver Nuggets,96,Oklahoma City Thunder,117,Box Score,,18203,
Mon Mar 24 2014,8:30p,Philadelphia 76ers,91,San Antonio Spurs,113,Box Score,,17798,
Mon Mar 24 2014,9:00p,Detroit Pistons,114,Utah Jazz,94,Box Score,,17595,
Mon Mar 24 2014,10:30p,Milwaukee Bucks,98,Los Angeles Clippers,106,Box Score,,19060,
Tue Mar 25 2014,7:00p,Toronto Raptors,100,Cleveland Cavaliers,102,Box Score,,15497,
Tue Mar 25 2014,7:00p,Portland Trail Blazers,85,Orlando Magic,95,Box Score,,17896,
Tue Mar 25 2014,8:00p,Oklahoma City Thunder,119,Dallas Mavericks,128,Box Score,OT,19607,
Tue Mar 25 2014,10:30p,New York Knicks,96,Los Angeles Lakers,127,Box Score,,18997,
Wed Mar 26 2014,7:00p,Brooklyn Nets,111,Charlotte Bobcats,116,Box Score,OT,15943,
Wed Mar 26 2014,7:00p,Phoenix Suns,99,Washington Wizards,93,Box Score,,18805,
Wed Mar 26 2014,7:30p,Toronto Raptors,99,Boston Celtics,90,Box Score,,18341,
Wed Mar 26 2014,7:30p,Cleveland Cavaliers,97,Detroit Pistons,96,Box Score,,15979,
Wed Mar 26 2014,8:00p,Miami Heat,83,Indiana Pacers,84,Box Score,,18165,
Wed Mar 26 2014,8:00p,Atlanta Hawks,83,Minnesota Timberwolves,107,Box Score,,11632,
Wed Mar 26 2014,8:00p,Los Angeles Clippers,96,New Orleans Pelicans,98,Box Score,,16363,
Wed Mar 26 2014,8:30p,Denver Nuggets,103,San Antonio Spurs,108,Box Score,,17949,
Wed Mar 26 2014,10:00p,New York Knicks,107,Sacramento Kings,99,Box Score,,15594,
Wed Mar 26 2014,10:30p,Memphis Grizzlies,91,Utah Jazz,87,Box Score,,19081,
Thu Mar 27 2014,7:30p,Portland Trail Blazers,100,Atlanta Hawks,85,Box Score,,13228,
Thu Mar 27 2014,8:00p,Philadelphia 76ers,98,Houston Rockets,120,Box Score,,18334,
Thu Mar 27 2014,8:00p,Los Angeles Lakers,105,Milwaukee Bucks,108,Box Score,,15439,
Thu Mar 27 2014,8:30p,Los Angeles Clippers,109,Dallas Mavericks,103,Box Score,,19912,
Fri Mar 28 2014,7:00p,Charlotte Bobcats,105,Orlando Magic,110,Box Score,OT,16003,
Fri Mar 28 2014,7:00p,Boston Celtics,103,Toronto Raptors,105,Box Score,,19800,
Fri Mar 28 2014,7:00p,Indiana Pacers,78,Washington Wizards,91,Box Score,,19708,
Fri Mar 28 2014,7:30p,Cleveland Cavaliers,97,Brooklyn Nets,108,Box Score,,17732,
Fri Mar 28 2014,7:30p,Miami Heat,110,Detroit Pistons,78,Box Score,,21231,
Fri Mar 28 2014,8:00p,Portland Trail Blazers,91,Chicago Bulls,74,Box Score,,22055,
Fri Mar 28 2014,8:00p,Los Angeles Lakers,107,Minnesota Timberwolves,143,Box Score,,16442,
Fri Mar 28 2014,8:00p,Utah Jazz,95,New Orleans Pelicans,102,Box Score,,17699,
Fri Mar 28 2014,8:00p,Sacramento Kings,81,Oklahoma City Thunder,94,Box Score,,18203,
Fri Mar 28 2014,9:00p,San Antonio Spurs,133,Denver Nuggets,102,Box Score,,19155,
Fri Mar 28 2014,10:00p,New York Knicks,88,Phoenix Suns,112,Box Score,,17106,
Fri Mar 28 2014,10:30p,Memphis Grizzlies,93,Golden State Warriors,100,Box Score,,19596,
Sat Mar 29 2014,7:30p,Detroit Pistons,98,Philadelphia 76ers,123,Box Score,,17438,
Sat Mar 29 2014,8:00p,Los Angeles Clippers,118,Houston Rockets,107,Box Score,,18337,
Sat Mar 29 2014,8:00p,Atlanta Hawks,97,Washington Wizards,101,Box Score,,17996,
Sat Mar 29 2014,8:30p,Sacramento Kings,100,Dallas Mavericks,103,Box Score,,20210,
Sat Mar 29 2014,8:30p,Miami Heat,88,Milwaukee Bucks,67,Box Score,,17986,
Sat Mar 29 2014,8:30p,New Orleans Pelicans,80,San Antonio Spurs,96,Box Score,,18581,
Sun Mar 30 2014,3:00p,Indiana Pacers,76,Cleveland Cavaliers,90,Box Score,,17147,
Sun Mar 30 2014,3:00p,Utah Jazz,96,Oklahoma City Thunder,116,Box Score,,18203,
Sun Mar 30 2014,6:00p,Minnesota Timberwolves,99,Brooklyn Nets,114,Box Score,,17732,
Sun Mar 30 2014,6:00p,Toronto Raptors,98,Orlando Magic,93,Box Score,,16018,
Sun Mar 30 2014,7:00p,Chicago Bulls,107,Boston Celtics,102,Box Score,,18624,
Sun Mar 30 2014,9:00p,New York Knicks,89,Golden State Warriors,84,Box Score,,19596,
Sun Mar 30 2014,9:00p,Memphis Grizzlies,98,Portland Trail Blazers,105,Box Score,,19994,
Sun Mar 30 2014,9:30p,Phoenix Suns,99,Los Angeles Lakers,115,Box Score,,18355,
Mon Mar 31 2014,7:00p,Washington Wizards,94,Charlotte Bobcats,100,Box Score,,14894,
Mon Mar 31 2014,7:00p,San Antonio Spurs,103,Indiana Pacers,77,Box Score,,18165,
Mon Mar 31 2014,7:30p,Philadelphia 76ers,95,Atlanta Hawks,103,Box Score,,11096,
Mon Mar 31 2014,7:30p,Milwaukee Bucks,111,Detroit Pistons,116,Box Score,,13062,
Mon Mar 31 2014,7:30p,Toronto Raptors,83,Miami Heat,93,Box Score,,19831,
Mon Mar 31 2014,8:00p,Boston Celtics,80,Chicago Bulls,94,Box Score,,21494,
Mon Mar 31 2014,8:00p,Los Angeles Clippers,114,Minnesota Timberwolves,104,Box Score,,12172,
Mon Mar 31 2014,8:00p,Sacramento Kings,102,New Orleans Pelicans,97,Box Score,,15548,
Mon Mar 31 2014,9:00p,Memphis Grizzlies,94,Denver Nuggets,92,Box Score,,14570,
Mon Mar 31 2014,9:00p,New York Knicks,92,Utah Jazz,83,Box Score,,18653,
