Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
Wed Jan 5 2011,8:30p,Portland Trail Blazers,103,Houston Rockets,100,Box Score,,14125,
Wed Jan 5 2011,9:00p,Atlanta Hawks,110,Utah Jazz,87,Box Score,,19911,
Wed Jan 5 2011,10:30p,Denver Nuggets,93,Los Angeles Clippers,106,Box Score,,17540,
Wed Jan 5 2011,10:30p,Los Angeles Lakers,99,Phoenix Suns,95,Box Score,,18105,
Thu Jan 6 2011,8:00p,Oklahoma City Thunder,99,Dallas Mavericks,95,Box Score,,20282,
Thu Jan 6 2011,10:30p,Denver Nuggets,102,Sacramento Kings,122,Box Score,,13184,
Fri Jan 7 2011,7:00p,San Antonio Spurs,90,Indiana Pacers,87,Box Score,,14157,
Fri Jan 7 2011,7:00p,Chicago Bulls,99,Philadelphia 76ers,105,Box Score,,15303,
Fri Jan 7 2011,7:00p,New Jersey Nets,77,Washington Wizards,97,Box Score,,16017,
Fri Jan 7 2011,7:30p,Toronto Raptors,102,Boston Celtics,122,Box Score,,18624,
Fri Jan 7 2011,8:00p,Utah Jazz,99,Memphis Grizzlies,110,Box Score,,14781,
Fri Jan 7 2011,8:00p,Portland Trail Blazers,108,Minnesota Timberwolves,98,Box Score,,12213,
Fri Jan 7 2011,8:00p,Houston Rockets,95,Orlando Magic,110,Box Score,,19107,
Fri Jan 7 2011,8:30p,Miami Heat,101,Milwaukee Bucks,95,Box Score,OT,18717,
Fri Jan 7 2011,10:30p,Cleveland Cavaliers,98,Golden State Warriors,116,Box Score,,18858,
Fri Jan 7 2011,10:30p,New Orleans Hornets,97,Los Angeles Lakers,101,Box Score,,18997,
Fri Jan 7 2011,10:30p,New York Knicks,121,Phoenix Suns,96,Box Score,,17621,
Sat Jan 8 2011,7:00p,Indiana Pacers,93,Atlanta Hawks,108,Box Score,,13547,
Sat Jan 8 2011,7:00p,Washington Wizards,89,Charlotte Bobcats,104,Box Score,,16038,
Sat Jan 8 2011,7:00p,Milwaukee Bucks,115,New Jersey Nets,92,Box Score,,12898,
Sat Jan 8 2011,7:30p,Philadelphia 76ers,109,Detroit Pistons,112,Box Score,OT,20038,
Sat Jan 8 2011,8:00p,Boston Celtics,79,Chicago Bulls,90,Box Score,,22663,
Sat Jan 8 2011,8:00p,Memphis Grizzlies,100,Oklahoma City Thunder,109,Box Score,,18203,
Sat Jan 8 2011,8:30p,Orlando Magic,117,Dallas Mavericks,107,Box Score,,20178,
Sat Jan 8 2011,8:30p,Utah Jazz,103,Houston Rockets,99,Box Score,OT,16113,
Sun Jan 9 2011,1:00p,Sacramento Kings,112,Toronto Raptors,118,Box Score,,17206,
Sun Jan 9 2011,3:30p,Golden State Warriors,91,Los Angeles Clippers,105,Box Score,,17696,
Sun Jan 9 2011,7:00p,Minnesota Timberwolves,91,San Antonio Spurs,94,Box Score,,18581,
Sun Jan 9 2011,8:00p,Cleveland Cavaliers,100,Phoenix Suns,108,Box Score,,17031,
Sun Jan 9 2011,9:00p,New Orleans Hornets,96,Denver Nuggets,87,Box Score,,16283,
Sun Jan 9 2011,9:00p,Miami Heat,107,Portland Trail Blazers,100,Box Score,OT,20636,
Sun Jan 9 2011,9:30p,New York Knicks,87,Los Angeles Lakers,109,Box Score,,18997,
Mon Jan 10 2011,7:00p,Memphis Grizzlies,82,Charlotte Bobcats,96,Box Score,,10188,
Mon Jan 10 2011,7:30p,Houston Rockets,108,Boston Celtics,102,Box Score,,18624,
Mon Jan 10 2011,8:00p,Detroit Pistons,82,Chicago Bulls,95,Box Score,,21407,
Tue Jan 11 2011,7:00p,Indiana Pacers,111,Philadelphia 76ers,103,Box Score,,10890,
Tue Jan 11 2011,7:00p,Sacramento Kings,133,Washington Wizards,136,Box Score,OT,16226,
Tue Jan 11 2011,8:00p,San Antonio Spurs,107,Minnesota Timberwolves,96,Box Score,,11209,
Tue Jan 11 2011,9:00p,Phoenix Suns,98,Denver Nuggets,132,Box Score,,14874,
Tue Jan 11 2011,10:00p,New York Knicks,100,Portland Trail Blazers,86,Box Score,,20604,
Tue Jan 11 2011,10:30p,Cleveland Cavaliers,57,Los Angeles Lakers,112,Box Score,,18997,
Wed Jan 12 2011,7:00p,Chicago Bulls,91,Charlotte Bobcats,96,Box Score,,12468,
Wed Jan 12 2011,7:00p,Dallas Mavericks,89,Indiana Pacers,102,Box Score,,11204,
Wed Jan 12 2011,7:00p,Atlanta Hawks,104,Toronto Raptors,101,Box Score,,14186,
Wed Jan 12 2011,7:30p,Sacramento Kings,95,Boston Celtics,119,Box Score,,18624,
Wed Jan 12 2011,7:30p,Memphis Grizzlies,107,Detroit Pistons,99,Box Score,,13068,
Wed Jan 12 2011,8:00p,San Antonio Spurs,91,Milwaukee Bucks,84,Box Score,,14061,
Wed Jan 12 2011,8:00p,Orlando Magic,89,New Orleans Hornets,92,Box Score,OT,13688,
Wed Jan 12 2011,8:30p,Oklahoma City Thunder,118,Houston Rockets,112,Box Score,,16158,
Wed Jan 12 2011,9:00p,New Jersey Nets,109,Phoenix Suns,118,Box Score,OT,16334,
Wed Jan 12 2011,9:00p,New York Knicks,125,Utah Jazz,131,Box Score,,19911,
Wed Jan 12 2011,10:30p,Los Angeles Lakers,115,Golden State Warriors,110,Box Score,,19596,
Wed Jan 12 2011,10:30p,Miami Heat,105,Los Angeles Clippers,111,Box Score,,19803,
Thu Jan 13 2011,8:00p,Washington Wizards,97,Minnesota Timberwolves,109,Box Score,,11437,
Thu Jan 13 2011,8:00p,Orlando Magic,124,Oklahoma City Thunder,125,Box Score,,18203,
Thu Jan 13 2011,10:30p,Miami Heat,102,Denver Nuggets,130,Box Score,,19155,
Fri Jan 14 2011,7:00p,Chicago Bulls,99,Indiana Pacers,86,Box Score,,18165,
Fri Jan 14 2011,7:00p,Milwaukee Bucks,94,Philadelphia 76ers,95,Box Score,,12650,
Fri Jan 14 2011,7:00p,Detroit Pistons,101,Toronto Raptors,95,Box Score,,16924,
Fri Jan 14 2011,7:30p,Charlotte Bobcats,94,Boston Celtics,99,Box Score,,18624,
Fri Jan 14 2011,7:30p,Sacramento Kings,93,New York Knicks,83,Box Score,,19763,
Fri Jan 14 2011,8:00p,Dallas Mavericks,89,San Antonio Spurs,101,Box Score,,18581,
Fri Jan 14 2011,8:30p,New Orleans Hornets,110,Houston Rockets,105,Box Score,OT,13616,
Fri Jan 14 2011,9:00p,Cleveland Cavaliers,99,Utah Jazz,121,Box Score,,19911,
Fri Jan 14 2011,10:30p,Los Angeles Clippers,112,Golden State Warriors,122,Box Score,,19273,
Fri Jan 14 2011,10:30p,New Jersey Nets,88,Los Angeles Lakers,100,Box Score,,18997,
Fri Jan 14 2011,10:30p,Portland Trail Blazers,111,Phoenix Suns,115,Box Score,,17412,
Sat Jan 15 2011,7:00p,Houston Rockets,112,Atlanta Hawks,106,Box Score,,13420,
Sat Jan 15 2011,7:00p,New Orleans Hornets,88,Charlotte Bobcats,81,Box Score,,17486,
Sat Jan 15 2011,7:00p,Toronto Raptors,95,Washington Wizards,98,Box Score,,14652,
Sat Jan 15 2011,7:30p,Sacramento Kings,106,Detroit Pistons,110,Box Score,,18784,
Sat Jan 15 2011,8:00p,Miami Heat,96,Chicago Bulls,99,Box Score,,23017,
Sat Jan 15 2011,8:00p,Dallas Mavericks,70,Memphis Grizzlies,89,Box Score,,15812,
Sat Jan 15 2011,8:00p,Orlando Magic,108,Minnesota Timberwolves,99,Box Score,,17391,
Sat Jan 15 2011,9:00p,Cleveland Cavaliers,99,Denver Nuggets,127,Box Score,,17668,
Sat Jan 15 2011,10:00p,New Jersey Nets,89,Portland Trail Blazers,96,Box Score,,20441,
Sun Jan 16 2011,3:30p,Los Angeles Lakers,92,Los Angeles Clippers,99,Box Score,,19905,
Sun Jan 16 2011,9:00p,Denver Nuggets,97,San Antonio Spurs,110,Box Score,,18581,
Mon Jan 17 2011,1:00p,Chicago Bulls,96,Memphis Grizzlies,84,Box Score,,18119,
Mon Jan 17 2011,1:00p,Phoenix Suns,129,New York Knicks,121,Box Score,,19763,
Mon Jan 17 2011,1:00p,Utah Jazz,101,Washington Wizards,108,Box Score,,14925,
Mon Jan 17 2011,2:00p,Charlotte Bobcats,92,Philadelphia 76ers,96,Box Score,OT,13508,
Mon Jan 17 2011,3:00p,Milwaukee Bucks,84,Houston Rockets,93,Box Score,,16186,
Mon Jan 17 2011,3:00p,Toronto Raptors,81,New Orleans Hornets,85,Box Score,,15155,
Mon Jan 17 2011,3:30p,Dallas Mavericks,89,Detroit Pistons,103,Box Score,,12660,
Mon Jan 17 2011,3:30p,Indiana Pacers,107,Los Angeles Clippers,114,Box Score,,15863,
Mon Jan 17 2011,4:00p,Sacramento Kings,98,Atlanta Hawks,100,Box Score,,14820,
Mon Jan 17 2011,4:00p,New Jersey Nets,100,Golden State Warriors,109,Box Score,,18563,
Mon Jan 17 2011,8:00p,Orlando Magic,106,Boston Celtics,109,Box Score,,18624,
Mon Jan 17 2011,10:00p,Minnesota Timberwolves,102,Portland Trail Blazers,113,Box Score,,20239,
Mon Jan 17 2011,10:30p,Oklahoma City Thunder,94,Los Angeles Lakers,101,Box Score,,18997,
Tue Jan 18 2011,7:30p,Atlanta Hawks,93,Miami Heat,89,Box Score,OT,19600,
Tue Jan 18 2011,8:00p,Charlotte Bobcats,83,Chicago Bulls,82,Box Score,,21263,
Wed Jan 19 2011,7:00p,Phoenix Suns,106,Cleveland Cavaliers,98,Box Score,,20562,
Wed Jan 19 2011,7:00p,Utah Jazz,95,New Jersey Nets,103,Box Score,,13251,
Wed Jan 19 2011,7:00p,Philadelphia 76ers,98,Orlando Magic,99,Box Score,OT,18846,
Wed Jan 19 2011,7:30p,Detroit Pistons,82,Boston Celtics,86,Box Score,,18624,
Wed Jan 19 2011,8:00p,Washington Wizards,87,Milwaukee Bucks,100,Box Score,,14007,
Wed Jan 19 2011,8:00p,Memphis Grizzlies,102,New Orleans Hornets,103,Box Score,OT,15951,
Wed Jan 19 2011,8:30p,New York Knicks,89,Houston Rockets,104,Box Score,,15903,
Wed Jan 19 2011,8:30p,Toronto Raptors,95,San Antonio Spurs,104,Box Score,,18581,
Wed Jan 19 2011,9:00p,Los Angeles Lakers,100,Dallas Mavericks,109,Box Score,,20365,
Wed Jan 19 2011,9:00p,Oklahoma City Thunder,107,Denver Nuggets,112,Box Score,,16872,
Wed Jan 19 2011,10:00p,Portland Trail Blazers,94,Sacramento Kings,90,Box Score,OT,12722,
Wed Jan 19 2011,10:30p,Indiana Pacers,108,Golden State Warriors,110,Box Score,,18185,
Wed Jan 19 2011,10:30p,Minnesota Timberwolves,111,Los Angeles Clippers,126,Box Score,,17793,
Thu Jan 20 2011,7:00p,Philadelphia 76ers,97,Charlotte Bobcats,100,Box Score,,14326,
Thu Jan 20 2011,8:00p,Dallas Mavericks,77,Chicago Bulls,82,Box Score,,21397,
Thu Jan 20 2011,10:30p,Los Angeles Clippers,93,Portland Trail Blazers,108,Box Score,,20630,
Fri Jan 21 2011,7:00p,Detroit Pistons,74,New Jersey Nets,89,Box Score,,13316,
Fri Jan 21 2011,7:00p,Toronto Raptors,72,Orlando Magic,112,Box Score,,19047,
Fri Jan 21 2011,7:00p,Phoenix Suns,109,Washington Wizards,91,Box Score,,15716,
Fri Jan 21 2011,7:30p,New Orleans Hornets,100,Atlanta Hawks,59,Box Score,,14875,
Fri Jan 21 2011,7:30p,Utah Jazz,86,Boston Celtics,110,Box Score,,18624,
Fri Jan 21 2011,7:30p,Milwaukee Bucks,102,Cleveland Cavaliers,88,Box Score,,20562,
Fri Jan 21 2011,8:00p,Houston Rockets,110,Memphis Grizzlies,115,Box Score,,13458,
Fri Jan 21 2011,8:00p,New York Knicks,92,San Antonio Spurs,101,Box Score,,18581,
Fri Jan 21 2011,10:30p,Los Angeles Lakers,107,Denver Nuggets,97,Box Score,,19155,
Fri Jan 21 2011,10:30p,Sacramento Kings,112,Golden State Warriors,119,Box Score,OT,18428,
Sat Jan 22 2011,7:00p,Atlanta Hawks,103,Charlotte Bobcats,87,Box Score,,17286,
Sat Jan 22 2011,7:00p,Dallas Mavericks,87,New Jersey Nets,86,Box Score,,14051,
Sat Jan 22 2011,7:00p,Boston Celtics,83,Washington Wizards,85,Box Score,,20278,
Sat Jan 22 2011,7:30p,Phoenix Suns,74,Detroit Pistons,75,Box Score,,21326,
Sat Jan 22 2011,7:30p,Toronto Raptors,103,Miami Heat,120,Box Score,,20025,
Sat Jan 22 2011,7:30p,Utah Jazz,85,Philadelphia 76ers,96,Box Score,,14036,
Sat Jan 22 2011,8:00p,Cleveland Cavaliers,79,Chicago Bulls,92,Box Score,,21389,
Sat Jan 22 2011,8:00p,San Antonio Spurs,72,New Orleans Hornets,96,Box Score,,18023,
Sat Jan 22 2011,8:00p,New York Knicks,98,Oklahoma City Thunder,101,Box Score,,18203,
Sat Jan 22 2011,8:30p,Orlando Magic,118,Houston Rockets,104,Box Score,,18052,
Sat Jan 22 2011,8:30p,Memphis Grizzlies,94,Milwaukee Bucks,81,Box Score,,16157,
Sat Jan 22 2011,10:00p,Indiana Pacers,92,Portland Trail Blazers,97,Box Score,,20563,
Sat Jan 22 2011,10:30p,Golden State Warriors,109,Los Angeles Clippers,113,Box Score,,19373,
Sun Jan 23 2011,8:00p,Indiana Pacers,107,Denver Nuggets,121,Box Score,,17047,
Mon Jan 24 2011,7:00p,Cleveland Cavaliers,101,New Jersey Nets,103,Box Score,,10197,
Mon Jan 24 2011,7:00p,Detroit Pistons,103,Orlando Magic,96,Box Score,,19098,
Mon Jan 24 2011,7:00p,Phoenix Suns,95,Philadelphia 76ers,105,Box Score,,14881,
Mon Jan 24 2011,7:00p,Memphis Grizzlies,100,Toronto Raptors,98,Box Score,,14127,
Mon Jan 24 2011,7:30p,Washington Wizards,106,New York Knicks,115,Box Score,,19763,
Mon Jan 24 2011,8:00p,Milwaukee Bucks,83,Chicago Bulls,92,Box Score,,21126,
Mon Jan 24 2011,8:00p,Houston Rockets,129,Minnesota Timberwolves,125,Box Score,,11983,
Mon Jan 24 2011,8:00p,Oklahoma City Thunder,89,New Orleans Hornets,91,Box Score,,17233,
Mon Jan 24 2011,10:00p,Sacramento Kings,96,Portland Trail Blazers,81,Box Score,,20488,
Mon Jan 24 2011,10:30p,San Antonio Spurs,113,Golden State Warriors,102,Box Score,,18523,
Tue Jan 25 2011,7:00p,Denver Nuggets,120,Washington Wizards,109,Box Score,,16121,
Tue Jan 25 2011,7:30p,Cleveland Cavaliers,95,Boston Celtics,112,Box Score,,18624,
Tue Jan 25 2011,8:30p,Los Angeles Clippers,105,Dallas Mavericks,112,Box Score,,20335,
Tue Jan 25 2011,10:00p,Charlotte Bobcats,94,Sacramento Kings,89,Box Score,,13984,
Tue Jan 25 2011,10:30p,Utah Jazz,91,Los Angeles Lakers,120,Box Score,,18997,
Wed Jan 26 2011,7:00p,Orlando Magic,111,Indiana Pacers,96,Box Score,,12164,
Wed Jan 26 2011,7:00p,Memphis Grizzlies,88,New Jersey Nets,93,Box Score,,8866,
Wed Jan 26 2011,7:00p,Philadelphia 76ers,107,Toronto Raptors,94,Box Score,,14552,
Wed Jan 26 2011,7:30p,Denver Nuggets,109,Detroit Pistons,100,Box Score,,16212,
Wed Jan 26 2011,8:00p,Atlanta Hawks,90,Milwaukee Bucks,98,Box Score,,13274,
Wed Jan 26 2011,8:00p,Oklahoma City Thunder,118,Minnesota Timberwolves,117,Box Score,OT,14979,
Wed Jan 26 2011,8:30p,Los Angeles Clippers,83,Houston Rockets,96,Box Score,,18147,
Wed Jan 26 2011,9:00p,Charlotte Bobcats,114,Phoenix Suns,107,Box Score,,16986,
Wed Jan 26 2011,9:30p,San Antonio Spurs,112,Utah Jazz,105,Box Score,,19911,
Wed Jan 26 2011,10:30p,New Orleans Hornets,112,Golden State Warriors,103,Box Score,,18108,
Thu Jan 27 2011,8:00p,Miami Heat,88,New York Knicks,93,Box Score,,19763,
Thu Jan 27 2011,8:30p,Houston Rockets,106,Dallas Mavericks,111,Box Score,,20088,
Thu Jan 27 2011,10:30p,Boston Celtics,88,Portland Trail Blazers,78,Box Score,,20706,
Fri Jan 28 2011,7:00p,New Jersey Nets,92,Indiana Pacers,124,Box Score,,11337,
Fri Jan 28 2011,7:00p,Memphis Grizzlies,99,Philadelphia 76ers,94,Box Score,,14289,
Fri Jan 28 2011,7:00p,Milwaukee Bucks,116,Toronto Raptors,110,Box Score,OT,15159,
Fri Jan 28 2011,7:30p,New York Knicks,102,Atlanta Hawks,111,Box Score,,19069,
Fri Jan 28 2011,7:30p,Denver Nuggets,117,Cleveland Cavaliers,103,Box Score,,19642,
Fri Jan 28 2011,7:30p,Detroit Pistons,87,Miami Heat,88,Box Score,,19805,
Fri Jan 28 2011,8:00p,Orlando Magic,90,Chicago Bulls,99,Box Score,,21676,
Fri Jan 28 2011,8:00p,Washington Wizards,117,Oklahoma City Thunder,124,Box Score,2OT,18203,
Fri Jan 28 2011,9:00p,Minnesota Timberwolves,100,Utah Jazz,108,Box Score,,19911,
Fri Jan 28 2011,10:30p,Charlotte Bobcats,121,Golden State Warriors,113,Box Score,OT,18407,
Fri Jan 28 2011,10:30p,Sacramento Kings,100,Los Angeles Lakers,95,Box Score,,18997,
Fri Jan 28 2011,10:30p,Boston Celtics,71,Phoenix Suns,88,Box Score,,18422,
Sat Jan 29 2011,8:00p,Indiana Pacers,89,Chicago Bulls,110,Box Score,,21611,
Sat Jan 29 2011,8:00p,Washington Wizards,93,Memphis Grizzlies,107,Box Score,,14722,
Sat Jan 29 2011,8:00p,Toronto Raptors,87,Minnesota Timberwolves,103,Box Score,,14991,
Sat Jan 29 2011,8:30p,Atlanta Hawks,91,Dallas Mavericks,102,Box Score,,20309,
Sat Jan 29 2011,8:30p,New Jersey Nets,81,Milwaukee Bucks,91,Box Score,,17173,
Sat Jan 29 2011,8:30p,Houston Rockets,95,San Antonio Spurs,108,Box Score,,18581,
Sat Jan 29 2011,10:00p,New Orleans Hornets,96,Sacramento Kings,102,Box Score,,14534,
Sat Jan 29 2011,10:30p,Charlotte Bobcats,88,Los Angeles Clippers,103,Box Score,,18332,
Sun Jan 30 2011,1:00p,Miami Heat,108,Oklahoma City Thunder,103,Box Score,,18203,
Sun Jan 30 2011,3:30p,Boston Celtics,109,Los Angeles Lakers,96,Box Score,,18997,
Sun Jan 30 2011,6:00p,Cleveland Cavaliers,87,Orlando Magic,103,Box Score,,18846,
Sun Jan 30 2011,6:00p,Denver Nuggets,99,Philadelphia 76ers,110,Box Score,,15612,
Sun Jan 30 2011,7:30p,Detroit Pistons,106,New York Knicks,124,Box Score,,19763,
Sun Jan 30 2011,8:00p,New Orleans Hornets,102,Phoenix Suns,104,Box Score,,17921,
Sun Jan 30 2011,10:00p,Utah Jazz,81,Golden State Warriors,96,Box Score,,18187,
Mon Jan 31 2011,7:00p,Toronto Raptors,93,Indiana Pacers,104,Box Score,,10258,
Mon Jan 31 2011,7:00p,Denver Nuggets,99,New Jersey Nets,115,Box Score,,14039,
Mon Jan 31 2011,7:30p,Cleveland Cavaliers,90,Miami Heat,117,Box Score,,19600,
Mon Jan 31 2011,8:00p,Orlando Magic,97,Memphis Grizzlies,100,Box Score,,13513,
Mon Jan 31 2011,8:30p,Washington Wizards,92,Dallas Mavericks,102,Box Score,,19724,
Mon Jan 31 2011,9:00p,Charlotte Bobcats,78,Utah Jazz,83,Box Score,,19499,
Mon Jan 31 2011,10:30p,Milwaukee Bucks,98,Los Angeles Clippers,105,Box Score,,17218,
