Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
Sat Nov 8 2008,8:00p,Miami Heat,89,New Orleans Hornets,100,Box Score,,17701,
Sat Nov 8 2008,8:30p,Cleveland Cavaliers,106,Chicago Bulls,97,Box Score,,21965,
Sat Nov 8 2008,8:30p,Phoenix Suns,104,Milwaukee Bucks,96,Box Score,,17935,
Sat Nov 8 2008,10:00p,Minnesota Timberwolves,93,Portland Trail Blazers,97,Box Score,,20599,
Sun Nov 9 2008,1:00p,Toronto Raptors,89,Charlotte Bobcats,79,Box Score,,12111,
Sun Nov 9 2008,3:00p,Utah Jazz,99,New York Knicks,107,Box Score,,19344,
Sun Nov 9 2008,3:30p,Dallas Mavericks,92,Los Angeles Clippers,103,Box Score,,14249,
Sun Nov 9 2008,6:00p,Boston Celtics,88,Detroit Pistons,76,Box Score,,22076,
Sun Nov 9 2008,7:00p,Atlanta Hawks,89,Oklahoma City Thunder,85,Box Score,,18231,
Sun Nov 9 2008,8:00p,Memphis Grizzlies,90,Denver Nuggets,100,Box Score,,14359,
Sun Nov 9 2008,9:00p,Golden State Warriors,98,Sacramento Kings,115,Box Score,,12090,
Sun Nov 9 2008,9:30p,Houston Rockets,82,Los Angeles Lakers,111,Box Score,,18997,
Mon Nov 10 2008,7:00p,Oklahoma City Thunder,99,Indiana Pacers,107,Box Score,,10165,
Mon Nov 10 2008,7:00p,Portland Trail Blazers,106,Orlando Magic,99,Box Score,,14210,
Mon Nov 10 2008,7:30p,Toronto Raptors,87,Boston Celtics,94,Box Score,,18624,
Mon Nov 10 2008,7:30p,New Jersey Nets,94,Miami Heat,99,Box Score,,15028,
Mon Nov 10 2008,9:00p,Memphis Grizzlies,102,Phoenix Suns,107,Box Score,,18422,
Tue Nov 11 2008,7:00p,Denver Nuggets,88,Charlotte Bobcats,80,Box Score,,10753,
Tue Nov 11 2008,7:00p,Milwaukee Bucks,93,Cleveland Cavaliers,99,Box Score,,19842,
Tue Nov 11 2008,7:00p,Utah Jazz,93,Philadelphia 76ers,80,Box Score,,12839,
Tue Nov 11 2008,8:30p,Atlanta Hawks,113,Chicago Bulls,108,Box Score,,21738,
Tue Nov 11 2008,8:30p,Los Angeles Lakers,106,Dallas Mavericks,99,Box Score,,20391,
Tue Nov 11 2008,8:30p,New York Knicks,80,San Antonio Spurs,92,Box Score,,16569,
Tue Nov 11 2008,10:00p,Detroit Pistons,100,Sacramento Kings,92,Box Score,,11423,
Tue Nov 11 2008,10:30p,Minnesota Timberwolves,110,Golden State Warriors,113,Box Score,OT,17422,
Wed Nov 12 2008,7:00p,Philadelphia 76ers,106,Toronto Raptors,96,Box Score,,18093,
Wed Nov 12 2008,7:30p,Atlanta Hawks,102,Boston Celtics,103,Box Score,,18624,
Wed Nov 12 2008,7:30p,Indiana Pacers,98,New Jersey Nets,87,Box Score,,13551,
Wed Nov 12 2008,8:00p,New York Knicks,132,Memphis Grizzlies,103,Box Score,,10129,
Wed Nov 12 2008,8:00p,Portland Trail Blazers,104,Miami Heat,96,Box Score,,15021,
Wed Nov 12 2008,8:00p,San Antonio Spurs,78,Milwaukee Bucks,82,Box Score,,14036,
Wed Nov 12 2008,8:00p,Los Angeles Lakers,93,New Orleans Hornets,86,Box Score,,18239,
Wed Nov 12 2008,8:00p,Orlando Magic,109,Oklahoma City Thunder,92,Box Score,,18185,
Wed Nov 12 2008,8:00p,Utah Jazz,87,Washington Wizards,95,Box Score,,14885,
Wed Nov 12 2008,10:30p,Sacramento Kings,103,Los Angeles Clippers,98,Box Score,,13266,
Wed Nov 12 2008,10:30p,Houston Rockets,94,Phoenix Suns,82,Box Score,,18422,
Thu Nov 13 2008,8:00p,Denver Nuggets,99,Cleveland Cavaliers,110,Box Score,,20562,
Thu Nov 13 2008,8:30p,Dallas Mavericks,91,Chicago Bulls,98,Box Score,,21751,
Thu Nov 13 2008,10:30p,Detroit Pistons,107,Golden State Warriors,102,Box Score,,18477,
Fri Nov 14 2008,7:00p,Utah Jazz,96,Charlotte Bobcats,104,Box Score,,14189,
Fri Nov 14 2008,7:00p,Philadelphia 76ers,94,Indiana Pacers,92,Box Score,,12742,
Fri Nov 14 2008,7:30p,Washington Wizards,77,Miami Heat,97,Box Score,,15284,
Fri Nov 14 2008,7:30p,Atlanta Hawks,108,New Jersey Nets,115,Box Score,,15309,
Fri Nov 14 2008,7:30p,Oklahoma City Thunder,106,New York Knicks,116,Box Score,,18008,
Fri Nov 14 2008,8:00p,Denver Nuggets,94,Boston Celtics,85,Box Score,,18624,
Fri Nov 14 2008,8:00p,Milwaukee Bucks,101,Memphis Grizzlies,96,Box Score,OT,11308,
Fri Nov 14 2008,8:00p,Portland Trail Blazers,82,New Orleans Hornets,87,Box Score,,16071,
Fri Nov 14 2008,8:30p,Orlando Magic,102,Dallas Mavericks,100,Box Score,,20085,
Fri Nov 14 2008,8:30p,Houston Rockets,75,San Antonio Spurs,77,Box Score,,18797,
Fri Nov 14 2008,10:00p,Phoenix Suns,97,Sacramento Kings,95,Box Score,OT,12810,
Fri Nov 14 2008,10:30p,Detroit Pistons,106,Los Angeles Lakers,95,Box Score,,18997,
Sat Nov 15 2008,3:30p,Golden State Warriors,121,Los Angeles Clippers,103,Box Score,,12823,
Sat Nov 15 2008,7:00p,New Jersey Nets,119,Atlanta Hawks,107,Box Score,,18729,
Sat Nov 15 2008,7:00p,Oklahoma City Thunder,85,Philadelphia 76ers,110,Box Score,,13385,
Sat Nov 15 2008,7:30p,Utah Jazz,93,Cleveland Cavaliers,105,Box Score,,20562,
Sat Nov 15 2008,8:00p,Portland Trail Blazers,88,Minnesota Timberwolves,83,Box Score,,12213,
Sat Nov 15 2008,8:30p,Indiana Pacers,91,Chicago Bulls,104,Box Score,,21759,
Sat Nov 15 2008,8:30p,New Orleans Hornets,82,Houston Rockets,91,Box Score,,18303,
Sat Nov 15 2008,8:30p,Boston Celtics,102,Milwaukee Bucks,97,Box Score,OT,17952,
Sun Nov 16 2008,1:00p,Miami Heat,96,Toronto Raptors,107,Box Score,,19800,
Sun Nov 16 2008,5:30p,Orlando Magic,90,Charlotte Bobcats,85,Box Score,,12639,
Sun Nov 16 2008,6:00p,Dallas Mavericks,124,New York Knicks,114,Box Score,OT,19271,
Sun Nov 16 2008,8:00p,Minnesota Timberwolves,84,Denver Nuggets,90,Box Score,,16721,
Sun Nov 16 2008,8:00p,Detroit Pistons,86,Phoenix Suns,104,Box Score,,18422,
Sun Nov 16 2008,9:00p,San Antonio Spurs,90,Sacramento Kings,88,Box Score,,11699,
Mon Nov 17 2008,8:00p,Houston Rockets,100,Oklahoma City Thunder,89,Box Score,,18145,
Mon Nov 17 2008,9:00p,Phoenix Suns,97,Utah Jazz,109,Box Score,,19911,
Mon Nov 17 2008,10:30p,San Antonio Spurs,86,Los Angeles Clippers,83,Box Score,,14962,
Tue Nov 18 2008,7:00p,Dallas Mavericks,100,Charlotte Bobcats,83,Box Score,,10935,
Tue Nov 18 2008,7:00p,Atlanta Hawks,96,Indiana Pacers,113,Box Score,,13379,
Tue Nov 18 2008,7:00p,Toronto Raptors,90,Orlando Magic,103,Box Score,,16353,
Tue Nov 18 2008,7:00p,Miami Heat,94,Washington Wizards,87,Box Score,,15102,
Tue Nov 18 2008,7:30p,New York Knicks,101,Boston Celtics,110,Box Score,,18624,
Tue Nov 18 2008,7:30p,Cleveland Cavaliers,106,New Jersey Nets,82,Box Score,,16911,
Tue Nov 18 2008,8:00p,Sacramento Kings,94,Memphis Grizzlies,109,Box Score,,10834,
Tue Nov 18 2008,9:00p,Milwaukee Bucks,105,Denver Nuggets,114,Box Score,,14413,
Tue Nov 18 2008,10:30p,Portland Trail Blazers,106,Golden State Warriors,111,Box Score,,18284,
Tue Nov 18 2008,10:30p,Chicago Bulls,109,Los Angeles Lakers,116,Box Score,,18997,
Wed Nov 19 2008,7:00p,Washington Wizards,87,Atlanta Hawks,91,Box Score,,14416,
Wed Nov 19 2008,7:30p,Cleveland Cavaliers,89,Detroit Pistons,96,Box Score,,22076,
Wed Nov 19 2008,7:30p,Toronto Raptors,101,Miami Heat,95,Box Score,,15014,
Wed Nov 19 2008,8:00p,Dallas Mavericks,96,Houston Rockets,86,Box Score,,18203,
Wed Nov 19 2008,8:00p,Philadelphia 76ers,96,Minnesota Timberwolves,102,Box Score,,10111,
Wed Nov 19 2008,8:00p,Sacramento Kings,105,New Orleans Hornets,96,Box Score,,15533,
Wed Nov 19 2008,8:00p,Los Angeles Clippers,108,Oklahoma City Thunder,88,Box Score,,18312,
Wed Nov 19 2008,8:30p,Denver Nuggets,91,San Antonio Spurs,81,Box Score,,16559,
Wed Nov 19 2008,9:00p,Milwaukee Bucks,94,Utah Jazz,105,Box Score,,19911,
Wed Nov 19 2008,10:30p,Chicago Bulls,74,Portland Trail Blazers,116,Box Score,,20599,
Thu Nov 20 2008,8:00p,Detroit Pistons,80,Boston Celtics,98,Box Score,,18624,
Thu Nov 20 2008,10:30p,Los Angeles Lakers,105,Phoenix Suns,92,Box Score,,18422,
Fri Nov 21 2008,7:00p,Orlando Magic,100,Indiana Pacers,98,Box Score,OT,14699,
Fri Nov 21 2008,7:00p,Los Angeles Clippers,88,Philadelphia 76ers,89,Box Score,,13474,
Fri Nov 21 2008,7:00p,New Jersey Nets,129,Toronto Raptors,127,Box Score,OT,19800,
Fri Nov 21 2008,7:00p,Houston Rockets,103,Washington Wizards,91,Box Score,,20173,
Fri Nov 21 2008,7:30p,Charlotte Bobcats,83,Atlanta Hawks,88,Box Score,,15068,
Fri Nov 21 2008,8:00p,Boston Celtics,95,Minnesota Timberwolves,78,Box Score,,19107,
Fri Nov 21 2008,8:30p,Memphis Grizzlies,76,Dallas Mavericks,91,Box Score,,20035,
Fri Nov 21 2008,8:30p,New York Knicks,87,Milwaukee Bucks,104,Box Score,,14898,
Fri Nov 21 2008,8:30p,Utah Jazz,94,San Antonio Spurs,119,Box Score,,17354,
Fri Nov 21 2008,9:30p,New Orleans Hornets,105,Oklahoma City Thunder,80,Box Score,,19136,
Fri Nov 21 2008,10:00p,Portland Trail Blazers,117,Sacramento Kings,96,Box Score,,12056,
Fri Nov 21 2008,10:30p,Chicago Bulls,115,Golden State Warriors,110,Box Score,,19596,
Fri Nov 21 2008,10:30p,Denver Nuggets,90,Los Angeles Lakers,104,Box Score,,18997,
Sat Nov 22 2008,7:00p,Milwaukee Bucks,79,Charlotte Bobcats,74,Box Score,,12096,
Sat Nov 22 2008,7:00p,Houston Rockets,100,Orlando Magic,95,Box Score,,17461,
Sat Nov 22 2008,7:30p,Atlanta Hawks,96,Cleveland Cavaliers,110,Box Score,,20562,
Sat Nov 22 2008,7:30p,Indiana Pacers,100,Miami Heat,109,Box Score,,18685,
Sat Nov 22 2008,7:30p,Los Angeles Clippers,95,New Jersey Nets,112,Box Score,,17677,
Sat Nov 22 2008,7:30p,Washington Wizards,117,New York Knicks,122,Box Score,,19763,
Sat Nov 22 2008,8:00p,Utah Jazz,103,Memphis Grizzlies,94,Box Score,,13121,
Sat Nov 22 2008,8:00p,Oklahoma City Thunder,97,New Orleans Hornets,109,Box Score,,16023,
Sat Nov 22 2008,9:00p,Portland Trail Blazers,92,Phoenix Suns,102,Box Score,,18422,
Sun Nov 23 2008,12:30p,Boston Celtics,118,Toronto Raptors,103,Box Score,,19800,
Sun Nov 23 2008,5:00p,Golden State Warriors,81,Philadelphia 76ers,89,Box Score,,13556,
Sun Nov 23 2008,6:00p,Minnesota Timberwolves,106,Detroit Pistons,80,Box Score,,22076,
Sun Nov 23 2008,9:00p,Chicago Bulls,101,Denver Nuggets,114,Box Score,,16202,
Sun Nov 23 2008,9:30p,Sacramento Kings,108,Los Angeles Lakers,118,Box Score,,18997,
Mon Nov 24 2008,7:00p,Philadelphia 76ers,84,Charlotte Bobcats,93,Box Score,,10848,
Mon Nov 24 2008,7:00p,Milwaukee Bucks,101,Orlando Magic,108,Box Score,,16245,
Mon Nov 24 2008,7:30p,Houston Rockets,107,Miami Heat,98,Box Score,,18704,
Mon Nov 24 2008,8:00p,San Antonio Spurs,94,Memphis Grizzlies,81,Box Score,,12053,
Mon Nov 24 2008,9:00p,Chicago Bulls,101,Utah Jazz,100,Box Score,,19911,
Mon Nov 24 2008,10:00p,Sacramento Kings,90,Portland Trail Blazers,91,Box Score,,20467,
Mon Nov 24 2008,10:30p,New Orleans Hornets,99,Los Angeles Clippers,87,Box Score,,14956,
Tue Nov 25 2008,7:00p,Golden State Warriors,100,Washington Wizards,124,Box Score,,13852,
Tue Nov 25 2008,7:30p,Cleveland Cavaliers,119,New York Knicks,101,Box Score,,19763,
Tue Nov 25 2008,8:00p,Phoenix Suns,99,Oklahoma City Thunder,98,Box Score,,19136,
Tue Nov 25 2008,8:30p,Indiana Pacers,106,Dallas Mavericks,109,Box Score,,19996,
Tue Nov 25 2008,10:30p,New Jersey Nets,93,Los Angeles Lakers,120,Box Score,,18997,
Wed Nov 26 2008,7:00p,Milwaukee Bucks,96,Atlanta Hawks,102,Box Score,,15730,
Wed Nov 26 2008,7:00p,Oklahoma City Thunder,82,Cleveland Cavaliers,117,Box Score,,19753,
Wed Nov 26 2008,7:00p,Charlotte Bobcats,86,Toronto Raptors,93,Box Score,,17414,
Wed Nov 26 2008,7:30p,Golden State Warriors,111,Boston Celtics,119,Box Score,,18624,
Wed Nov 26 2008,7:30p,Orlando Magic,96,Philadelphia 76ers,94,Box Score,,14985,
Wed Nov 26 2008,8:00p,New York Knicks,96,Detroit Pistons,110,Box Score,,22076,
Wed Nov 26 2008,8:00p,Phoenix Suns,110,Minnesota Timberwolves,102,Box Score,,11708,
Wed Nov 26 2008,8:30p,Indiana Pacers,91,Houston Rockets,90,Box Score,,18194,
Wed Nov 26 2008,8:30p,Chicago Bulls,88,San Antonio Spurs,98,Box Score,,17837,
Wed Nov 26 2008,9:00p,Memphis Grizzlies,100,Utah Jazz,117,Box Score,,19911,
Wed Nov 26 2008,10:00p,Miami Heat,68,Portland Trail Blazers,106,Box Score,,20528,
Wed Nov 26 2008,10:00p,New Jersey Nets,116,Sacramento Kings,114,Box Score,OT,11650,
Wed Nov 26 2008,10:30p,Denver Nuggets,106,Los Angeles Clippers,105,Box Score,,14934,
Thu Nov 27 2008,8:00p,Orlando Magic,105,Washington Wizards,90,Box Score,,13295,
Thu Nov 27 2008,10:30p,New Orleans Hornets,105,Denver Nuggets,101,Box Score,,15563,
Fri Nov 28 2008,7:00p,Atlanta Hawks,88,Toronto Raptors,93,Box Score,,19200,
Fri Nov 28 2008,7:30p,Philadelphia 76ers,78,Boston Celtics,102,Box Score,,18624,
Fri Nov 28 2008,7:30p,Golden State Warriors,97,Cleveland Cavaliers,112,Box Score,,20562,
Fri Nov 28 2008,8:00p,Milwaukee Bucks,97,Detroit Pistons,107,Box Score,,22076,
Fri Nov 28 2008,8:00p,Charlotte Bobcats,115,Indiana Pacers,108,Box Score,OT,17160,
Fri Nov 28 2008,8:00p,Minnesota Timberwolves,105,Oklahoma City Thunder,103,Box Score,,18229,
Fri Nov 28 2008,8:00p,Miami Heat,107,Phoenix Suns,92,Box Score,,18422,
Fri Nov 28 2008,8:30p,Memphis Grizzlies,98,San Antonio Spurs,109,Box Score,,17074,
Fri Nov 28 2008,9:00p,Sacramento Kings,94,Utah Jazz,120,Box Score,,19911,
Fri Nov 28 2008,10:00p,New Orleans Hornets,86,Portland Trail Blazers,101,Box Score,,20638,
Fri Nov 28 2008,10:30p,Dallas Mavericks,107,Los Angeles Lakers,114,Box Score,,18997,
Sat Nov 29 2008,7:00p,Boston Celtics,89,Charlotte Bobcats,84,Box Score,,19177,
Sat Nov 29 2008,7:00p,Indiana Pacers,96,Orlando Magic,110,Box Score,,17172,
Sat Nov 29 2008,7:00p,Atlanta Hawks,102,Washington Wizards,98,Box Score,,18110,
Sat Nov 29 2008,7:30p,Golden State Warriors,125,New York Knicks,138,Box Score,,19317,
Sat Nov 29 2008,8:00p,Oklahoma City Thunder,111,Memphis Grizzlies,103,Box Score,,11977,
Sat Nov 29 2008,8:00p,Denver Nuggets,106,Minnesota Timberwolves,97,Box Score,,14197,
Sat Nov 29 2008,8:30p,San Antonio Spurs,84,Houston Rockets,103,Box Score,,18282,
Sat Nov 29 2008,9:00p,Cleveland Cavaliers,97,Milwaukee Bucks,85,Box Score,,16237,
Sat Nov 29 2008,9:00p,New Jersey Nets,105,Utah Jazz,88,Box Score,,19911,
Sat Nov 29 2008,10:00p,Dallas Mavericks,101,Sacramento Kings,78,Box Score,,12650,
Sat Nov 29 2008,10:30p,Miami Heat,96,Los Angeles Clippers,97,Box Score,,16245,
Sun Nov 30 2008,3:00p,Portland Trail Blazers,96,Detroit Pistons,85,Box Score,,22076,
Sun Nov 30 2008,5:00p,Chicago Bulls,103,Philadelphia 76ers,92,Box Score,,13561,
Sun Nov 30 2008,8:00p,Houston Rockets,94,Denver Nuggets,104,Box Score,,17201,
Sun Nov 30 2008,8:00p,New Jersey Nets,117,Phoenix Suns,109,Box Score,,18422,
Sun Nov 30 2008,9:30p,Toronto Raptors,99,Los Angeles Lakers,112,Box Score,,18997,
