Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
Fri Feb 4 2011,8:00p,Dallas Mavericks,101,Boston Celtics,97,Box Score,,18624,
Fri Feb 4 2011,8:00p,Cleveland Cavaliers,105,Memphis Grizzlies,112,Box Score,,11932,
Fri Feb 4 2011,9:00p,Oklahoma City Thunder,111,Phoenix Suns,107,Box Score,,16274,
Fri Feb 4 2011,10:00p,San Antonio Spurs,113,Sacramento Kings,100,Box Score,,15772,
Fri Feb 4 2011,10:30p,Utah Jazz,113,Denver Nuggets,106,Box Score,,19155,
Sat Feb 5 2011,7:00p,Dallas Mavericks,101,Charlotte Bobcats,92,Box Score,,17743,
Sat Feb 5 2011,7:00p,Atlanta Hawks,99,Washington Wizards,92,Box Score,,16256,
Sat Feb 5 2011,7:30p,Portland Trail Blazers,111,Cleveland Cavaliers,105,Box Score,,19975,
Sat Feb 5 2011,8:00p,Los Angeles Lakers,101,New Orleans Hornets,95,Box Score,,18426,
Sat Feb 5 2011,8:30p,Memphis Grizzlies,93,Houston Rockets,95,Box Score,OT,18195,
Sat Feb 5 2011,8:30p,Detroit Pistons,89,Milwaukee Bucks,78,Box Score,,15791,
Sat Feb 5 2011,8:30p,Denver Nuggets,113,Minnesota Timberwolves,100,Box Score,,15389,
Sat Feb 5 2011,9:00p,Oklahoma City Thunder,121,Utah Jazz,105,Box Score,,19711,
Sat Feb 5 2011,10:30p,Chicago Bulls,90,Golden State Warriors,101,Box Score,,19596,
Sun Feb 6 2011,12:00p,Los Angeles Clippers,79,Miami Heat,97,Box Score,,19702,
Sun Feb 6 2011,12:00p,Indiana Pacers,105,New Jersey Nets,86,Box Score,,13167,
Sun Feb 6 2011,12:00p,Philadelphia 76ers,103,New York Knicks,117,Box Score,,19763,
Sun Feb 6 2011,2:30p,Orlando Magic,80,Boston Celtics,91,Box Score,,18624,
Mon Feb 7 2011,7:00p,Boston Celtics,89,Charlotte Bobcats,94,Box Score,,19081,
Mon Feb 7 2011,8:00p,Los Angeles Lakers,93,Memphis Grizzlies,84,Box Score,,18119,
Mon Feb 7 2011,8:00p,Minnesota Timberwolves,104,New Orleans Hornets,92,Box Score,,13401,
Mon Feb 7 2011,8:30p,Cleveland Cavaliers,96,Dallas Mavericks,99,Box Score,,19875,
Mon Feb 7 2011,9:00p,Houston Rockets,108,Denver Nuggets,103,Box Score,,14595,
Mon Feb 7 2011,10:00p,Chicago Bulls,103,Portland Trail Blazers,109,Box Score,,20534,
Mon Feb 7 2011,10:00p,Utah Jazz,107,Sacramento Kings,104,Box Score,,11509,
Mon Feb 7 2011,10:30p,Phoenix Suns,104,Golden State Warriors,92,Box Score,,18002,
Tue Feb 8 2011,7:00p,Philadelphia 76ers,117,Atlanta Hawks,83,Box Score,,12903,
Tue Feb 8 2011,7:00p,Los Angeles Clippers,85,Orlando Magic,101,Box Score,,18987,
Tue Feb 8 2011,7:30p,San Antonio Spurs,100,Detroit Pistons,89,Box Score,,16132,
Tue Feb 8 2011,7:30p,Indiana Pacers,112,Miami Heat,117,Box Score,,19600,
Tue Feb 8 2011,8:00p,Toronto Raptors,74,Milwaukee Bucks,92,Box Score,,11975,
Tue Feb 8 2011,8:00p,Memphis Grizzlies,105,Oklahoma City Thunder,101,Box Score,OT,17868,
Tue Feb 8 2011,8:30p,Minnesota Timberwolves,112,Houston Rockets,108,Box Score,,15679,
Wed Feb 9 2011,7:00p,Detroit Pistons,103,Cleveland Cavaliers,94,Box Score,,19475,
Wed Feb 9 2011,7:00p,Charlotte Bobcats,103,Indiana Pacers,104,Box Score,,10268,
Wed Feb 9 2011,7:00p,New Orleans Hornets,101,New Jersey Nets,103,Box Score,OT,13316,
Wed Feb 9 2011,7:00p,Orlando Magic,99,Philadelphia 76ers,95,Box Score,,12091,
Wed Feb 9 2011,7:00p,San Antonio Spurs,111,Toronto Raptors,100,Box Score,,15867,
Wed Feb 9 2011,7:00p,Milwaukee Bucks,85,Washington Wizards,100,Box Score,,16108,
Wed Feb 9 2011,7:30p,Los Angeles Clippers,116,New York Knicks,108,Box Score,,19763,
Wed Feb 9 2011,9:00p,Chicago Bulls,91,Utah Jazz,86,Box Score,,19911,
Wed Feb 9 2011,10:00p,Dallas Mavericks,102,Sacramento Kings,100,Box Score,,12310,
Wed Feb 9 2011,10:30p,Denver Nuggets,114,Golden State Warriors,116,Box Score,,18430,
Thu Feb 10 2011,8:00p,Los Angeles Lakers,92,Boston Celtics,86,Box Score,,18624,
Thu Feb 10 2011,9:00p,Golden State Warriors,88,Phoenix Suns,112,Box Score,,16731,
Thu Feb 10 2011,10:30p,Dallas Mavericks,120,Denver Nuggets,121,Box Score,,16273,
Fri Feb 11 2011,7:00p,New Jersey Nets,94,Charlotte Bobcats,89,Box Score,,15386,
Fri Feb 11 2011,7:00p,Minnesota Timberwolves,105,Indiana Pacers,116,Box Score,,12559,
Fri Feb 11 2011,7:00p,New Orleans Hornets,99,Orlando Magic,93,Box Score,,18944,
Fri Feb 11 2011,7:00p,San Antonio Spurs,71,Philadelphia 76ers,77,Box Score,,15501,
Fri Feb 11 2011,7:00p,Portland Trail Blazers,102,Toronto Raptors,96,Box Score,,15625,
Fri Feb 11 2011,7:30p,Los Angeles Clippers,119,Cleveland Cavaliers,126,Box Score,OT,20562,
Fri Feb 11 2011,7:30p,Miami Heat,106,Detroit Pistons,92,Box Score,,22076,
Fri Feb 11 2011,8:00p,Milwaukee Bucks,86,Memphis Grizzlies,89,Box Score,,14749,
Fri Feb 11 2011,8:00p,Los Angeles Lakers,113,New York Knicks,96,Box Score,,19763,
Fri Feb 11 2011,10:30p,Phoenix Suns,95,Utah Jazz,83,Box Score,,19911,
Sat Feb 12 2011,7:00p,Charlotte Bobcats,88,Atlanta Hawks,86,Box Score,,16948,
Sat Feb 12 2011,7:00p,New York Knicks,105,New Jersey Nets,95,Box Score,,18711,
Sat Feb 12 2011,8:00p,Philadelphia 76ers,107,Minnesota Timberwolves,87,Box Score,,17011,
Sat Feb 12 2011,8:00p,Chicago Bulls,97,New Orleans Hornets,88,Box Score,,17831,
Sat Feb 12 2011,8:00p,San Antonio Spurs,118,Washington Wizards,94,Box Score,,20435,
Sat Feb 12 2011,8:30p,Dallas Mavericks,106,Houston Rockets,102,Box Score,,17009,
Sat Feb 12 2011,8:30p,Indiana Pacers,103,Milwaukee Bucks,97,Box Score,,17046,
Sat Feb 12 2011,10:00p,Oklahoma City Thunder,99,Sacramento Kings,97,Box Score,,14987,
Sun Feb 13 2011,1:00p,Miami Heat,82,Boston Celtics,85,Box Score,,18624,
Sun Feb 13 2011,3:30p,Los Angeles Lakers,75,Orlando Magic,89,Box Score,,19193,
Sun Feb 13 2011,6:00p,Washington Wizards,115,Cleveland Cavaliers,100,Box Score,,19154,
Sun Feb 13 2011,6:00p,Portland Trail Blazers,105,Detroit Pistons,100,Box Score,,15257,
Sun Feb 13 2011,6:00p,Denver Nuggets,108,Memphis Grizzlies,116,Box Score,,15398,
Sun Feb 13 2011,6:00p,Los Angeles Clippers,93,Toronto Raptors,98,Box Score,,19800,
Sun Feb 13 2011,8:00p,Oklahoma City Thunder,94,Golden State Warriors,100,Box Score,,19596,
Sun Feb 13 2011,8:00p,Sacramento Kings,113,Phoenix Suns,108,Box Score,,17798,
Mon Feb 14 2011,7:00p,Los Angeles Lakers,89,Charlotte Bobcats,109,Box Score,,19488,
Mon Feb 14 2011,7:00p,San Antonio Spurs,102,New Jersey Nets,85,Box Score,,13433,
Mon Feb 14 2011,7:30p,Atlanta Hawks,94,Detroit Pistons,79,Box Score,,11844,
Mon Feb 14 2011,8:00p,Los Angeles Clippers,78,Milwaukee Bucks,102,Box Score,,13111,
Mon Feb 14 2011,8:00p,Portland Trail Blazers,95,Minnesota Timberwolves,81,Box Score,,11227,
Mon Feb 14 2011,8:30p,Denver Nuggets,102,Houston Rockets,121,Box Score,,16450,
Tue Feb 15 2011,7:00p,Miami Heat,110,Indiana Pacers,103,Box Score,,18165,
Tue Feb 15 2011,8:00p,Charlotte Bobcats,94,Chicago Bulls,106,Box Score,,21391,
Tue Feb 15 2011,8:00p,Philadelphia 76ers,91,Memphis Grizzlies,102,Box Score,,11197,
Tue Feb 15 2011,8:00p,Sacramento Kings,96,Oklahoma City Thunder,126,Box Score,,18087,
Tue Feb 15 2011,9:00p,Utah Jazz,101,Phoenix Suns,102,Box Score,,16874,
Tue Feb 15 2011,10:30p,New Orleans Hornets,89,Golden State Warriors,102,Box Score,,18276,
Wed Feb 16 2011,7:00p,Washington Wizards,76,Orlando Magic,101,Box Score,,19054,
Wed Feb 16 2011,7:00p,Miami Heat,103,Toronto Raptors,95,Box Score,,20156,
Wed Feb 16 2011,7:30p,New Jersey Nets,80,Boston Celtics,94,Box Score,,18624,
Wed Feb 16 2011,7:30p,Los Angeles Lakers,99,Cleveland Cavaliers,104,Box Score,,20562,
Wed Feb 16 2011,7:30p,Indiana Pacers,109,Detroit Pistons,115,Box Score,OT,12551,
Wed Feb 16 2011,7:30p,Atlanta Hawks,90,New York Knicks,102,Box Score,,19763,
Wed Feb 16 2011,8:00p,Los Angeles Clippers,98,Minnesota Timberwolves,90,Box Score,,15227,
Wed Feb 16 2011,8:30p,Sacramento Kings,100,Dallas Mavericks,116,Box Score,,20420,
Wed Feb 16 2011,8:30p,Philadelphia 76ers,114,Houston Rockets,105,Box Score,,14476,
Wed Feb 16 2011,9:00p,Denver Nuggets,94,Milwaukee Bucks,87,Box Score,,16033,
Wed Feb 16 2011,9:00p,Golden State Warriors,107,Utah Jazz,100,Box Score,,19911,
Wed Feb 16 2011,10:00p,New Orleans Hornets,96,Portland Trail Blazers,103,Box Score,,20650,
Thu Feb 17 2011,8:00p,San Antonio Spurs,99,Chicago Bulls,109,Box Score,,22172,
Thu Feb 17 2011,10:30p,Dallas Mavericks,112,Phoenix Suns,106,Box Score,,17903,
Tue Feb 22 2011,7:00p,Toronto Raptors,101,Charlotte Bobcats,114,Box Score,,12976,
Tue Feb 22 2011,7:00p,Indiana Pacers,113,Washington Wizards,96,Box Score,,14328,
Tue Feb 22 2011,7:30p,Houston Rockets,108,Detroit Pistons,100,Box Score,,12353,
Tue Feb 22 2011,7:30p,Sacramento Kings,97,Miami Heat,117,Box Score,,19754,
Tue Feb 22 2011,8:00p,Minnesota Timberwolves,88,Milwaukee Bucks,94,Box Score,,13106,
Tue Feb 22 2011,8:00p,Los Angeles Clippers,88,Oklahoma City Thunder,111,Box Score,,18203,
Tue Feb 22 2011,9:00p,Memphis Grizzlies,107,Denver Nuggets,120,Box Score,,14638,
Tue Feb 22 2011,10:30p,Boston Celtics,115,Golden State Warriors,93,Box Score,,19738,
Tue Feb 22 2011,10:30p,Atlanta Hawks,80,Los Angeles Lakers,104,Box Score,,18997,
Wed Feb 23 2011,7:00p,Houston Rockets,124,Cleveland Cavaliers,119,Box Score,,18027,
Wed Feb 23 2011,7:00p,Detroit Pistons,101,Indiana Pacers,102,Box Score,,12214,
Wed Feb 23 2011,7:00p,Sacramento Kings,111,Orlando Magic,105,Box Score,,19146,
Wed Feb 23 2011,7:00p,Washington Wizards,94,Philadelphia 76ers,117,Box Score,,12704,
Wed Feb 23 2011,7:00p,Oklahoma City Thunder,105,San Antonio Spurs,109,Box Score,,18581,
Wed Feb 23 2011,7:00p,Chicago Bulls,113,Toronto Raptors,118,Box Score,,18105,
Wed Feb 23 2011,7:30p,Milwaukee Bucks,108,New York Knicks,114,Box Score,,19763,
Wed Feb 23 2011,8:00p,Memphis Grizzlies,104,Minnesota Timberwolves,95,Box Score,,11497,
Wed Feb 23 2011,8:30p,Utah Jazz,99,Dallas Mavericks,118,Box Score,,20379,
Wed Feb 23 2011,9:00p,Atlanta Hawks,97,Phoenix Suns,105,Box Score,,18254,
Wed Feb 23 2011,9:30p,Los Angeles Clippers,87,New Orleans Hornets,98,Box Score,,17537,
Wed Feb 23 2011,10:30p,Los Angeles Lakers,106,Portland Trail Blazers,101,Box Score,OT,20643,
Thu Feb 24 2011,8:00p,Miami Heat,89,Chicago Bulls,93,Box Score,,23024,
Thu Feb 24 2011,10:30p,Boston Celtics,75,Denver Nuggets,89,Box Score,,18524,
Fri Feb 25 2011,7:00p,Sacramento Kings,98,Charlotte Bobcats,110,Box Score,,15782,
Fri Feb 25 2011,7:00p,Utah Jazz,95,Indiana Pacers,84,Box Score,,16205,
Fri Feb 25 2011,7:00p,Detroit Pistons,94,Philadelphia 76ers,110,Box Score,,15105,
Fri Feb 25 2011,7:00p,Phoenix Suns,110,Toronto Raptors,92,Box Score,,19004,
Fri Feb 25 2011,7:30p,New York Knicks,109,Cleveland Cavaliers,115,Box Score,,20562,
Fri Feb 25 2011,7:30p,Washington Wizards,113,Miami Heat,121,Box Score,,19825,
Fri Feb 25 2011,8:00p,New Orleans Hornets,95,Minnesota Timberwolves,81,Box Score,,16965,
Fri Feb 25 2011,8:00p,Oklahoma City Thunder,88,Orlando Magic,111,Box Score,,19011,
Fri Feb 25 2011,8:30p,New Jersey Nets,96,San Antonio Spurs,106,Box Score,,18581,
Fri Feb 25 2011,10:30p,Atlanta Hawks,95,Golden State Warriors,79,Box Score,,19858,
Fri Feb 25 2011,10:30p,Los Angeles Clippers,95,Los Angeles Lakers,108,Box Score,,18997,
Fri Feb 25 2011,10:30p,Denver Nuggets,106,Portland Trail Blazers,107,Box Score,OT,20659,
Sat Feb 26 2011,7:30p,Utah Jazz,116,Detroit Pistons,120,Box Score,,18564,
Sat Feb 26 2011,8:00p,Sacramento Kings,92,Memphis Grizzlies,120,Box Score,,16028,
Sat Feb 26 2011,8:00p,Dallas Mavericks,105,Washington Wizards,99,Box Score,,19203,
Sat Feb 26 2011,8:30p,New Jersey Nets,108,Houston Rockets,123,Box Score,,17209,
Sat Feb 26 2011,8:30p,Chicago Bulls,83,Milwaukee Bucks,75,Box Score,,18717,
Sat Feb 26 2011,10:30p,Boston Celtics,99,Los Angeles Clippers,92,Box Score,,19513,
Sun Feb 27 2011,12:00p,Phoenix Suns,110,Indiana Pacers,108,Box Score,OT,14168,
Sun Feb 27 2011,2:30p,Los Angeles Lakers,90,Oklahoma City Thunder,87,Box Score,,18203,
Sun Feb 27 2011,5:00p,Philadelphia 76ers,95,Cleveland Cavaliers,91,Box Score,,19882,
Sun Feb 27 2011,5:00p,Golden State Warriors,123,Minnesota Timberwolves,126,Box Score,,16021,
Sun Feb 27 2011,6:00p,Charlotte Bobcats,86,Orlando Magic,100,Box Score,,18846,
Sun Feb 27 2011,6:00p,Dallas Mavericks,114,Toronto Raptors,96,Box Score,,16827,
Sun Feb 27 2011,7:00p,Houston Rockets,91,New Orleans Hornets,89,Box Score,,17466,
Sun Feb 27 2011,7:00p,Memphis Grizzlies,88,San Antonio Spurs,95,Box Score,,18581,
Sun Feb 27 2011,8:00p,New York Knicks,91,Miami Heat,86,Box Score,,19702,
Sun Feb 27 2011,10:30p,Atlanta Hawks,90,Portland Trail Blazers,83,Box Score,,20642,
Mon Feb 28 2011,7:00p,Phoenix Suns,104,New Jersey Nets,103,Box Score,OT,15836,
Mon Feb 28 2011,7:00p,Chicago Bulls,105,Washington Wizards,77,Box Score,,17873,
Mon Feb 28 2011,9:00p,Atlanta Hawks,90,Denver Nuggets,100,Box Score,,16163,
Mon Feb 28 2011,9:00p,Boston Celtics,107,Utah Jazz,102,Box Score,,19911,
Mon Feb 28 2011,10:00p,Los Angeles Clippers,99,Sacramento Kings,105,Box Score,,17317,
