Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
Sun Apr 6 2008,9:00p,Los Angeles Lakers,114,Sacramento Kings,92,Box Score,,17317,
Sun Apr 6 2008,9:00p,Denver Nuggets,147,Seattle SuperSonics,151,Box Score,2OT,13104,
Sun Apr 6 2008,9:30p,Houston Rockets,105,Los Angeles Clippers,79,Box Score,,17932,
Tue Apr 8 2008,7:00p,Minnesota Timberwolves,119,Charlotte Bobcats,121,Box Score,,15728,
Tue Apr 8 2008,7:00p,Atlanta Hawks,98,Indiana Pacers,112,Box Score,,10876,
Tue Apr 8 2008,7:30p,Chicago Bulls,88,Miami Heat,95,Box Score,,19175,
Tue Apr 8 2008,8:00p,New York Knicks,98,Detroit Pistons,94,Box Score,,22076,
Tue Apr 8 2008,8:00p,Phoenix Suns,127,Memphis Grizzlies,113,Box Score,,13987,
Tue Apr 8 2008,8:00p,Boston Celtics,107,Milwaukee Bucks,104,Box Score,OT,15921,
Tue Apr 8 2008,8:00p,Utah Jazz,77,New Orleans Hornets,66,Box Score,,17265,
Tue Apr 8 2008,8:30p,Seattle SuperSonics,83,Dallas Mavericks,99,Box Score,,20228,
Tue Apr 8 2008,10:00p,Los Angeles Lakers,103,Portland Trail Blazers,112,Box Score,,20435,
Tue Apr 8 2008,10:30p,Sacramento Kings,132,Golden State Warriors,140,Box Score,,20003,
Tue Apr 8 2008,10:30p,Denver Nuggets,117,Los Angeles Clippers,99,Box Score,,19060,
Wed Apr 9 2008,7:00p,New Jersey Nets,83,Cleveland Cavaliers,104,Box Score,,20063,
Wed Apr 9 2008,7:00p,Chicago Bulls,83,Orlando Magic,115,Box Score,,17519,
Wed Apr 9 2008,7:00p,Detroit Pistons,94,Philadelphia 76ers,101,Box Score,,18945,
Wed Apr 9 2008,7:00p,Milwaukee Bucks,93,Toronto Raptors,111,Box Score,,18569,
Wed Apr 9 2008,7:00p,Boston Celtics,95,Washington Wizards,109,Box Score,,20173,
Wed Apr 9 2008,7:30p,Charlotte Bobcats,107,New York Knicks,109,Box Score,,18943,
Wed Apr 9 2008,8:00p,New Orleans Hornets,122,Minnesota Timberwolves,90,Box Score,,17165,
Wed Apr 9 2008,8:30p,Seattle SuperSonics,80,Houston Rockets,103,Box Score,,18370,
Wed Apr 9 2008,9:30p,Phoenix Suns,96,San Antonio Spurs,79,Box Score,,18797,
Thu Apr 10 2008,8:00p,Denver Nuggets,114,Golden State Warriors,105,Box Score,,20737,
Thu Apr 10 2008,8:30p,Utah Jazz,94,Dallas Mavericks,97,Box Score,,20378,
Thu Apr 10 2008,10:30p,Los Angeles Lakers,106,Los Angeles Clippers,78,Box Score,,20084,
Fri Apr 11 2008,7:00p,Cleveland Cavaliers,95,Chicago Bulls,100,Box Score,,22084,
Fri Apr 11 2008,7:00p,Minnesota Timberwolves,102,Orlando Magic,101,Box Score,,17519,
Fri Apr 11 2008,7:00p,Indiana Pacers,85,Philadelphia 76ers,76,Box Score,,19481,
Fri Apr 11 2008,7:00p,New Jersey Nets,85,Toronto Raptors,113,Box Score,,19800,
Fri Apr 11 2008,7:30p,Milwaukee Bucks,86,Boston Celtics,102,Box Score,,18624,
Fri Apr 11 2008,7:30p,Memphis Grizzlies,96,Miami Heat,91,Box Score,,19017,
Fri Apr 11 2008,7:30p,Atlanta Hawks,116,New York Knicks,104,Box Score,,19763,
Fri Apr 11 2008,8:00p,Washington Wizards,74,Detroit Pistons,102,Box Score,,22076,
Fri Apr 11 2008,8:30p,Phoenix Suns,90,Houston Rockets,101,Box Score,,18489,
Fri Apr 11 2008,8:30p,Seattle SuperSonics,74,San Antonio Spurs,95,Box Score,,18797,
Fri Apr 11 2008,10:00p,Portland Trail Blazers,86,Sacramento Kings,103,Box Score,,13327,
Fri Apr 11 2008,10:30p,New Orleans Hornets,104,Los Angeles Lakers,107,Box Score,,18997,
Sat Apr 12 2008,7:00p,Boston Celtics,99,Atlanta Hawks,89,Box Score,,20098,
Sat Apr 12 2008,7:00p,Charlotte Bobcats,107,Indiana Pacers,103,Box Score,,14265,
Sat Apr 12 2008,7:00p,Philadelphia 76ers,93,Washington Wizards,109,Box Score,,20173,
Sat Apr 12 2008,8:00p,Minnesota Timberwolves,114,Memphis Grizzlies,105,Box Score,,14873,
Sat Apr 12 2008,8:30p,New Jersey Nets,111,Milwaukee Bucks,98,Box Score,,18717,
Sat Apr 12 2008,9:00p,Denver Nuggets,97,Utah Jazz,124,Box Score,,19911,
Sat Apr 12 2008,10:00p,Dallas Mavericks,105,Portland Trail Blazers,108,Box Score,,19980,
Sat Apr 12 2008,10:00p,New Orleans Hornets,91,Sacramento Kings,94,Box Score,,14965,
Sat Apr 12 2008,10:30p,Los Angeles Clippers,116,Golden State Warriors,122,Box Score,,19706,
Sun Apr 13 2008,1:00p,Toronto Raptors,84,Detroit Pistons,91,Box Score,,22076,
Sun Apr 13 2008,3:30p,San Antonio Spurs,85,Los Angeles Lakers,106,Box Score,,18997,
Sun Apr 13 2008,6:00p,Miami Heat,76,Cleveland Cavaliers,84,Box Score,,20562,
Sun Apr 13 2008,7:00p,Orlando Magic,104,Chicago Bulls,84,Box Score,,21973,
Sun Apr 13 2008,9:00p,Houston Rockets,94,Denver Nuggets,111,Box Score,,19720,
Sun Apr 13 2008,9:00p,Dallas Mavericks,95,Seattle SuperSonics,99,Box Score,,16272,
Mon Apr 14 2008,7:00p,Cleveland Cavaliers,91,Philadelphia 76ers,90,Box Score,,20730,
Mon Apr 14 2008,7:00p,Miami Heat,75,Toronto Raptors,91,Box Score,,18855,
Mon Apr 14 2008,7:00p,Indiana Pacers,110,Washington Wizards,117,Box Score,,15552,
Mon Apr 14 2008,7:30p,Boston Celtics,99,New York Knicks,93,Box Score,,19763,
Mon Apr 14 2008,8:00p,Chicago Bulls,151,Milwaukee Bucks,135,Box Score,,16212,
Mon Apr 14 2008,9:00p,Houston Rockets,96,Utah Jazz,105,Box Score,,19911,
Mon Apr 14 2008,10:00p,Golden State Warriors,116,Phoenix Suns,122,Box Score,,18422,
Mon Apr 14 2008,10:00p,San Antonio Spurs,101,Sacramento Kings,98,Box Score,,15334,
Tue Apr 15 2008,7:00p,Orlando Magic,121,Atlanta Hawks,105,Box Score,,18738,
Tue Apr 15 2008,7:30p,Minnesota Timberwolves,103,Detroit Pistons,115,Box Score,,22076,
Tue Apr 15 2008,7:30p,Charlotte Bobcats,108,New Jersey Nets,112,Box Score,OT,14532,
Tue Apr 15 2008,8:00p,Los Angeles Clippers,92,New Orleans Hornets,114,Box Score,,17388,
Tue Apr 15 2008,10:00p,Memphis Grizzlies,91,Portland Trail Blazers,113,Box Score,,19980,
Tue Apr 15 2008,10:30p,Sacramento Kings,101,Los Angeles Lakers,124,Box Score,,18997,
Wed Apr 16 2008,7:00p,Philadelphia 76ers,109,Charlotte Bobcats,115,Box Score,,17043,
Wed Apr 16 2008,7:00p,Detroit Pistons,84,Cleveland Cavaliers,74,Box Score,,20562,
Wed Apr 16 2008,7:00p,New York Knicks,123,Indiana Pacers,132,Box Score,,18165,
Wed Apr 16 2008,7:00p,Washington Wizards,83,Orlando Magic,103,Box Score,,16929,
Wed Apr 16 2008,7:30p,New Jersey Nets,94,Boston Celtics,105,Box Score,,18624,
Wed Apr 16 2008,7:30p,Atlanta Hawks,99,Miami Heat,113,Box Score,,19073,
Wed Apr 16 2008,8:00p,Milwaukee Bucks,101,Minnesota Timberwolves,110,Box Score,OT,17459,
Wed Apr 16 2008,8:30p,Toronto Raptors,97,Chicago Bulls,107,Box Score,,21909,
Wed Apr 16 2008,8:30p,New Orleans Hornets,98,Dallas Mavericks,111,Box Score,,20473,
Wed Apr 16 2008,8:30p,Los Angeles Clippers,75,Houston Rockets,93,Box Score,,18386,
Wed Apr 16 2008,9:00p,Memphis Grizzlies,111,Denver Nuggets,120,Box Score,,17892,
Wed Apr 16 2008,9:30p,Utah Jazz,80,San Antonio Spurs,109,Box Score,,18797,
Wed Apr 16 2008,10:00p,Portland Trail Blazers,91,Phoenix Suns,100,Box Score,,18422,
Wed Apr 16 2008,10:30p,Seattle SuperSonics,126,Golden State Warriors,121,Box Score,,19596,
Sat Apr 19 2008,12:30p,Washington Wizards,86,Cleveland Cavaliers,93,Box Score,,20562,
Sat Apr 19 2008,3:00p,Phoenix Suns,115,San Antonio Spurs,117,Box Score,2OT,18797,
Sat Apr 19 2008,7:00p,Dallas Mavericks,92,New Orleans Hornets,104,Box Score,,17446,
Sat Apr 19 2008,9:30p,Utah Jazz,93,Houston Rockets,82,Box Score,,18213,
Sun Apr 20 2008,12:30p,Toronto Raptors,100,Orlando Magic,114,Box Score,,17519,
Sun Apr 20 2008,3:00p,Denver Nuggets,114,Los Angeles Lakers,128,Box Score,,18997,
Sun Apr 20 2008,6:00p,Philadelphia 76ers,90,Detroit Pistons,86,Box Score,,22076,
Sun Apr 20 2008,8:30p,Atlanta Hawks,81,Boston Celtics,104,Box Score,,18624,
Mon Apr 21 2008,7:00p,Washington Wizards,86,Cleveland Cavaliers,116,Box Score,,20562,
Mon Apr 21 2008,9:30p,Utah Jazz,90,Houston Rockets,84,Box Score,,18158,
Tue Apr 22 2008,7:00p,Dallas Mavericks,103,New Orleans Hornets,127,Box Score,,17855,
Tue Apr 22 2008,7:30p,Toronto Raptors,103,Orlando Magic,104,Box Score,,17519,
Tue Apr 22 2008,9:30p,Phoenix Suns,96,San Antonio Spurs,102,Box Score,,18797,
Wed Apr 23 2008,7:30p,Philadelphia 76ers,88,Detroit Pistons,105,Box Score,,22076,
Wed Apr 23 2008,8:00p,Atlanta Hawks,77,Boston Celtics,96,Box Score,,18624,
Wed Apr 23 2008,10:30p,Denver Nuggets,107,Los Angeles Lakers,122,Box Score,,18997,
Thu Apr 24 2008,7:30p,Orlando Magic,94,Toronto Raptors,108,Box Score,,20023,
Thu Apr 24 2008,8:00p,Cleveland Cavaliers,72,Washington Wizards,108,Box Score,,20173,
Thu Apr 24 2008,10:30p,Houston Rockets,94,Utah Jazz,92,Box Score,,19911,
Fri Apr 25 2008,7:00p,Detroit Pistons,75,Philadelphia 76ers,95,Box Score,,18805,
Fri Apr 25 2008,8:00p,New Orleans Hornets,87,Dallas Mavericks,97,Box Score,,20839,
Fri Apr 25 2008,10:30p,San Antonio Spurs,115,Phoenix Suns,99,Box Score,,18422,
Sat Apr 26 2008,3:00p,Orlando Magic,106,Toronto Raptors,94,Box Score,,20416,
Sat Apr 26 2008,5:30p,Los Angeles Lakers,102,Denver Nuggets,84,Box Score,,19602,
Sat Apr 26 2008,8:00p,Boston Celtics,93,Atlanta Hawks,102,Box Score,,19725,
Sat Apr 26 2008,10:30p,Houston Rockets,82,Utah Jazz,86,Box Score,,19911,
Sun Apr 27 2008,1:00p,Cleveland Cavaliers,100,Washington Wizards,97,Box Score,,20173,
Sun Apr 27 2008,4:30p,San Antonio Spurs,86,Phoenix Suns,105,Box Score,,18422,
Sun Apr 27 2008,7:00p,Detroit Pistons,93,Philadelphia 76ers,84,Box Score,,18347,
Sun Apr 27 2008,9:30p,New Orleans Hornets,97,Dallas Mavericks,84,Box Score,,20644,
Mon Apr 28 2008,7:30p,Toronto Raptors,92,Orlando Magic,102,Box Score,,17519,
Mon Apr 28 2008,8:00p,Boston Celtics,92,Atlanta Hawks,97,Box Score,,20016,
Mon Apr 28 2008,10:30p,Los Angeles Lakers,107,Denver Nuggets,101,Box Score,,19264,
Tue Apr 29 2008,7:00p,Philadelphia 76ers,81,Detroit Pistons,98,Box Score,,22076,
Tue Apr 29 2008,7:00p,Dallas Mavericks,94,New Orleans Hornets,99,Box Score,,18260,
Tue Apr 29 2008,9:30p,Utah Jazz,69,Houston Rockets,95,Box Score,,18269,
Tue Apr 29 2008,9:30p,Phoenix Suns,87,San Antonio Spurs,92,Box Score,,18797,
Wed Apr 30 2008,6:00p,Washington Wizards,88,Cleveland Cavaliers,87,Box Score,,20562,
Wed Apr 30 2008,8:30p,Atlanta Hawks,85,Boston Celtics,110,Box Score,,18624,
