Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
Fri Jan 4 2013,9:00p,Utah Jazz,87,Phoenix Suns,80,Box Score,,14874,
Fri Jan 4 2013,10:30p,Los Angeles Lakers,102,Los Angeles Clippers,107,Box Score,,20179,
Sat Jan 5 2013,7:00p,Boston Celtics,89,Atlanta Hawks,81,Box Score,,19159,
Sat Jan 5 2013,7:00p,Milwaukee Bucks,80,Indiana Pacers,95,Box Score,,15329,
Sat Jan 5 2013,7:00p,New York Knicks,114,Orlando Magic,106,Box Score,,19171,
Sat Jan 5 2013,7:30p,Sacramento Kings,93,Brooklyn Nets,113,Box Score,,17732,
Sat Jan 5 2013,7:30p,Houston Rockets,112,Cleveland Cavaliers,104,Box Score,,16866,
Sat Jan 5 2013,8:00p,Portland Trail Blazers,102,Minnesota Timberwolves,97,Box Score,,16220,
Sat Jan 5 2013,8:30p,New Orleans Hornets,99,Dallas Mavericks,96,Box Score,OT,20338,
Sat Jan 5 2013,8:30p,Philadelphia 76ers,86,San Antonio Spurs,109,Box Score,,18581,
Sat Jan 5 2013,9:00p,Utah Jazz,91,Denver Nuggets,110,Box Score,,19155,
Sat Jan 5 2013,10:30p,Golden State Warriors,89,Los Angeles Clippers,115,Box Score,,19323,
Sun Jan 6 2013,1:00p,Oklahoma City Thunder,104,Toronto Raptors,92,Box Score,,17634,
Sun Jan 6 2013,6:00p,Washington Wizards,71,Miami Heat,99,Box Score,,20228,
Sun Jan 6 2013,7:30p,Charlotte Bobcats,108,Detroit Pistons,101,Box Score,OT,11963,
Sun Jan 6 2013,8:00p,Memphis Grizzlies,92,Phoenix Suns,81,Box Score,,13197,
Sun Jan 6 2013,9:30p,Denver Nuggets,112,Los Angeles Lakers,105,Box Score,,18997,
Mon Jan 7 2013,7:00p,Oklahoma City Thunder,99,Washington Wizards,101,Box Score,,16917,
Mon Jan 7 2013,7:30p,Boston Celtics,102,New York Knicks,96,Box Score,,19033,
Mon Jan 7 2013,8:00p,Cleveland Cavaliers,92,Chicago Bulls,118,Box Score,,21355,
Mon Jan 7 2013,8:00p,San Antonio Spurs,88,New Orleans Hornets,95,Box Score,,11599,
Mon Jan 7 2013,9:00p,Dallas Mavericks,94,Utah Jazz,100,Box Score,,18600,
Mon Jan 7 2013,10:00p,Orlando Magic,119,Portland Trail Blazers,125,Box Score,OT,19560,
Mon Jan 7 2013,10:00p,Memphis Grizzlies,113,Sacramento Kings,81,Box Score,,11531,
Tue Jan 8 2013,7:00p,Miami Heat,77,Indiana Pacers,87,Box Score,,18165,
Tue Jan 8 2013,7:00p,Brooklyn Nets,109,Philadelphia 76ers,89,Box Score,,16167,
Tue Jan 8 2013,8:00p,Los Angeles Lakers,112,Houston Rockets,125,Box Score,,18135,
Tue Jan 8 2013,8:00p,Phoenix Suns,99,Milwaukee Bucks,108,Box Score,,13014,
Tue Jan 8 2013,8:00p,Atlanta Hawks,103,Minnesota Timberwolves,108,Box Score,,15988,
Wed Jan 9 2013,7:00p,Utah Jazz,112,Charlotte Bobcats,102,Box Score,,13347,
Wed Jan 9 2013,7:00p,Atlanta Hawks,83,Cleveland Cavaliers,99,Box Score,,13149,
Wed Jan 9 2013,7:00p,Philadelphia 76ers,72,Toronto Raptors,90,Box Score,,15629,
Wed Jan 9 2013,7:30p,Phoenix Suns,79,Boston Celtics,87,Box Score,,18624,
Wed Jan 9 2013,8:00p,Milwaukee Bucks,104,Chicago Bulls,96,Box Score,,21570,
Wed Jan 9 2013,8:00p,Houston Rockets,79,New Orleans Hornets,88,Box Score,,11453,
Wed Jan 9 2013,8:00p,Minnesota Timberwolves,84,Oklahoma City Thunder,106,Box Score,,18203,
Wed Jan 9 2013,8:00p,Los Angeles Lakers,105,San Antonio Spurs,108,Box Score,,18581,
Wed Jan 9 2013,9:00p,Orlando Magic,105,Denver Nuggets,108,Box Score,,15084,
Wed Jan 9 2013,10:30p,Memphis Grizzlies,94,Golden State Warriors,87,Box Score,,19596,
Wed Jan 9 2013,10:30p,Dallas Mavericks,93,Los Angeles Clippers,99,Box Score,,19362,
Thu Jan 10 2013,8:00p,New York Knicks,76,Indiana Pacers,81,Box Score,,16568,
Thu Jan 10 2013,10:00p,Dallas Mavericks,117,Sacramento Kings,112,Box Score,OT,14011,
Thu Jan 10 2013,10:30p,Miami Heat,90,Portland Trail Blazers,92,Box Score,,20536,
Fri Jan 11 2013,7:00p,Charlotte Bobcats,78,Toronto Raptors,99,Box Score,,14373,
Fri Jan 11 2013,7:30p,Utah Jazz,95,Atlanta Hawks,103,Box Score,,12064,
Fri Jan 11 2013,7:30p,Houston Rockets,91,Boston Celtics,103,Box Score,,18624,
Fri Jan 11 2013,7:30p,Phoenix Suns,79,Brooklyn Nets,99,Box Score,,16272,
Fri Jan 11 2013,8:00p,San Antonio Spurs,98,Memphis Grizzlies,101,Box Score,OT,17685,
Fri Jan 11 2013,8:00p,Minnesota Timberwolves,92,New Orleans Hornets,104,Box Score,,13538,
Fri Jan 11 2013,8:00p,Chicago Bulls,108,New York Knicks,101,Box Score,,19033,
Fri Jan 11 2013,8:30p,Detroit Pistons,103,Milwaukee Bucks,87,Box Score,,15681,
Fri Jan 11 2013,9:00p,Cleveland Cavaliers,91,Denver Nuggets,98,Box Score,,16445,
Fri Jan 11 2013,10:30p,Portland Trail Blazers,97,Golden State Warriors,103,Box Score,,19596,
Fri Jan 11 2013,10:30p,Oklahoma City Thunder,116,Los Angeles Lakers,101,Box Score,,18997,
Sat Jan 12 2013,3:30p,Orlando Magic,104,Los Angeles Clippers,101,Box Score,,19060,
Sat Jan 12 2013,7:00p,Charlotte Bobcats,88,Indiana Pacers,96,Box Score,,13656,
Sat Jan 12 2013,7:00p,Atlanta Hawks,83,Washington Wizards,93,Box Score,,15331,
Sat Jan 12 2013,7:30p,Utah Jazz,90,Detroit Pistons,87,Box Score,,18441,
Sat Jan 12 2013,7:30p,Houston Rockets,100,Philadelphia 76ers,107,Box Score,,17329,
Sat Jan 12 2013,8:00p,Phoenix Suns,97,Chicago Bulls,81,Box Score,,21874,
Sat Jan 12 2013,9:00p,Memphis Grizzlies,83,Dallas Mavericks,104,Box Score,,19984,
Sat Jan 12 2013,10:00p,Miami Heat,128,Sacramento Kings,99,Box Score,,14367,
Sun Jan 13 2013,12:00p,New Orleans Hornets,87,New York Knicks,100,Box Score,,19033,
Sun Jan 13 2013,1:00p,Milwaukee Bucks,107,Toronto Raptors,96,Box Score,,17384,
Sun Jan 13 2013,6:00p,Indiana Pacers,86,Brooklyn Nets,97,Box Score,,16499,
Sun Jan 13 2013,7:00p,Minnesota Timberwolves,88,San Antonio Spurs,106,Box Score,,18144,
Sun Jan 13 2013,8:00p,Golden State Warriors,105,Denver Nuggets,116,Box Score,,15861,
Sun Jan 13 2013,9:00p,Oklahoma City Thunder,87,Portland Trail Blazers,83,Box Score,,20423,
Sun Jan 13 2013,9:30p,Cleveland Cavaliers,93,Los Angeles Lakers,113,Box Score,,18997,
Mon Jan 14 2013,7:00p,Orlando Magic,91,Washington Wizards,120,Box Score,,14648,
Mon Jan 14 2013,7:30p,Charlotte Bobcats,89,Boston Celtics,100,Box Score,,18624,
Mon Jan 14 2013,8:00p,Atlanta Hawks,58,Chicago Bulls,97,Box Score,,21430,
Mon Jan 14 2013,8:00p,Los Angeles Clippers,99,Memphis Grizzlies,73,Box Score,,15837,
Mon Jan 14 2013,8:30p,Minnesota Timberwolves,98,Dallas Mavericks,113,Box Score,,19486,
Mon Jan 14 2013,9:00p,Oklahoma City Thunder,102,Phoenix Suns,90,Box Score,,14951,
Mon Jan 14 2013,9:00p,Miami Heat,97,Utah Jazz,104,Box Score,,19911,
Mon Jan 14 2013,10:00p,Cleveland Cavaliers,118,Sacramento Kings,124,Box Score,,12194,
Tue Jan 15 2013,7:00p,Indiana Pacers,103,Charlotte Bobcats,76,Box Score,,12996,
Tue Jan 15 2013,7:00p,New Orleans Hornets,111,Philadelphia 76ers,99,Box Score,,17304,
Tue Jan 15 2013,7:30p,Toronto Raptors,106,Brooklyn Nets,113,Box Score,,16236,
Tue Jan 15 2013,8:00p,Los Angeles Clippers,117,Houston Rockets,109,Box Score,,16823,
Tue Jan 15 2013,9:00p,Portland Trail Blazers,111,Denver Nuggets,115,Box Score,OT,15521,
Tue Jan 15 2013,10:30p,Milwaukee Bucks,88,Los Angeles Lakers,104,Box Score,,18997,
Wed Jan 16 2013,7:00p,Indiana Pacers,86,Orlando Magic,97,Box Score,,17499,
Wed Jan 16 2013,7:00p,Chicago Bulls,107,Toronto Raptors,105,Box Score,OT,18674,
Wed Jan 16 2013,7:30p,Brooklyn Nets,95,Atlanta Hawks,109,Box Score,,15029,
Wed Jan 16 2013,8:00p,New Orleans Hornets,90,Boston Celtics,78,Box Score,,18624,
Wed Jan 16 2013,8:00p,Houston Rockets,100,Dallas Mavericks,105,Box Score,,20147,
Wed Jan 16 2013,8:00p,Denver Nuggets,97,Oklahoma City Thunder,117,Box Score,,18203,
Wed Jan 16 2013,8:30p,Memphis Grizzlies,82,San Antonio Spurs,103,Box Score,,18581,
Wed Jan 16 2013,10:00p,Cleveland Cavaliers,93,Portland Trail Blazers,88,Box Score,,18880,
Wed Jan 16 2013,10:00p,Washington Wizards,94,Sacramento Kings,95,Box Score,,11611,
Wed Jan 16 2013,10:30p,Miami Heat,92,Golden State Warriors,75,Box Score,,19596,
Thu Jan 17 2013,3:00p,New York Knicks,102,Detroit Pistons,87,Box Score,,18689,at London England
Thu Jan 17 2013,8:00p,Los Angeles Clippers,90,Minnesota Timberwolves,77,Box Score,,16198,
Thu Jan 17 2013,9:00p,Milwaukee Bucks,98,Phoenix Suns,94,Box Score,,15963,
Thu Jan 17 2013,10:30p,Miami Heat,99,Los Angeles Lakers,90,Box Score,,18997,
Fri Jan 18 2013,7:00p,Chicago Bulls,100,Boston Celtics,99,Box Score,OT,18624,
Fri Jan 18 2013,7:00p,Houston Rockets,95,Indiana Pacers,105,Box Score,,16902,
Fri Jan 18 2013,7:00p,Charlotte Bobcats,106,Orlando Magic,100,Box Score,,17598,
Fri Jan 18 2013,7:00p,Toronto Raptors,101,Philadelphia 76ers,108,Box Score,OT,16574,
Fri Jan 18 2013,7:30p,Atlanta Hawks,89,Brooklyn Nets,94,Box Score,,17732,
Fri Jan 18 2013,8:00p,Sacramento Kings,69,Memphis Grizzlies,85,Box Score,,15910,
Fri Jan 18 2013,8:30p,Golden State Warriors,88,San Antonio Spurs,95,Box Score,,18581,
Fri Jan 18 2013,9:00p,Washington Wizards,112,Denver Nuggets,108,Box Score,,16523,
Fri Jan 18 2013,9:30p,Oklahoma City Thunder,117,Dallas Mavericks,114,Box Score,OT,20434,
Sat Jan 19 2013,7:00p,San Antonio Spurs,98,Atlanta Hawks,93,Box Score,,18255,
Sat Jan 19 2013,7:00p,Sacramento Kings,97,Charlotte Bobcats,93,Box Score,,17012,
Sat Jan 19 2013,8:00p,Memphis Grizzlies,85,Chicago Bulls,82,Box Score,OT,22124,
Sat Jan 19 2013,8:00p,Houston Rockets,79,Minnesota Timberwolves,92,Box Score,,16799,
Sat Jan 19 2013,8:00p,Golden State Warriors,116,New Orleans Hornets,112,Box Score,,15472,
Sat Jan 19 2013,9:00p,Cleveland Cavaliers,98,Utah Jazz,109,Box Score,,19911,
Sat Jan 19 2013,10:00p,Milwaukee Bucks,110,Portland Trail Blazers,104,Box Score,,20487,
Sat Jan 19 2013,10:30p,Washington Wizards,87,Los Angeles Clippers,94,Box Score,,19188,
Sun Jan 20 2013,1:00p,Los Angeles Lakers,103,Toronto Raptors,108,Box Score,,19800,
Sun Jan 20 2013,6:00p,Dallas Mavericks,111,Orlando Magic,105,Box Score,,18192,
Sun Jan 20 2013,7:30p,Boston Celtics,88,Detroit Pistons,103,Box Score,,17575,
Sun Jan 20 2013,8:00p,Oklahoma City Thunder,118,Denver Nuggets,121,Box Score,OT,19155,
Mon Jan 21 2013,1:00p,Indiana Pacers,82,Memphis Grizzlies,81,Box Score,,17508,
Mon Jan 21 2013,1:00p,Sacramento Kings,105,New Orleans Hornets,114,Box Score,,10880,
Mon Jan 21 2013,2:00p,Minnesota Timberwolves,96,Atlanta Hawks,104,Box Score,,13808,
Mon Jan 21 2013,2:00p,Houston Rockets,100,Charlotte Bobcats,94,Box Score,,16108,
Mon Jan 21 2013,3:30p,Brooklyn Nets,88,New York Knicks,85,Box Score,,19033,
Mon Jan 21 2013,4:00p,Los Angeles Clippers,99,Golden State Warriors,106,Box Score,,19596,
Mon Jan 21 2013,7:00p,San Antonio Spurs,90,Philadelphia 76ers,85,Box Score,,15346,
Mon Jan 21 2013,9:30p,Los Angeles Lakers,83,Chicago Bulls,95,Box Score,,22550,
Mon Jan 21 2013,10:00p,Washington Wizards,98,Portland Trail Blazers,95,Box Score,,17336,
Tue Jan 22 2013,7:00p,Boston Celtics,90,Cleveland Cavaliers,95,Box Score,,14192,
Tue Jan 22 2013,7:30p,Orlando Magic,90,Detroit Pistons,105,Box Score,,11798,
Tue Jan 22 2013,8:00p,Philadelphia 76ers,102,Milwaukee Bucks,110,Box Score,,13080,
Tue Jan 22 2013,10:30p,Oklahoma City Thunder,109,Los Angeles Clippers,97,Box Score,,19451,
Wed Jan 23 2013,7:00p,Atlanta Hawks,104,Charlotte Bobcats,92,Box Score,,12534,
Wed Jan 23 2013,7:30p,Toronto Raptors,116,Miami Heat,123,Box Score,OT,20002,
Wed Jan 23 2013,8:00p,Detroit Pistons,82,Chicago Bulls,85,Box Score,,21567,
Wed Jan 23 2013,8:00p,Denver Nuggets,105,Houston Rockets,95,Box Score,,16867,
Wed Jan 23 2013,8:00p,Los Angeles Lakers,93,Memphis Grizzlies,106,Box Score,,17984,
Wed Jan 23 2013,8:00p,Brooklyn Nets,91,Minnesota Timberwolves,83,Box Score,,15785,
Wed Jan 23 2013,8:30p,New Orleans Hornets,102,San Antonio Spurs,106,Box Score,,17511,
Wed Jan 23 2013,9:00p,Washington Wizards,88,Utah Jazz,92,Box Score,,18158,
Wed Jan 23 2013,10:00p,Indiana Pacers,80,Portland Trail Blazers,100,Box Score,,18934,
Wed Jan 23 2013,10:00p,Phoenix Suns,106,Sacramento Kings,96,Box Score,,12741,
Wed Jan 23 2013,10:30p,Oklahoma City Thunder,99,Golden State Warriors,104,Box Score,,19596,
Thu Jan 24 2013,7:00p,Toronto Raptors,97,Orlando Magic,95,Box Score,,17145,
Thu Jan 24 2013,8:00p,New York Knicks,89,Boston Celtics,86,Box Score,,18624,
Thu Jan 24 2013,10:30p,Los Angeles Clippers,88,Phoenix Suns,93,Box Score,,16017,
Fri Jan 25 2013,7:00p,Minnesota Timberwolves,101,Washington Wizards,114,Box Score,,14095,
Fri Jan 25 2013,7:30p,Boston Celtics,111,Atlanta Hawks,123,Box Score,2OT,15595,
Fri Jan 25 2013,7:30p,Milwaukee Bucks,108,Cleveland Cavaliers,113,Box Score,,15098,
Fri Jan 25 2013,7:30p,Detroit Pistons,88,Miami Heat,110,Box Score,,20236,
Fri Jan 25 2013,8:00p,Golden State Warriors,87,Chicago Bulls,103,Box Score,,21756,
Fri Jan 25 2013,8:00p,San Antonio Spurs,113,Dallas Mavericks,107,Box Score,,19884,
Fri Jan 25 2013,8:00p,Brooklyn Nets,77,Memphis Grizzlies,101,Box Score,,16911,
Fri Jan 25 2013,8:00p,Houston Rockets,100,New Orleans Hornets,82,Box Score,,15302,
Fri Jan 25 2013,10:00p,Oklahoma City Thunder,105,Sacramento Kings,95,Box Score,,15022,
Fri Jan 25 2013,10:30p,Utah Jazz,84,Los Angeles Lakers,102,Box Score,,18997,
Sat Jan 26 2013,7:00p,New York Knicks,80,Philadelphia 76ers,97,Box Score,,20540,
Sat Jan 26 2013,7:00p,Cleveland Cavaliers,99,Toronto Raptors,98,Box Score,,18820,
Sat Jan 26 2013,7:00p,Chicago Bulls,73,Washington Wizards,86,Box Score,,20308,
Sat Jan 26 2013,7:30p,Minnesota Timberwolves,101,Charlotte Bobcats,102,Box Score,,15397,
Sat Jan 26 2013,8:00p,Brooklyn Nets,106,Houston Rockets,119,Box Score,,18236,
Sat Jan 26 2013,8:30p,Golden State Warriors,102,Milwaukee Bucks,109,Box Score,,16937,
Sat Jan 26 2013,8:30p,Phoenix Suns,99,San Antonio Spurs,108,Box Score,,18581,
Sat Jan 26 2013,9:00p,Sacramento Kings,93,Denver Nuggets,121,Box Score,,17651,
Sat Jan 26 2013,9:30p,Indiana Pacers,110,Utah Jazz,114,Box Score,OT,19201,
Sat Jan 26 2013,10:00p,Los Angeles Clippers,100,Portland Trail Blazers,101,Box Score,,20672,
Sun Jan 27 2013,1:00p,Miami Heat,98,Boston Celtics,100,Box Score,2OT,18624,
Sun Jan 27 2013,3:30p,Oklahoma City Thunder,96,Los Angeles Lakers,105,Box Score,,18997,
Sun Jan 27 2013,6:00p,New Orleans Hornets,91,Memphis Grizzlies,83,Box Score,,16277,
Sun Jan 27 2013,6:00p,Detroit Pistons,104,Orlando Magic,102,Box Score,,17959,
Sun Jan 27 2013,6:30p,Atlanta Hawks,104,New York Knicks,106,Box Score,,19033,
Sun Jan 27 2013,7:30p,Phoenix Suns,95,Dallas Mavericks,110,Box Score,,20305,
Sun Jan 27 2013,9:30p,Portland Trail Blazers,83,Los Angeles Clippers,96,Box Score,,19060,
Mon Jan 28 2013,7:00p,Memphis Grizzlies,103,Philadelphia 76ers,100,Box Score,,15448,
Mon Jan 28 2013,7:00p,Golden State Warriors,114,Toronto Raptors,102,Box Score,,15914,
Mon Jan 28 2013,7:00p,Sacramento Kings,96,Washington Wizards,94,Box Score,,13422,
Mon Jan 28 2013,7:30p,Orlando Magic,77,Brooklyn Nets,97,Box Score,,16480,
Mon Jan 28 2013,8:00p,Charlotte Bobcats,85,Chicago Bulls,93,Box Score,,21308,
Mon Jan 28 2013,9:00p,Indiana Pacers,101,Denver Nuggets,102,Box Score,,16032,
Mon Jan 28 2013,9:00p,Houston Rockets,125,Utah Jazz,80,Box Score,,18387,
Tue Jan 29 2013,7:00p,Golden State Warriors,108,Cleveland Cavaliers,95,Box Score,,13939,
Tue Jan 29 2013,7:30p,Milwaukee Bucks,117,Detroit Pistons,90,Box Score,,15479,
Tue Jan 29 2013,10:00p,Dallas Mavericks,104,Portland Trail Blazers,106,Box Score,,18888,
Tue Jan 29 2013,10:30p,New Orleans Hornets,106,Los Angeles Lakers,111,Box Score,,18997,
Wed Jan 30 2013,7:00p,Detroit Pistons,79,Indiana Pacers,98,Box Score,,12137,
Wed Jan 30 2013,7:00p,Washington Wizards,84,Philadelphia 76ers,92,Box Score,,15101,
Wed Jan 30 2013,7:30p,Toronto Raptors,92,Atlanta Hawks,93,Box Score,,12021,
Wed Jan 30 2013,7:30p,Sacramento Kings,81,Boston Celtics,99,Box Score,,18624,
Wed Jan 30 2013,7:30p,Orlando Magic,97,New York Knicks,113,Box Score,,19033,
Wed Jan 30 2013,8:00p,Miami Heat,105,Brooklyn Nets,85,Box Score,,17732,
Wed Jan 30 2013,8:00p,Chicago Bulls,104,Milwaukee Bucks,88,Box Score,,17640,
Wed Jan 30 2013,8:00p,Los Angeles Clippers,96,Minnesota Timberwolves,90,Box Score,,15312,
Wed Jan 30 2013,8:30p,Charlotte Bobcats,78,San Antonio Spurs,102,Box Score,,18581,
Wed Jan 30 2013,9:00p,Houston Rockets,110,Denver Nuggets,118,Box Score,,17399,
Wed Jan 30 2013,9:00p,New Orleans Hornets,99,Utah Jazz,104,Box Score,,17490,
Wed Jan 30 2013,10:30p,Los Angeles Lakers,86,Phoenix Suns,92,Box Score,,17184,
Thu Jan 31 2013,8:00p,Memphis Grizzlies,89,Oklahoma City Thunder,106,Box Score,,18203,
Thu Jan 31 2013,10:30p,Dallas Mavericks,97,Golden State Warriors,100,Box Score,,19596,
