,lineup,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,TEAM,GAMEDAY
0,".A. Johnson, .J. Johnson, .J. Smith, .M. Williams, .A. Horford ",1,20.8,33.0,12.0,30.0,40.0,1.0,6.0,16.7,8.0,11.0,72.7,2.0,17.0,19.0,10.0,8.0,3.0,3.0,0.0,5.0,9.0,0.0,ATL,Nov 30 2007
1,".T. Lue, .Z. Pachulia, .J. Childress, .M. Williams, .A. Horford ",1,3.7,4.0,2.0,7.0,28.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,ATL,Nov 30 2007
2,".T. Lue, .J. Johnson, .Z. Pachulia, .J. Childress, .J. Smith ",1,2.5,4.0,1.0,2.0,50.0,0.0,0.0,0.0,2.0,2.0,100,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,-2.0,ATL,Nov 30 2007
3,".T. Lue, .Z. Pachulia, .J. Childress, .S. Williams, .M. West ",1,2.5,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,-1.0,ATL,Nov 30 2007
4,".T. Lue, .J. Johnson, .J. Smith, .M. Williams, .A. Horford ",1,2.3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,-1.0,ATL,Nov 30 2007
5,".T. Lue, .J. Johnson, .Z. Pachulia, .J. Childress, .M. Williams ",1,2.3,5.0,2.0,4.0,50.0,1.0,1.0,100,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,ATL,Nov 30 2007
6,".A. Johnson, .J. Johnson, .Z. Pachulia, .J. Childress, .J. Smith ",1,2.2,5.0,2.0,2.0,100,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,-2.0,ATL,Nov 30 2007
7,".A. Johnson, .J. Johnson, .Z. Pachulia, .J. Smith, .M. Williams ",1,2.2,4.0,2.0,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,ATL,Nov 30 2007
8,".T. Lue, .J. Johnson, .J. Childress, .J. Smith, .A. Horford ",1,2.0,5.0,1.0,1.0,100,0.0,0.0,0.0,3.0,4.0,75.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,-2.0,ATL,Nov 30 2007
9,".T. Lue, .J. Johnson, .Z. Pachulia, .J. Childress, .A. Horford ",1,2.0,5.0,2.0,4.0,50.0,1.0,3.0,33.3,0.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,ATL,Nov 30 2007
10,".J. Johnson, .J. Childress, .J. Smith, .M. Williams, .A. Horford ",1,1.9,2.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-4.0,ATL,Nov 30 2007
11,".T. Lue, .J. Johnson, .Z. Pachulia, .J. Childress, .S. Williams ",1,1.7,7.0,3.0,4.0,75.0,1.0,1.0,100,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,ATL,Nov 30 2007
12,".T. Lue, .Z. Pachulia, .J. Childress, .M. Williams, .M. West ",1,1.3,4.0,1.0,1.0,100,0.0,0.0,0.0,2.0,2.0,100,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,ATL,Nov 30 2007
13,".A. Johnson, .T. Lue, .J. Johnson, .J. Smith, .M. Williams ",1,0.6,6.0,2.0,3.0,66.7,1.0,2.0,50.0,1.0,1.0,100,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,ATL,Nov 30 2007
14,".J. Johnson, .Z. Pachulia, .J. Childress, .M. Williams, .A. Horford ",1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,ATL,Nov 30 2007
15,".T. Lue, .J. Johnson, .Z. Pachulia, .J. Smith, .M. Williams ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,Nov 30 2007
0,".M. Bibby, .J. Johnson, .J. Smith, .M. Williams, .A. Horford ",1,12.0,30.0,12.0,19.0,63.2,3.0,3.0,100,3.0,4.0,75.0,0.0,6.0,6.0,12.0,3.0,2.0,0.0,0.0,3.0,5.0,4.0,ATL,Mar 14 2008
1,".Z. Pachulia, .S. Jones, .J. Richardson, .A. Law, .M. West ",1,5.0,6.0,2.0,6.0,33.3,0.0,2.0,0.0,2.0,4.0,50.0,1.0,3.0,4.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,-8.0,ATL,Mar 14 2008
2,".M. Bibby, .J. Johnson, .Z. Pachulia, .J. Childress, .J. Smith ",1,4.0,13.0,6.0,7.0,85.7,1.0,1.0,100,0.0,0.0,0.0,0.0,4.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,7.0,ATL,Mar 14 2008
3,".Z. Pachulia, .J. Childress, .J. Smith, .M. Williams, .A. Law ",1,3.9,13.0,5.0,7.0,71.4,0.0,0.0,0.0,3.0,4.0,75.0,2.0,2.0,4.0,4.0,1.0,1.0,0.0,0.0,2.0,3.0,6.0,ATL,Mar 14 2008
4,".M. Bibby, .J. Johnson, .J. Childress, .J. Smith, .A. Horford ",1,3.4,14.0,4.0,5.0,80.0,4.0,4.0,100,2.0,3.0,66.7,1.0,4.0,5.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,9.0,ATL,Mar 14 2008
5,".M. Bibby, .J. Johnson, .J. Childress, .J. Smith, .J. Richardson ",1,3.2,9.0,4.0,7.0,57.1,0.0,0.0,0.0,1.0,1.0,100,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,ATL,Mar 14 2008
6,".J. Johnson, .J. Childress, .J. Smith, .M. Williams, .A. Law ",1,3.1,8.0,4.0,9.0,44.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,ATL,Mar 14 2008
7,".J. Johnson, .J. Childress, .M. Williams, .A. Law, .M. West ",1,3.0,2.0,1.0,7.0,14.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,-4.0,ATL,Mar 14 2008
8,".J. Johnson, .Z. Pachulia, .J. Childress, .M. Williams, .A. Law ",1,2.4,6.0,2.0,5.0,40.0,0.0,0.0,0.0,2.0,2.0,100,1.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,ATL,Mar 14 2008
9,".Z. Pachulia, .J. Childress, .J. Richardson, .A. Law, .M. West ",1,2.3,2.0,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,-2.0,ATL,Mar 14 2008
10,".J. Johnson, .J. Childress, .J. Smith, .A. Horford, .A. Law ",1,1.7,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-3.0,ATL,Mar 14 2008
11,".Z. Pachulia, .J. Childress, .M. Williams, .J. Richardson, .A. Law ",1,1.7,5.0,2.0,3.0,66.7,0.0,0.0,0.0,1.0,1.0,100,1.0,2.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,5.0,ATL,Mar 14 2008
12,".M. Bibby, .J. Johnson, .J. Childress, .J. Smith, .M. West ",1,1.6,4.0,2.0,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,ATL,Mar 14 2008
13,".J. Johnson, .Z. Pachulia, .J. Childress, .J. Smith, .A. Law ",1,0.9,5.0,2.0,3.0,66.7,1.0,1.0,100,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,ATL,Mar 14 2008
14,".M. Bibby, .J. Johnson, .J. Childress, .M. Williams, .M. West ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,Mar 14 2008
0,".J. Johnson, .J. Smith, .M. Williams, .A. Horford, .A. Law ",1,15.3,32.0,12.0,25.0,48.0,3.0,4.0,75.0,5.0,6.0,83.3,4.0,13.0,17.0,9.0,2.0,0.0,2.0,1.0,3.0,6.0,9.0,ATL,Jan 21 2008
1,".J. Johnson, .J. Childress, .J. Smith, .M. Williams, .A. Horford ",1,8.1,16.0,3.0,11.0,27.3,0.0,2.0,0.0,10.0,11.0,90.9,5.0,4.0,9.0,2.0,1.0,2.0,1.0,0.0,2.0,6.0,3.0,ATL,Jan 21 2008
2,".T. Lue, .J. Johnson, .J. Childress, .J. Smith, .A. Horford ",1,7.2,16.0,5.0,10.0,50.0,0.0,0.0,0.0,6.0,6.0,100,0.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,ATL,Jan 21 2008
3,".T. Lue, .J. Johnson, .J. Childress, .J. Smith, .M. Williams ",1,5.0,7.0,2.0,10.0,20.0,1.0,4.0,25.0,2.0,2.0,100,4.0,2.0,6.0,1.0,3.0,0.0,0.0,1.0,3.0,3.0,-3.0,ATL,Jan 21 2008
4,".J. Johnson, .J. Childress, .J. Smith, .A. Horford, .A. Law ",1,3.8,5.0,2.0,6.0,33.3,0.0,1.0,0.0,1.0,3.0,33.3,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,-3.0,ATL,Jan 21 2008
5,".T. Lue, .Z. Pachulia, .J. Childress, .J. Smith, .M. Williams ",1,3.3,4.0,1.0,4.0,25.0,0.0,0.0,0.0,2.0,2.0,100,1.0,3.0,4.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,-8.0,ATL,Jan 21 2008
6,".T. Lue, .J. Johnson, .Z. Pachulia, .J. Childress, .M. Williams ",1,2.7,8.0,3.0,5.0,60.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,ATL,Jan 21 2008
7,".T. Lue, .J. Johnson, .Z. Pachulia, .J. Childress, .J. Smith ",1,2.5,10.0,3.0,3.0,100,1.0,1.0,100,3.0,4.0,75.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,ATL,Jan 21 2008
8,".T. Lue, .J. Johnson, .J. Childress, .M. Williams, .A. Horford ",1,2.4,9.0,3.0,3.0,100,2.0,2.0,100,1.0,2.0,50.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,-1.0,ATL,Jan 21 2008
9,".T. Lue, .J. Johnson, .J. Smith, .M. Williams, .A. Horford ",1,1.8,2.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-2.0,ATL,Jan 21 2008
10,".J. Johnson, .J. Childress, .M. Williams, .A. Horford, .A. Law ",1,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,ATL,Jan 21 2008
11,".J. Johnson, .J. Childress, .J. Smith, .M. Williams, .M. West ",1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,ATL,Jan 21 2008
12,".J. Johnson, .J. Childress, .J. Smith, .A. Horford, .M. West ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,ATL,Jan 21 2008
0,".M. Bibby, .J. Johnson, .J. Childress, .J. Smith, .A. Horford ",1,15.9,35.0,9.0,24.0,37.5,2.0,7.0,28.6,15.0,16.0,93.8,4.0,11.0,15.0,7.0,4.0,1.0,3.0,1.0,5.0,13.0,3.0,ATL,Mar 22 2008
1,".M. Bibby, .J. Johnson, .J. Smith, .M. Williams, .A. Horford ",1,14.7,32.0,14.0,27.0,51.9,3.0,4.0,75.0,1.0,1.0,100,3.0,8.0,11.0,10.0,3.0,4.0,1.0,1.0,4.0,3.0,2.0,ATL,Mar 22 2008
2,".M. Bibby, .J. Johnson, .Z. Pachulia, .J. Childress, .J. Smith ",1,10.7,21.0,9.0,17.0,52.9,1.0,4.0,25.0,2.0,6.0,33.3,1.0,12.0,13.0,7.0,6.0,2.0,1.0,1.0,3.0,6.0,6.0,ATL,Mar 22 2008
3,".J. Johnson, .J. Childress, .M. Williams, .A. Horford, .A. Law ",1,1.6,4.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,ATL,Mar 22 2008
4,".J. Johnson, .Z. Pachulia, .J. Childress, .J. Smith, .A. Law ",1,1.5,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,ATL,Mar 22 2008
5,".M. Bibby, .J. Childress, .J. Smith, .M. Williams, .A. Horford ",1,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,-4.0,ATL,Mar 22 2008
6,".J. Childress, .J. Smith, .M. Williams, .A. Horford, .A. Law ",1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-4.0,ATL,Mar 22 2008
7,".M. Bibby, .J. Johnson, .J. Childress, .M. Williams, .A. Horford ",1,0.5,3.0,1.0,1.0,100,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,ATL,Mar 22 2008
8,".J. Johnson, .Z. Pachulia, .J. Childress, .J. Smith, .M. West ",1,0.3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,Mar 22 2008
9,".J. Johnson, .Z. Pachulia, .J. Childress, .M. Williams, .A. Law ",1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ATL,Mar 22 2008
0,".A. Johnson, .J. Johnson, .J. Smith, .M. Williams, .A. Horford ",2,16.8,38.0,15.0,29.5,50.8,1.5,3.0,50.0,6.5,6.5,100,3.0,10.0,13.0,12.5,3.5,3.0,4.0,2.5,5.0,5.5,7.5,ATL,Jan 15 2008
1,".A. Johnson, .J. Johnson, .J. Childress, .J. Smith, .A. Horford ",2,6.4,8.5,3.0,9.5,31.6,0.0,1.5,0.0,2.5,2.5,100,2.0,3.0,5.0,3.0,3.0,0.5,0.5,1.0,1.5,1.5,-4.0,ATL,Jan 15 2008
2,".T. Lue, .J. Childress, .M. Williams, .S. Williams, .A. Law ",1,4.4,10.0,3.0,6.0,50.0,0.0,0.0,0.0,4.0,4.0,100,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,ATL,Jan 15 2008
3,".J. Johnson, .J. Childress, .J. Smith, .M. Williams, .A. Law ",1,3.5,9.0,4.0,6.0,66.7,0.0,0.0,0.0,1.0,2.0,50.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,-1.0,ATL,Jan 15 2008
4,".T. Lue, .J. Johnson, .J. Childress, .M. Williams, .A. Law ",2,3.1,7.5,3.0,4.5,66.7,0.5,1.5,33.3,1.0,1.5,66.7,0.0,3.5,3.5,2.5,0.5,0.5,0.5,0.5,0.0,1.5,3.5,ATL,Jan 15 2008
5,".L. Wright, .J. Johnson, .J. Childress, .J. Smith, .A. Law ",1,3.0,5.0,2.0,5.0,40.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.0,ATL,Jan 15 2008
6,".L. Wright, .A. Johnson, .J. Johnson, .J. Smith, .M. Williams ",1,2.7,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ATL,Jan 15 2008
7,".T. Lue, .J. Childress, .J. Smith, .M. Williams, .A. Law ",1,2.7,3.0,1.0,3.0,33.3,0.0,1.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,ATL,Jan 15 2008
8,".J. Johnson, .J. Smith, .M. Williams, .A. Horford, .A. Law ",1,2.3,4.0,1.0,3.0,33.3,0.0,1.0,0.0,2.0,3.0,66.7,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,ATL,Jan 15 2008
9,".T. Lue, .J. Childress, .M. Williams, .A. Horford, .A. Law ",1,2.3,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-4.0,ATL,Jan 15 2008
10,".J. Johnson, .J. Childress, .M. Williams, .A. Horford, .A. Law ",1,2.2,7.0,2.0,3.0,66.7,1.0,1.0,100,2.0,2.0,100,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,ATL,Jan 15 2008
11,".L. Wright, .T. Lue, .J. Childress, .J. Smith, .M. Williams ",1,1.8,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,4.0,50.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,ATL,Jan 15 2008
12,".L. Wright, .T. Lue, .J. Johnson, .J. Childress, .M. Williams ",1,1.8,4.0,1.0,2.0,50.0,0.0,0.0,0.0,2.0,2.0,100,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,ATL,Jan 15 2008
13,".A. Johnson, .J. Johnson, .J. Childress, .M. Williams, .A. Horford ",1,1.7,4.0,2.0,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,-3.0,ATL,Jan 15 2008
14,".J. Johnson, .J. Childress, .M. Williams, .S. Jones, .A. Law ",1,1.7,3.0,1.0,3.0,33.3,0.0,2.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,ATL,Jan 15 2008
15,".L. Wright, .T. Lue, .J. Childress, .M. Williams, .A. Law ",1,1.7,4.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,ATL,Jan 15 2008
16,".A. Johnson, .J. Johnson, .J. Childress, .A. Horford, .M. West ",1,1.5,2.0,1.0,4.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,-1.0,ATL,Jan 15 2008
17,".L. Wright, .T. Lue, .J. Johnson, .J. Childress, .J. Smith ",1,1.5,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,100,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,ATL,Jan 15 2008
18,".T. Lue, .J. Childress, .J. Smith, .M. Williams, .A. Horford ",1,1.3,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,100,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,ATL,Jan 15 2008
19,".T. Lue, .J. Johnson, .J. Childress, .S. Jones, .A. Law ",1,1.2,4.0,1.0,1.0,100,0.0,0.0,0.0,2.0,2.0,100,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,ATL,Jan 15 2008
20,".T. Lue, .J. Johnson, .J. Smith, .M. Williams, .A. Horford ",1,1.2,2.0,1.0,3.0,33.3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,-2.0,ATL,Jan 15 2008
21,".J. Johnson, .J. Childress, .J. Smith, .A. Horford, .A. Law ",2,1.1,2.5,1.0,1.0,100,0.0,0.0,0.0,0.5,0.5,100,0.0,0.5,0.5,1.0,1.5,0.0,0.0,0.0,1.5,0.5,0.0,ATL,Jan 15 2008
22,".T. Lue, .J. Johnson, .J. Childress, .M. Williams, .A. Horford ",1,0.9,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,ATL,Jan 15 2008
23,".J. Childress, .J. Smith, .S. Jones, .A. Law, .M. West ",1,0.6,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,Jan 15 2008
24,".J. Johnson, .J. Childress, .J. Smith, .M. Williams, .A. Horford ",1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-2.0,ATL,Jan 15 2008
0,".A. Johnson, .J. Johnson, .J. Smith, .M. Williams, .A. Horford ",1,15.4,37.0,14.0,25.0,56.0,3.0,3.0,100,6.0,8.0,75.0,2.0,15.0,17.0,11.0,7.0,4.0,6.0,0.0,10.0,8.0,12.0,ATL,Jan 13 2008
1,".J. Johnson, .J. Childress, .M. Williams, .S. Jones, .A. Law ",1,7.0,6.0,0.0,12.0,0.0,0.0,1.0,0.0,6.0,7.0,85.7,4.0,4.0,8.0,0.0,2.0,1.0,0.0,2.0,3.0,4.0,-4.0,ATL,Jan 13 2008
2,".A. Johnson, .T. Lue, .J. Johnson, .J. Childress, .M. Williams ",1,3.1,8.0,2.0,3.0,66.7,0.0,1.0,0.0,4.0,4.0,100,0.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,ATL,Jan 13 2008
3,".J. Johnson, .J. Childress, .J. Smith, .M. Williams, .A. Law ",1,3.0,4.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,-5.0,ATL,Jan 13 2008
4,".T. Lue, .J. Childress, .S. Jones, .A. Law, .M. West ",1,3.0,6.0,3.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,ATL,Jan 13 2008
5,".T. Lue, .J. Johnson, .J. Childress, .S. Jones, .A. Law ",1,2.7,8.0,4.0,7.0,57.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,ATL,Jan 13 2008
6,".A. Johnson, .J. Johnson, .J. Childress, .J. Smith, .A. Horford ",1,2.3,7.0,3.0,6.0,50.0,1.0,1.0,100,0.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,7.0,ATL,Jan 13 2008
7,".A. Johnson, .J. Johnson, .J. Childress, .M. Williams, .S. Jones ",1,1.8,4.0,1.0,3.0,33.3,0.0,0.0,0.0,2.0,2.0,100,1.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,ATL,Jan 13 2008
8,".J. Johnson, .J. Childress, .M. Williams, .A. Horford, .A. Law ",1,1.8,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,ATL,Jan 13 2008
9,".A. Johnson, .J. Johnson, .J. Childress, .J. Smith, .M. Williams ",1,1.7,5.0,2.0,3.0,66.7,0.0,1.0,0.0,1.0,1.0,100,0.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,ATL,Jan 13 2008
10,".T. Lue, .J. Childress, .J. Smith, .S. Jones, .A. Law ",1,1.6,7.0,3.0,3.0,100,0.0,0.0,0.0,1.0,1.0,100,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,ATL,Jan 13 2008
11,".A. Johnson, .J. Johnson, .J. Childress, .M. Williams, .A. Horford ",1,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,-4.0,ATL,Jan 13 2008
12,".J. Johnson, .J. Childress, .S. Jones, .A. Law, .M. West ",1,1.1,4.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,ATL,Jan 13 2008
13,".J. Childress, .J. Smith, .M. Williams, .S. Jones, .A. Law ",1,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,100,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.0,ATL,Jan 13 2008
14,".T. Lue, .J. Johnson, .J. Childress, .M. Williams, .A. Law ",1,0.7,3.0,1.0,1.0,100,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ATL,Jan 13 2008
15,".A. Johnson, .J. Johnson, .J. Childress, .S. Jones, .M. West ",1,0.4,3.0,1.0,1.0,100,0.0,0.0,0.0,1.0,1.0,100,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,ATL,Jan 13 2008
16,".A. Johnson, .J. Johnson, .J. Childress, .J. Smith, .S. Jones ",1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,ATL,Jan 13 2008
17,".A. Johnson, .T. Lue, .J. Childress, .A. Law, .M. West ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,Jan 13 2008
18,".A. Johnson, .T. Lue, .J. Johnson, .J. Childress, .M. West ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,Jan 13 2008
