Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
Fri Nov 3 2006,9:00p,Utah Jazz,108,Phoenix Suns,104,Box Score,,18422,
Fri Nov 3 2006,10:30p,Portland Trail Blazers,89,Golden State Warriors,102,Box Score,,17204,
Fri Nov 3 2006,10:30p,Seattle SuperSonics,112,Los Angeles Lakers,118,Box Score,,18997,
Sat Nov 4 2006,7:00p,Cleveland Cavaliers,88,Charlotte Bobcats,92,Box Score,,19147,
Sat Nov 4 2006,7:00p,Boston Celtics,117,Washington Wizards,124,Box Score,,20173,
Sat Nov 4 2006,7:30p,Memphis Grizzlies,86,Detroit Pistons,95,Box Score,,22076,
Sat Nov 4 2006,7:30p,Indiana Pacers,109,New York Knicks,95,Box Score,,19763,
Sat Nov 4 2006,8:30p,Dallas Mavericks,76,Houston Rockets,107,Box Score,,18245,
Sat Nov 4 2006,8:30p,Sacramento Kings,91,Milwaukee Bucks,104,Box Score,,18717,
Sat Nov 4 2006,9:00p,Golden State Warriors,82,Utah Jazz,106,Box Score,,18641,
Sat Nov 4 2006,10:00p,Minnesota Timberwolves,86,Portland Trail Blazers,88,Box Score,,20113,
Sat Nov 4 2006,10:30p,Phoenix Suns,108,Los Angeles Clippers,114,Box Score,,18643,
Sun Nov 5 2006,1:00p,San Antonio Spurs,103,Toronto Raptors,94,Box Score,,18098,
Sun Nov 5 2006,2:00p,Orlando Magic,82,Atlanta Hawks,95,Box Score,,14896,
Sun Nov 5 2006,2:00p,Miami Heat,98,Philadelphia 76ers,107,Box Score,,16644,
Sun Nov 5 2006,7:00p,Houston Rockets,90,New Orleans/Oklahoma City Hornets,96,Box Score,,18202,at New Orleans LA
Sun Nov 5 2006,9:00p,Los Angeles Lakers,101,Seattle SuperSonics,117,Box Score,,17072,
Mon Nov 6 2006,7:00p,Washington Wizards,103,Orlando Magic,106,Box Score,,15618,
Mon Nov 6 2006,7:30p,San Antonio Spurs,105,New York Knicks,93,Box Score,,18333,
Mon Nov 6 2006,8:30p,Milwaukee Bucks,85,Chicago Bulls,110,Box Score,,21715,
Mon Nov 6 2006,8:30p,Golden State Warriors,107,Dallas Mavericks,104,Box Score,,20093,
Mon Nov 6 2006,9:00p,Detroit Pistons,101,Utah Jazz,103,Box Score,,18600,
Mon Nov 6 2006,10:00p,Minnesota Timberwolves,81,Sacramento Kings,93,Box Score,,17317,
Mon Nov 6 2006,10:30p,Portland Trail Blazers,89,Los Angeles Clippers,102,Box Score,,16153,
Tue Nov 7 2006,7:00p,Atlanta Hawks,104,Cleveland Cavaliers,95,Box Score,OT,20562,
Tue Nov 7 2006,7:00p,Philadelphia 76ers,86,Indiana Pacers,97,Box Score,,15811,
Tue Nov 7 2006,7:30p,Seattle SuperSonics,87,Miami Heat,90,Box Score,,19600,
Tue Nov 7 2006,8:00p,Houston Rockets,86,Memphis Grizzlies,80,Box Score,,14173,
Tue Nov 7 2006,8:00p,Golden State Warriors,93,New Orleans/Oklahoma City Hornets,97,Box Score,,19164,
Tue Nov 7 2006,10:30p,Minnesota Timberwolves,88,Los Angeles Lakers,95,Box Score,,18997,
Wed Nov 8 2006,7:00p,Seattle SuperSonics,87,Orlando Magic,88,Box Score,,16312,
Wed Nov 8 2006,7:00p,Philadelphia 76ers,104,Toronto Raptors,106,Box Score,,15831,
Wed Nov 8 2006,7:00p,Indiana Pacers,91,Washington Wizards,117,Box Score,,16031,
Wed Nov 8 2006,7:30p,Charlotte Bobcats,108,Boston Celtics,110,Box Score,OT,15183,
Wed Nov 8 2006,7:30p,Utah Jazz,89,New Jersey Nets,96,Box Score,,15901,
Wed Nov 8 2006,8:00p,Houston Rockets,97,Milwaukee Bucks,93,Box Score,,16102,
Wed Nov 8 2006,8:00p,Phoenix Suns,106,San Antonio Spurs,111,Box Score,OT,18797,
Wed Nov 8 2006,9:00p,New York Knicks,109,Denver Nuggets,107,Box Score,,14315,
Wed Nov 8 2006,10:00p,Los Angeles Lakers,90,Portland Trail Blazers,101,Box Score,,17022,
Wed Nov 8 2006,10:30p,Dallas Mavericks,85,Los Angeles Clippers,103,Box Score,,18538,
Wed Nov 8 2006,10:30p,Detroit Pistons,86,Sacramento Kings,99,Box Score,,17317,
Thu Nov 9 2006,8:00p,Chicago Bulls,94,Cleveland Cavaliers,113,Box Score,,19947,
Thu Nov 9 2006,10:30p,New Orleans/Oklahoma City Hornets,116,Golden State Warriors,121,Box Score,,16927,
Thu Nov 9 2006,10:30p,Dallas Mavericks,119,Phoenix Suns,112,Box Score,,18422,
Fri Nov 10 2006,7:00p,Seattle SuperSonics,99,Charlotte Bobcats,85,Box Score,,13515,
Fri Nov 10 2006,7:00p,Orlando Magic,83,Indiana Pacers,93,Box Score,,18165,
Fri Nov 10 2006,7:00p,Denver Nuggets,108,Philadelphia 76ers,101,Box Score,,16374,
Fri Nov 10 2006,7:00p,Atlanta Hawks,111,Toronto Raptors,102,Box Score,,14680,
Fri Nov 10 2006,7:00p,Milwaukee Bucks,111,Washington Wizards,116,Box Score,,19554,
Fri Nov 10 2006,7:30p,Utah Jazz,107,Boston Celtics,100,Box Score,,18624,
Fri Nov 10 2006,8:00p,Miami Heat,113,New Jersey Nets,106,Box Score,,20032,
Fri Nov 10 2006,8:30p,New York Knicks,94,Houston Rockets,103,Box Score,,18109,
Fri Nov 10 2006,10:00p,New Orleans/Oklahoma City Hornets,91,Portland Trail Blazers,92,Box Score,,14122,
Fri Nov 10 2006,10:30p,Detroit Pistons,97,Los Angeles Lakers,83,Box Score,,18997,
Sat Nov 11 2006,7:00p,Seattle SuperSonics,113,Atlanta Hawks,112,Box Score,OT,19309,
Sat Nov 11 2006,7:30p,Boston Celtics,93,Cleveland Cavaliers,94,Box Score,,20562,
Sat Nov 11 2006,8:00p,Orlando Magic,109,Minnesota Timberwolves,98,Box Score,,18229,
Sat Nov 11 2006,8:00p,New York Knicks,92,San Antonio Spurs,100,Box Score,,18797,
Sat Nov 11 2006,8:30p,Indiana Pacers,80,Chicago Bulls,89,Box Score,,22555,
Sat Nov 11 2006,8:30p,Utah Jazz,113,Milwaukee Bucks,111,Box Score,,16019,
Sat Nov 11 2006,9:00p,Memphis Grizzlies,87,Phoenix Suns,96,Box Score,,18422,
Sat Nov 11 2006,10:30p,Detroit Pistons,79,Golden State Warriors,111,Box Score,,18508,
Sun Nov 12 2006,3:30p,New Orleans/Oklahoma City Hornets,76,Los Angeles Clippers,92,Box Score,,18273,
Sun Nov 12 2006,6:00p,Denver Nuggets,108,Charlotte Bobcats,101,Box Score,,13203,
Sun Nov 12 2006,6:00p,New Jersey Nets,105,Washington Wizards,93,Box Score,OT,15303,
Sun Nov 12 2006,8:00p,Houston Rockets,94,Miami Heat,72,Box Score,,19600,
Sun Nov 12 2006,9:00p,Dallas Mavericks,103,Portland Trail Blazers,96,Box Score,,15005,
Sun Nov 12 2006,9:00p,Toronto Raptors,92,Sacramento Kings,107,Box Score,,17317,
Sun Nov 12 2006,9:30p,Memphis Grizzlies,81,Los Angeles Lakers,91,Box Score,,18997,
Mon Nov 13 2006,7:30p,Orlando Magic,92,Boston Celtics,89,Box Score,,14379,
Mon Nov 13 2006,7:30p,Seattle SuperSonics,119,New Jersey Nets,113,Box Score,,14392,
Mon Nov 13 2006,7:30p,Cleveland Cavaliers,102,New York Knicks,96,Box Score,,18468,
Tue Nov 14 2006,7:00p,Milwaukee Bucks,103,Atlanta Hawks,101,Box Score,,14265,
Tue Nov 14 2006,7:30p,Denver Nuggets,112,Miami Heat,105,Box Score,,19600,
Tue Nov 14 2006,8:00p,Portland Trail Blazers,89,Minnesota Timberwolves,101,Box Score,,15761,
Tue Nov 14 2006,8:00p,Charlotte Bobcats,85,New Orleans/Oklahoma City Hornets,94,Box Score,,16623,
Tue Nov 14 2006,8:30p,Chicago Bulls,99,Dallas Mavericks,111,Box Score,,20274,
Tue Nov 14 2006,8:30p,San Antonio Spurs,92,Houston Rockets,84,Box Score,,18289,
Tue Nov 14 2006,9:00p,Los Angeles Clippers,90,Utah Jazz,112,Box Score,,16852,
Tue Nov 14 2006,10:30p,Toronto Raptors,99,Golden State Warriors,110,Box Score,,16182,
Wed Nov 15 2006,7:00p,Portland Trail Blazers,87,Cleveland Cavaliers,100,Box Score,,20096,
Wed Nov 15 2006,7:00p,Denver Nuggets,99,Orlando Magic,108,Box Score,,15463,
Wed Nov 15 2006,7:30p,Indiana Pacers,88,Boston Celtics,114,Box Score,,14033,
Wed Nov 15 2006,7:30p,New Orleans/Oklahoma City Hornets,100,Detroit Pistons,99,Box Score,,22076,
Wed Nov 15 2006,7:30p,Milwaukee Bucks,87,New Jersey Nets,100,Box Score,,16603,
Wed Nov 15 2006,7:30p,Washington Wizards,82,New York Knicks,102,Box Score,,14836,
Wed Nov 15 2006,8:00p,Charlotte Bobcats,95,San Antonio Spurs,92,Box Score,OT,18797,
Wed Nov 15 2006,9:00p,Memphis Grizzlies,111,Sacramento Kings,115,Box Score,,17317,
Wed Nov 15 2006,10:00p,Philadelphia 76ers,96,Seattle SuperSonics,90,Box Score,,14936,
Thu Nov 16 2006,8:00p,Chicago Bulls,100,Houston Rockets,101,Box Score,,16764,
Thu Nov 16 2006,10:30p,Sacramento Kings,105,Golden State Warriors,117,Box Score,,17821,
Fri Nov 17 2006,7:00p,New Jersey Nets,100,Indiana Pacers,91,Box Score,,18165,
Fri Nov 17 2006,7:30p,Portland Trail Blazers,90,Boston Celtics,118,Box Score,,17124,
Fri Nov 17 2006,7:30p,Minnesota Timberwolves,76,Cleveland Cavaliers,92,Box Score,,20562,
Fri Nov 17 2006,7:30p,New York Knicks,100,Miami Heat,76,Box Score,,19600,
Fri Nov 17 2006,8:00p,Washington Wizards,91,Detroit Pistons,100,Box Score,,22076,
Fri Nov 17 2006,8:00p,Dallas Mavericks,115,Memphis Grizzlies,103,Box Score,,16727,
Fri Nov 17 2006,8:00p,Chicago Bulls,83,San Antonio Spurs,100,Box Score,,18797,
Fri Nov 17 2006,10:30p,Toronto Raptors,100,Los Angeles Lakers,107,Box Score,,18997,
Fri Nov 17 2006,10:30p,Philadelphia 76ers,94,Phoenix Suns,106,Box Score,,18422,
Fri Nov 17 2006,10:30p,Utah Jazz,118,Seattle SuperSonics,109,Box Score,,15513,
Sat Nov 18 2006,7:00p,Miami Heat,93,Atlanta Hawks,88,Box Score,OT,19744,
Sat Nov 18 2006,7:00p,Charlotte Bobcats,83,Orlando Magic,97,Box Score,,17451,
Sat Nov 18 2006,7:00p,Cleveland Cavaliers,99,Washington Wizards,111,Box Score,,20173,
Sat Nov 18 2006,7:30p,Houston Rockets,92,Detroit Pistons,104,Box Score,,22076,
Sat Nov 18 2006,7:30p,Portland Trail Blazers,86,New Jersey Nets,68,Box Score,,16004,
Sat Nov 18 2006,7:30p,Boston Celtics,122,New York Knicks,118,Box Score,,18118,
Sat Nov 18 2006,8:00p,New Orleans/Oklahoma City Hornets,99,Minnesota Timberwolves,96,Box Score,,16151,
Sat Nov 18 2006,8:30p,Memphis Grizzlies,84,Dallas Mavericks,89,Box Score,,20535,
Sat Nov 18 2006,8:30p,Indiana Pacers,102,Milwaukee Bucks,100,Box Score,,16165,
Sat Nov 18 2006,9:00p,Toronto Raptors,109,Denver Nuggets,117,Box Score,,15531,
Sat Nov 18 2006,9:00p,Phoenix Suns,117,Utah Jazz,120,Box Score,OT,19911,
Sat Nov 18 2006,10:30p,Seattle SuperSonics,95,Golden State Warriors,107,Box Score,,17205,
Sat Nov 18 2006,10:30p,Philadelphia 76ers,97,Los Angeles Clippers,103,Box Score,OT,18470,
Sun Nov 19 2006,8:00p,Chicago Bulls,72,Los Angeles Lakers,82,Box Score,,18997,
Sun Nov 19 2006,9:00p,San Antonio Spurs,108,Sacramento Kings,99,Box Score,,17317,
Mon Nov 20 2006,7:00p,Dallas Mavericks,93,Charlotte Bobcats,85,Box Score,,13237,
Mon Nov 20 2006,7:30p,Houston Rockets,97,New York Knicks,90,Box Score,,17533,
Mon Nov 20 2006,8:00p,Orlando Magic,86,Memphis Grizzlies,95,Box Score,,13147,
Mon Nov 20 2006,9:00p,Toronto Raptors,96,Utah Jazz,101,Box Score,,18881,
Mon Nov 20 2006,10:00p,San Antonio Spurs,107,Portland Trail Blazers,98,Box Score,,14163,
Mon Nov 20 2006,10:00p,New Jersey Nets,87,Seattle SuperSonics,99,Box Score,,14621,
Mon Nov 20 2006,10:30p,Phoenix Suns,113,Golden State Warriors,110,Box Score,,18078,
Tue Nov 21 2006,7:00p,Memphis Grizzlies,94,Cleveland Cavaliers,97,Box Score,,20562,
Tue Nov 21 2006,7:00p,Milwaukee Bucks,88,Indiana Pacers,93,Box Score,,17235,
Tue Nov 21 2006,7:00p,Detroit Pistons,97,Philadelphia 76ers,87,Box Score,,13567,
Tue Nov 21 2006,8:00p,Miami Heat,86,New Orleans/Oklahoma City Hornets,101,Box Score,,19329,
Tue Nov 21 2006,8:30p,Washington Wizards,80,Dallas Mavericks,107,Box Score,,20080,
Tue Nov 21 2006,9:00p,Chicago Bulls,109,Denver Nuggets,113,Box Score,,16172,
Tue Nov 21 2006,10:30p,Los Angeles Clippers,101,Los Angeles Lakers,105,Box Score,,18997,
Wed Nov 22 2006,7:00p,Boston Celtics,83,Charlotte Bobcats,92,Box Score,,14129,
Wed Nov 22 2006,7:00p,Indiana Pacers,91,Orlando Magic,96,Box Score,,17451,
Wed Nov 22 2006,7:00p,Cleveland Cavaliers,87,Toronto Raptors,95,Box Score,,19800,
Wed Nov 22 2006,7:30p,Atlanta Hawks,98,Detroit Pistons,103,Box Score,,22076,
Wed Nov 22 2006,7:30p,Miami Heat,86,San Antonio Spurs,106,Box Score,,18797,
Wed Nov 22 2006,8:00p,Philadelphia 76ers,94,Milwaukee Bucks,98,Box Score,,15936,
Wed Nov 22 2006,8:00p,New York Knicks,89,Minnesota Timberwolves,107,Box Score,,15991,
Wed Nov 22 2006,8:30p,Washington Wizards,82,Houston Rockets,86,Box Score,,15300,
Wed Nov 22 2006,9:00p,New Orleans/Oklahoma City Hornets,83,Phoenix Suns,92,Box Score,,18422,
Wed Nov 22 2006,10:00p,New Jersey Nets,97,Portland Trail Blazers,100,Box Score,,13340,
Wed Nov 22 2006,10:00p,Utah Jazz,110,Sacramento Kings,101,Box Score,,17317,
Wed Nov 22 2006,10:30p,Denver Nuggets,115,Golden State Warriors,112,Box Score,,17505,
Wed Nov 22 2006,10:30p,Seattle SuperSonics,95,Los Angeles Clippers,85,Box Score,,16290,
Fri Nov 24 2006,7:30p,Toronto Raptors,93,Atlanta Hawks,97,Box Score,,16630,
Fri Nov 24 2006,7:30p,New York Knicks,101,Boston Celtics,77,Box Score,,18624,
Fri Nov 24 2006,7:30p,Orlando Magic,107,Miami Heat,104,Box Score,,19600,
Fri Nov 24 2006,7:30p,Chicago Bulls,108,Philadelphia 76ers,123,Box Score,,16795,
Fri Nov 24 2006,8:00p,Charlotte Bobcats,95,Detroit Pistons,104,Box Score,,22076,
Fri Nov 24 2006,8:00p,Cleveland Cavaliers,87,Indiana Pacers,97,Box Score,,18165,
Fri Nov 24 2006,8:00p,Washington Wizards,80,Memphis Grizzlies,95,Box Score,,15067,
Fri Nov 24 2006,8:00p,Minnesota Timberwolves,86,New Orleans/Oklahoma City Hornets,79,Box Score,,18258,
Fri Nov 24 2006,8:00p,Dallas Mavericks,95,San Antonio Spurs,92,Box Score,,18797,
Fri Nov 24 2006,9:00p,Golden State Warriors,129,Denver Nuggets,140,Box Score,,16234,
Fri Nov 24 2006,9:00p,Los Angeles Lakers,108,Utah Jazz,114,Box Score,,19911,
Fri Nov 24 2006,10:30p,New Jersey Nets,93,Phoenix Suns,99,Box Score,,18422,
Fri Nov 24 2006,10:30p,Sacramento Kings,109,Seattle SuperSonics,100,Box Score,,16757,
Sat Nov 25 2006,7:00p,Miami Heat,102,Charlotte Bobcats,93,Box Score,,19403,
Sat Nov 25 2006,7:00p,Atlanta Hawks,79,Orlando Magic,98,Box Score,,17451,
Sat Nov 25 2006,7:00p,Detroit Pistons,115,Washington Wizards,111,Box Score,,20173,
Sat Nov 25 2006,7:30p,Philadelphia 76ers,95,Cleveland Cavaliers,108,Box Score,,20562,
Sat Nov 25 2006,7:30p,Chicago Bulls,106,New York Knicks,95,Box Score,,19763,
Sat Nov 25 2006,8:00p,Los Angeles Clippers,96,Minnesota Timberwolves,104,Box Score,,15379,
Sat Nov 25 2006,8:30p,New Orleans/Oklahoma City Hornets,73,Dallas Mavericks,85,Box Score,,20315,
Sat Nov 25 2006,8:30p,Memphis Grizzlies,76,Houston Rockets,85,Box Score,,16707,
Sat Nov 25 2006,9:00p,Boston Celtics,111,Milwaukee Bucks,98,Box Score,,16592,
Sat Nov 25 2006,10:00p,Portland Trail Blazers,85,Sacramento Kings,105,Box Score,,17317,
Sat Nov 25 2006,10:30p,Utah Jazz,78,Golden State Warriors,91,Box Score,,17711,
Sun Nov 26 2006,1:00p,Indiana Pacers,83,Toronto Raptors,92,Box Score,,18075,
Sun Nov 26 2006,8:00p,Los Angeles Clippers,88,Denver Nuggets,103,Box Score,,14236,
Sun Nov 26 2006,9:00p,Phoenix Suns,119,Portland Trail Blazers,101,Box Score,,17610,
Sun Nov 26 2006,9:00p,San Antonio Spurs,98,Seattle SuperSonics,78,Box Score,,15483,
Sun Nov 26 2006,9:30p,New Jersey Nets,93,Los Angeles Lakers,99,Box Score,,18997,
Mon Nov 27 2006,7:30p,Philadelphia 76ers,91,Miami Heat,103,Box Score,,19600,
Mon Nov 27 2006,8:30p,Minnesota Timberwolves,87,Dallas Mavericks,93,Box Score,,19939,
Mon Nov 27 2006,9:00p,Orlando Magic,88,Utah Jazz,75,Box Score,,16889,
Mon Nov 27 2006,10:30p,San Antonio Spurs,102,Golden State Warriors,111,Box Score,,17078,
Tue Nov 28 2006,7:00p,Atlanta Hawks,95,Washington Wizards,96,Box Score,,14403,
Tue Nov 28 2006,7:30p,Charlotte Bobcats,96,New Jersey Nets,92,Box Score,,14531,
Tue Nov 28 2006,8:00p,Toronto Raptors,94,New Orleans/Oklahoma City Hornets,77,Box Score,,15647,
Tue Nov 28 2006,8:30p,New York Knicks,85,Chicago Bulls,102,Box Score,,22272,
Tue Nov 28 2006,8:30p,Minnesota Timberwolves,75,Houston Rockets,82,Box Score,,12709,
Tue Nov 28 2006,9:00p,Memphis Grizzlies,108,Denver Nuggets,96,Box Score,,12435,
Tue Nov 28 2006,10:00p,Indiana Pacers,105,Portland Trail Blazers,97,Box Score,,12714,
Tue Nov 28 2006,10:00p,Los Angeles Clippers,80,Sacramento Kings,93,Box Score,,17317,
Tue Nov 28 2006,10:30p,Milwaukee Bucks,109,Los Angeles Lakers,105,Box Score,,18997,
Wed Nov 29 2006,7:00p,Charlotte Bobcats,90,Atlanta Hawks,99,Box Score,,13296,
Wed Nov 29 2006,7:00p,New York Knicks,101,Cleveland Cavaliers,98,Box Score,,20192,
Wed Nov 29 2006,7:30p,New Jersey Nets,106,Boston Celtics,103,Box Score,,16042,
Wed Nov 29 2006,8:30p,Toronto Raptors,98,Dallas Mavericks,117,Box Score,,19975,
Wed Nov 29 2006,9:00p,Houston Rockets,91,Phoenix Suns,102,Box Score,,18422,
Wed Nov 29 2006,9:00p,San Antonio Spurs,75,Utah Jazz,83,Box Score,,19089,
Wed Nov 29 2006,10:00p,Orlando Magic,94,Seattle SuperSonics,84,Box Score,,14232,
Wed Nov 29 2006,10:30p,Indiana Pacers,108,Golden State Warriors,106,Box Score,,17284,
Wed Nov 29 2006,10:30p,Memphis Grizzlies,90,Los Angeles Clippers,105,Box Score,,15829,
Thu Nov 30 2006,8:00p,Detroit Pistons,87,Miami Heat,85,Box Score,,19600,
Thu Nov 30 2006,10:30p,Utah Jazz,102,Los Angeles Lakers,132,Box Score,,18997,
