Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
Wed Nov 4 2009,9:30p,Dallas Mavericks,107,New Orleans Hornets,114,Box Score,OT,13566,
Wed Nov 4 2009,10:00p,Atlanta Hawks,113,Sacramento Kings,105,Box Score,,11751,
Wed Nov 4 2009,10:30p,Memphis Grizzlies,105,Golden State Warriors,113,Box Score,,17457,
Thu Nov 5 2009,8:00p,Chicago Bulls,86,Cleveland Cavaliers,85,Box Score,,20562,
Thu Nov 5 2009,10:30p,San Antonio Spurs,99,Utah Jazz,113,Box Score,,19797,
Fri Nov 6 2009,7:00p,Atlanta Hawks,83,Charlotte Bobcats,103,Box Score,,15874,
Fri Nov 6 2009,7:00p,Washington Wizards,86,Indiana Pacers,102,Box Score,,14556,
Fri Nov 6 2009,7:00p,Detroit Pistons,103,Orlando Magic,110,Box Score,,17461,
Fri Nov 6 2009,7:00p,New Jersey Nets,94,Philadelphia 76ers,97,Box Score,,10054,
Fri Nov 6 2009,7:30p,Phoenix Suns,110,Boston Celtics,103,Box Score,,18624,
Fri Nov 6 2009,7:30p,Denver Nuggets,88,Miami Heat,96,Box Score,,19600,
Fri Nov 6 2009,8:00p,Milwaukee Bucks,87,Minnesota Timberwolves,72,Box Score,,13758,
Fri Nov 6 2009,8:00p,Toronto Raptors,107,New Orleans Hornets,90,Box Score,,15010,
Fri Nov 6 2009,8:00p,Cleveland Cavaliers,100,New York Knicks,91,Box Score,,19763,
Fri Nov 6 2009,8:30p,Oklahoma City Thunder,94,Houston Rockets,105,Box Score,,14911,
Fri Nov 6 2009,10:30p,Los Angeles Clippers,118,Golden State Warriors,90,Box Score,,18788,
Fri Nov 6 2009,10:30p,Memphis Grizzlies,98,Los Angeles Lakers,114,Box Score,,18997,
Fri Nov 6 2009,10:30p,San Antonio Spurs,84,Portland Trail Blazers,96,Box Score,,20498,
Sat Nov 7 2009,7:00p,Denver Nuggets,100,Atlanta Hawks,125,Box Score,,17801,
Sat Nov 7 2009,7:30p,Boston Celtics,86,New Jersey Nets,76,Box Score,,16119,
Sat Nov 7 2009,8:00p,Charlotte Bobcats,90,Chicago Bulls,93,Box Score,,21108,
Sat Nov 7 2009,8:30p,Toronto Raptors,101,Dallas Mavericks,129,Box Score,,19977,
Sat Nov 7 2009,8:30p,New York Knicks,87,Milwaukee Bucks,102,Box Score,,15486,
Sat Nov 7 2009,9:00p,Sacramento Kings,104,Utah Jazz,99,Box Score,,18825,
Sat Nov 7 2009,10:30p,Memphis Grizzlies,110,Los Angeles Clippers,113,Box Score,,15399,
Sun Nov 8 2009,1:00p,Philadelphia 76ers,81,Detroit Pistons,88,Box Score,,17187,
Sun Nov 8 2009,1:00p,Phoenix Suns,102,Washington Wizards,90,Box Score,,14143,
Sun Nov 8 2009,7:00p,Orlando Magic,74,Oklahoma City Thunder,102,Box Score,,18203,
Sun Nov 8 2009,9:00p,Minnesota Timberwolves,93,Portland Trail Blazers,116,Box Score,,20306,
Sun Nov 8 2009,9:00p,Golden State Warriors,107,Sacramento Kings,120,Box Score,,10760,
Sun Nov 8 2009,9:30p,New Orleans Hornets,88,Los Angeles Lakers,104,Box Score,,18997,
Mon Nov 9 2009,7:00p,Phoenix Suns,119,Philadelphia 76ers,115,Box Score,,10205,
Mon Nov 9 2009,7:30p,Utah Jazz,95,New York Knicks,93,Box Score,,19355,
Mon Nov 9 2009,8:30p,Toronto Raptors,124,San Antonio Spurs,131,Box Score,,17714,
Mon Nov 9 2009,10:30p,Minnesota Timberwolves,105,Golden State Warriors,146,Box Score,,15468,
Mon Nov 9 2009,10:30p,New Orleans Hornets,112,Los Angeles Clippers,84,Box Score,,14760,
Tue Nov 10 2009,7:00p,Orlando Magic,93,Charlotte Bobcats,81,Box Score,,13415,
Tue Nov 10 2009,7:30p,Washington Wizards,76,Miami Heat,90,Box Score,,15054,
Tue Nov 10 2009,8:00p,Denver Nuggets,90,Chicago Bulls,89,Box Score,,21409,
Tue Nov 10 2009,8:00p,Portland Trail Blazers,93,Memphis Grizzlies,79,Box Score,,10589,
Tue Nov 10 2009,8:30p,Houston Rockets,103,Dallas Mavericks,121,Box Score,,19720,
Tue Nov 10 2009,10:00p,Oklahoma City Thunder,98,Sacramento Kings,101,Box Score,,10523,
Wed Nov 11 2009,7:00p,Golden State Warriors,94,Indiana Pacers,108,Box Score,,10682,
Wed Nov 11 2009,7:00p,Chicago Bulls,89,Toronto Raptors,99,Box Score,,16310,
Wed Nov 11 2009,7:30p,Utah Jazz,86,Boston Celtics,105,Box Score,,18624,
Wed Nov 11 2009,7:30p,Charlotte Bobcats,75,Detroit Pistons,98,Box Score,,15417,
Wed Nov 11 2009,7:30p,Philadelphia 76ers,82,New Jersey Nets,79,Box Score,,10714,
Wed Nov 11 2009,7:30p,Atlanta Hawks,114,New York Knicks,101,Box Score,,19699,
Wed Nov 11 2009,8:00p,Denver Nuggets,102,Milwaukee Bucks,108,Box Score,,12987,
Wed Nov 11 2009,8:00p,Portland Trail Blazers,107,Minnesota Timberwolves,84,Box Score,,13555,
Wed Nov 11 2009,8:00p,Cleveland Cavaliers,102,Orlando Magic,93,Box Score,,17461,
Wed Nov 11 2009,8:30p,Memphis Grizzlies,79,Houston Rockets,104,Box Score,,17220,
Wed Nov 11 2009,8:30p,Dallas Mavericks,83,San Antonio Spurs,92,Box Score,,18581,
Wed Nov 11 2009,10:30p,Oklahoma City Thunder,83,Los Angeles Clippers,79,Box Score,,14248,
Wed Nov 11 2009,10:30p,New Orleans Hornets,104,Phoenix Suns,124,Box Score,,16517,
Thu Nov 12 2009,8:00p,Cleveland Cavaliers,111,Miami Heat,104,Box Score,,19600,
Thu Nov 12 2009,10:30p,Phoenix Suns,102,Los Angeles Lakers,121,Box Score,,18997,
Fri Nov 13 2009,7:00p,New Jersey Nets,72,Orlando Magic,88,Box Score,,17461,
Fri Nov 13 2009,7:00p,Utah Jazz,112,Philadelphia 76ers,90,Box Score,,10738,
Fri Nov 13 2009,7:30p,Golden State Warriors,121,New York Knicks,107,Box Score,,19763,
Fri Nov 13 2009,8:00p,Atlanta Hawks,97,Boston Celtics,86,Box Score,,18624,
Fri Nov 13 2009,8:00p,Dallas Mavericks,89,Minnesota Timberwolves,77,Box Score,,12372,
Fri Nov 13 2009,8:00p,Portland Trail Blazers,86,New Orleans Hornets,78,Box Score,,14742,
Fri Nov 13 2009,10:00p,Houston Rockets,100,Sacramento Kings,109,Box Score,,11762,
Fri Nov 13 2009,10:30p,Los Angeles Lakers,79,Denver Nuggets,105,Box Score,,19141,
Fri Nov 13 2009,10:30p,Toronto Raptors,104,Los Angeles Clippers,89,Box Score,,15615,
Sat Nov 14 2009,7:00p,New Orleans Hornets,98,Atlanta Hawks,121,Box Score,,18572,
Sat Nov 14 2009,7:00p,Portland Trail Blazers,80,Charlotte Bobcats,74,Box Score,,15872,
Sat Nov 14 2009,7:00p,Boston Celtics,104,Indiana Pacers,113,Box Score,,18165,
Sat Nov 14 2009,7:00p,Detroit Pistons,106,Washington Wizards,103,Box Score,,20173,
Sat Nov 14 2009,7:30p,Utah Jazz,103,Cleveland Cavaliers,107,Box Score,,20562,
Sat Nov 14 2009,7:30p,New Jersey Nets,80,Miami Heat,81,Box Score,,17124,
Sat Nov 14 2009,8:00p,Philadelphia 76ers,88,Chicago Bulls,94,Box Score,,21837,
Sat Nov 14 2009,8:00p,Minnesota Timberwolves,87,Memphis Grizzlies,97,Box Score,,10019,
Sat Nov 14 2009,8:30p,Golden State Warriors,125,Milwaukee Bucks,129,Box Score,,14978,
Sat Nov 14 2009,8:30p,Oklahoma City Thunder,101,San Antonio Spurs,98,Box Score,,17947,
Sun Nov 15 2009,6:00p,Dallas Mavericks,95,Detroit Pistons,90,Box Score,,18215,
Sun Nov 15 2009,7:00p,Los Angeles Clippers,101,Oklahoma City Thunder,93,Box Score,,17715,
Sun Nov 15 2009,8:00p,Toronto Raptors,100,Phoenix Suns,101,Box Score,,16605,
Sun Nov 15 2009,9:30p,Houston Rockets,101,Los Angeles Lakers,91,Box Score,,18997,
Mon Nov 16 2009,7:00p,Portland Trail Blazers,95,Atlanta Hawks,99,Box Score,OT,12977,
Mon Nov 16 2009,7:00p,Charlotte Bobcats,91,Orlando Magic,97,Box Score,,17461,
Mon Nov 16 2009,8:00p,Dallas Mavericks,115,Milwaukee Bucks,113,Box Score,OT,13683,
Tue Nov 17 2009,7:00p,Golden State Warriors,108,Cleveland Cavaliers,114,Box Score,,20562,
Tue Nov 17 2009,7:30p,Oklahoma City Thunder,100,Miami Heat,87,Box Score,,14443,
Tue Nov 17 2009,7:30p,Indiana Pacers,91,New Jersey Nets,83,Box Score,,11332,
Tue Nov 17 2009,8:00p,Los Angeles Clippers,102,New Orleans Hornets,110,Box Score,,13116,
Tue Nov 17 2009,8:30p,Phoenix Suns,111,Houston Rockets,105,Box Score,,16396,
Tue Nov 17 2009,9:00p,Toronto Raptors,112,Denver Nuggets,130,Box Score,,16446,
Tue Nov 17 2009,10:00p,Chicago Bulls,101,Sacramento Kings,87,Box Score,,12634,
Tue Nov 17 2009,10:30p,Detroit Pistons,93,Los Angeles Lakers,106,Box Score,,18997,
Wed Nov 18 2009,7:00p,Miami Heat,90,Atlanta Hawks,105,Box Score,,18729,
Wed Nov 18 2009,7:00p,New York Knicks,110,Indiana Pacers,103,Box Score,,12258,
Wed Nov 18 2009,7:00p,Oklahoma City Thunder,94,Orlando Magic,108,Box Score,,17461,
Wed Nov 18 2009,7:00p,Charlotte Bobcats,84,Philadelphia 76ers,86,Box Score,,11585,
Wed Nov 18 2009,7:00p,Cleveland Cavaliers,91,Washington Wizards,108,Box Score,,20173,
Wed Nov 18 2009,7:30p,Golden State Warriors,95,Boston Celtics,109,Box Score,,18624,
Wed Nov 18 2009,8:00p,Los Angeles Clippers,91,Memphis Grizzlies,106,Box Score,,10012,
Wed Nov 18 2009,8:00p,New Jersey Nets,85,Milwaukee Bucks,99,Box Score,,13479,
Wed Nov 18 2009,8:00p,Houston Rockets,97,Minnesota Timberwolves,84,Box Score,,11137,
Wed Nov 18 2009,9:00p,Toronto Raptors,91,Utah Jazz,104,Box Score,,17879,
Wed Nov 18 2009,9:30p,San Antonio Spurs,94,Dallas Mavericks,99,Box Score,OT,20110,
Wed Nov 18 2009,10:00p,Detroit Pistons,81,Portland Trail Blazers,87,Box Score,,20391,
Thu Nov 19 2009,8:00p,Phoenix Suns,103,New Orleans Hornets,110,Box Score,,14520,
Thu Nov 19 2009,8:30p,Utah Jazz,90,San Antonio Spurs,83,Box Score,,17519,
Thu Nov 19 2009,10:30p,Chicago Bulls,93,Los Angeles Lakers,108,Box Score,,18997,
Fri Nov 20 2009,7:00p,Cleveland Cavaliers,105,Indiana Pacers,95,Box Score,,18165,
Fri Nov 20 2009,7:00p,Memphis Grizzlies,102,Philadelphia 76ers,97,Box Score,,14269,
Fri Nov 20 2009,7:00p,Miami Heat,113,Toronto Raptors,120,Box Score,,19800,
Fri Nov 20 2009,7:30p,Houston Rockets,103,Atlanta Hawks,105,Box Score,,16674,
Fri Nov 20 2009,8:00p,Orlando Magic,83,Boston Celtics,78,Box Score,,18624,
Fri Nov 20 2009,8:00p,Washington Wizards,108,Oklahoma City Thunder,127,Box Score,,18203,
Fri Nov 20 2009,8:30p,Sacramento Kings,102,Dallas Mavericks,104,Box Score,,19871,
Fri Nov 20 2009,8:30p,Charlotte Bobcats,88,Milwaukee Bucks,95,Box Score,,15578,
Fri Nov 20 2009,10:30p,Portland Trail Blazers,94,Golden State Warriors,108,Box Score,,18630,
Fri Nov 20 2009,10:30p,Denver Nuggets,99,Los Angeles Clippers,106,Box Score,,18155,
Sat Nov 21 2009,1:00p,New York Knicks,98,New Jersey Nets,91,Box Score,,14050,
Sat Nov 21 2009,7:30p,Philadelphia 76ers,91,Cleveland Cavaliers,97,Box Score,,20562,
Sat Nov 21 2009,8:00p,Milwaukee Bucks,103,Memphis Grizzlies,98,Box Score,,11209,
Sat Nov 21 2009,8:00p,Atlanta Hawks,88,New Orleans Hornets,96,Box Score,,15933,
Sat Nov 21 2009,8:30p,Sacramento Kings,106,Houston Rockets,113,Box Score,,16202,
Sat Nov 21 2009,8:30p,Washington Wizards,84,San Antonio Spurs,106,Box Score,,16888,
Sat Nov 21 2009,9:00p,Chicago Bulls,93,Denver Nuggets,112,Box Score,,19359,
Sat Nov 21 2009,9:00p,Detroit Pistons,97,Utah Jazz,100,Box Score,OT,18355,
Sat Nov 21 2009,10:00p,Minnesota Timberwolves,78,Portland Trail Blazers,106,Box Score,,20453,
Sun Nov 22 2009,12:30p,Orlando Magic,104,Toronto Raptors,96,Box Score,,17233,
Sun Nov 22 2009,1:00p,Boston Celtics,107,New York Knicks,105,Box Score,OT,19763,
Sun Nov 22 2009,5:00p,Indiana Pacers,88,Charlotte Bobcats,104,Box Score,,14730,
Sun Nov 22 2009,6:00p,New Orleans Hornets,101,Miami Heat,102,Box Score,,16500,
Sun Nov 22 2009,8:00p,Detroit Pistons,91,Phoenix Suns,117,Box Score,,18422,
Sun Nov 22 2009,9:30p,Oklahoma City Thunder,85,Los Angeles Lakers,101,Box Score,,18997,
Mon Nov 23 2009,8:00p,Sacramento Kings,105,Memphis Grizzlies,116,Box Score,,10109,
Mon Nov 23 2009,8:30p,Milwaukee Bucks,98,San Antonio Spurs,112,Box Score,,17677,
Mon Nov 23 2009,10:00p,Chicago Bulls,98,Portland Trail Blazers,122,Box Score,,20383,
Mon Nov 23 2009,10:30p,Minnesota Timberwolves,87,Los Angeles Clippers,91,Box Score,,13815,
Tue Nov 24 2009,7:00p,Indiana Pacers,112,Toronto Raptors,123,Box Score,,17136,
Tue Nov 24 2009,7:00p,Philadelphia 76ers,107,Washington Wizards,108,Box Score,,14485,
Tue Nov 24 2009,8:30p,Golden State Warriors,111,Dallas Mavericks,103,Box Score,,20008,
Tue Nov 24 2009,9:00p,New Jersey Nets,87,Denver Nuggets,101,Box Score,,16307,
Tue Nov 24 2009,9:00p,Oklahoma City Thunder,104,Utah Jazz,94,Box Score,,17937,
Tue Nov 24 2009,10:30p,New York Knicks,90,Los Angeles Lakers,100,Box Score,,18997,
Wed Nov 25 2009,7:00p,Toronto Raptors,81,Charlotte Bobcats,116,Box Score,,13689,
Wed Nov 25 2009,7:00p,Los Angeles Clippers,73,Indiana Pacers,86,Box Score,,12356,
Wed Nov 25 2009,7:30p,Philadelphia 76ers,110,Boston Celtics,113,Box Score,,18624,
Wed Nov 25 2009,7:30p,Miami Heat,99,Orlando Magic,98,Box Score,,17461,
Wed Nov 25 2009,8:00p,Cleveland Cavaliers,98,Detroit Pistons,88,Box Score,,22076,
Wed Nov 25 2009,8:00p,Denver Nuggets,124,Minnesota Timberwolves,111,Box Score,,13101,
Wed Nov 25 2009,8:00p,Milwaukee Bucks,99,New Orleans Hornets,102,Box Score,OT,14315,
Wed Nov 25 2009,8:30p,Dallas Mavericks,130,Houston Rockets,99,Box Score,,18157,
Wed Nov 25 2009,8:30p,Golden State Warriors,104,San Antonio Spurs,118,Box Score,,17606,
Wed Nov 25 2009,9:00p,Memphis Grizzlies,111,Phoenix Suns,126,Box Score,,18284,
Wed Nov 25 2009,10:00p,New Jersey Nets,83,Portland Trail Blazers,93,Box Score,,20322,
Wed Nov 25 2009,10:00p,New York Knicks,97,Sacramento Kings,111,Box Score,,11375,
Thu Nov 26 2009,8:00p,Orlando Magic,93,Atlanta Hawks,76,Box Score,,19193,
Thu Nov 26 2009,10:30p,Chicago Bulls,86,Utah Jazz,105,Box Score,,18045,
Fri Nov 27 2009,7:00p,Cleveland Cavaliers,87,Charlotte Bobcats,94,Box Score,,19168,
Fri Nov 27 2009,7:00p,Washington Wizards,94,Miami Heat,84,Box Score,,17684,
Fri Nov 27 2009,7:30p,Toronto Raptors,103,Boston Celtics,116,Box Score,,18624,
Fri Nov 27 2009,7:30p,Atlanta Hawks,100,Philadelphia 76ers,86,Box Score,,12984,
Fri Nov 27 2009,8:00p,Los Angeles Clippers,104,Detroit Pistons,96,Box Score,,18954,
Fri Nov 27 2009,8:00p,Dallas Mavericks,113,Indiana Pacers,92,Box Score,,16613,
Fri Nov 27 2009,8:30p,San Antonio Spurs,92,Houston Rockets,84,Box Score,,18164,
Fri Nov 27 2009,9:00p,New York Knicks,125,Denver Nuggets,128,Box Score,,19155,
Fri Nov 27 2009,9:30p,Phoenix Suns,120,Minnesota Timberwolves,95,Box Score,,18225,
Fri Nov 27 2009,9:30p,Milwaukee Bucks,90,Oklahoma City Thunder,108,Box Score,,18203,
Fri Nov 27 2009,10:00p,Memphis Grizzlies,106,Portland Trail Blazers,96,Box Score,,20540,
Fri Nov 27 2009,10:00p,New Jersey Nets,96,Sacramento Kings,109,Box Score,,12725,
Sat Nov 28 2009,7:00p,Charlotte Bobcats,92,Washington Wizards,76,Box Score,,17311,
Sat Nov 28 2009,7:30p,Dallas Mavericks,95,Cleveland Cavaliers,111,Box Score,,20562,
Sat Nov 28 2009,9:00p,Orlando Magic,100,Milwaukee Bucks,98,Box Score,,16128,
Sat Nov 28 2009,9:00p,Portland Trail Blazers,92,Utah Jazz,108,Box Score,,18051,
Sat Nov 28 2009,10:30p,Los Angeles Lakers,130,Golden State Warriors,97,Box Score,,20001,
Sun Nov 29 2009,1:00p,Atlanta Hawks,88,Detroit Pistons,94,Box Score,,15273,
Sun Nov 29 2009,1:00p,Phoenix Suns,113,Toronto Raptors,94,Box Score,,17721,
Sun Nov 29 2009,3:30p,Memphis Grizzlies,88,Los Angeles Clippers,98,Box Score,,14854,
Sun Nov 29 2009,6:00p,Boston Celtics,92,Miami Heat,85,Box Score,,18104,
Sun Nov 29 2009,6:00p,Orlando Magic,114,New York Knicks,102,Box Score,,18861,
Sun Nov 29 2009,7:00p,Houston Rockets,100,Oklahoma City Thunder,91,Box Score,,18203,
Sun Nov 29 2009,7:00p,Philadelphia 76ers,89,San Antonio Spurs,97,Box Score,,17161,
Sun Nov 29 2009,8:00p,Minnesota Timberwolves,106,Denver Nuggets,100,Box Score,,15147,
Sun Nov 29 2009,9:00p,New Orleans Hornets,96,Sacramento Kings,112,Box Score,,11548,
Sun Nov 29 2009,9:30p,New Jersey Nets,87,Los Angeles Lakers,106,Box Score,,18997,
Mon Nov 30 2009,8:00p,Chicago Bulls,97,Milwaukee Bucks,99,Box Score,,13684,
Mon Nov 30 2009,8:30p,Philadelphia 76ers,102,Dallas Mavericks,104,Box Score,,19783,
Mon Nov 30 2009,9:00p,Memphis Grizzlies,93,Utah Jazz,120,Box Score,,18469,
Mon Nov 30 2009,10:30p,Indiana Pacers,107,Golden State Warriors,126,Box Score,,16574,
