Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
Sat Feb 8 2014,9:00p,Golden State Warriors,109,Phoenix Suns,122,Box Score,,17846,
Sat Feb 8 2014,9:00p,Miami Heat,89,Utah Jazz,94,Box Score,,19911,
Sun Feb 9 2014,1:00p,New York Knicks,100,Oklahoma City Thunder,112,Box Score,,18203,
Sun Feb 9 2014,3:30p,Chicago Bulls,92,Los Angeles Lakers,86,Box Score,,18997,
Sun Feb 9 2014,6:00p,Dallas Mavericks,102,Boston Celtics,91,Box Score,,17650,
Sun Feb 9 2014,6:00p,New Orleans Pelicans,81,Brooklyn Nets,93,Box Score,,17732,
Sun Feb 9 2014,6:00p,Memphis Grizzlies,83,Cleveland Cavaliers,91,Box Score,OT,16484,
Sun Feb 9 2014,6:00p,Indiana Pacers,92,Orlando Magic,93,Box Score,,16366,
Sun Feb 9 2014,6:00p,Sacramento Kings,84,Washington Wizards,93,Box Score,,18173,
Sun Feb 9 2014,9:30p,Philadelphia 76ers,78,Los Angeles Clippers,123,Box Score,,19157,
Mon Feb 10 2014,7:00p,Denver Nuggets,80,Indiana Pacers,119,Box Score,,16124,
Mon Feb 10 2014,7:00p,New Orleans Pelicans,101,Toronto Raptors,108,Box Score,,17596,
Mon Feb 10 2014,7:30p,San Antonio Spurs,100,Detroit Pistons,109,Box Score,,13628,
Mon Feb 10 2014,8:00p,Boston Celtics,102,Milwaukee Bucks,86,Box Score,,11016,
Mon Feb 10 2014,8:00p,Houston Rockets,107,Minnesota Timberwolves,89,Box Score,,12002,
Mon Feb 10 2014,10:30p,Philadelphia 76ers,80,Golden State Warriors,123,Box Score,,19596,
Tue Feb 11 2014,7:00p,Dallas Mavericks,89,Charlotte Bobcats,114,Box Score,,11467,
Tue Feb 11 2014,7:00p,Sacramento Kings,99,Cleveland Cavaliers,109,Box Score,,14245,
Tue Feb 11 2014,8:00p,Atlanta Hawks,85,Chicago Bulls,100,Box Score,,21325,
Tue Feb 11 2014,8:00p,Washington Wizards,89,Memphis Grizzlies,92,Box Score,,15613,
Tue Feb 11 2014,9:00p,Miami Heat,103,Phoenix Suns,97,Box Score,,17927,
Tue Feb 11 2014,10:00p,Oklahoma City Thunder,98,Portland Trail Blazers,95,Box Score,,20018,
Tue Feb 11 2014,10:30p,Utah Jazz,96,Los Angeles Lakers,79,Box Score,,18209,
Wed Feb 12 2014,7:00p,Dallas Mavericks,81,Indiana Pacers,73,Box Score,,17663,
Wed Feb 12 2014,7:00p,Memphis Grizzlies,86,Orlando Magic,81,Box Score,,15310,
Wed Feb 12 2014,7:00p,Atlanta Hawks,83,Toronto Raptors,104,Box Score,,17121,
Wed Feb 12 2014,7:30p,San Antonio Spurs,104,Boston Celtics,92,Box Score,,17922,
Wed Feb 12 2014,7:30p,Charlotte Bobcats,89,Brooklyn Nets,105,Box Score,,16862,
Wed Feb 12 2014,7:30p,Cleveland Cavaliers,93,Detroit Pistons,89,Box Score,,13184,
Wed Feb 12 2014,7:30p,Sacramento Kings,106,New York Knicks,101,Box Score,OT,19812,
Wed Feb 12 2014,8:00p,Washington Wizards,112,Houston Rockets,113,Box Score,,18314,
Wed Feb 12 2014,8:00p,New Orleans Pelicans,102,Milwaukee Bucks,98,Box Score,,11012,
Wed Feb 12 2014,8:00p,Denver Nuggets,90,Minnesota Timberwolves,117,Box Score,,12139,
Wed Feb 12 2014,9:00p,Philadelphia 76ers,100,Utah Jazz,105,Box Score,,19368,
Wed Feb 12 2014,10:30p,Miami Heat,111,Golden State Warriors,110,Box Score,,19596,
Wed Feb 12 2014,10:30p,Portland Trail Blazers,117,Los Angeles Clippers,122,Box Score,,19175,
Thu Feb 13 2014,8:00p,Brooklyn Nets,76,Chicago Bulls,92,Box Score,,21500,
Thu Feb 13 2014,10:30p,Oklahoma City Thunder,107,Los Angeles Lakers,103,Box Score,,18997,
Tue Feb 18 2014,7:00p,Atlanta Hawks,98,Indiana Pacers,108,Box Score,,18165,
Tue Feb 18 2014,7:00p,Cleveland Cavaliers,114,Philadelphia 76ers,85,Box Score,,12904,
Tue Feb 18 2014,7:00p,Toronto Raptors,103,Washington Wizards,93,Box Score,,15624,
Tue Feb 18 2014,7:30p,Charlotte Bobcats,108,Detroit Pistons,96,Box Score,,11285,
Tue Feb 18 2014,8:00p,New York Knicks,93,Memphis Grizzlies,98,Box Score,,17317,
Tue Feb 18 2014,8:00p,Orlando Magic,100,Milwaukee Bucks,104,Box Score,,11106,
Tue Feb 18 2014,8:30p,Miami Heat,117,Dallas Mavericks,106,Box Score,,20461,
Tue Feb 18 2014,9:00p,Phoenix Suns,112,Denver Nuggets,107,Box Score,OT,16461,
Tue Feb 18 2014,10:30p,San Antonio Spurs,113,Los Angeles Clippers,103,Box Score,,19257,
Wed Feb 19 2014,7:00p,Detroit Pistons,98,Charlotte Bobcats,116,Box Score,,14400,
Wed Feb 19 2014,7:00p,Orlando Magic,93,Cleveland Cavaliers,101,Box Score,,16539,
Wed Feb 19 2014,7:00p,Chicago Bulls,94,Toronto Raptors,92,Box Score,,17704,
Wed Feb 19 2014,7:30p,Washington Wizards,114,Atlanta Hawks,97,Box Score,,13529,
Wed Feb 19 2014,8:00p,Indiana Pacers,91,Minnesota Timberwolves,104,Box Score,,15109,
Wed Feb 19 2014,8:00p,New York Knicks,98,New Orleans Pelicans,91,Box Score,,16495,
Wed Feb 19 2014,9:00p,Boston Celtics,94,Phoenix Suns,100,Box Score,,16135,
Wed Feb 19 2014,9:00p,Brooklyn Nets,105,Utah Jazz,99,Box Score,,17386,
Wed Feb 19 2014,10:00p,San Antonio Spurs,111,Portland Trail Blazers,109,Box Score,,20057,
Wed Feb 19 2014,10:00p,Golden State Warriors,101,Sacramento Kings,92,Box Score,,17317,
Wed Feb 19 2014,10:30p,Houston Rockets,134,Los Angeles Lakers,108,Box Score,,18997,
Thu Feb 20 2014,8:00p,Denver Nuggets,101,Milwaukee Bucks,90,Box Score,,11186,
Thu Feb 20 2014,8:00p,Miami Heat,103,Oklahoma City Thunder,81,Box Score,,18203,
Thu Feb 20 2014,10:30p,Houston Rockets,99,Golden State Warriors,102,Box Score,OT,19596,
Fri Feb 21 2014,7:00p,New Orleans Pelicans,87,Charlotte Bobcats,90,Box Score,,15867,
Fri Feb 21 2014,7:00p,New York Knicks,121,Orlando Magic,129,Box Score,2OT,16498,
Fri Feb 21 2014,7:00p,Dallas Mavericks,124,Philadelphia 76ers,112,Box Score,,14928,
Fri Feb 21 2014,7:00p,Cleveland Cavaliers,91,Toronto Raptors,98,Box Score,,18854,
Fri Feb 21 2014,7:30p,Atlanta Hawks,107,Detroit Pistons,115,Box Score,,18053,
Fri Feb 21 2014,8:00p,Denver Nuggets,89,Chicago Bulls,117,Box Score,,21621,
Fri Feb 21 2014,8:00p,Los Angeles Clippers,96,Memphis Grizzlies,102,Box Score,,17963,
Fri Feb 21 2014,9:00p,San Antonio Spurs,85,Phoenix Suns,106,Box Score,,18422,
Fri Feb 21 2014,10:00p,Utah Jazz,94,Portland Trail Blazers,102,Box Score,,19998,
Fri Feb 21 2014,10:30p,Boston Celtics,92,Los Angeles Lakers,101,Box Score,,18997,
Sat Feb 22 2014,7:00p,Memphis Grizzlies,89,Charlotte Bobcats,92,Box Score,,18317,
Sat Feb 22 2014,7:00p,New Orleans Pelicans,93,Washington Wizards,94,Box Score,,18385,
Sat Feb 22 2014,7:30p,New York Knicks,98,Atlanta Hawks,107,Box Score,,19045,
Sat Feb 22 2014,7:30p,Dallas Mavericks,113,Detroit Pistons,102,Box Score,,15213,
Sat Feb 22 2014,8:30p,Indiana Pacers,110,Milwaukee Bucks,100,Box Score,,17165,
Sat Feb 22 2014,9:00p,Minnesota Timberwolves,121,Utah Jazz,104,Box Score,,19323,
Sat Feb 22 2014,10:00p,Boston Celtics,98,Sacramento Kings,105,Box Score,,17317,
Sat Feb 22 2014,10:30p,Brooklyn Nets,86,Golden State Warriors,93,Box Score,,19596,
Sun Feb 23 2014,1:00p,Los Angeles Clippers,125,Oklahoma City Thunder,117,Box Score,,18203,
Sun Feb 23 2014,3:30p,Chicago Bulls,79,Miami Heat,93,Box Score,,19848,
Sun Feb 23 2014,6:00p,Washington Wizards,96,Cleveland Cavaliers,83,Box Score,,17238,
Sun Feb 23 2014,6:00p,Orlando Magic,90,Toronto Raptors,105,Box Score,,17435,
Sun Feb 23 2014,8:00p,Sacramento Kings,109,Denver Nuggets,95,Box Score,,16263,
Sun Feb 23 2014,9:00p,Brooklyn Nets,108,Los Angeles Lakers,102,Box Score,,18997,
Sun Feb 23 2014,9:00p,Houston Rockets,115,Phoenix Suns,112,Box Score,,15510,
Sun Feb 23 2014,9:00p,Minnesota Timberwolves,97,Portland Trail Blazers,108,Box Score,,19458,
Mon Feb 24 2014,7:00p,Milwaukee Bucks,130,Philadelphia 76ers,110,Box Score,,12216,
Mon Feb 24 2014,7:30p,Golden State Warriors,104,Detroit Pistons,96,Box Score,,14071,
Mon Feb 24 2014,7:30p,Dallas Mavericks,110,New York Knicks,108,Box Score,,19812,
Mon Feb 24 2014,8:00p,Los Angeles Clippers,123,New Orleans Pelicans,110,Box Score,,16185,
Mon Feb 24 2014,9:00p,Boston Celtics,98,Utah Jazz,110,Box Score,,17130,
Tue Feb 25 2014,7:00p,Toronto Raptors,99,Cleveland Cavaliers,93,Box Score,,13758,
Tue Feb 25 2014,7:00p,Los Angeles Lakers,98,Indiana Pacers,118,Box Score,,18165,
Tue Feb 25 2014,7:00p,Orlando Magic,106,Washington Wizards,115,Box Score,,13306,
Tue Feb 25 2014,7:30p,Chicago Bulls,107,Atlanta Hawks,103,Box Score,,12418,
Tue Feb 25 2014,9:00p,Portland Trail Blazers,100,Denver Nuggets,95,Box Score,,16058,
Tue Feb 25 2014,9:00p,Minnesota Timberwolves,110,Phoenix Suns,101,Box Score,,16273,
Tue Feb 25 2014,10:00p,Houston Rockets,129,Sacramento Kings,103,Box Score,,16057,
Wed Feb 26 2014,7:00p,Orlando Magic,101,Philadelphia 76ers,90,Box Score,,12817,
Wed Feb 26 2014,7:30p,Atlanta Hawks,104,Boston Celtics,115,Box Score,,16605,
Wed Feb 26 2014,8:00p,Golden State Warriors,83,Chicago Bulls,103,Box Score,,21701,
Wed Feb 26 2014,8:00p,New Orleans Pelicans,89,Dallas Mavericks,108,Box Score,,19729,
Wed Feb 26 2014,8:00p,Los Angeles Lakers,103,Memphis Grizzlies,108,Box Score,,16989,
Wed Feb 26 2014,8:00p,Cleveland Cavaliers,114,Oklahoma City Thunder,104,Box Score,,18203,
Wed Feb 26 2014,8:30p,Detroit Pistons,110,San Antonio Spurs,120,Box Score,,18581,
Wed Feb 26 2014,9:00p,Phoenix Suns,86,Utah Jazz,109,Box Score,,19639,
Wed Feb 26 2014,10:00p,Brooklyn Nets,80,Portland Trail Blazers,124,Box Score,,20015,
Wed Feb 26 2014,10:30p,Houston Rockets,93,Los Angeles Clippers,101,Box Score,,19258,
Thu Feb 27 2014,7:00p,Milwaukee Bucks,96,Indiana Pacers,101,Box Score,,17892,
Thu Feb 27 2014,7:00p,Washington Wizards,134,Toronto Raptors,129,Box Score,3OT,17758,
Thu Feb 27 2014,8:00p,New York Knicks,82,Miami Heat,108,Box Score,,19634,
Thu Feb 27 2014,10:30p,Brooklyn Nets,112,Denver Nuggets,89,Box Score,,14826,
Fri Feb 28 2014,7:30p,Utah Jazz,79,Cleveland Cavaliers,99,Box Score,,18601,
Fri Feb 28 2014,8:00p,Golden State Warriors,126,New York Knicks,103,Box Score,,19812,
Fri Feb 28 2014,8:00p,Memphis Grizzlies,107,Oklahoma City Thunder,113,Box Score,,18203,
Fri Feb 28 2014,8:30p,Chicago Bulls,100,Dallas Mavericks,91,Box Score,,20398,
Fri Feb 28 2014,8:30p,Charlotte Bobcats,82,San Antonio Spurs,92,Box Score,,18581,
Fri Feb 28 2014,10:30p,Sacramento Kings,122,Los Angeles Lakers,126,Box Score,,18997,
Fri Feb 28 2014,10:30p,New Orleans Pelicans,104,Phoenix Suns,116,Box Score,,16578,
