,ORPM_adv_h,weighted_DRPM_h,weighted_ORPM_h,Net_ORPM_adv_a,Winpercent_h,Net_ORPM_adv_h,DRPM_adv_h,weighted_DRPM_a,weighted_ORPM_a,+/-_h,TS%_a_y,EFG%_a,DRtg_h,Winpercent_a,+/-_a,TRB_a,ORB_a,btb_a,DRB%_h,AST_a,AST%_a_x,PF_a,FT_a,OREB%_h,TS%_a_x,3P%_a,TRB%_a,eFG%_a,DEFRTG_h,FTr_a,FTA_h,Def_Adv_h,PF_h,PTS_a,Previous_Win,FG%_h,FT_h,3PAr_h,eFG%_h,PACE_a
125,0.19577866328498084,0.2688240643628531,0.1762565506481803,0.7597224621439248,0.125,0.09400603814937764,0.13441203218142644,1.0,0.7846992240782187,0.5712610523387764,0.09024651114368634,0.08872742521019326,0.638450209923766,0.571428571,0.4822887665024808,0.5564493099454081,0.6856488063789551,0.0,0.20811807798528895,0.460920779836895,0.460920779836895,0.3785142825215418,0.5277920779810213,0.0,0.2962408764993978,0.3849017011538589,0.6342394730957777,0.2975570734421105,0.10432505994779694,0.2872985993068866,0.5370029769881527,0.5311454783704422,0.5497322628474193,0.5073368081144799,0.16666666666666666,0.5587654367766279,0.5205625408303998,0.3297529522839873,0.5465583670163724,0.09826476818448032
126,0.551386746559001,0.014057483184310882,0.5451812506241597,0.6960494652878927,0.571428571,0.5658390741154569,0.3017534339261763,0.4105506153319583,0.4424077575061577,0.5386728131180119,0.3148314592357307,0.2425533489377285,0.3687945877328469,0.28571428600000004,0.40301955735928985,0.6362595669406911,0.7206564702112342,0.0,0.7864237965728251,0.5413463485427273,0.5413463485427273,0.5566424910269738,0.7685830238517907,0.0,0.8821404576853467,0.5250483313145028,0.4495060934370166,0.5520075292781373,0.09780267651474052,0.4421076938345098,0.4975386560271181,0.33008238678404744,0.8771540645888166,0.6700955547079078,0.5,0.6463724348040363,0.536394140030405,0.7534687599114445,0.6410981036984014,0.376026732790028
127,0.4740205116042063,0.5113187475526175,0.2795484359974714,0.4048529356406104,0.222222222,0.6157487653007143,0.7556593737763088,0.0,0.3315074127890588,0.4554290915883936,0.3754425566450182,0.3453944062765783,0.5963589747241856,0.333333333,0.4443800905595879,0.2921851173727193,0.222784666301362,0.0,0.6016050227471529,0.41126801599330864,0.41126801599330864,0.14151794887925612,0.2563912975074677,0.24571859619248204,0.32675822083987005,0.4741127728566037,0.4439350589468256,0.31930965574319997,0.3846307158719178,0.3888310160834641,0.14413514405171302,0.458852651697205,0.6517384370533263,0.2818386629239077,0.16666666666666666,0.5756753119895889,0.13374042614777154,0.4284140536317179,0.5256791331487265,0.36102150923844345
128,0.6378724582090528,0.492630174485641,0.7205626905179634,0.4740078284142861,0.333333333,0.7465153420122992,0.6344037050256821,0.2238227644342769,0.4448177740998577,0.6063628254859673,0.8145189831989843,0.8094011416862543,0.4620999328804487,0.25,0.4368246942367726,0.5709723530127727,0.5822126527170003,0.0,0.5153288310805165,0.4084875117666968,0.4084875117666968,0.5164129913533206,0.4487375208023963,0.40850716617000143,0.2553350334362062,0.4561282454987331,0.5616657233924668,0.2521982449650686,0.2286547989924849,0.37270943914933696,0.6223544649126789,0.1642250524554958,0.6469394101038582,0.5271483379015159,0.16666666666666666,0.5857746566170523,0.5770014908690407,0.3061348405776776,0.5641859275262068,0.7795973414657066
129,0.5399131243435441,0.3972358559830573,0.21201714353062684,0.3517849511801839,0.333333333,0.4491844667344753,0.5587422070296749,0.2797514419237074,0.13219089484353858,0.5247646578800471,0.20468133369093072,0.19239334611510112,0.7637253251773575,0.5,0.560873022715354,0.6184704892065157,0.5642035918709128,0.0,0.7137624284825684,0.6426285711717163,0.6426285711717163,0.5872180669116795,0.4274695414063288,0.1939286766872974,0.5849700457126302,0.5386987544868211,0.5415345965870388,0.5393357756570161,0.1780817950082147,0.3715207380366656,0.2926187529084203,0.5328550351529895,0.5566312987538626,0.6269889563016376,0.6666666666666666,0.6444241884055095,0.2717572086083454,0.6750095724431051,0.6642679625084154,0.14936986998911084
130,0.582737727644016,0.4400136554279813,0.4703849613357751,0.4239416816919487,0.625,0.5733821262533492,0.5655568275230364,0.30890000038190857,0.30490950604774314,0.5575837316203867,0.5052830440995101,0.4718972618890336,0.36357870025007205,0.375,0.5003036217478752,0.6198050138553297,0.5420232242609282,0.0,0.6010380345846631,0.6000573552596963,0.6000573552596963,0.4661094441088134,0.6708592102154064,0.3272971701283861,0.7380934906700979,0.6524117138000172,0.494895588052773,0.6213177237576617,0.44818046266726735,0.5358379752937978,0.6592052758890155,0.4591685913412674,0.7896800716461289,0.7129906016838167,0.16666666666666666,0.5933482750609488,0.6980263035415173,0.8742489057997371,0.6004732294051917,0.4096322998827781
131,0.5574279685295497,0.85507840353716,0.5501251759441016,0.29977786393060124,0.7777777779999999,0.3727947109201338,0.5125989852570884,0.8298804330229834,0.4352692388850021,0.6310623471480036,0.18959249666586148,0.1626823286069535,0.07502875379902174,0.3,0.4351338944380427,0.8189389657829991,0.8121643598228137,1.0,0.7601963040260247,0.5920655404877376,0.5920655404877376,0.6782142225364154,0.5941747561506852,0.11785119656576598,0.6122940755825762,0.6281063862637811,0.6236088466119494,0.5619904419280793,0.16316047484301044,0.3629859058886035,0.08945053243805362,0.4046262016080212,0.07731057722730778,0.7424800311485144,0.6666666666666666,0.19396639618612796,0.17424122648096668,0.4520228409343574,0.20096746737701088,0.2483652147056808
132,0.7688335828014436,0.4550503530380222,0.9220893998406952,0.4593327094406545,0.571428571,0.6375309383272532,0.3836763787554242,0.6876975955271738,0.38442223423780775,0.5401339513721295,0.26263295995641306,0.2594327598757821,0.4211169431767465,0.625,0.6240101585811119,0.4459866384986413,0.4118456575313201,1.0,0.614402131648969,0.4068272355623812,0.4068272355623812,0.2516913954055062,0.6553397199718252,0.25172001812713724,0.4442896772125528,0.5859459408670062,0.4407200237376968,0.3916884156727183,0.2602783634692183,0.4467479924634135,0.6911633633051579,0.5381541562624358,0.5265331851657038,0.5438223947882648,0.3333333333333333,0.4168416796344272,0.717848544400979,0.3818419592683156,0.39906539398055146,0.21216242742290448
133,0.6940374144592267,0.41697344777505824,0.8304825864246113,0.5080278317107775,0.666666667,0.7180039052022754,0.50321141622155,0.4105506153319583,0.4424077575061577,0.8649469114582193,0.2862298263901369,0.27819411117347603,0.2920420548506497,0.25,0.23671192815423225,0.5690551680638797,0.7020588780340881,1.0,0.447419985098674,0.4448786530263197,0.4448786530263197,0.4144418366553114,0.7838295041120382,0.13138243803268435,0.6925017017534667,0.3878782271852579,0.4064778648275161,0.3432717664883708,0.1970501882339492,0.4129542843474378,0.43424422121992495,0.4341926518566713,0.3604210363152637,0.5633231653945011,0.16666666666666666,0.6156737419950739,0.5403769664077073,0.3927905838054735,0.5662616993678057,0.2358124238915128
134,0.7050293252185983,0.9493884938505469,0.7149681564849398,0.1862407771855472,0.75,0.7038300278452916,0.8202442467343192,0.30890000038190857,0.30490950604774314,0.6532491978703144,0.4318621866481017,0.41349116283857795,0.38385696945373815,0.444444444,0.5729421949742871,0.6386122462853521,0.6278816244609551,1.0,0.6133224876745634,0.5862393241363231,0.5862393241363231,0.502191601222915,0.7068691186407317,0.438330853664424,0.7161468414667314,0.7552504009895269,0.5181181649559892,0.5960875626134196,0.4337716761410778,0.5091802701654401,0.5302232175170649,0.609416898995787,0.7324109636262488,0.7161662606341856,0.16666666666666666,0.7805190870260984,0.539710517410617,0.3150484515999041,0.7114951826610996,0.4295199634882288
