,ORPM_adv_h,weighted_DRPM_h,weighted_ORPM_h,Net_ORPM_adv_a,Winpercent_h,Net_ORPM_adv_h,DRPM_adv_h,weighted_DRPM_a,weighted_ORPM_a,+/-_h
28,0.2590839580318832,0.4679118134895428,0.171829801217526,0.5908737355982072,1.0,0.08093041580266386,0.2305133453685349,1.0000000000000002,0.6536618851537594,0.3859991019282043
29,0.6478003211025356,0.2451768478208888,0.7125042979962276,0.5815859933480415,0.0,0.5026781334005159,0.26717182765304004,0.7048846584434836,0.4169036557911564,0.3938790703810304
30,0.4242279919172043,0.4628795792254748,0.5382061680849213,0.6117157066354529,1.0,0.5347272229875425,0.5000018658277275,0.4628758952401091,0.6897501842505128,0.7392066492006457
31,0.32863342649385663,0.0182602568106508,0.2867933537359771,0.8026853231126464,1.0,0.446681554139126,0.31514594405965546,0.3832455267822211,0.6295265007482639,0.4174689521560503
32,0.5505324293382639,0.4260532094943064,0.639271026761449,0.5530769451778969,0.0,0.5860703096063936,0.4813485519267792,0.4628795792254748,0.5382061680849213,0.5933577738218657
33,0.35663524951189524,0.5839602119854396,0.6894512678896118,0.6968960123282181,0.333333333,0.6369562339199538,0.5871310324773064,0.4119242604351301,0.9761807688658212,0.5601694893358713
34,0.4791905221028726,0.7324382128665589,0.7158563838021947,0.511794523062675,1.0,0.5103733090743755,0.5200451510785273,0.6928600448853366,0.7574753395964495,0.6276084747808175
35,0.5563087541810576,0.6775778483679715,0.691815924474737,0.4485612119651746,0.5,0.6150029808110106,0.6110125781562052,0.4583889557982656,0.5791984161126218,0.6219401206478686
36,0.3681249250002076,0.6537333987591099,0.5023558401714883,0.5553999319407346,1.0,0.4361449238100357,0.5149813190318586,0.6241535188719314,0.7661059901710731,0.531878163525506
37,0.09698846054046018,0.6375772356230157,0.11154179358461663,0.6403980452240153,0.5,0.192927671616256,0.4614004171728378,0.7137902193592681,0.9175648725036964,0.422125209507632
38,0.3575731084676601,0.7720462727218381,0.2943446330479419,0.401485087354912,1.0,0.4130719347450881,0.6588579923052915,0.4583889557982656,0.5791984161126218,0.4456641916505278
39,0.5236296090747814,1.0000000000000002,0.6536618851537594,0.30171052061264936,0.0,0.7273024033401477,0.9081447570976616,0.1941381886430177,0.6064026670041966,0.4369317393530125
40,0.35094007656718085,0.16913760424746327,0.3936960776090988,0.7591446108046003,0.5,0.3543187293767428,0.2424903165645676,0.6775778483679715,0.691815924474737,0.5281981896719147
41,0.7353409929302362,0.6928600448853366,0.7574753395964495,0.29239241747721983,0.0,0.8676883646626117,0.8416644923007879,0.0182602568106508,0.2867933537359771,0.6204389060669049
42,0.6613782572424698,0.3832455267822211,0.6295265007482639,0.4568304690170819,1.0,0.7735522774676421,0.6552449356941634,0.07672201298743002,0.30676998626332425,0.5617341502968388
43,0.38609265587340813,0.4628758952401091,0.6897501842505128,0.7274563626003969,0.5,0.486680271337693,0.3729194454598959,0.7137902193592681,0.9175648725036964,0.4880133678689157
44,0.4964481630809866,0.634723064313651,0.6321673529234222,0.5004361374181319,0.0,0.6008129219724032,0.6056850020792437,0.4260532094943064,0.639271026761449,0.4508529038240398
45,0.5634100080694361,0.6225596379393508,0.3577491945502989,0.29904377934612114,0.5,0.506343546672921,0.6452049106464931,0.3358596613339621,0.23092917841142685,0.6117759171822358
46,0.34274395081580633,0.2727635147868545,0.6421055820185191,0.8420347726113113,0.0,0.3384867188076377,0.15061888419768898,0.9625993976155623,0.9566176803869064,0.266695156581404
47,0.22966275161064914,0.4679118134895428,0.171829801217526,0.6207679952205047,1.0,0.4570788380266728,0.612808557470802,0.2451768478208888,0.7125042979962276,0.37435030334685104
48,0.5583456429941209,0.3250291002460365,0.5335949417793983,0.5417934953648512,0.0,0.4117851450738385,0.3076145905566239,0.7048846584434836,0.4169036557911564,0.4440078847395988
49,0.4884380831279664,0.1941381886430177,0.6064026670041966,0.7150406789707978,0.0,0.609055653483479,0.40422282393523207,0.3832455267822211,0.6295265007482639,0.4051312337870368
50,0.5370879928505099,0.3632706477780741,0.4910796414921763,0.5227367166663527,0.666666667,0.3901857006712313,0.3269827835998206,0.7048846584434836,0.4169036557911564,0.5701872369338097
51,0.6724631968567535,0.4260532094943064,0.639271026761449,0.4291856958539735,0.333333333,0.4320043358387052,0.3247649252535172,0.7720462727218381,0.2943446330479419,0.5845077371378932
52,0.4616726388592694,0.5839602119854396,0.6894512678896118,0.5901697638446578,0.5,0.5311967583655639,0.4796432995769892,0.6241535188719314,0.7661059901710731,0.5602620475261121
53,0.5016760429029835,0.7324382128665589,0.7158563838021947,0.4889474655043571,1.0,0.7334657350894611,0.7467832185083441,0.2451768478208888,0.7125042979962276,0.6120434428281505
54,0.0676805123593977,0.6375772356230157,0.11154179358461663,0.6701772255668441,0.333333333,0.3433554954643362,0.6142864414822431,0.4119242604351301,0.9761807688658212,0.42757228849275786
55,0.5023056131527615,0.4628795792254748,0.5382061680849213,0.5323827028663556,0.666666667,0.6034199416673655,0.5698171193447157,0.3250291002460365,0.5335949417793983,0.5740810962382897
56,0.6426987597901371,0.7137902193592681,0.9175648725036964,0.4574259286565474,0.75,0.6418203545843936,0.5400451347063537,0.634723064313651,0.6321673529234222,0.5925834709539429
57,0.3637857850753512,0.07672201298743002,0.30676998626332425,0.7479836313888566,0.333333333,0.4193845027887171,0.30669717875894,0.4583889557982656,0.5791984161126218,0.6297282557351346
58,0.5383273611407307,0.6241535188719314,0.7661059901710731,0.5311967583655639,0.5,0.5901697638446578,0.5203567004230109,0.5839602119854396,0.6894512678896118,0.6091863697684663
59,0.5936971720395123,0.4628758952401091,0.6897501842505128,0.5165138466418471,0.333333333,0.5166081799442636,0.4033364178371253,0.6537333987591099,0.5023558401714883,0.4257725793979082
60,0.7814608013889037,0.9625993976155623,0.9566176803869064,0.21228492219976824,1.0,0.8936743157789925,0.9018645211331888,0.16913760424746327,0.3936960776090988,0.6846861978819704
61,0.44231512121103467,0.2727635147868545,0.6421055820185191,0.74086263248647,0.0,0.4729050016177072,0.2872337492381039,0.6928600448853366,0.7574753395964495,0.3473269614531911
62,0.70251128536938,0.6775778483679715,0.691815924474737,0.3000079418441249,0.75,0.8343307998130607,0.8339245196434464,0.0182602568106508,0.2867933537359771,0.7546729972949817
63,0.4698559961835453,0.6375772356230157,0.11154179358461663,0.2615353039872781,0.25,0.31545541094148755,0.5859304306627119,0.4679118134895428,0.171829801217526,0.4380623164543921
64,0.2886336466288337,0.3358596613339621,0.23092917841142685,0.6566788298659305,0.0,0.11095522342026476,0.1636329040742548,1.0000000000000002,0.6536618851537594,0.4668019021126814
65,0.7113663533711663,1.0000000000000002,0.6536618851537594,0.11095522342026476,0.4,0.6566788298659305,0.8363670959257452,0.3358596613339621,0.23092917841142685,0.366282388544761
66,0.5208094778971274,0.6928600448853366,0.7574753395964495,0.5103733090743755,0.2,0.511794523062675,0.4799548489214726,0.7324382128665589,0.7158563838021947,0.4335677555791008
67,0.704178397810387,0.6241535188719314,0.7661059901710731,0.3626790613736565,0.6,0.5709346448245262,0.500807252728573,0.6225596379393508,0.3577491945502989,0.6564514240530849
68,0.4572933712647298,0.1941381886430177,0.6064026670041966,0.7466861556712122,0.25,0.4623820411884778,0.25515236023213017,0.6775778483679715,0.691815924474737,0.5130647848210368
69,0.8311365236694822,0.9625993976155623,0.9566176803869064,0.16181048150147734,1.0,0.593228915108504,0.5965094235486701,0.7720462727218381,0.2943446330479419,0.6945422647043195
70,0.5519497069667988,0.2727635147868545,0.6421055820185191,0.6294652708949201,0.25,0.5875103751420381,0.40371193441962105,0.4628795792254748,0.5382061680849213,0.427612702770278
71,0.474835957682179,0.4583889557982656,0.5791984161126218,0.5833575041105963,0.2,0.5952348242601758,0.5380578855468966,0.3832455267822211,0.6295265007482639,0.26399156684212194
72,0.8446937075649221,0.4119242604351301,0.9761807688658212,0.43239017955187103,0.5,0.9787993230267448,0.6993789715222419,0.0182602568106508,0.2867933537359771,0.4891130625915208
73,0.6107123282520257,0.2451768478208888,0.7125042979962276,0.6192703109545032,0.25,0.6729134670020991,0.44018904405321946,0.3632706477780741,0.4910796414921763,0.4444895694320411
74,0.6808825702809361,0.3250291002460365,0.5335949417793983,0.4172863400434826,0.25,0.5298750068938273,0.4276342054327818,0.4679118134895428,0.171829801217526,0.4763625608158016
75,0.8116101197278771,0.7137902193592681,0.9175648725036964,0.2857987025381177,0.8,0.5733885530049669,0.4704950620391145,0.7720462727218381,0.2943446330479419,0.6968208020274622
76,0.4565369543271127,0.07672201298743002,0.30676998626332425,0.6537411488004248,0.5,0.5635261327823067,0.4531942840381672,0.16913760424746327,0.3936960776090988,0.6134757727844531
77,0.5250901205640814,0.5839602119854396,0.6894512678896118,0.5257326148191275,0.5,0.6299154033877294,0.5799751449534983,0.4260532094943064,0.639271026761449,0.5053652025644041
78,0.7603127796694027,0.634723064313651,0.6321673529234222,0.23232893472575425,0.25,0.4954048824056673,0.4985544481208085,0.6375772356230157,0.11154179358461663,0.3369401035518378
79,0.6067502718153532,0.7324382128665589,0.7158563838021947,0.3821837851254293,0.833333333,0.5298711559075169,0.5398616199248975,0.6537333987591099,0.5023558401714883,0.5823645275985141
80,0.5879228736145496,0.3250291002460365,0.5335949417793983,0.5117407028852906,0.4,0.4528098890589578,0.3493097360805689,0.6225596379393508,0.3577491945502989,0.4846573456517917
81,0.5372317345205688,1.0000000000000002,0.6536618851537594,0.2878896913893461,0.5,0.5956192284799461,0.7743096954859972,0.4583889557982656,0.5791984161126218,0.40970199493554615
82,0.522485520800111,0.6928600448853366,0.7574753395964495,0.5086703176687023,0.333333333,0.7546098012421059,0.7267380674298166,0.2451768478208888,0.7125042979962276,0.4336715871338704
83,0.8272820982932282,0.6241535188719314,0.7661059901710731,0.2375960199099464,0.666666667,0.5634509770832841,0.493201291418074,0.6375772356230157,0.11154179358461663,0.6005148304509965
84,0.3444188972502501,0.1941381886430177,0.6064026670041966,0.8613754985420674,0.4,0.4443364550481437,0.2368118840439293,0.7137902193592681,0.9175648725036964,0.544220492019563
85,0.5252395787445319,0.4628758952401091,0.6897501842505128,0.5860721454341353,0.5,0.6300672646535489,0.5186495822454932,0.4260532094943064,0.639271026761449,0.5082262029293544
86,0.6635455898193212,0.9625993976155623,0.9566176803869064,0.33209605086698546,0.833333333,0.7869786520137677,0.7934253014008582,0.3832455267822211,0.6295265007482639,0.6727173519972374
87,0.5049691145475484,0.2727635147868545,0.6421055820185191,0.6772012476894264,0.4,0.5018762029537763,0.3166783804135982,0.634723064313651,0.6321673529234222,0.5905599557285464
88,0.3774630727131848,0.4679118134895428,0.171829801217526,0.4705912448847583,0.4,0.2279942277434009,0.3799803851238421,0.7048846584434836,0.4169036557911564,0.5307894769052215
89,0.7912423456283613,0.4119242604351301,0.9761807688658212,0.4867009670844889,0.4,0.9036131340182842,0.6229641353142279,0.16913760424746327,0.3936960776090988,0.5027052654959311
90,0.7304433730316551,0.6775778483679715,0.691815924474737,0.2716267439960932,0.666666667,0.676062582196995,0.6730699785959533,0.3358596613339621,0.23092917841142685,0.647533387165164
91,0.5235632632963725,0.4628795792254748,0.5382061680849213,0.5107832584637484,0.6,0.5843631629688669,0.5504489263015191,0.3632706477780741,0.4910796414921763,0.5418623906580687
92,0.4900116837363264,0.0182602568106508,0.2867933537359771,0.6387123217907672,0.4,0.5994303612678068,0.4703908797538188,0.07672201298743002,0.30676998626332425,0.5718266720979551
93,0.1688634763305178,0.7720462727218381,0.2943446330479419,0.593228915108504,0.666666667,0.16181048150147734,0.4034905764513299,0.9625993976155623,0.9566176803869064,0.6049691851427534
94,0.4064522861409383,0.6537333987591099,0.5023558401714883,0.5164563186784441,0.8,0.4561743160268391,0.5353380194548695,0.5839602119854396,0.6894512678896118,0.6466440648943066
95,0.3768962995171589,0.6375772356230157,0.11154179358461663,0.35598966682908617,0.28571428600000004,0.2383902931066181,0.507605961310499,0.6225596379393508,0.3577491945502989,0.3571528088633207
96,0.3903654142442359,0.4628795792254748,0.5382061680849213,0.6461227487513511,0.666666667,0.42012001363546997,0.3835218148184829,0.6928600448853366,0.7574753395964495,0.5084339691764033
97,0.5120676922027478,1.0000000000000002,0.6536618851537594,0.3134583374681316,0.571428571,0.633065194708311,0.8123675810328937,0.3832455267822211,0.6295265007482639,0.4911655134417918
98,0.5496757222805784,0.16913760424746327,0.3936960776090988,0.5572135647386777,0.333333333,0.3072426047664801,0.19464490241548127,0.7720462727218381,0.2943446330479419,0.28752322599291497
99,0.5991858131987178,0.5839602119854396,0.6894512678896118,0.4504455636764822,0.5,0.6612016211786995,0.6117726231817966,0.3632706477780741,0.4910796414921763,0.4867491689447148
100,0.6676677978775973,0.2727635147868545,0.6421055820185191,0.5118865896146256,0.333333333,0.7799429454082942,0.5992891212927106,0.07672201298743002,0.30676998626332425,0.5942275366806671
101,0.2028619055232264,0.4679118134895428,0.171829801217526,0.6479997626593956,0.333333333,0.2682246985318485,0.4208682779192141,0.6241535188719314,0.7661059901710731,0.4746967711171025
102,0.5382926785203729,0.7324382128665589,0.7158563838021947,0.4517420839177177,0.7142857140000001,0.6433302406168022,0.6551747843332653,0.4260532094943064,0.639271026761449,0.5294352677130154
103,0.3871255259855204,0.6775778483679715,0.691815924474737,0.6204646776152295,0.7142857140000001,0.4877297486040402,0.4816595238117992,0.7137902193592681,0.9175648725036964,0.6177350267669903
104,0.4052504943934799,0.7048846584434836,0.4169036557911564,0.4487743325533865,0.6,0.6070199126266987,0.7586777173423547,0.1941381886430177,0.6064026670041966,0.6996580807192708
105,0.6050742289123697,0.2451768478208888,0.7125042979962276,0.6249990633048601,0.333333333,0.5281681645018437,0.2930784014165534,0.6537333987591099,0.5023558401714883,0.4357532203420901
106,0.3537974688116777,0.0182602568106508,0.2867933537359771,0.777116677033861,0.5,0.4092355879107611,0.2770880585127588,0.4583889557982656,0.5791984161126218,0.5609803079421193
107,0.4507137944279881,0.3250291002460365,0.5335949417793983,0.6511559184618718,0.5,0.4467485306780939,0.34314932664926145,0.634723064313651,0.6321673529234222,0.5647854983048683
108,0.12737420477280276,0.3358596613339621,0.23092917841142685,0.8205311054106791,0.0,0.4040089817038393,0.4614755695252511,0.4119242604351301,0.9761807688658212,0.4528520840418868
109,0.18838988027212286,0.7720462727218381,0.2943446330479419,0.5733885530049669,0.625,0.2857987025381177,0.5295049379608855,0.7137902193592681,0.9175648725036964,0.5446827930878297
110,0.7928227691894618,0.6928600448853366,0.7574753395964495,0.2339864120115872,0.375,0.6436150527788226,0.6139295099590145,0.4679118134895428,0.171829801217526,0.53078065072682
111,0.31511094906918763,0.1941381886430177,0.6064026670041966,0.8911546788848962,0.28571428600000004,0.594764278896224,0.3896979083533346,0.4119242604351301,0.9761807688658212,0.5431440679090704
112,0.4787423498563889,0.3632706477780741,0.4910796414921763,0.5820204786754216,0.28571428600000004,0.579477812971313,0.5193681930431967,0.3250291002460365,0.5335949417793983,0.39641912186333617
113,0.4617073214796271,0.4260532094943064,0.639271026761449,0.6433302406168022,0.28571428600000004,0.4517420839177177,0.34482521566673474,0.7324382128665589,0.7158563838021947,0.32552822404133475
114,0.6179152115695825,0.3832455267822211,0.6295265007482639,0.500992341671744,0.7142857140000001,0.7274991341041859,0.6084392197323305,0.16913760424746327,0.3936960776090988,0.4565080682286948
115,0.6660004948501069,0.4628758952401091,0.6897501842505128,0.44304798420546776,0.6,0.532142892828055,0.41912498959755695,0.6225596379393508,0.3577491945502989,0.5620406112022595
116,0.3112903678628577,0.4583889557982656,0.5791984161126218,0.7495326857854028,0.25,0.3065274047882001,0.2446325841460384,0.9625993976155623,0.9566176803869064,0.3818666866407015
117,0.5650551510275896,0.7048846584434836,0.4169036557911564,0.2864002332090336,0.666666667,0.6946645567685472,0.8477545972179312,0.0182602568106508,0.2867933537359771,0.7647189085072175
118,0.3860500889569241,0.4628795792254748,0.5382061680849213,0.6505074586319239,0.7142857140000001,0.4543583001557313,0.4183196026967116,0.6241535188719314,0.7661059901710731,0.5159018591833565
119,0.5286419574830948,0.5839602119854396,0.6894512678896118,0.5221236691670411,0.5555555560000001,0.5259296731813717,0.4742901428742547,0.634723064313651,0.6321673529234222,0.4973661729193545
120,0.5888251078586367,0.7324382128665589,0.7158563838021947,0.4003971614711249,0.7777777779999999,0.6249786825987063,0.6365233362600444,0.4628795792254748,0.5382061680849213,0.5466582316670596
121,0.6773775517229643,0.2451768478208888,0.7125042979962276,0.5515332008684809,0.428571429,0.5437028773856353,0.3088669731769851,0.6225596379393508,0.3577491945502989,0.5961432605476322
122,0.597792926954082,0.6537333987591099,0.5023558401714883,0.32203917918831715,0.7142857140000001,0.7089445810803614,0.7922389032082366,0.07672201298743002,0.30676998626332425,0.5250329709010279
123,0.20986293455493976,0.6375772356230157,0.11154179358461663,0.5257087023531601,0.375,0.2109732577565901,0.4797408933610387,0.6775778483679715,0.691815924474737,0.3835694248510551
124,0.2944117981964539,0.3358596613339621,0.23092917841142685,0.650807773437233,0.0,0.4733564768886379,0.5319562995086013,0.2727635147868545,0.6421055820185191,0.4596537133648034
125,0.6555811027497499,0.7137902193592681,0.9175648725036964,0.4443364550481437,0.7777777779999999,0.8613754985420674,0.7631881159560707,0.1941381886430177,0.6064026670041966,0.8093760121607039
126,0.7971380944767736,0.6241535188719314,0.7661059901710731,0.2682246985318485,0.666666667,0.6479997626593956,0.5791317220807859,0.4679118134895428,0.171829801217526,0.6515918846283025
127,0.6424268915323399,0.4583889557982656,0.5791984161126218,0.4130719347450881,0.222222222,0.401485087354912,0.3411420076947085,0.7720462727218381,0.2943446330479419,0.4174741114440667
128,0.7912423456283613,0.4119242604351301,0.9761807688658212,0.4867009670844889,0.5,0.9036131340182842,0.6229641353142279,0.16913760424746327,0.3936960776090988,0.543564599870748
129,0.3936885775214463,0.7048846584434836,0.4169036557911564,0.4605221494088687,0.7142857140000001,0.512782703994862,0.6629005412775866,0.3832455267822211,0.6295265007482639,0.8305424599624894
130,0.3223438858587291,0.0182602568106508,0.2867933537359771,0.8090759910532986,0.375,0.5017376747366697,0.37110175846110827,0.2727635147868545,0.6421055820185191,0.4817615725603269
131,0.3772125254238249,0.16913760424746327,0.3936960776090988,0.7324497365091938,0.222222222,0.4796601365522645,0.3698799771619641,0.4260532094943064,0.639271026761449,0.3765874814895681
132,0.4244636637038735,0.1941381886430177,0.6064026670041966,0.7800437205207631,0.222222222,0.4547665168215728,0.24741238757478876,0.6928600448853366,0.7574753395964495,0.3215374519886065
133,0.2672309805526349,0.3632706477780741,0.4910796414921763,0.7969326646852584,0.25,0.2617596021293481,0.19645802347654884,0.9625993976155623,0.9566176803869064,0.4044913037210571
134,0.4884734849466921,0.5839602119854396,0.6894512678896118,0.5629379964057669,0.6,0.7200508978603883,0.6715835791285771,0.2451768478208888,0.7125042979962276,0.5376789841546968
135,0.4581554845606137,0.634723064313651,0.6321673529234222,0.5393445104104446,0.375,0.44813313826563134,0.4505102177459784,0.7324382128665589,0.7158563838021947,0.3398482871996159
136,0.4097715132326888,0.6225596379393508,0.3577491945502989,0.45515257335240294,0.25,0.4430461483777261,0.5808731445747154,0.4628795792254748,0.5382061680849213,0.4114980615678298
137,0.3622703547574113,0.2727635147868545,0.6421055820185191,0.8221944105077743,0.333333333,0.4624749398442781,0.2766332457072445,0.7137902193592681,0.9175648725036964,0.6042426141513363
138,0.6526809311032699,0.7048846584434836,0.4169036557911564,0.1973655491214988,0.75,0.3860424593086468,0.5340891842134461,0.6375772356230157,0.11154179358461663,0.90843927629902
139,0.4063028279604877,0.6537333987591099,0.5023558401714883,0.5166081799442636,0.75,0.5165138466418471,0.5966635821628746,0.4628758952401091,0.6897501842505128,0.5384812596827849
140,0.613412477758037,0.3250291002460365,0.5335949417793983,0.4858412603870711,0.625,0.7248152731326117,0.6257600675283739,0.07672201298743002,0.30676998626332425,0.6109048322305375
141,0.4720679123377249,0.3358596613339621,0.23092917841142685,0.4702951892967456,0.0,0.6001822090647796,0.6608545410474931,0.0182602568106508,0.2867933537359771,0.4600860931987829
142,0.44809327277865496,1.0000000000000002,0.6536618851537594,0.3784613790180967,0.5,0.4787760580464048,0.6555571446724504,0.6928600448853366,0.7574753395964495,0.4909908088697208
143,0.8433178470461348,0.7137902193592681,0.9175648725036964,0.2535811578557591,0.818181818,0.7907519250678502,0.6914104547841542,0.3358596613339621,0.23092917841142685,0.8073620199361999
144,0.5934537870292257,0.6241535188719314,0.7661059901710731,0.4751839741185309,0.6,0.6527452555411345,0.5839547629353179,0.4583889557982656,0.5791984161126218,0.6371858317780192
145,0.667590933850161,0.3832455267822211,0.6295265007482639,0.450517900973453,0.666666667,0.42705373343369735,0.30308412214781183,0.7720462727218381,0.2943446330479419,0.520666567852246
146,0.3665662519318032,0.4628758952401091,0.6897501842505128,0.7472967247039339,0.571428571,0.3626920503010527,0.24690508395034036,0.9625993976155623,0.9566176803869064,0.5156775734192531
147,0.22798670870766566,0.4679118134895428,0.171829801217526,0.622470986626178,0.333333333,0.21426355984724216,0.3660253389624581,0.7324382128665589,0.7158563838021947,0.4173014962517162
148,0.7796385565373325,0.4119242604351301,0.9761807688658212,0.49849132940760704,0.5555555560000001,0.636636149322967,0.3516243743043108,0.7048846584434836,0.4169036557911564,0.5299824915732138
149,0.4052699578483756,0.6537333987591099,0.5023558401714883,0.5176576572106107,0.7777777779999999,0.4095221616566795,0.4879235038109714,0.6775778483679715,0.691815924474737,0.6061110421801665
150,0.44946757066173615,0.4628795792254748,0.5382061680849213,0.5860703096063936,0.6,0.5530769451778969,0.5186514480732208,0.4260532094943064,0.639271026761449,0.5905812438613874
151,0.5876257800756802,0.0182602568106508,0.2867933537359771,0.5395287228252765,0.4,0.3199413094529107,0.18633458699551486,0.6375772356230157,0.11154179358461663,0.3327373556737228
152,0.4220718369448933,0.3250291002460365,0.5335949417793983,0.680258399877198,0.666666667,0.4720450080790895,0.3688591837750068,0.5839602119854396,0.6894512678896118,0.6771141673675362
153,0.4503242777194216,0.7720462727218381,0.2943446330479419,0.3072426047664801,0.636363636,0.5572135647386777,0.8053550975845187,0.16913760424746327,0.3936960776090988,0.5797084239488625
154,0.3996318585087196,0.3632706477780741,0.4910796414921763,0.6624029597108662,0.333333333,0.4037934093063226,0.3408128611743053,0.6775778483679715,0.691815924474737,0.5082639484461887
155,0.32799329202880045,0.634723064313651,0.6321673529234222,0.6715995349272224,0.333333333,0.6078537525046276,0.6128408896030516,0.4119242604351301,0.9761807688658212,0.4550542920031431
156,0.3756732637730512,0.6225596379393508,0.3577491945502989,0.4897990765385058,0.333333333,0.5769671201471381,0.7169825718184095,0.1941381886430177,0.6064026670041966,0.4496834408181404
