,ORPM_adv_h,weighted_DRPM_h,weighted_ORPM_h,Net_ORPM_adv_a,Winpercent_h,Net_ORPM_adv_h,DRPM_adv_h,weighted_DRPM_a,weighted_ORPM_a,+/-_h,TS%_a_y,EFG%_a,DRtg_h,Winpercent_a,+/-_a,TRB_a,ORB_a,btb_a,DRB%_h,AST_a,AST%_a_x,PF_a,FT_a,OREB%_h,TS%_a_x,3P%_a,TRB%_a,eFG%_a,DEFRTG_h,FTr_a
714,0.5927511692517615,0.4583889557982656,0.5791984161126218,0.4635463754433791,0.306122449,0.7019304880254005,0.6464971052792272,0.16913760424746327,0.3936960776090988,0.3146251686165625,0.07895220990844977,0.07695079695079696,0.7602140045535979,0.15555555599999998,0.3461775863751783,0.4005239731906781,0.3762370577153111,1.0,0.4546185550602374,0.5741429670348706,0.5741429670348706,0.3667705806921992,0.753814516966097,0.0,0.6000253310474339,0.5462155217734062,0.2842364529689628,0.5407151289005806,0.05036566227244192,0.63688425967063
715,0.3168118165663024,0.4679118134895428,0.171829801217526,0.5322176911872725,0.255319149,0.3485917855359181,0.5025486752225026,0.4628795792254748,0.5382061680849213,0.4794002153471694,0.060062267818454224,0.057426498663612074,0.5983480820628458,0.688888889,0.7592019181642564,0.4774815054646049,0.47553407260824004,1.0,0.5016316949057619,0.530363726078704,0.530363726078704,0.4992091821152364,0.4489297423917771,0.053075476766048894,0.5898024511587983,0.4189421787589726,0.4780016194582145,0.6236161675762956,0.1110833139849857,0.4297533239073827
716,0.6848890509308123,0.4119242604351301,0.9761807688658212,0.594764278896224,0.4791666670000001,0.8911546788848962,0.6103020916466654,0.1941381886430177,0.6064026670041966,0.6192720421293879,0.16594560327018718,0.1662149954832882,0.552227986834269,0.34042553200000003,0.453167371422925,0.4118174069107665,0.3600840944641922,1.0,0.2055688751301601,0.3981750889781101,0.3981750889781101,0.4415506074572117,0.5039786551411128,0.08694092015891325,0.5523749590550443,0.6291989025470234,0.39420218543134,0.5516415801564704,0.12712266492702962,0.4401100310134151
717,0.4682922726817425,0.3358596613339621,0.23092917841142685,0.4741315361310725,0.239130435,0.2245506193858306,0.2790846072549603,0.7720462727218381,0.2943446330479419,0.5809946325197034,0.11240170478420072,0.12010129787907567,0.5372941428274832,0.583333333,0.5710077361208411,0.4452727003626695,0.4306578108376733,1.0,0.5235528189728333,0.4537017034282894,0.4537017034282894,0.4529261988621546,0.4652370069335118,0.06164740185358743,0.3794117536285926,0.5242077461498685,0.4548301319687871,0.4061175096459744,0.13108390876752454,0.5567027970925826
718,0.3803748456342718,0.7720462727218381,0.2943446330479419,0.3783167290986672,0.591836735,0.4795286923434421,0.7264007460179777,0.3250291002460365,0.5335949417793983,0.5518145702966526,0.2864155062349089,0.2910308738880168,0.504232723750315,0.541666667,0.6326388381550615,0.5011548342254789,0.4746925844811639,0.0,0.5331503519027834,0.5584747512150288,0.5584747512150288,0.4994600439856895,0.40840690466603535,0.14113236672363422,0.5263964612674715,0.3792071193651561,0.42139465243693375,0.5982836593608937,0.31937095928708714,0.5252913002444423
719,0.7113663533711663,1.0000000000000002,0.6536618851537594,0.11095522342026476,0.531914894,0.6566788298659305,0.8363670959257452,0.3358596613339621,0.23092917841142685,0.4233836034283362,0.07163477750100616,0.07195548672058741,0.7531868311004676,0.234042553,0.4912589302110129,0.4625450685264745,0.3151068487695742,1.0,0.2935123919955504,0.4389979487599629,0.4389979487599629,0.5981844266583888,0.44332353688941,0.0706221882692471,0.6950840587705055,0.5942676662993518,0.4032281538623748,0.7769161366337214,0.07285650229960157,0.4601566191062162
720,0.2971328441335483,0.07672201298743002,0.30676998626332425,0.8157082614592892,0.377777778,0.5256337583702614,0.41468269537521,0.2451768478208888,0.7125042979962276,0.5415676745771051,0.2334173719911159,0.21519468186134852,0.6222709508516825,0.5,0.6422752354957811,0.5872176295059189,0.5407732122044442,0.0,0.5182849190042754,0.6835813029878928,0.6835813029878928,0.6367965154576278,0.7665014829954777,0.19786096256684496,0.758448074045805,0.8225812141488765,0.469861715374815,0.7446832426600107,0.31544256120527303,0.5845825611788888
721,0.5286419574830948,0.5839602119854396,0.6894512678896118,0.5221236691670411,0.625,0.5259296731813717,0.4742901428742547,0.634723064313651,0.6321673529234222,0.5575148741284962,0.10162759376355376,0.09586132177681476,0.5027468989671293,0.543478261,0.4602193888436234,0.4688181405113099,0.5024844229830123,1.0,0.644423765185115,0.440136843695689,0.440136843695689,0.3647545993122567,0.5173104098267619,0.06052129688493326,0.3785232026163513,0.3267219231614854,0.5828643153129919,0.3743861650854322,0.08437537039231953,0.5294818780149363
722,0.43799979592372296,0.2727635147868545,0.6421055820185191,0.7452473423670429,0.469387755,0.5071432881379685,0.3220315371163326,0.6241535188719314,0.7661059901710731,0.3880797928747936,0.10271474878444084,0.10685185185185186,0.7100638612800348,0.541666667,0.4847364897707554,0.6284637715307213,0.5918636189072436,0.0,0.4626575232123663,0.5895981748105221,0.5895981748105221,0.4731748163879558,0.6257979952541316,0.07241532976827096,0.7374590098158639,0.7059035673464771,0.4673249304432896,0.7663764396651025,0.10439834431889516,0.5667986507833093
723,0.37961935170764416,0.7324382128665589,0.7158563838021947,0.6129666631875164,0.75,0.375955026264306,0.3834302860381124,0.9625993976155623,0.9566176803869064,0.5942712037816935,0.22206578662548404,0.24280794651165025,0.3822188248678792,0.760869565,0.5985588302442467,0.30444675382466146,0.260095600582126,0.0,0.4021994205396542,0.4635639533634021,0.4635639533634021,0.3943745936412483,0.3607219100124965,0.17406325229248212,0.4720704582880703,0.2311370818471613,0.3249824691091079,0.4293981110500229,0.25854004741534586,0.2448387067297954
724,0.505638099339656,0.6537333987591099,0.5023558401714883,0.415675731772559,0.458333333,0.5661497866231713,0.6471106426366661,0.3632706477780741,0.4910796414921763,0.4952770527385626,0.06308730587498818,0.06287704065481843,0.8219801113759685,0.434782609,0.3625278217014317,0.236400367917732,0.1727803192268365,1.0,0.4598968876329687,0.4679033598370641,0.4679033598370641,0.5584529380965559,0.31416374543054165,0.0736876568809342,0.3591382591664195,0.5058546797166661,0.3844764692715402,0.3605595454819353,0.14044275337253545,0.35847507876364393
725,0.5606512561468824,0.4628795792254748,0.5382061680849213,0.4730989408572867,0.695652174,0.41412782936728376,0.3774317099013396,0.7048846584434836,0.4169036557911564,0.6960809569337235,0.17852085643606586,0.17590643274853804,0.4067845930714509,0.5625,0.5289665236381701,0.4448657836939228,0.4034365746981504,0.0,0.5312988876938645,0.4453321108191581,0.4453321108191581,0.4428754657866281,0.36163283585492656,0.03944324344824972,0.2863780550796021,0.44282150190727854,0.5717526704240296,0.2729007333637196,0.10225708218135192,0.4252520329059246
726,0.3700170962276697,0.16913760424746327,0.3936960776090988,0.7397608584735358,0.152173913,0.19364720880091435,0.07919319923477575,1.0000000000000002,0.6536618851537594,0.4351052500910167,0.10864676101522162,0.09970217640320736,0.7342216987857795,0.541666667,0.4438540902224295,0.2198661199012253,0.14590755786145634,1.0,0.41816516420892996,0.4311617311560381,0.4311617311560381,0.4777155137686514,0.4200131590752225,0.06516860159042423,0.4647698402558213,0.4306460912423396,0.2240529003855647,0.4631694886377714,0.1048315330347472,0.30756902910528394
727,0.5757294411663116,0.7137902193592681,0.9175648725036964,0.5254720233341641,0.8,0.6470874397685857,0.5453982914090881,0.6241535188719314,0.7661059901710731,0.6248723157491582,0.1683065823181889,0.17645437000275715,0.6066145074006197,0.530612245,0.3634924226347166,0.5819686949634377,0.5245119655526174,1.0,0.5769642958261221,0.4797173887912472,0.4797173887912472,0.4070274589998484,0.5901340802044013,0.18204573899192172,0.6064806478402689,0.4815339147401982,0.4679019639254784,0.6257151994132856,0.2448371198461353,0.5714826387759332
728,0.7638646165884162,0.4260532094943064,0.639271026761449,0.3363146649321119,0.530612245,0.4990138280577536,0.3928694460415648,0.6375772356230157,0.11154179358461663,0.5920000142817432,0.05566840331327497,0.051331736314435286,0.6341898549969551,0.35416666700000005,0.63878888069835,0.5548919559876472,0.4692980663593962,0.0,0.24846744927588602,0.557495369159585,0.557495369159585,0.482574162962002,0.5658688781173373,0.07356902356902359,0.5498401733895073,0.6078105230944135,0.4598594864987425,0.5671136409866432,0.0894849210085792,0.4630292591015686
729,0.3364544101806788,0.3832455267822211,0.6295265007482639,0.7869786520137677,0.595744681,0.33209605086698546,0.2065746985991418,0.9625993976155623,0.9566176803869064,0.5616322099406997,0.03570032458833502,0.03557779167535265,0.5475552650570602,0.7446808509999999,0.5917585640715377,0.4194103724554346,0.30505733250769385,1.0,0.4003972888424462,0.5105133825245769,0.5105133825245769,0.4825989015021809,0.4558104984436507,0.012412138085036193,0.5053471712778334,0.2607911783602299,0.3470178914602803,0.5841488517945773,0.025659960608304704,0.30420193552684394
730,0.7589601915164934,0.4628758952401091,0.6897501842505128,0.3485936213636597,0.5625,0.6092080106629245,0.4974494589497699,0.4679118134895428,0.171829801217526,0.4286296951078501,0.2756582153664811,0.2814416352877892,0.7085597661433882,0.25,0.4422498789639131,0.43535783759827024,0.19373019685092416,0.0,0.3125489820623054,0.5453237655637183,0.5453237655637183,0.3439544382929365,0.6134499383268155,0.0757887388903432,0.5934244721558685,0.4004200489650945,0.3778731779891125,0.5009516884261496,0.21173916479001226,0.5135494253418107
731,0.5228017371666117,0.4583889557982656,0.5791984161126218,0.5346204997755661,0.32,0.624245615630165,0.5675427537126861,0.3250291002460365,0.5335949417793983,0.34724699569008033,0.26940392580587064,0.2324786324786325,0.6872114919868011,0.530612245,0.5431221631242932,0.41067485716588265,0.38479578954546106,1.0,0.41663717115814414,0.4927727993818034,0.4927727993818034,0.4520261919967198,0.4027375415927607,0.1856803327391563,0.5969530865127212,0.4352138541223207,0.40780006970653465,0.6098805675019573,0.22694339820046036,0.5554084067047528
732,0.8092157871577612,0.4119242604351301,0.9761807688658212,0.4684385369280464,0.489795918,0.6776608933080862,0.3933195198282558,0.6225596379393508,0.3577491945502989,0.6964215926903449,0.0820295703370489,0.07237630094772952,0.5197014633813377,0.458333333,0.6971035643770636,0.4393411867626582,0.3801501021533329,0.0,0.3003962507353014,0.5384869840703512,0.5384869840703512,0.4125629277650932,0.2711850859460929,0.02517550229968531,0.5930174760430659,0.5763119999915525,0.5728667308233333,0.7141883620121233,0.08248238822626769,0.3333490087223464
733,0.29748871463062,0.0182602568106508,0.2867933537359771,0.8343307998130607,0.326530612,0.3000079418441249,0.16607548035655362,0.6775778483679715,0.691815924474737,0.4654867882606568,0.048613131271153937,0.05267489711934156,0.4864639637022557,0.632653061,0.478785398864081,0.3483535725562843,0.2953596056898249,0.0,0.6155498211546128,0.4845274224098376,0.4845274224098376,0.32991972740275266,0.3828226704059713,0.012290864008589369,0.3902338029475746,0.4771099092163161,0.4372999447925047,0.4234886902246948,0.009519845385681043,0.4051226458302697
734,0.31226325570361513,0.3358596613339621,0.23092917841142685,0.6326692886410985,0.229166667,0.512537564922931,0.5717776611719165,0.1941381886430177,0.6064026670041966,0.5747743467977018,0.13923183187756302,0.1295525089708535,0.5206822635615486,0.333333333,0.3182005669955854,0.3995454755141616,0.35476887251605144,0.0,0.6245601595307723,0.3887297409848505,0.3887297409848505,0.4297466118389261,0.6106092808876418,0.13292551784458614,0.5403496904754167,0.5953279854548892,0.3758126422285182,0.5151403557237944,0.22158604970571755,0.493210184603577
735,0.5591021564175003,0.6928600448853366,0.7574753395964495,0.4714649360820628,0.56,0.6644743067694471,0.6351296332547379,0.4260532094943064,0.639271026761449,0.537222271435334,0.08606241104410567,0.08396720031237799,0.6674586937244595,0.54,0.6077392050600239,0.6661994853363609,0.6562178618360152,1.0,0.6024095914454796,0.6712180356549472,0.6712180356549472,0.5704090544011431,0.8123088135559565,0.024227872967368773,0.7358213680207719,0.4232826848051756,0.2347382831667816,0.7526173093296229,0.0900942580421999,0.5669534968675692
736,0.4008141868012823,0.3632706477780741,0.4910796414921763,0.6612016211786995,0.425531915,0.4504455636764822,0.38822737681820346,0.5839602119854396,0.6894512678896118,0.43126037540353024,0.14617418749466854,0.1495476583195882,0.6314806661393717,0.6122448979999999,0.4585879564035253,0.4509663358913553,0.40865536505712186,0.0,0.440351217079684,0.4302505472516128,0.4302505472516128,0.3447366316567088,0.4809854801387408,0.10497335535832608,0.36222909962434535,0.4975117064053742,0.6581918468191651,0.3662158796396069,0.14350709747816856,0.3546972450200012
737,0.4950308854524516,0.634723064313651,0.6321673529234222,0.5018762029537763,0.553191489,0.6772012476894264,0.6833216195864018,0.2727635147868545,0.6421055820185191,0.5500696180774752,0.023420055455474667,0.026416510318949343,0.6011444789044624,0.48,0.4708035769913093,0.3295855965064988,0.32346176102769275,0.0,0.7035519995342182,0.4192547790548641,0.4192547790548641,0.3069688732393372,0.4057632057264522,0.06804750069041703,0.3808585140281269,0.555518158726507,0.3694449782536175,0.4124251814566172,0.06578088114373626,0.4495424081547497
738,0.5317022807511785,0.6225596379393508,0.3577491945502989,0.33126132402847963,0.448979592,0.2889801746100377,0.4242895179014534,0.7720462727218381,0.2943446330479419,0.5994277603752998,0.0938189883135716,0.09492037786774628,0.4897253285057386,0.6,0.5592714678533685,0.4966878114328986,0.3646176286229216,0.0,0.7031125944154661,0.5509177707353036,0.5509177707353036,0.5352716826024482,0.5248773583571977,0.03943526451159261,0.4767703750490114,0.4809253087047121,0.4348354973372989,0.5272306825846209,0.047414618888432736,0.5394402585151671
739,0.5550668347639159,0.7048846584434836,0.4169036557911564,0.2965491480869894,0.551020408,0.6655315111235428,0.81814547697175,0.07672201298743002,0.30676998626332425,0.5137550636285968,0.14172538020339098,0.1321323236349143,0.4927297293575269,0.3695652170000001,0.4069261153595278,0.5283441580544775,0.4975826634525188,0.0,0.6539412208547783,0.4690065485131528,0.4690065485131528,0.4847471530420279,0.5328683943833133,0.06542938030827304,0.5945606094294736,0.4797586445173486,0.40624942418858667,0.6434002506613816,0.05559885998569945,0.5513734832159354
740,0.5871490649556532,0.2451768478208888,0.7125042979962276,0.6432124396505556,0.510204082,0.6232756911930329,0.3897401177517005,0.4628795792254748,0.5382061680849213,0.7352833035293542,0.13201709149845292,0.12367658485305537,0.4575315153694945,0.70212766,0.6898937889969903,0.4007457192757116,0.4387608184689247,0.0,0.5782562838057063,0.5287987856165957,0.5287987856165957,0.5342569537404578,0.4457790955008289,0.027050820328131255,0.6843107445439763,0.4966215798439917,0.4314441002179275,0.7247452942416701,0.06435672008916561,0.3400365357040903
741,0.3932497281846468,0.6537333987591099,0.5023558401714883,0.5298711559075169,0.469387755,0.3821837851254293,0.4601383800751026,0.7324382128665589,0.7158563838021947,0.42617367773664266,0.10488507935126667,0.1003246715998394,0.8406155328528351,0.7551020409999999,0.6835480470148068,0.3853230464907106,0.3930972046497475,0.0,0.5206800967513473,0.4565555049912966,0.4565555049912966,0.4063377860661446,0.40603827880509735,0.12086161676179505,0.46562659804889,0.6339951310552591,0.3897680081365407,0.5015695424328965,0.14842581496065488,0.2600000257206955
742,0.18838988027212286,0.7720462727218381,0.2943446330479419,0.5733885530049669,0.588235294,0.2857987025381177,0.5295049379608855,0.7137902193592681,0.9175648725036964,0.5231713103966583,0.1155731636552814,0.1230831760324216,0.5583121091848506,0.784313725,0.6062940900431685,0.35244395407266826,0.2929541928378222,0.0,0.5012731140446216,0.5035833202673464,0.5035833202673464,0.3485670017834905,0.4462815553640866,0.029073378760487656,0.467650442476961,0.5404153273689091,0.4245189044541662,0.4983390059434729,0.0803476201288438,0.5083905682824106
743,0.5600334716871807,1.0000000000000002,0.6536618851537594,0.26472133313310137,0.551020408,0.6620759860783002,0.8418524491986832,0.3250291002460365,0.5335949417793983,0.5244097201372753,0.08972385361782549,0.06038660662316578,0.6461260107542882,0.54,0.6481739974072799,0.3514682973483533,0.266889212937784,0.0,0.22387792406478565,0.4746053701718964,0.4746053701718964,0.410254062990428,0.38935149544633146,0.04860125868529231,0.7804633885038081,0.4251822355600858,0.3917110371462393,0.7839578218549578,0.09489027249317804,0.5540206529275883
744,0.3757952477952899,0.16913760424746327,0.3936960776090988,0.7338898020448381,0.14893617,0.5560484622692876,0.4475165946691223,0.2727635147868545,0.6421055820185191,0.4139913727885199,0.17728009429792246,0.18299922299922305,0.7525932348782824,0.470588235,0.5021899226716927,0.28285208366384795,0.2872416928912592,1.0,0.3918366787467006,0.4106163525717093,0.4106163525717093,0.34884703587626714,0.3354519693022927,0.056983957219251334,0.40736641677708296,0.6480849557919379,0.3298745381080712,0.4486917092928068,0.10015932203389827,0.4337045156867421
745,0.35018365962956377,0.07672201298743002,0.30676998626332425,0.7618044606121598,0.361702128,0.5510676776489186,0.44053224037060457,0.1941381886430177,0.6064026670041966,0.3982975269574199,0.03241491085899513,0.032210894861497266,0.6869789748860656,0.346938776,0.35495802436722057,0.3847323327846499,0.3788418584158102,0.0,0.4887706374133425,0.3650330145143197,0.3650330145143197,0.383511488800948,0.6365874937422402,0.03566016889900661,0.4453800297597748,0.48279490936875,0.4004256647745451,0.4207501275960767,0.02591105161386285,0.5110321728078971
746,0.6596249201373252,0.3632706477780741,0.4910796414921763,0.3982295613449841,0.4166666670000001,0.50827556249122,0.4470023984759785,0.4679118134895428,0.171829801217526,0.460980250700389,0.28769537435496184,0.29108818809968234,0.6355964386596072,0.244897959,0.4556312026880158,0.5308741065310745,0.2751370788792934,0.0,0.4087851130088956,0.5610585262610699,0.5610585262610699,0.3711840101901634,0.6591613463440833,0.10027755394395202,0.5718845680891615,0.4182448840906836,0.4755997436468344,0.4733206138551749,0.21605654877073494,0.5396858754419295
747,0.4886229431271426,0.4628758952401091,0.6897501842505128,0.6232775270207748,0.571428571,0.7202027591262078,0.610258016420572,0.2451768478208888,0.7125042979962276,0.474151318306782,0.05633802816901407,0.05084868183459733,0.6847930518308925,0.5,0.6223722141427591,0.5678445097810318,0.5217249576205003,1.0,0.2933863392587457,0.6246348160030555,0.6246348160030555,0.6104348482335384,0.735618617673557,0.030021578009194118,0.7212332662691585,0.6607912068740307,0.4794289388666785,0.6784909551950558,0.057217960154623826,0.5562517452220249
748,0.474835957682179,0.4583889557982656,0.5791984161126218,0.5833575041105963,0.31372549,0.5952348242601758,0.5380578855468966,0.3832455267822211,0.6295265007482639,0.2919261872491261,0.11689427769685448,0.11617199802853813,0.7268333361147009,0.604166667,0.6851397934776939,0.4685209504566282,0.4423902954569541,0.0,0.4516715977104723,0.5298012226946037,0.5298012226946037,0.4599568492690696,0.5652260921343966,0.02077864773322704,0.4319919867984948,0.5004670073681188,0.3754975216925028,0.4119208703009533,0.04732969399350005,0.5063749807943627
