,ORPM_adv_h,weighted_DRPM_h,weighted_ORPM_h,Net_ORPM_adv_a,Winpercent_h,Net_ORPM_adv_h,DRPM_adv_h,weighted_DRPM_a,weighted_ORPM_a,+/-_h,TS%_a_y,EFG%_a,DRtg_h,Winpercent_a,+/-_a,TRB_a,ORB_a,btb_a,DRB%_h,AST_a
984,0.1449638718449659,0.3972358559830573,0.21201714353062684,0.7730755569581067,0.313432836,0.3673808388601583,0.4710927514725175,0.4550503530380222,0.9220893998406952,0.3789370995999336,0.07387800582293952,0.06985413965435681,0.5927603743034131,0.626865672,0.6387049101485115,0.5013713332424657,0.4731805414419129,0.0,0.5112582442021346,0.506005016154712
985,0.5954182626691519,0.4400136554279813,0.4703849613357751,0.41041541154830063,0.5074626870000001,0.478922966392738,0.4643474539376818,0.5113187475526175,0.2795484359974714,0.5012533636889438,0.3664313694228414,0.3452350655501684,0.4705870177133499,0.2,0.2405679463732239,0.5587465166833435,0.5113456930616308,1.0,0.5186494185620174,0.5965495513984445
986,0.6711457332860304,1.0,0.7846992240782187,0.2359571906789373,0.625,0.6935854510142512,0.794724692334021,0.4105506153319583,0.4424077575061577,0.6698048066804969,0.315597752176095,0.27908850942993657,0.3651263563808019,0.21875,0.494638833202077,0.6301430812825823,0.6038867271944244,0.0,0.4622902988358504,0.5333426883629934
987,0.5308962499677992,0.6130665245184452,0.6192011143098833,0.4778560105665559,0.6,0.6133252761611914,0.6098380837841249,0.3933903569501954,0.557408614374285,0.531053374722588,0.31014574263622274,0.2886568231202352,0.4630207300356279,0.682539683,0.6182612741819485,0.6800321161796694,0.5245471951710161,0.0,0.6394190681455105,0.5888904997613327
988,0.7660997626910573,0.35628222256078945,0.5321995253821146,0.3003923366493721,0.446153846,0.7374311066652325,0.6641386563807751,0.02800490979923964,0.0,0.7326381496238541,0.1704979771199197,0.1669570336698479,0.3840336195129671,0.227272727,0.4927976594911617,0.4924778439076627,0.7147593346897685,0.0,0.4441520535138581,0.4623242794635217
989,0.5549599479533239,0.41697344777505824,0.8304825864246113,0.6563811448102662,0.626865672,0.6797012958454078,0.4621716366447086,0.492630174485641,0.7205626905179634,0.5381109420299208,0.11512454620610328,0.1077616527734544,0.632901082646796,0.560606061,0.5574693849183884,0.4516812674982879,0.3999844893168947,1.0,0.4694930327170516,0.3784575117903899
990,0.7693558029183797,0.9493884938505469,0.7149681564849398,0.1176240103825804,0.8,0.7225315527776393,0.8402822147438471,0.2688240643628531,0.1762565506481803,0.6729281131357772,0.0549008497103766,0.04479632372415776,0.3336107019938893,0.261538462,0.4329811535563576,0.9115250861820936,0.9592400446508792,1.0,0.5452331779277568,0.6129009450134045
991,0.40803406228755945,0.8298804330229834,0.4352692388850021,0.4096362085741943,0.461538462,0.4127132470802489,0.6084069542522691,0.6130665245184452,0.6192011143098833,0.8216480590906219,0.16477285702068267,0.14589157504984235,0.2389986807033457,0.590909091,0.4611495154641037,0.5163768099107892,0.6277266932660654,1.0,0.5223241692882193,0.4986423744989997
992,0.4722868140411834,0.8997067466370625,0.5653889934162729,0.3779125607622377,0.696969697,0.7145737544040429,0.8923936301449423,0.11491948634717768,0.6208153653339062,0.5749945636810051,0.22436728030132475,0.21039588914515686,0.5218913601305332,0.388059701,0.6638443673598104,0.5040228341650054,0.52685039981463,1.0,0.5434948585058956,0.37060363486183895
993,0.2808402841617855,0.8175133727381696,0.483769968164266,0.5769521163386871,0.446153846,0.5123196017360034,0.6812315098500736,0.4550503530380222,0.9220893998406952,0.5306362878992855,0.16788333823159396,0.16086072915610866,0.4988065957208083,0.6323529410000001,0.6784833115689651,0.4740170057760735,0.4063933802493928,1.0,0.5987852868395005,0.4767936356471089
