,weighted_ORPM_h,weighted_DRPM_h,ORPM_adv_h,Net_ORPM_adv_a,Net_ORPM_adv_h,DRPM_adv_h,Winpercent_h,Winpercent_a,weighted_DRPM_a,DRtg_h,weighted_ORPM_a,DRB_h,+/-_h,FGA_h,ORB_a,DRtg_a,eFG%_h,EFG%_a,TOV%_a,ORB%_a,TRB%_h,FTA_h,+/-_a,ORtg_h,AST_h,AST%_h_x,FT_h,Off_Adv_h,FG%_a,TO RATIO_a,TOV_h,btb_h,ORB_h,FG%_h,BLK%_h,OFFRTG_a,TRB_h,FG_h,TS%_a_y,STL_h
364,0.3594105497694394,0.3570286712266589,0.6213913824898515,0.3535335387771593,0.6477380659667062,0.6785143356133294,0.347826087,0.384615385,0.0,0.5564015637319478,0.1166277847897364,0.4085634658382629,0.4296990299854525,0.5405609745821582,0.6996491052552563,0.6450039385728311,0.32427591209031603,0.05936536860194391,0.5663193285139478,0.6708480208149189,0.45990619605893795,0.490402806134512,0.29558073094367,0.6911152427029175,0.5340368171414908,0.5340368171414908,0.4932262317425349,0.5722507867477422,0.3761929380721135,0.058144329896907224,0.2031733726719148,0.0,0.4317017372169109,0.35398840628830064,0.467139903017733,0.07510589292615387,0.4652840916918598,0.4930325197969586,0.06443148216982961,0.7070441010986215
365,0.7063654520314357,0.4906993742022954,0.7022854944781969,0.3951924053482364,0.7247803718321606,0.6189890166120301,0.695652174,0.5,0.2527213409782351,0.1778027212587615,0.30179446307504204,0.6446419864149195,0.8370331832509906,0.5448257007286668,0.4256220526365542,0.4566166706165604,0.7388250047740513,0.09591890459839474,0.4317234564780124,0.5690013502588945,0.5808542031040946,0.5600603625960942,0.638736296336745,0.8964062629878569,0.5437731306317412,0.5437731306317412,0.6514300000375328,0.5564719241148532,0.37309996366411696,0.08952380952380952,0.40904060088126215,0.0,0.4878137497480456,0.7453086575850025,0.581262852279089,0.13023586247577976,0.6668418834798052,0.6896205261935133,0.12042836554569115,0.7160425147714239
366,0.20896279716180968,0.7745640951610581,0.4797807246622226,0.23861456911065385,0.4643365387705505,0.7754507731603255,0.5,0.4,0.22366254884040712,0.7956766749605604,0.24940134783736456,0.29021734976131675,0.090636811513505,0.3465059844635678,0.3465425910888029,0.7668555826415349,0.13604911218624222,0.10012240509668524,0.3710017045632129,0.1898442341973109,0.484843548025165,0.3415153101538055,0.4260166362500341,0.2630706652942432,0.2795450487653016,0.2795450487653016,0.3984618130684451,0.5038792750357931,0.657489223043566,0.25448392554991545,0.3431049523360465,0.0,0.44333550493461416,0.11649680054062755,0.4591826698325369,0.1183001613520531,0.3816713968485835,0.21669426455272373,0.09454107864656107,0.2401826180997723
367,0.3805096124434709,0.1702765713412827,0.4812395190482624,0.6033323742394561,0.5357278991561573,0.44782061157971176,0.565217391,0.25,0.27463534818185914,0.8962628273929489,0.4180305743469461,0.5883799615701145,0.29487471431156265,0.4304675230180415,0.5563133019053954,0.7045759522168311,0.4052388458833849,0.16037715747439182,0.4683574376967785,0.5799172275819104,0.035767695019108266,0.6606612381309138,0.3901174134434344,0.5392418202336764,0.3065263604403957,0.3065263604403957,0.7522946916075288,0.4659945845483219,0.4208669922524023,0.0,0.6287827331151956,0.0,0.4720921409164138,0.3967274891667008,0.4942521966429949,0.2383327635019773,0.6177772112068184,0.38162659122775616,0.16300787455262322,0.4410666992388538
368,0.6579260241601773,0.6993083823662521,0.6189919956336352,0.3662677552025848,0.6098089571695018,0.6251653407826748,0.772727273,0.68,0.4489777008009025,0.3076455679987006,0.4199420328929071,0.4263636753493889,0.7783723550779479,0.30940860338175746,0.5285851195963241,0.3788868137995965,0.7205062455304473,0.20198044993442615,0.5921576368702153,0.6307397257438438,0.4138197522607829,0.23404790060066585,0.5525117600748223,0.7258233356313177,0.3967423385533962,0.3967423385533962,0.22779898081886846,0.4836907874971907,0.3914746233729694,0.15161290322580648,0.4366292665892063,0.0,0.05451674532033701,0.6701442407665957,0.6004490978889483,0.20423789146468108,0.3133050676405356,0.4658200014533947,0.1901746713118999,0.43841508883724944
369,0.3668024838596009,0.25593394426897903,0.18340124192980045,0.8848048489791941,0.30385111974550216,0.2414373585896354,0.32,0.84,0.7730592270897082,0.7230264095662418,1.0,0.7587220339342309,0.2639550478124401,0.7671610952664272,0.4326870722203749,0.29413662182868083,0.6197507535544726,0.1088336712630607,0.5979542221870612,0.5755621208169218,0.5793922342600066,0.6992735384211325,0.7319684254833164,0.7166063490155201,0.5270093114386012,0.5270093114386012,0.7121962165900265,0.4733116272153851,0.8886592299101521,0.06382716049382718,0.5904498313570659,0.0,0.6152403851196759,0.6162171541023,0.5184089256682936,0.11288968580104647,0.8082075927127759,0.6970750625881863,0.10420479584030044,0.43994975659578217
370,0.2764607079763429,0.2855553638280354,0.4603085958695679,0.5172488752844614,0.5090663202732726,0.5394029044652846,0.291666667,0.583333333,0.2067495548974662,0.5689197053099379,0.3558435162372072,0.4389524999056782,0.23595364171533706,0.5467488246436872,0.5356157648177511,0.4822287657423026,0.46402845006765997,0.3128807788573626,0.5779634867173303,0.6464937083638543,0.4854455832453118,0.22520821758297704,0.5050637324779148,0.5088997751908004,0.4553083643206002,0.4553083643206002,0.2492569217957104,0.4278112586793945,0.4651482722410992,0.21215277777777786,0.4883566817739834,0.0,0.4571429586641719,0.4591870359388015,0.5592625275504397,0.42643368516941016,0.4992146143359016,0.5194442836871098,0.330878429940384,0.5473607266740534
371,0.549472272138825,0.346761160945807,0.5240853178852704,0.569688145469584,0.562253584971147,0.4623151084760227,0.461538462,0.625,0.4221309439937616,0.5878206595394656,0.5013016363682843,0.5258548212355177,0.4086610623604518,0.4998448220154033,0.4122096986693968,0.3698496506165106,0.5085354443623451,0.262440897817322,0.5316588547538699,0.5594435838312395,0.5291773191881008,0.2481110744863985,0.6928114569226754,0.4798637751001245,0.501664520199012,0.501664520199012,0.25714207399738065,0.41681380574256427,0.6647118568317952,0.18140350877192984,0.4857588199813764,1.0,0.5163880823834806,0.5277356570995039,0.4643674800417642,0.2797275849825953,0.5903237109674602,0.488330629745901,0.2616405248954896,0.3166736796914793
372,0.1355839471409072,0.5605030481667898,0.5094780811755855,0.2619502919849761,0.5246551898724306,0.7802515240833949,0.260869565,0.37037037,0.0,0.6000604651534314,0.1166277847897364,0.5858584459396845,0.29934632170553355,0.48458694265921703,0.6775671122862449,0.7381397182634513,0.4882042883728204,0.2188287579079045,0.4995788823726454,0.6513324237025551,0.5487992032589019,0.503673886811845,0.2367049062176845,0.5657245660430483,0.4198952880978942,0.4198952880978942,0.5376743021131878,0.7234831634352752,0.37218821944047376,0.440625,0.7169328886684159,0.0,0.483158101453391,0.4971183554323364,0.5413543892169365,0.2099484469729601,0.6207373557753088,0.4480025487131105,0.214348634744992,0.3986713229528685
373,0.3357581607736948,0.4532108987789335,0.4356724207168448,0.5014904278937375,0.4203283174857699,0.488431078667325,0.25,0.5,0.4763487414442834,0.5938231873336933,0.4644133193400051,0.5905736616468211,0.2408505385596936,0.5736419109143989,0.6786398532109092,0.3171263362089697,0.41183341526488976,0.4086296729295557,0.6015619780917977,0.8732530058227034,0.5683452487432291,0.4173425889496441,0.4170889500173031,0.38485691554263385,0.5180248478554315,0.5180248478554315,0.36215403981733146,0.5368678447512829,0.3232637258819414,0.6201388888888889,0.5293549599667795,0.0,0.42934194885060295,0.3803149698269928,0.5435652103512444,0.4346195035799511,0.6006839859970371,0.4964576096348721,0.3920178564383123,0.6052885927339346
