,weighted_ORPM_h,weighted_DRPM_h,ORPM_adv_h,Net_ORPM_adv_a,Net_ORPM_adv_h,DRPM_adv_h,Winpercent_h,Winpercent_a,weighted_DRPM_a,DRtg_h,weighted_ORPM_a,DRB_h,+/-_h,FGA_h,ORB_a,DRtg_a,eFG%_h,EFG%_a,TOV%_a,ORB%_a
3238,0.4212959961128012,0.5579258607144922,0.4941999932737656,0.4340786147974103,0.4559146749510925,0.5303497566070543,0.588235294,0.480769231,0.4980247681582666,0.510736134320073,0.4328960095652699,0.6046119026305632,0.5886541685726281,0.4611203368654388,0.4505607382509658,0.4381603269580321,0.562878323229823,0.13860129191936973,0.5068260103362151,0.5611247153655965
3239,0.2565220438442713,0.0,0.2822847930053418,0.8345860791830055,0.4779451068796993,0.3671751474738729,0.307692308,0.36,0.2621554395953627,0.6313102635596839,0.6919524578335877,0.5664422472062086,0.4294825494675565,0.444884998466836,0.5419088123906363,0.733414614674558,0.4487533114873547,0.2020510212729892,0.5465270305274801,0.6171289617870217
3240,0.0,0.20442377965352784,0.22505321286473312,0.6625269258035559,0.24266409065909306,0.3652740573032412,0.156862745,0.666666667,0.4703313870090192,0.7732221502393508,0.5498935742705338,0.4069160660400989,0.26879177651189873,0.4618932434905425,0.2300190747656984,0.3820210328105827,0.5684027520912752,0.6311071268489467,0.6190747023494103,0.5432982995220735
3241,0.2334985075417481,0.7027781473335982,0.24540700442707306,0.532560895313169,0.3814803023881608,0.6322994067837715,0.269230769,0.7307692309999999,0.4416597761554105,0.7455368449559949,0.742684498687602,0.611541169580511,0.3199421745891422,0.5360002116656908,0.3736643466505156,0.4866648318133521,0.4206472851186009,0.10077712576749663,0.6289499918268171,0.5570758645617492
3242,0.9199937259273864,0.4103178093441228,0.7015169217501396,0.5483764602736475,0.7172283502608767,0.44856020585969336,0.537037037,0.5,0.5118441546709092,0.6828794853767123,0.5169598824271073,0.3456716555321724,0.4166532804441135,0.3897328253822665,0.30688064581638663,0.5038556546106212,0.31038269461054196,0.07523275132440987,0.5364520571940361,0.6348227398449696
3243,0.8557956027026057,0.9491215450589164,0.5558628211825342,0.417887547877736,0.6434780899134844,0.679077887231355,0.92,0.509433962,0.5956768292839812,0.44443586885134906,0.7440699603375374,0.58696577828589,0.6604403465966369,0.4389419241285997,0.2960716311892077,0.6180183876226035,0.5653501204076662,0.153604118993135,0.531901046183175,0.5660696419375417
3244,0.6471899434872557,0.3059837218431771,0.4299703996989597,0.7423979345040908,0.5614653267983191,0.3856686885388945,0.557692308,0.843137255,0.5316385947496215,0.5940888881157508,0.7872491440893363,0.5774070430486308,0.5398909630739884,0.4344998181180821,0.27889277950016544,0.33758487828171924,0.5351096247584787,0.12327701114886468,0.5304243984823008,0.5227261209058979
3245,0.12963945553785922,0.6521358786077559,0.18867420748775934,0.5614463890012403,0.2638253879904653,0.5397175143368436,0.384615385,0.58490566,0.5737457111610258,0.7015127034771329,0.7522910405623404,0.5086801745709336,0.3931948369281094,0.4450725299641421,0.31877163919481666,0.5293956983582806,0.5237003011675245,0.085119366408621,0.5687560851696736,0.5214175466846258
3246,0.28652159083115564,0.1977735871030712,0.4133002851623264,0.6173296485573838,0.2144928320223185,0.16505956964189644,0.425925926,0.448979592,0.8588430638526636,0.7606980104406103,0.4599210205065029,0.1758124504128507,0.2762766656682852,0.276985365671021,0.16258085083718027,0.6961592523697603,0.40666257727596267,0.1355649538140822,0.8519715777564039,0.4840208148043251
3247,0.7522910405623404,0.5737457111610258,0.6011987331459033,0.4894914687200067,0.6466257965041251,0.5523963659719626,0.574074074,0.673076923,0.4703313870090192,0.5403080502779541,0.5498935742705338,0.7255063465179447,0.5972478000802739,0.5541688563359963,0.2989426000996139,0.43747457240320703,0.43447461400787935,0.6451394185947961,0.6290431123778761,0.5663465846370649
3248,0.18978693853440096,0.19182286908311305,0.3842454712107999,0.5993770069876732,0.303535048883584,0.3145086138671445,0.264150943,0.576923077,0.5579258607144922,0.6180915362064104,0.4212959961128012,0.6210466339445522,0.5075967999728219,0.5057701074970102,0.08782574734788262,0.5115667238391189,0.6114335406368849,0.3678941863848325,0.5176922974985613,0.3980526473082369
3249,0.6339886852238641,0.5908975218564889,0.5005258498341912,0.5260477282790166,0.4276071892216111,0.3929346846570272,0.529411765,0.5555555560000001,0.802211551387462,0.707481288344608,0.6329369855554815,0.2937254059210805,0.3886722729240982,0.4163011399539008,0.3738501897394497,0.4407459563710591,0.555546049740052,0.3156199677938808,0.6650329465215408,0.5735954361859511
3250,1.0,0.6048691845878349,0.7808145506908255,0.4150245140903949,0.9383815626694344,0.7398309311156762,0.725490196,0.203703704,0.13151663060831587,0.5913311846276549,0.4383708986183489,0.3542773919356285,0.5613612049403374,0.30164567213358684,0.3712691069240108,0.6745090740383954,0.4944401964094439,0.1952707856598017,0.4375582470377684,0.5483745646380137
3251,0.6815545338330925,0.21964104265053064,0.7680726957177897,0.4381991545921168,0.7881585952579795,0.5671151387954056,0.509433962,0.396226415,0.0871763842692806,0.6569093743010339,0.1454091423975133,0.6140403683087284,0.4495974850636439,0.6494380985918753,0.3289255066920727,0.5324409668431607,0.6502424961048245,0.25451309433002794,0.5289162786984929,0.3847389600751467
3252,0.7168189264265907,0.31297646250711103,0.6295640369014073,0.562157019691927,0.5892014601097689,0.37877290596301777,0.538461538,0.5,0.5522414910294061,0.5688121668864994,0.4576908526237762,0.5674209791037368,0.4883769054839901,0.5139052901377197,0.4657312793898022,0.3678491212695013,0.5015420488437156,0.06411058702657264,0.4975094433547314,0.5859253849124841
3253,0.2565220438442713,0.0,0.32323352655429205,0.7906091623656456,0.4229167564914721,0.30766692794228545,0.301886792,0.68627451,0.3796063770829235,0.6399149563093987,0.6100549907356873,0.5100778212444931,0.4453292887215361,0.35056852341360834,0.3894441826868927,0.5205912384672607,0.4631520720164029,0.3506229341469616,0.5055127629044726,0.6443704195238271
3254,0.6919524578335877,0.2621554395953627,0.5874962877032401,0.6177937929173171,0.5947758223225204,0.3734915941147831,0.37254902,0.509803922,0.5118441546709092,0.7382815331888324,0.5169598824271073,0.5792881720651294,0.3734769769085587,0.6902987535670018,0.3985974101777085,0.5374461103474621,0.4937324237045532,0.17341377158310795,0.6032516209377896,0.6600477174815517
3255,0.4857824747760575,0.1658713075058294,0.3492666653433606,0.8080436857839612,0.4747935031541544,0.3146787033600136,0.450980392,0.846153846,0.5316385947496215,0.6774742091199527,0.7872491440893363,0.5014468157120798,0.4583230054200883,0.4672355877008376,0.33580298374609463,0.298461368250351,0.5372078575819086,0.3231266572227671,0.5361152553031586,0.5431671323228008
3256,0.0,0.20442377965352784,0.2576458681305513,0.6275240242420612,0.17613502177842644,0.29332884345889154,0.153846154,0.403846154,0.6123291291743106,0.7431213371629064,0.4847082637388974,0.471664826612261,0.31893868823685423,0.4948204125091648,0.3818706391104181,0.6513264952372212,0.5404730874630864,0.29592582981433857,0.3183533444064681,0.6098164777523192
3257,0.2334985075417481,0.7027781473335982,0.1888514524195712,0.593298764122241,0.14372328975631854,0.37518654762932,0.264150943,0.921568627,0.9491215450589164,0.7477298667179166,0.8557956027026057,0.6000911986728956,0.3277330350973809,0.5103353507072924,0.3739078418625372,0.3761735611859089,0.4527163069101828,0.10825238834392152,0.2923462813710212,0.5339918048024657
3258,0.4328960095652699,0.4980247681582666,0.3444130246138663,0.6292363206443895,0.41639145477659906,0.450523168094793,0.490566038,0.5,0.5956768292839812,0.5426325129317418,0.7440699603375374,0.5359642847002171,0.5546816093459962,0.5313740447626718,0.25411603806329863,0.6585778704263855,0.5571188869278012,0.1779740727109148,0.5196682561774949,0.5454935704879302
3259,0.12963945553785922,0.6521358786077559,0.3348592175156781,0.40445091029473135,0.13025100063972156,0.3952688090751661,0.396226415,0.46,0.8588430638526636,0.6537071351331666,0.4599210205065029,0.4979143894332188,0.4735109463150866,0.4500229388427645,0.1881034223925624,0.6743348818237581,0.5556914135136426,0.11103472707601274,0.8597181358717154,0.488638131041339
3260,0.742684498687602,0.4416597761554105,0.5253660204270072,0.6276587490606732,0.7390023360466413,0.5909484734254982,0.735849057,0.384615385,0.2621554395953627,0.5133639588727059,0.6919524578335877,0.6118659929530962,0.5689258686067605,0.4450642688158027,0.4807857856522674,0.6639930511000801,0.4670979495849197,0.08651009675217794,0.5595191270820975,0.5551519623569129
3261,1.0,0.6048691845878349,0.683005657388068,0.5200664333876447,0.7231514999214222,0.5070789453947636,0.7307692309999999,0.519230769,0.5908975218564889,0.5894056383800734,0.6339886852238641,0.21542191250656034,0.5473201140433293,0.186722403800879,0.28465575479397026,0.7575405517847073,0.4432860112836075,0.08883492374829415,0.70825539580916,0.4823192970303601
3262,0.5498935742705338,0.4703313870090192,0.3813222150905987,0.6653974345703134,0.5092195799236319,0.4689378147579045,0.660377358,0.849056604,0.5316385947496215,0.5858365469317773,0.7872491440893363,0.2894290856984282,0.5196946754230234,0.3321320158405806,0.26902185473830714,0.3628502662473517,0.5496909440707676,0.10391651790527992,0.5138745355554788,0.4986786920654304
3263,0.4599210205065029,0.8588430638526636,0.4714805690396978,0.33823250237055474,0.4701806720702205,0.6758120259107864,0.450980392,0.5,0.5118441546709092,0.6908599837103798,0.5169598824271073,0.08462381746409547,0.43779739329024775,0.12292912062266732,0.3548975454672285,0.5661811814950464,0.0,0.23867999518246416,0.5599624066599997,0.6740788194237952
3264,0.6329369855554815,0.802211551387462,0.4928735210341129,0.43469593881431423,0.6595361171582821,0.7514210209802021,0.563636364,0.5471698110000001,0.3059837218431771,0.4318788821979654,0.6471899434872557,0.4961429915450209,0.7113226286218346,0.4552113658330486,0.3549893807231792,0.6125111126837396,0.6232081492089738,0.11215909183449108,0.4912930066774999,0.5121518280721485
3265,0.18978693853440096,0.19182286908311305,0.4516326738516227,0.5270064805207803,0.4722743193343194,0.4969849824796865,0.259259259,0.418181818,0.1977735871030712,0.6664798139675944,0.28652159083115564,0.561837927434268,0.4129559301703015,0.4420726093018274,0.4183316736896338,0.6762785859599078,0.5396653426895907,0.03221215635873483,0.5705699367445544,0.7314993695083555
3266,0.6339886852238641,0.5908975218564889,0.5119668472440884,0.5137606622870678,0.6256070188097822,0.6070537204489952,0.509433962,0.673076923,0.3796063770829235,0.7775083563914114,0.6100549907356873,0.3956145594038761,0.335497585619167,0.42691006272471854,0.328358124257882,0.5395659475790691,0.5017793272247435,0.09430150136741644,0.4530906178683362,0.626227494949347
3267,0.4383708986183489,0.13151663060831587,0.32556087726450633,0.8241396083728374,0.4493346579083662,0.2972724084552112,0.2,0.833333333,0.5316385947496215,0.6440187664602568,0.7872491440893363,0.6370102100753215,0.522606488860067,0.6464433144697448,0.3340118595261917,0.5100531905178398,0.731239834864141,0.07472096390043431,0.608463189654723,0.5227666918359857
3268,0.4212959961128012,0.5579258607144922,0.5823869761342649,0.3393701519582817,0.6892502449386136,0.7826812225765689,0.58490566,0.314814815,0.0,0.5168683892422483,0.2565220438442713,0.6801718000754368,0.6076801835858779,0.5371214101514799,0.3807674099774063,0.5675198838213015,0.6133074700439264,0.1852995114984501,0.6142647971516993,0.5563648623710107
3269,0.12963945553785922,0.6521358786077559,0.33597430145704144,0.4032533652308507,0.2739005886277839,0.5506129390973614,0.4074074070000001,0.509433962,0.5522414910294061,0.6113718576210255,0.4576908526237762,0.6603949224983985,0.544466913398638,0.5833624163429807,0.37495990316331257,0.4093319647806728,0.6843215387695091,0.20260898715911907,0.5084897739230316,0.5513164478375001
3270,0.6919524578335877,0.2621554395953627,0.8459762289167939,0.34019910588954283,0.7388090371678964,0.5292505821343956,0.377358491,0.150943396,0.20442377965352784,0.6758309366995778,0.0,0.5577225833043669,0.38022835355480605,0.6648410521357516,0.3622306887036457,0.7328700874282499,0.38237651463716094,0.1856089499110094,0.6393494051580881,0.5519143762307812
3271,0.742684498687602,0.4416597761554105,0.5129327861305056,0.6410114284487763,0.715191567774383,0.5651992656886723,0.740740741,0.528301887,0.31297646250711103,0.45697856882261895,0.7168189264265907,0.5314275236761721,0.6281224222712778,0.3864795907750769,0.5390258970551571,0.5528059652201699,0.5250503375273511,0.37563932715082893,0.6521841899776414,0.7958675936706686
