,weighted_ORPM_h,weighted_DRPM_h,ORPM_adv_h,Net_ORPM_adv_a,Net_ORPM_adv_h,DRPM_adv_h,Winpercent_h,Winpercent_a,weighted_DRPM_a,DRtg_h,weighted_ORPM_a,DRB_h,+/-_h,FGA_h,ORB_a,DRtg_a,eFG%_h,EFG%_a,TOV%_a,ORB%_a,TRB%_h,FTA_h,+/-_a,ORtg_h,AST_h,AST%_h_x,FT_h,Off_Adv_h,FG%_a,TO RATIO_a
703,1.0,0.7730592270897082,0.7446728114691691,0.3829556789846069,0.7027159822528565,0.5562853690782898,0.8478260870000001,0.638297872,0.6604884889331284,0.34318779201061883,0.5106543770616622,0.5846059362439155,0.5804127342760999,0.3793197672854127,0.7651120160880528,0.5073592620708096,0.6752884966164272,0.2393948601554526,0.5111818492795058,0.6556705702558171,0.5491619138265801,0.43325307657538736,0.5422182285264939,0.6182058878557188,0.44701329814744295,0.44701329814744295,0.4255461405310737,0.4934525902063493,0.6205531785734328,0.235
704,0.13235777606472476,0.3903373571551921,0.3339722283623598,0.52978963276571,0.30847787587311226,0.4569943078554544,0.361702128,0.456521739,0.4763487414442834,0.3895348105871397,0.4644133193400051,0.6320459949261411,0.6552644387894143,0.4849714202438438,0.4086108673884213,0.533114142965454,0.4235417324972057,0.07262574980816125,0.4316433827444154,0.5283329939257264,0.5558743130154674,0.34246978894121183,0.44549972182905095,0.5190113553107893,0.486732740068353,0.486732740068353,0.31800699118856524,0.5248695715687475,0.5702188746515049,0.2471134020618557
705,0.30179446307504204,0.2527213409782351,0.386108098156524,0.6275646031789279,0.3474447580463241,0.3279694985891205,0.456521739,0.608695652,0.5967823437999942,0.6143730267290384,0.5295782667619939,0.3444972643507095,0.3526183043533768,0.4291499756675703,0.5459596672962289,0.3847034096394372,0.4210499835892661,0.04730474313268601,0.5031965196480913,0.4281337770777388,0.5381272463619975,0.4691139422189265,0.6014726952324013,0.35483555563139796,0.31882064669517585,0.31882064669517585,0.4717736201311744,0.5627963953882773,0.4463511207130237,0.17533678756476684
706,0.4180305743469461,0.27463534818185914,0.6412233136030194,0.4010425893640289,0.427692530690654,0.3570661500075347,0.3695652170000001,0.195652174,0.5605030481667898,0.5045991803061627,0.1355839471409072,0.5418677908983512,0.4288366782935955,0.5193026171397697,0.43793066320903584,0.4988600474047227,0.5754305617320675,0.26042894214842865,0.5845030525653894,0.631618925658366,0.5239542396161567,0.6440483838502076,0.5106869459882613,0.7306184076846097,0.6719222630055187,0.6719222630055187,0.6585078569896213,0.7567291023155335,0.7948117685192264,0.6926315789473684
707,0.2764607079763429,0.2855553638280354,0.5026015714276165,0.4707348237004432,0.4875520980144034,0.5155033752238265,0.326086957,0.444444444,0.2545486133803824,0.5541456036656139,0.27125756512110977,0.330563839015188,0.44982790998874295,0.30411407537139523,0.8175935125895237,0.31729136776262634,0.166283110149004,0.03723388944163775,0.4665915853188012,0.7220321831448451,0.47179418340597706,0.1958379234741553,0.6193820459165138,0.1527115225423583,0.24564142296543545,0.24564142296543545,0.2203327478123617,0.5393482437282914,0.6627761326315029,0.0
708,0.4678330406354905,0.5969980034223219,0.5239455038712917,0.41231737002450747,0.5052762927641419,0.5740101513107098,0.625,0.5625,0.4489777008009025,0.4861140038731127,0.4199420328929071,0.559627630725812,0.5068833287900875,0.567712977721323,0.6905027250738458,0.6205986738358981,0.4580278139825994,0.04941049202350406,0.3905073460867813,0.6430895938055579,0.6746573121037395,0.6015109690283653,0.4253636557468217,0.5502711270133016,0.5174197172968521,0.5174197172968521,0.6048954404671809,0.5154064774804795,0.3191990493076636,0.13590361445783133
709,0.20896279716180968,0.7745640951610581,0.4265596404623012,0.2971474158344498,0.4719490299429737,0.7839072701317958,0.574468085,0.4375,0.2067495548974662,0.5333709611687862,0.3558435162372072,0.5235952106995713,0.3971866500615341,0.5373116308169124,0.5885894473108639,0.4580312055135273,0.2910615744962547,0.0802450607140103,0.4025271498491944,0.6499351200585525,0.4830859124622425,0.39581984583508056,0.5408227468658815,0.3158388458527355,0.5074869823648621,0.5074869823648621,0.3759065136779071,0.4869088495126648,0.3890840699707504,0.11510204081632655
710,0.3805096124434709,0.1702765713412827,0.6902548062217355,0.3734561898104064,0.5487129389175085,0.4622453178853266,0.4791666670000001,0.377777778,0.2457859355706295,0.5467634056362226,0.0,0.5400677187194983,0.4360151491612289,0.4703521309364907,0.4571634592277247,0.4917078539707425,0.4769120801945927,0.016654290248688006,0.7071964083926954,0.6108215604766841,0.5391600861162122,0.7184373676897461,0.487949165198326,0.6321666904089208,0.4629223139045233,0.4629223139045233,0.7369750389323334,0.6416691378166686,0.8596545901036059,0.0719387755102041
711,0.6579260241601773,0.6993083823662521,0.5783121938959466,0.4110076291766301,0.6218926071661869,0.6385887191862452,0.688888889,0.595744681,0.4221309439937616,0.4888151328042502,0.5013016363682843,0.4749863328231413,0.3716486473377748,0.4799816462917792,0.5210872137955987,0.5425895345373646,0.3123614026516281,0.377892951831808,0.3175865124247327,0.5914388994107183,0.4966671091061775,0.5449456465822973,0.3828822784816184,0.5013465045241521,0.4053124483310399,0.4053124483310399,0.4467305698091545,0.3302330662842815,0.4641008589012161,0.21581632653061236
712,0.3433070595838335,0.4432519429214031,0.29027269497904185,0.6700355200034485,0.5359765021959866,0.6073104302928859,0.52173913,0.7,0.2286310823356313,0.5089901813228366,0.7627616696257498,0.5205316517442234,0.4670292323964125,0.6118462131478808,0.5164177948111269,0.4296750930436593,0.4987969239770356,0.1916539228726432,0.6296531703603364,0.5921700124557916,0.4123779060547035,0.3805483210590777,0.4074655975578655,0.6382030665872506,0.4481367650790844,0.4481367650790844,0.39998868111537533,0.5357375775830359,0.24915365433379694,0.17062706270627065
713,0.3668024838596009,0.25593394426897903,0.5272020050998947,0.5066908425345651,0.4178069127494132,0.3680275636344755,0.404255319,0.565217391,0.5198788170000279,0.5426030671270251,0.31239847365981144,0.29334302292183523,0.3668159881702941,0.3709833305814769,0.35203612189763245,0.32383076483664425,0.2613230357007921,0.3820740829533895,0.3718469466396108,0.7362582736543537,0.4842403572154554,0.32157112978901825,0.7180106045803992,0.3705349750062741,0.4119527868393872,0.4119527868393872,0.2679540795336437,0.2769312039933645,0.4776878892365124,0.5458064516129033
714,0.549472272138825,0.346761160945807,0.2747361360694125,0.8439237733103468,0.4043017482807236,0.2868509669280494,0.4375,0.85106383,0.7730592270897082,0.5813996618109188,1.0,0.35318044021078754,0.4362947605050091,0.3649038606610292,0.4515056136951904,0.18507434086944088,0.3972935146849276,0.1389592265873878,0.5573344831117547,0.5922944567721706,0.483446876904401,0.27041915694847074,0.7752073148120278,0.5189713830927686,0.28749573173597043,0.28749573173597043,0.3015579789413664,0.4627697956660748,0.7383186378095421,0.0888888888888889
715,0.6168843053665815,1.0,0.6405630722964434,0.18463435362389116,0.5853346504333905,0.7733945506105333,0.7826086959999999,0.347826087,0.4532108987789335,0.41804461333052456,0.3357581607736948,0.4904377218919415,0.6251267421578668,0.4274539651758961,0.6616897845219236,0.3416880382617831,0.6387536873927236,0.07787165856823898,0.3057537506343493,0.6624945278390134,0.5794299442629828,0.4211285094878373,0.7263828716702613,0.7811992873933671,0.4726923781442202,0.4726923781442202,0.4929612338253943,0.5229753570907756,0.7991499147315255,0.0
716,0.7063654520314357,0.4906993742022954,0.7284820520970355,0.3663812844391881,0.7378596527316151,0.6335184126809441,0.617021277,0.375,0.22366254884040712,0.5836325942512354,0.24940134783736456,0.4466173166434033,0.32562625365497044,0.504272299831088,0.6281257144865059,0.7076418704812529,0.4892961767639685,0.14908704169640485,0.4346512583780789,0.6373780127439612,0.4915838455030822,0.2874405211907828,0.3195806984790959,0.4534266193533789,0.3851640856591631,0.3851640856591631,0.29628406982527505,0.6251855635581768,0.4637298750146572,0.11723356009070295
