,weighted_ORPM_h,weighted_DRPM_h,ORPM_adv_h,Net_ORPM_adv_a,Net_ORPM_adv_h,DRPM_adv_h,Winpercent_h,Winpercent_a,weighted_DRPM_a,DRtg_h
26,0.4670794147575656,0.7305870299205729,0.4164204735305075,0.4612989816610392,0.5873310120078201,0.7333600084977965,0.0,1.0,0.2700060885663655,0.6019066264487571
27,0.6369797981262916,0.4628790328147749,0.509834044385792,0.5776368219118716,0.4124581857458148,0.30995306403054834,1.0,1.0,0.8379732798271947,0.569591922242867
28,0.0853547865585737,0.2665075004831434,0.3222474159121725,0.5748909751960298,0.3778479641860461,0.4933541748770798,0.0,0.0,0.2796243169029497,0.8325998220595714
29,0.18318770329445444,0.1599312325061501,0.3854951646371997,0.6094332056406693,0.3541789319544084,0.356949179522742,1.0,0.0,0.4422695902266392,0.6048623602643496
30,0.4232540360043648,0.3697600786732309,0.30000565127238066,0.7318449754107283,0.5766920301213172,0.5644856851185542,1.0,0.5,0.24248515377514065,0.665165899042451
31,0.4325486597784638,0.3620963090074367,0.5737704447676041,0.4464167403702332,0.5896179186508217,0.5691836125485793,0.0,1.0,0.2255491191138852,0.7657579730067756
32,0.6396086565103479,0.6880861935762084,0.5862646208763912,0.3914512770226052,0.4641826404007604,0.4784663353604617,0.5,0.5,0.7305870299205729,0.5055600438965467
33,0.4711944246547725,0.6352548053025789,0.5239701943252039,0.3926707999084648,0.5428037298066963,0.6345167506935507,0.5,0.5,0.3697600786732309,0.4805669166286352
34,0.44211944916419466,0.7878156237077171,0.4681142162554986,0.3655667145458763,0.5605627853923268,0.7479022880581291,1.0,0.5,0.2985326915863241,0.6951607437546674
35,0.3421893550319979,0.42422127056485376,0.4271452407965093,0.5262573385810664,0.4478624772071327,0.4998351397979866,0.5,0.5,0.4245466539393401,0.6110546315427982
36,0.4408599547342287,0.2796243169029497,0.4970333120450793,0.5719315341801549,0.6548526391434328,0.5931171843172727,0.0,0.5,0.09583961152354603,0.855748264844196
37,0.2850077702432557,0.2255491191138852,0.4422214971608809,0.572443363078881,0.3352397304368228,0.31058843463606106,1.0,0.5,0.599389339811001,0.5050319848922195
38,0.5875080039883107,0.2450221882227051,0.4965156021572818,0.6674457682005057,0.4699078623862259,0.2904272072002365,0.5,1.0,0.658654475996884,0.6621683929358433
39,0.4121973740200551,0.4422695902266392,0.32886575850306643,0.660941188907531,0.3999589289783221,0.41652320055226943,0.0,1.0,0.6070271385245309,0.6290211915409206
40,0.6342384676965505,0.2700060885663655,0.7319828392725178,0.4279531857129549,0.6391274300722214,0.4589454898926871,0.5,0.0,0.3510350747829157,0.5153779237261793
41,0.5797856059902354,0.042364712786333684,0.4747946318122195,0.7815757698861872,0.5206005208132476,0.24705174211075046,0.333333333,0.5,0.5416068386437191,0.632111233641062
42,0.7710613850603262,0.5306485823147269,0.6692563626409311,0.4466721020961085,0.7074155251316172,0.585399451865428,0.333333333,0.0,0.3620963090074367,0.5629154518751285
43,0.605267754150927,0.4146465955530767,0.4841439780123177,0.6107960586418039,0.57116951547472,0.475562336695553,0.5,1.0,0.4628790328147749,0.5956432763326817
44,0.6173117093547076,0.8379732798271947,0.7170620030301266,0.16878304029913882,0.7195745370236926,0.8435398291980516,0.5,1.0,0.1599312325061501,0.5973345324980577
45,0.0853547865585737,0.2665075004831434,0.17304182134928836,0.7351304124653887,0.2523847646678267,0.3576769908911532,0.333333333,0.5,0.5474093822309541,0.6343650702125369
46,0.5058910166531976,0.2985326915863241,0.43445560926345295,0.6651979793851281,0.5178066622219567,0.4167315445730553,0.333333333,1.0,0.4628790328147749,0.6740059167215511
47,0.8232427334596035,0.24248515377514065,0.5343884382228407,0.7545445964778786,0.6206801334403131,0.3152995206254116,0.666666667,1.0,0.6070271385245309,0.5661341397097526
48,0.4670794147575656,0.7305870299205729,0.6484033128030254,0.21216087306612635,0.5493671477721735,0.6923054983904835,0.333333333,0.0,0.3510350747829157,0.6255852962320148
49,0.2850077702432557,0.2255491191138852,0.4069066727942416,0.6103697397697467,0.3184359701252759,0.2924166767963124,1.0,0.666666667,0.6352548053025789,0.5702323871680833
50,0.7392711438599971,0.5474093822309541,0.6635368849199711,0.4278911605369704,0.6527820032805197,0.5532705992641468,0.333333333,0.0,0.4422695902266392,0.6684966743115155
51,0.6396086565103479,0.6880861935762084,0.5299115252600562,0.4519717176696354,0.7866299500807833,0.8271641457878972,0.666666667,0.5,0.042364712786333684,0.5290796231293861
52,0.5858694728285125,0.04250894116745718,0.4956963365773827,0.7623276836249276,0.4690280116280704,0.1878209358361222,0.0,0.666666667,0.658654475996884,0.6334718839368211
53,0.6342384676965505,0.2700060885663655,0.5960595092661779,0.5739281270400629,0.434486125344094,0.23764429512532206,0.666666667,1.0,0.7878156237077171,0.4765640607937067
54,0.4408599547342287,0.2796243169029497,0.6288361257198871,0.4303818238248362,0.6248243034670683,0.5606442357554782,0.333333333,0.666666667,0.1599312325061501,0.8112818116276391
55,0.605267754150927,0.4146465955530767,0.5792372117534285,0.5086706235504466,0.7431355662629054,0.6615281784859475,0.333333333,0.333333333,0.09583961152354603,0.6556488767428456
56,0.5875080039883107,0.2450221882227051,0.4165210734871943,0.7533559399757339,0.4940964067845265,0.3165849458939911,0.666666667,0.75,0.6070271385245309,0.6302930889495054
57,0.4232540360043648,0.3697600786732309,0.3965288468192841,0.6281838319851883,0.4365469343411469,0.4129313487242375,0.333333333,0.333333333,0.5416068386437191,0.6841495010403426
58,0.4878988734389794,0.4245466539393401,0.35841874418932657,0.6781561634245863,0.4763937995823303,0.4462419204005417,0.666666667,0.5,0.5306485823147269,0.5097188843391453
59,0.17027278915151473,0.3510350747829157,0.37903770756572985,0.5198968475808954,0.347243942081175,0.4537747106151613,0.0,0.0,0.4422695902266392,0.7777679692566266
60,0.4467933306440701,0.09583961152354603,0.4794472286025454,0.6801113765422896,0.5040322282051484,0.3334558134648389,0.5,0.5,0.4245466539393401,0.6196172505157901
61,0.44211944916419466,0.7878156237077171,0.5207773366213504,0.3090091250198613,0.4196048210773248,0.5954689073370277,1.0,0.333333333,0.599389339811001,0.5712007855190855
62,0.4670794147575656,0.7305870299205729,0.5131097300116684,0.3574594969961122,0.5828246602464681,0.7284867937274246,0.5,0.25,0.2796243169029497,0.6345635528508218
63,0.3421893550319979,0.42422127056485376,0.41814916918940015,0.535918675048919,0.5069027932957552,0.563681939969698,0.333333333,0.5,0.2985326915863241,0.6021025974304742
64,0.6369797981262916,0.4628790328147749,0.5828926867357596,0.4991754493868074,0.5074362547585795,0.4126633168660948,0.75,0.75,0.6352548053025789,0.4622427854079464
65,0.6173117093547076,0.8379732798271947,0.4888515264221798,0.4138698177605395,0.4721223082143502,0.5759424643546871,0.666666667,0.75,0.6880861935762084,0.6829269726288877
66,0.0853547865585737,0.2665075004831434,0.13105602654948506,0.7802210818316219,0.3952484798859659,0.5121712700821578,0.5,0.75,0.24248515377514065,0.5341889911390327
67,0.2850077702432557,0.2255491191138852,0.4262295552323959,0.5896179186508217,0.4464167403702332,0.4308163874514207,0.75,0.0,0.3620963090074367,0.5974077979881609
68,0.5944767996737471,0.658654475996884,0.7056445481896463,0.25279784834966795,0.7073127545882102,0.7526853586187432,0.75,0.75,0.1599312325061501,0.6229502429839008
69,0.5858694728285125,0.04250894116745718,0.477836565231358,0.7815081957138377,0.5238674070229881,0.2471248175101485,0.0,0.5,0.5416068386437191,0.6657126504922325
70,0.7544658570139223,0.6070271385245309,0.5873401255118434,0.4899496698166305,0.8483054295725052,0.7860944008695212,0.8,0.4,0.042364712786333684,0.5148442099747269
71,0.7710613850603262,0.5306485823147269,0.4739093258003613,0.6564651688190655,0.7634559850995126,0.6460021770224247,0.6,0.6,0.24248515377514065,0.4934969912198561
72,0.4467933306440701,0.09583961152354603,0.4207627882465715,0.7431355662629054,0.5086706235504466,0.3384718215140525,0.6,0.25,0.4146465955530767,0.6419962744218015
73,0.40056477592149387,0.599389339811001,0.4941837009507194,0.40353740585380377,0.4709050503518553,0.5796069980454986,0.25,0.0,0.4422695902266392,0.6525604383727407
74,0.6342384676965505,0.2700060885663655,0.5084633791709214,0.6680020431995651,0.4109861590208184,0.2122311917870548,0.5,0.75,0.8379732798271947,0.5041493673125595
75,0.44211944916419466,0.7878156237077171,0.4771102878626077,0.3559053780780237,0.5015224693037043,0.6840554878864177,1.0,0.4,0.4245466539393401,0.5308591408331421
76,0.6369797981262916,0.4628790328147749,0.4986855708079719,0.5896097317598955,0.4826835860476494,0.38589552838523533,0.6,0.6,0.6880861935762084,0.5395502685893243
77,0.4408599547342287,0.2796243169029497,0.4305371743719966,0.6433451008934982,0.6799068066761351,0.6202110167000108,0.4,0.5,0.042364712786333684,0.6875035113377229
78,0.0853547865585737,0.2665075004831434,0.4575409987035295,0.429592351266044,0.3443904517117517,0.4571728795401386,0.6,0.2,0.3510350747829157,0.4865844522431014
79,0.2850077702432557,0.2255491191138852,0.3895583767950291,0.629000952604896,0.4761976947518247,0.4630218153571623,0.6,0.4,0.2985326915863241,0.6509476509250767
80,0.18318770329445444,0.1599312325061501,0.2986591152329709,0.7026908326887182,0.5414755984470332,0.5594937055451346,0.6,0.25,0.04250894116745718,0.5292066367143811
81,0.5875080039883107,0.2450221882227051,0.5821269839919729,0.5755033736191726,0.6052612487549417,0.4367997401500252,0.5,0.25,0.3697600786732309,0.6514351434371823
82,0.5944767996737471,0.658654475996884,0.5616411875094873,0.4074503434379805,0.484613194489798,0.5118557822562381,0.8,0.8,0.6352548053025789,0.5992838122417983
83,0.4325486597784638,0.3620963090074367,0.34663875795923343,0.690344950882972,0.4388192982760045,0.4061084459659921,0.25,0.5,0.5474093822309541,0.7764595710278595
84,0.6301963423657966,0.5416068386437191,0.7724207779036114,0.2551033841057955,0.6765599384060819,0.6393830663121589,0.4,0.5,0.2665075004831434,0.6442578546619255
85,0.7392711438599971,0.5474093822309541,0.6485758473479012,0.44395857576049147,0.4908860779485258,0.3781946938816205,0.4,1.0,0.7878156237077171,0.7397879150476606
86,0.5058910166531976,0.2985326915863241,0.6104416232049711,0.4761976947518247,0.629000952604896,0.5369781846428378,0.333333333,0.666666667,0.2255491191138852,0.7581317040192136
87,0.7544658570139223,0.6070271385245309,0.4656115617771594,0.6206801334403131,0.7545445964778786,0.6847004793745884,0.666666667,0.5,0.24248515377514065,0.5716538715050703
88,0.4670794147575656,0.7305870299205729,0.4979424950513965,0.3737483580276723,0.4162039457335353,0.5483014531203977,0.4,0.666666667,0.6352548053025789,0.6821283246581614
89,0.7710613850603262,0.5306485823147269,0.8003942979544056,0.3058364382534876,0.7125979569252984,0.5910037864804055,0.666666667,0.333333333,0.3510350747829157,0.501005087026016
90,0.3421893550319979,0.42422127056485376,0.351290349260825,0.6077217445868578,0.3243883999582764,0.3663090129279888,0.5,0.5,0.6880861935762084,0.5595780066169562
91,0.4232540360043648,0.3697600786732309,0.41787301600802707,0.6052612487549417,0.5755033736191726,0.5632002598499748,0.2,0.6,0.2450221882227051,0.7351514361189673
92,0.4878988734389794,0.4245466539393401,0.5378507497094621,0.4854550540801833,0.5178013034100176,0.4910204174961087,0.333333333,0.0,0.4422695902266392,0.65500888624312
93,0.5797856059902354,0.042364712786333684,0.4714029039319719,0.7852183180660586,0.5574862313671568,0.2869403258268674,0.428571429,0.666666667,0.4628790328147749,0.6608527919924971
94,0.605267754150927,0.4146465955530767,0.5053954772385899,0.5879729983730224,0.479444409525893,0.3763698713054098,0.4,0.833333333,0.658654475996884,0.6432605113350676
95,0.6173117093547076,0.8379732798271947,0.5923815247881219,0.3026837142685264,0.6248557471702375,0.7411099634906547,0.8,0.4,0.3620963090074367,0.5705171675240246
96,0.18318770329445444,0.1599312325061501,0.3711638742801129,0.6248243034670683,0.4303818238248362,0.4393557642445218,0.666666667,0.5,0.2796243169029497,0.5435103505129515
97,0.17027278915151473,0.3510350747829157,0.5424590012964705,0.3443904517117517,0.429592351266044,0.5428271204598614,0.428571429,0.428571429,0.2665075004831434,0.6430946545602895
98,0.4467933306440701,0.09583961152354603,0.4082984941391368,0.7565216023534849,0.4491869540999043,0.27414557449348864,0.5,0.5,0.5416068386437191,0.6155198177416222
99,0.40056477592149387,0.599389339811001,0.44733687963414814,0.4538485775469121,0.5382489523358991,0.6524333807211014,0.4,0.428571429,0.2985326915863241,0.5993567027852863
100,0.7544658570139223,0.6070271385245309,0.6332834917874715,0.4406087642035778,0.6692447748029524,0.5924563819516219,0.571428571,0.428571429,0.4245466539393401,0.6007818299365699
101,0.44211944916419466,0.7878156237077171,0.4875200172033146,0.34472584304404624,0.3581358143932343,0.5289956963768815,1.0,0.5,0.7305870299205729,0.536734120228297
102,0.8232427334596035,0.24248515377514065,0.5931314676666559,0.6914574849714319,0.6882166949908394,0.38833424732180016,0.571428571,0.7142857140000001,0.4628790328147749,0.5868296726219021
103,0.2850077702432557,0.2255491191138852,0.34526548528475426,0.6765693298593286,0.3074727091630405,0.2805608945400744,0.571428571,0.857142857,0.658654475996884,0.6522384711807228
104,0.5875080039883107,0.2450221882227051,0.4766347681458801,0.6887968017442908,0.6519981896227462,0.4873415448338733,0.666666667,0.4,0.2700060885663655,0.4971504969569129
105,0.4121973740200551,0.4422695902266392,0.4131639505957713,0.5704090952328108,0.6644481346773866,0.7025445260223926,0.0,0.2,0.04250894116745718,0.8024238342401754
106,0.6396086565103479,0.6880861935762084,0.603529998365942,0.37290911457036097,0.6368286570182614,0.6651674991359676,0.571428571,0.333333333,0.3620963090074367,0.5628968292549162
107,0.4711944246547725,0.6352548053025789,0.41847797847911106,0.505964228033583,0.5895406706745009,0.6850585553773988,0.571428571,0.333333333,0.2700060885663655,0.5321869148224809
108,0.5797856059902354,0.042364712786333684,0.5694628256280034,0.6799068066761351,0.6433451008934982,0.3797889832999892,0.375,0.428571429,0.2796243169029497,0.703019748331386
109,0.7710613850603262,0.5306485823147269,0.7144360150141642,0.3981513874840239,0.6783086127002137,0.5539229398014716,0.571428571,0.4,0.42422127056485376,0.4967071012984418
110,0.6301963423657966,0.5416068386437191,0.5124642941074348,0.5342838049208107,0.6071535104619324,0.5643262470205639,0.571428571,0.333333333,0.4146465955530767,0.6125825839546917
111,0.17027278915151473,0.3510350747829157,0.3617397292537223,0.5384740217058605,0.509554015213447,0.6292984796542138,0.5,0.428571429,0.09583961152354603,0.5639658855612468
112,0.5858694728285125,0.04250894116745718,0.5030419334191385,0.7544388755156952,0.7577733358977851,0.5000730753993979,0.333333333,0.444444444,0.042364712786333684,0.6391800094880884
113,0.8232427334596035,0.24248515377514065,0.602965512052448,0.6808962071381328,0.5124767809914833,0.1982873113523485,0.625,0.833333333,0.8379732798271947,0.6242371097615718
114,0.4670794147575656,0.7305870299205729,0.4895902706592931,0.382718234394969,0.5149253542714615,0.6550597915095362,0.428571429,0.375,0.4245466539393401,0.6590602036550914
115,0.6369797981262916,0.4628790328147749,0.5655443907365469,0.5178066622219567,0.6651979793851281,0.5832684554269446,0.625,0.375,0.2985326915863241,0.5594500084769618
116,0.0853547865585737,0.2665075004831434,0.371582715763288,0.5219073004965802,0.31010110748666697,0.4200920328612047,0.375,0.333333333,0.42422127056485376,0.5852900161290147
117,0.2850077702432557,0.2255491191138852,0.2652709566146667,0.7624795016345567,0.331661253561341,0.30671863323382903,0.5,0.625,0.6070271385245309,0.7125106330752597
118,0.5875080039883107,0.2450221882227051,0.7021601503469281,0.4465936830226113,0.7035706834468737,0.5431125658189797,0.7142857140000001,0.7142857140000001,0.1599312325061501,0.5148208237626921
119,0.4232540360043648,0.3697600786732309,0.3419914460721839,0.6867543060444952,0.4338283149031781,0.4099914059275496,0.166666667,0.333333333,0.5474093822309541,0.7874027414049557
120,0.5944767996737471,0.658654475996884,0.5809640699476416,0.3866985223190555,0.6125939647347551,0.6502554929113463,0.875,0.28571428600000004,0.3620963090074367,0.4335037862363049
121,0.4121973740200551,0.4422695902266392,0.4856687096429132,0.4925425660111609,0.5533543600551897,0.5824065847217799,0.0,0.375,0.2796243169029497,0.8620235741114461
122,0.4711944246547725,0.6352548053025789,0.4269413576500325,0.4968749769252802,0.3234355353874514,0.3972897471644535,0.625,0.7142857140000001,0.8379732798271947,0.5122771978164242
123,0.605267754150927,0.4146465955530767,0.4254009485685024,0.6738831701482505,0.5036329539241936,0.4025276099991644,0.428571429,0.5555555560000001,0.6070271385245309,0.7397340493994786
124,0.6301963423657966,0.5416068386437191,0.6725942860612704,0.36231210455795815,0.6957498419482386,0.6601352237858994,0.5,0.5555555560000001,0.2255491191138852,0.5957269652044331
125,0.17027278915151473,0.3510350747829157,0.29138239258160203,0.6140343253870998,0.4396586931493779,0.5537129652734396,0.444444444,0.75,0.2450221882227051,0.5787609348386904
126,0.5058910166531976,0.2985326915863241,0.5295488430045637,0.5630725442937708,0.6897727130101422,0.6026973863634497,0.333333333,0.5,0.09583961152354603,0.7887625853264688
127,0.5858694728285125,0.04250894116745718,0.4744448373511105,0.7851507438937091,0.5607531175768973,0.2870134012262655,0.428571429,0.666666667,0.4628790328147749,0.5419787599358957
128,0.44211944916419466,0.7878156237077171,0.5499650470660984,0.2776629659797174,0.5016749185793317,0.684220348088431,1.0,0.28571428600000004,0.42422127056485376,0.5390266591523396
129,0.5797856059902354,0.042364712786333684,0.556353095616335,0.6939860090410144,0.4320591400080217,0.15130218957256447,0.4,0.375,0.7305870299205729,0.6307641142955126
130,0.7710613850603262,0.5306485823147269,0.5657263642749891,0.5578582055881217,0.55468208617573,0.4202319527294604,0.625,0.625,0.6880861935762084,0.4449271994813115
131,0.18318770329445444,0.1599312325061501,0.2219582797172288,0.7850637407364272,0.3049186243066169,0.3036785802585952,0.625,0.28571428600000004,0.5474093822309541,0.5870848339613953
132,0.4232540360043648,0.3697600786732309,0.3945077841539072,0.6303543534400633,0.5637978661827495,0.5505418046838481,0.28571428600000004,0.28571428600000004,0.2700060885663655,0.7067362381108899
133,0.4878988734389794,0.4245466539393401,0.5436670487587427,0.4792086362472766,0.4441872410790595,0.4114134194506101,0.444444444,0.5,0.599389339811001,0.5269883903413728
134,0.4121973740200551,0.4422695902266392,0.408860287173154,0.5750310171323029,0.37577038458002143,0.3903654618585148,0.111111111,0.8888888890000001,0.658654475996884,0.8023521569346264
135,0.4467933306440701,0.09583961152354603,0.3378659727918719,0.8321626506614369,0.4543211384820397,0.27969773386538066,0.5555555560000001,0.666666667,0.5306485823147269,0.5935065738664388
136,0.40056477592149387,0.599389339811001,0.4792226633786496,0.4196048210773248,0.3090091250198613,0.40453109266297227,0.571428571,1.0,0.7878156237077171,0.5128192852074535
137,0.4711944246547725,0.6352548053025789,0.5294985253173586,0.38673364554225703,0.508831427042721,0.5977787558852472,0.666666667,0.1,0.4422695902266392,0.5267390456281936
138,0.7544658570139223,0.6070271385245309,0.5842981920927048,0.49321655602637104,0.8482378554001557,0.7860213254701232,0.6,0.5,0.04250894116745718,0.6408833406293569
139,0.8232427334596035,0.24248515377514065,0.5419857947998032,0.7463854108508674,0.6486123649989615,0.3455057208089953,0.666666667,0.375,0.5474093822309541,0.6243541532587543
140,0.3421893550319979,0.42422127056485376,0.3624388228386452,0.5957488347388339,0.2541629996564417,0.2903665485733017,0.25,0.625,0.8379732798271947,0.7120502375763905
141,0.6369797981262916,0.4628790328147749,0.7333535044873885,0.3375879644252615,0.6405994567972177,0.5566673621361806,0.6,0.4,0.3510350747829157,0.4642859786294966
142,0.4408599547342287,0.2796243169029497,0.5779260922454865,0.4850566846382087,0.5940808787381866,0.5273979825966606,0.333333333,0.5,0.2255491191138852,0.6725441708085386
143,0.605267754150927,0.4146465955530767,0.4875357058925652,0.6071535104619324,0.5342838049208107,0.4356737529794361,0.375,0.5555555560000001,0.5416068386437191,0.7033428419938252
144,0.0853547865585737,0.2665075004831434,0.2228730650241129,0.681614118600678,0.18647458096218328,0.28640104578919345,0.444444444,0.5555555560000001,0.6880861935762084,0.6386360957904194
145,0.4325486597784638,0.3620963090074367,0.4633288215626331,0.5650255874803225,0.5554235079078398,0.5322054279057415,0.25,0.3,0.2985326915863241,0.4783455856229499
146,0.5797856059902354,0.042364712786333684,0.4727735691468425,0.7837462913410622,0.6478514526548503,0.38466219807036095,0.363636364,0.375,0.2700060885663655,0.6447020170026402
147,0.4232540360043648,0.3697600786732309,0.4780873106233996,0.5405940711400156,0.3480055535359209,0.3171817961860516,0.25,0.444444444,0.7305870299205729,0.6475064583901328
148,0.4878988734389794,0.4245466539393401,0.4501954347253343,0.5795925318863876,0.6102160544782206,0.5909586721543871,0.4,0.7777777779999999,0.2450221882227051,0.573290455247781
149,0.7392711438599971,0.5474093822309541,0.5758815699358432,0.5220286383431748,0.7451967543487227,0.6532088539224251,0.333333333,0.8,0.2450221882227051,0.7031318966272483
150,0.40056477592149387,0.599389339811001,0.4768857226387119,0.4221145799787689,0.6332151234841272,0.7551307670845511,0.625,0.5,0.09583961152354603,0.4874975520493508
151,0.6396086565103479,0.6880861935762084,0.6773004431335461,0.2936833014143459,0.7008040221428348,0.7343511116845469,0.6,0.454545455,0.2255491191138852,0.654081624146252
152,0.8232427334596035,0.24248515377514065,0.6780816593510192,0.6002251759463878,0.5627896036317043,0.2526961110674973,0.7,0.5,0.7305870299205729,0.5694566298232995
153,0.6173117093547076,0.8379732798271947,0.5157211182630975,0.3850132035775413,0.77458946606041,0.9030335347431862,0.666666667,0.444444444,0.04250894116745718,0.6008358127011099
154,0.4121973740200551,0.4422695902266392,0.4705014746826413,0.508831427042721,0.38673364554225703,0.4022212441147528,0.090909091,0.7,0.6352548053025789,0.7816367866411538
155,0.6342384676965505,0.2700060885663655,0.5144853567728117,0.6615347367624134,0.6093240319168074,0.4267157910609534,0.333333333,0.333333333,0.4146465955530767,0.8220296932063329
156,0.7544658570139223,0.6070271385245309,0.7920965339312038,0.2700514028747351,0.7036865683036645,0.6297020888325693,0.636363636,0.363636364,0.3510350747829157,0.6171537903026045
157,0.7710613850603262,0.5306485823147269,0.5704325213472649,0.5528040253935256,0.6233108893193422,0.4944478406281079,0.7,0.6,0.5416068386437191,0.453489715262454
158,0.4232540360043648,0.3697600786732309,0.6200331663549552,0.3881512347183838,0.6153703600068771,0.6063128256689545,0.222222222,0.5555555560000001,0.1599312325061501,0.6639145270071136
159,0.4325486597784638,0.3620963090074367,0.3977844308260861,0.6354170250035367,0.4784236282678824,0.44893697247879694,0.222222222,0.636363636,0.4628790328147749,0.5185945681003459
160,0.6301963423657966,0.5416068386437191,0.49797893733462295,0.5498403624662652,0.6749207728529929,0.6376104559596105,0.545454545,0.4,0.2700060885663655,0.5421055744748499
161,0.4467933306440701,0.09583961152354603,0.3537610933920365,0.8150920764127918,0.4464683346619356,0.2712056316968008,0.454545455,0.3,0.5474093822309541,0.6465874642697897
162,0.5058910166531976,0.2985326915863241,0.5366711784373669,0.5554235079078398,0.5650255874803225,0.4677945720942584,0.363636364,0.3,0.3620963090074367,0.7431098157556019
163,0.6396086565103479,0.6880861935762084,0.4425713997482128,0.545770697554096,0.5220731702093693,0.541069744918376,0.636363636,0.666666667,0.6070271385245309,0.6025593562789472
164,0.4711944246547725,0.6352548053025789,0.5020575049486035,0.4162039457335353,0.3737483580276723,0.4516985468796023,0.727272727,0.545454545,0.7305870299205729,0.5238361997414168
