,HOME_AST%,AWAY_AST%,HOME_AST/TO,AWAY_AST/TO,HOME_AST RATIO,AWAY_AST RATIO,HOME_OREB%,AWAY_OREB%,HOME_DREB%,AWAY_DREB%,HOME_REB%,AWAY_REB%,HOME_TO RATIO,AWAY_TO RATIO,HOME_EFG%,AWAY_EFG%,HOME_TS%,AWAY_TS%,HOME_PACE,AWAY_PACE,HOME_PIE,AWAY_PIE
4202,6.46867132867133,8.491875000000002,0.1812587412587413,0.24018750000000003,1.7786013986013989,2.4412500000000006,3.2400000000000007,2.979375,10.071188811188813,9.135,6.38937062937063,6.129375000000001,0.011328671328671332,0.013125000000000001,4.8033566433566435,6.22125,5.301818181818183,6.4575000000000005,11.256167832167833,12.67875,5.483076923076924,5.866875000000001
4203,9.787741935483869,8.117052631578948,0.2931290322580645,0.28421052631578947,2.5161290322580645,1.8985263157894738,2.1009677419354835,2.4328421052631577,10.064516129032258,7.821473684210526,6.5293548387096765,5.309052631578949,0.012580645161290321,0.01136842105263158,5.975806451612902,4.831578947368421,6.831290322580644,5.422736842105263,12.717774193548387,10.602189473684213,9.058064516129031,9.401684210526316
4204,7.144329896907216,8.261443298969072,0.13175257731958762,0.18185567010309275,1.8185567010309278,2.2731958762886597,6.754639175257731,5.689484536082474,13.917525773195875,11.041237113402062,10.169072164948453,8.664123711340206,0.03711340206185567,0.025979381443298966,8.183505154639175,6.014226804123711,9.426804123711339,6.014226804123711,16.778969072164948,11.61278350515464,9.445360824742268,14.288659793814432
4205,10.947368421052632,6.808163265306122,0.3653684210526316,0.2040816326530612,3.037894736842105,2.0897959183673467,6.07578947368421,5.4367346938775505,8.210526315789474,9.6,7.197894736842106,7.657142857142857,0.013684210526315792,0.016326530612244896,9.00421052631579,8.16326530612245,10.030526315789475,8.522448979591836,12.08042105263158,14.039183673469386,6.363157894736842,7.281632653061224
4206,6.251041666666667,3.1103626943005183,0.265625,0.06202072538860104,1.9302083333333335,0.6202072538860104,3.621354166666667,1.6647668393782384,6.392708333333334,3.390155440414508,4.869791666666667,2.4248704663212433,0.008854166666666668,0.004663212435233161,4.5421875,1.3989637305699483,4.5421875,1.8559585492227977,8.8240625,4.969585492227979,5.436458333333333,1.8512953367875649
4207,2.7464788732394365,2.8092783505154637,0.045774647887323945,0.03865979381443299,0.7644366197183099,0.7938144329896907,1.0573943661971832,0.8608247422680412,4.005281690140845,3.963917525773196,2.1788732394366197,2.4742268041237114,0.009154929577464789,0.015463917525773195,2.394014084507042,2.8092783505154637,2.4077464788732397,2.9793814432989687,4.608133802816901,5.248453608247422,1.8309859154929577,2.3453608247422677
4208,6.91747572815534,5.275862068965518,0.16601941747572815,0.3694581280788178,1.5679611650485437,1.6034482758620692,2.803883495145631,2.3349753694581286,6.640776699029126,5.334975369458129,4.805339805825243,3.7980295566502464,0.009223300970873786,0.007389162561576356,3.5601941747572816,3.3620689655172415,3.9199029126213594,3.6133004926108376,8.955825242718445,7.078078817733991,4.408737864077669,4.669950738916257
4209,2.806122448979592,7.1817258883248725,0.04489795918367347,0.1434517766497462,0.8306122448979593,2.010152284263959,0.0,1.9553299492385785,3.7433673469387756,9.137055837563452,1.7734693877551022,5.418274111675126,0.011224489795918368,0.018274111675126905,2.6433673469387755,4.906598984771573,2.5086734693877553,5.381725888324873,5.4281632653061225,8.771573604060913,0.673469387755102,5.802030456852791
4210,15.309473684210527,10.8125,0.16842105263157894,0.234375,3.5031578947368422,3.125,3.6042105263157893,2.75,15.949473684210526,9.9375,10.711578947368421,5.578125,0.05052631578947368,0.03125,9.43157894736842,8.078125,9.448421052631579,8.21875,18.012631578947367,17.209375,9.51578947368421,6.953125
4211,5.184210526315789,3.6858407079646014,0.14298245614035085,0.03141592920353982,1.4649122807017543,0.6504424778761062,2.4210526315789473,0.3141592920353982,5.850877192982456,2.9513274336283186,4.166666666666666,1.7964601769911506,0.008771929824561403,0.01327433628318584,4.298245614035087,1.7212389380530972,4.666666666666667,1.8230088495575223,7.778947368421052,4.103982300884955,5.850877192982456,0.6504424778761062
4212,8.391290322580645,4.2631578947368425,0.16732258064516128,0.2557894736842105,1.7361290322580645,1.219263157894737,1.2580645161290323,1.4238947368421053,10.064516129032258,8.526315789473685,6.541935483870967,3.7856842105263153,0.012580645161290321,0.008526315789473686,5.032258064516129,3.257052631578948,6.8187096774193545,3.180315789473684,11.427,7.406810526315791,10.026774193548388,1.270421052631579
4213,5.738984771573604,1.3789285714285715,0.17186802030456852,0.050510204081632655,1.9799999999999998,0.5404591836734693,1.889543147208122,0.9192857142857143,7.6586802030456855,3.6064285714285713,5.166091370558376,1.96484693877551,0.020101522842639597,0.005051020408163266,6.522944162436549,2.5255102040816326,6.89482233502538,2.586122448979592,10.068852791878175,4.927775510204082,5.980203045685279,1.373877551020408
4214,5.171957671957672,6.6680412371134015,0.23809523809523808,0.37762886597938145,2.0502645502645502,1.8938144329896907,2.208994708994709,4.615463917525774,8.214285714285714,9.072164948453608,5.912698412698413,6.214432989690721,0.013227513227513227,0.011340206185567012,8.227513227513228,4.762886597938144,8.505291005291005,4.864948453608247,11.482804232804233,10.049690721649485,7.698412698412699,4.456701030927834
4215,6.318181818181819,3.865979381443299,0.1893939393939394,0.15463917525773196,1.8030303030303032,1.2371134020618557,5.893939393939394,3.711340206185567,12.818181818181818,6.185567010309279,8.803030303030303,4.639175257731959,0.015151515151515152,0.006185567010309279,6.757575757575758,3.0927835051546393,7.242424242424242,3.111340206185567,14.642424242424243,6.995257731958763,10.045454545454545,2.814432989690722
4216,6.895337837837839,15.953557046979869,0.0827027027027027,0.4306711409395973,1.7987837837837837,4.62503355704698,3.1840540540540543,3.74496644295302,8.042837837837839,12.489463087248323,6.006283783783784,7.340134228187921,0.031013513513513516,0.037449664429530204,6.109662162162163,10.036510067114095,6.161351351351352,10.560805369127516,10.176567567567568,18.597503355704696,5.8718918918918925,9.474765100671142
4217,9.114583333333334,8.772413793103448,0.36458333333333337,0.16137931034482758,1.8229166666666667,1.793103448275862,3.6458333333333335,5.020689655172413,6.947916666666667,8.717241379310344,5.0625,6.73103448275862,0.010416666666666668,0.027586206896551724,3.6875,5.434482758620689,4.3125,6.5103448275862075,9.064583333333333,13.235862068965517,3.6354166666666665,6.675862068965517
