,HOME_AST%,AWAY_AST%,HOME_AST/TO,AWAY_AST/TO,HOME_AST RATIO,AWAY_AST RATIO,HOME_OREB%,AWAY_OREB%,HOME_DREB%,AWAY_DREB%,HOME_REB%,AWAY_REB%,HOME_TO RATIO,AWAY_TO RATIO,HOME_EFG%,AWAY_EFG%,HOME_TS%,AWAY_TS%,HOME_PACE,AWAY_PACE,HOME_PIE,AWAY_PIE
0,5.1525,2.844843750000001,0.61875,0.07968750000000001,1.87875,1.0200000000000002,4.33125,1.2271875000000003,7.3125,4.86890625,5.625,3.33890625,0.0,0.015937500000000004,5.9625,4.5740625,6.19875,4.7175,10.125,7.473890625,6.1537500000000005,3.0440625000000003
1,1.640625,5.103092783505155,0.0328125,0.07654639175257733,0.5184375,0.9593814432989691,1.09265625,0.7297422680412371,2.8710937500000004,3.2455670103092786,2.10984375,1.8371134020618556,0.006562500000000001,0.010206185567010312,1.9392187500000002,1.612577319587629,1.9293749999999998,1.7197422680412373,3.2166093750000004,5.249041237113402,2.2771875000000006,1.2604639175257732
2,8.732673267326735,2.7692307692307696,0.21831683168316834,0.13846153846153847,2.4201980198019806,0.6576923076923078,1.7839603960396042,2.1323076923076925,10.915841584158416,5.766923076923077,6.649306930693069,3.2815384615384615,0.012475247524752478,0.006923076923076923,5.713663366336634,2.1184615384615384,6.013069306930694,2.1184615384615384,11.54209900990099,6.35123076923077,8.221188118811883,1.5230769230769232
3,4.815463917525774,7.935078534031414,0.3131443298969072,0.3769633507853403,1.6492268041237113,2.6952879581151836,1.7396907216494846,1.4513089005235602,3.6463917525773195,5.720418848167539,2.950515463917526,4.363350785340314,0.006958762886597939,0.00942408376963351,3.896907216494846,6.483769633507853,4.098711340206186,6.898429319371728,5.926778350515464,8.640942408376963,6.0819587628865985,7.2753926701570695
4,4.892439862542955,2.808421052631579,0.14701030927835051,0.3368421052631579,1.6597938144329896,0.9894736842105263,2.7900343642611682,0.7031578947368421,5.271821305841924,3.27578947368421,4.2443298969072165,1.806315789473684,0.015807560137457044,0.0,4.805498281786941,2.1936842105263157,4.987285223367698,2.286315789473684,7.181374570446735,4.275789473684211,4.7106529209621995,1.9410526315789474
5,5.526315789473684,3.861578947368421,0.12599999999999997,0.11578947368421053,1.5805263157894738,0.8278947368421053,2.332105263157895,0.7236842105263158,9.284210526315789,5.262631578947369,6.2778947368421045,2.5705263157894738,0.02210526315789474,0.005789473684210527,5.20578947368421,2.066842105263158,6.034736842105263,2.2057894736842107,11.215105263157895,5.418368421052632,8.046315789473685,1.32
6,1.9883937823834197,2.320747422680413,0.049616580310880835,0.046275773195876294,0.6491191709844559,0.6471649484536084,1.0184455958549223,1.3395618556701032,2.7345077720207254,2.2128865979381445,2.0070466321243523,1.7396907216494846,0.0074611398963730586,0.006958762886597939,2.2234196891191713,2.018041237113402,2.3838341968911916,2.247680412371134,4.030507772020726,3.318286082474227,2.07419689119171,1.356958762886598
7,14.61340206185567,3.6854999999999998,0.2591443298969073,0.40499999999999997,4.169690721649484,1.7576999999999998,2.7862886597938146,2.025,12.528556701030928,8.1,7.657422680412371,5.0625,0.03896907216494846,0.0081,12.431134020618558,6.2127,13.756082474226803,6.374700000000001,18.599938144329897,7.51761,7.852268041237113,4.6979999999999995
8,2.3251056338028167,2.9950352112676057,0.06971830985915492,0.10999647887323943,0.6553521126760563,0.9145774647887325,1.3420774647887324,1.1246830985915495,2.7120422535211266,2.648978873239437,1.899823943661972,1.9774647887323946,0.0034859154929577467,0.004119718309859155,1.495457746478873,2.2452464788732396,1.6523239436619717,2.5830633802816902,3.164862676056338,3.7629507042253523,1.0109154929577464,2.7148943661971834
9,10.779797979797982,9.902912621359224,0.24242424242424243,0.3300970873786408,2.553535353535354,2.2446601941747573,4.622222222222223,5.776699029126214,10.391919191919193,9.424271844660195,7.498989898989899,7.27864077669903,0.016161616161616165,0.01650485436893204,8.080808080808081,6.55242718446602,8.905050505050506,7.938834951456311,14.259393939393942,14.529223300970875,6.432323232323232,6.717475728155341
