,DRPM_adv_h,Net_ORPM_adv_a,weighted_ORPM_a,weighted_DRPM_h,weighted_ORPM_h,Winpercent_h,ORPM_adv_h,weighted_DRPM_a,Net_ORPM_adv_h,Winpercent_a,DRtg_a,+/-_a,FTA_h,OREB%_h,PIE_h,+/-_h,DRtg_h,DEFRTG_h,Def_Adv_h,Previous_Win_h,DEFRTG_a,3P%_h,TRB%_a,FT_h,TOV%_h,EFG%_h,eFG%_h,BLK_h,DRB%_a,BLK%_a,FT%_a,Previous_Win,AST/TO_a,DRB%_h,ORB_a,BLK%_h,TO RATIO_a,TS%_a_y,Off_Adv_h,DREB%_a
3258,0.7484963822095199,0.21481702372014988,0.3898935061892823,0.9872254847612244,0.39273384898956976,0.611940299,0.5015787264957929,0.4965815619848167,0.4549101230300816,0.376811594,0.7381225466589654,0.37340283330021,0.20051250804625148,0.020890014698064237,0.3189528224706845,0.5706942105992242,0.5193253773193679,0.04903194898734595,0.499350123998477,0.3333333333333333,0.04998644501556112,0.5754617284905682,0.2383901771220243,0.22499295174220849,0.5283846174507614,0.0749737591842855,0.5052751691584917,0.37694911602950815,0.3429523859543001,0.568284656957109,0.5517299154885827,0.3333333333333333,0.0056167655309576955,0.4484736773531016,0.5526054241301437,0.5394252193681338,0.0436173467968511,0.06264808875422426,0.5095984210275373,0.05230692590584754
3259,0.6145342226431786,0.54123763945992,0.5789867999709554,0.5300916264809759,0.3052404901065293,0.47826087,0.3478456359335313,0.30394941953965204,0.5003532474517566,0.492753623,0.7436018624795034,0.3990088154486643,0.24054890202105714,0.05215453441766869,0.30638886325315945,0.562898727115526,0.6240433904126522,0.06867140857451519,0.4764235359156988,0.5,0.10329900103074403,0.2800626345003484,0.3616502984727679,0.24417138521913376,0.4872658322849841,0.058458928687936326,0.4933029152463082,0.4641842337938352,0.3997344895323332,0.50750048021223,0.6023340767996785,0.5,0.03859560918384447,0.31740233780832383,0.5073946320934404,0.6482603173548864,0.036822329575952766,0.0960655234741314,0.4840350061210805,0.04993638676844783
3260,0.234390727051952,0.8478279313521417,0.7821991218960433,0.12974929701497612,0.653752500835658,0.5507246379999999,0.4286064752667946,0.6541817835014023,0.5221039563551253,0.768115942,0.6283507308317556,0.4320514385682539,0.5623859188836693,0.05173485884840194,0.3178627373349629,0.8259756596827083,0.4360453543560895,0.0437637254349907,0.4987115211742461,0.6666666666666666,0.045656160174447416,0.5233063885455694,0.3862756901272464,0.5360034348108375,0.7676099009117993,0.06400545191242868,0.5854012725761379,0.3633273970812121,0.4310383181503772,0.4294032023229708,0.3997978144206525,0.6666666666666666,0.0,0.6144414056606288,0.21938483576189413,0.48914010900255,0.0,0.01719696323466689,0.5285301718401889,0.024213683062618382
3261,0.8326335065747249,0.15354541979287084,0.08095792936327112,0.7631386299763301,0.6924453587272439,0.794117647,0.8398784845559877,0.10637008042421237,0.8097427831878357,0.231884058,0.5865122567358905,0.4720260582857092,0.4324108144278084,0.03945672831780467,0.3998833890665001,0.7275342258452724,0.33052029422741386,0.07741840409949557,0.5054611875391908,0.6666666666666666,0.06939736346516004,0.599048079188035,0.6095409649020812,0.4293878361851885,0.4156360485377531,0.15847729890283088,0.6685863212805174,0.4314644203080089,0.62970618035791,0.5533839270131583,0.6180805479504816,0.6666666666666666,0.03245871040723981,0.6483336305150158,0.3366195601104055,0.7557167784158327,0.032548309178743955,0.07501050483222281,0.5516431028063501,0.08200143129770993
3262,0.5057559282971481,0.4700906995792424,0.4754144817291632,0.5590586004894158,0.5047664680548052,0.5,0.5163144950362164,0.5476938022826099,0.4917876020868832,0.5507246379999999,0.6483727586854799,0.5029334601590761,0.4863292234379124,0.023641330830873317,0.306033939194561,0.4717914457176044,0.6406494455568873,0.0500702478103608,0.4932972134934612,0.3333333333333333,0.05991486906652636,0.3979350517925737,0.4121838315307935,0.4536126934137917,0.3310834327532013,0.05354316465427576,0.4744636046399149,0.5646586937822563,0.529015053989925,0.4075224802906171,0.509281589161143,0.3333333333333333,0.03664803941259169,0.41631740307885823,0.13953967723522565,0.5507418568025587,0.040791614636545966,0.06736132563537972,0.4847962468134955,0.1033566716304444
3263,0.4952996281942943,0.5229157886242408,0.5362768535001918,0.519375329506529,0.5720550147092256,0.358208955,0.5198863077603647,0.5286559831754206,0.5381164227503287,0.544117647,0.715088232610436,0.4243347794717601,0.6019246921756051,0.19845513963161016,0.8089810017271158,0.6095721879675079,0.5486916287394069,0.5110169491525424,0.3250079112692789,0.0,0.7680340620650126,0.3930046373477818,0.464056028939383,0.6672900360764215,0.20985688621635,0.7532763532763533,0.7151998809385339,0.6127045198574366,0.5182863390503194,0.3600911746894105,0.3385554355690856,0.0,0.13592366712571313,0.4283200501656734,0.3805656617588665,0.6541709793424046,0.3241965973534972,0.6971554741267939,0.5601790005164298,0.7364960172585463
3264,0.7466585024899887,0.3708097887832417,0.5147754873064115,0.8078841769678611,0.6207047373276336,0.728571429,0.5588778627956639,0.3208690575855478,0.6659369406545674,0.47826087,0.5216030695662565,0.5599798984440599,0.6571089667719611,0.07678595913890035,0.3238957933258452,0.6809405357667163,0.5229743469972963,0.11302990794516216,0.5099252001684373,0.5,0.09845241298025803,0.469926542570706,0.43401844368777404,0.6411808180206932,0.42683084278602795,0.11341820572589804,0.4308929120502557,0.6582784071885562,0.4693155324993509,0.49051479970668,0.5470983325668712,0.5,0.03906177855757687,0.4968708453518405,0.5079551108571567,0.5398414013606219,0.04347826086956521,0.1047861608176496,0.4973413062924906,0.07511183317383661
3265,0.6935843292589439,0.5169156408821104,0.646788232220151,0.6569612746403686,0.026453716028556732,0.328571429,0.15520410533987514,0.27473850805069405,0.36095294036937897,0.579710145,0.4722330604401839,0.8010506677964668,0.4031114692410912,0.4314938096450702,0.8501638997567939,0.3525696911893034,0.6572572647640836,0.6571505438333525,0.6099006742656494,0.0,0.4957355095208202,0.4988754371233702,0.4434295173418867,0.359718586931469,0.5735151224478411,0.9392173963602536,0.5881011660839941,0.4759739143365008,0.5208222163803603,0.5291194832474997,0.5658937011410352,0.0,0.12441176470588232,0.53084036528423,0.5099427997134893,0.5482627565441023,0.3692753623188406,0.3850603277507653,0.8225585576200507,0.4428435114503818
3266,0.4534179220645106,0.4997123775320758,0.2346303441092685,0.2252443503428527,0.35029053471517224,0.35714285700000004,0.564286538723256,0.31721837928495,0.5187234210508574,0.382352941,0.6736424915349918,0.42658778934065134,0.22684909640544554,0.21018508413466405,0.36301857530577,0.7519960191313311,0.4089107647802832,0.4017064452899804,0.6825509108308638,0.16666666666666666,0.13358742115804262,0.7304487295730275,0.4005961985896636,0.2486923969390007,0.644441236415323,0.22010582010582014,0.6043802365661832,0.37497466107348304,0.43175413163211707,0.5149269923012387,0.2963871332444453,0.16666666666666666,0.21266968325791846,0.5026942421858481,0.2886810246263375,0.5649992025096134,0.10144927536231883,0.3416428700059169,0.4575527270488636,0.18256348340863066
3267,0.2992798006178058,0.7857741810057813,0.8124273938031906,0.2916497007380826,0.5577697301210325,0.563380282,0.35845553537725805,0.6879618930109952,0.4527986570088003,0.514285714,0.642077728356229,0.5487113935088554,0.4110568425811429,0.010714049929736206,0.3174383858321683,0.696125229630628,0.3694398647938518,0.06929722296953933,0.5092536472110425,0.3333333333333333,0.0557060617499456,0.3565186032262551,0.3503551835753602,0.3477726164988729,0.5304450809429417,0.0751051417718084,0.4825758738855109,0.6597922494178674,0.4042249735211324,0.4259815060918112,0.6830380672973252,0.3333333333333333,0.013777604064881764,0.4504955752086018,0.352226831624634,0.7115912359937856,0.061341422312099776,0.05313700116006851,0.5093735459146459,0.07179584953100716
3268,0.5588415900383183,0.4191345211458345,0.4754144817291632,0.66387363678201,0.6243288296374491,0.614285714,0.5827699482691824,0.5476938022826099,0.5576620787232472,0.557142857,0.6587754661354494,0.5253059730325439,0.4768778947023921,0.023456111416529236,0.3347053411457073,0.6972416659914988,0.4094473088056004,0.0387964869669289,0.510688560390039,0.6666666666666666,0.023097817658136698,0.5185416944819444,0.41133342701068093,0.5418072255650982,0.5782793731845007,0.06773703969965653,0.4536104247054508,0.2832564925865587,0.53842817711887,0.3880849597174228,0.5626293174541916,0.6666666666666666,0.0020116050039925477,0.4540256870086046,0.046775566973341176,0.4817917079080897,0.02005115089514067,0.01777608288047796,0.5332631638646306,0.0230932067483482
3269,0.254569356799515,0.8157576295319019,0.8417052501593957,0.2631557614145771,0.4163703546754653,0.342857143,0.2635892861179153,0.7477465328322929,0.3458282850917749,0.690140845,0.5096553200292429,0.6843621907609273,0.4553076294416749,0.03074348991820458,0.31346686257830025,0.526241136677377,0.7125734962533883,0.056744088721489824,0.4965300563427527,0.3333333333333333,0.061840518549966327,0.3809354983651484,0.4764428585166702,0.4274437462651136,0.5167210532238009,0.06969596462133779,0.4859658204480945,0.31038074007608296,0.5562994437951079,0.6008782352118688,0.7932808995345282,0.3333333333333333,0.01598095885753145,0.4727058274294159,0.7887209073004089,0.4531559745622422,0.02668174583228617,0.04828301943749616,0.5076812947905757,0.05761830170006494
3270,0.11349324862652488,0.8614549514967931,0.6924453587272439,0.0,0.6162580872022709,0.257142857,0.4576533986719941,0.7631386299763301,0.44847617621351055,0.797101449,0.36026265466827256,0.7912532881210244,0.17502537837477788,0.047629424029282566,0.3025934424981224,0.3592254174458851,0.7076015276854428,0.040583992844445936,0.50423066246041,0.6666666666666666,0.034370268217414436,0.43269210139001,0.5716161010932598,0.1662100512842432,0.4988065928540452,0.04092515515361207,0.6207661615139768,0.3663012894685436,0.6201577812523423,0.7474061434483298,0.3931352662240975,0.6666666666666666,0.005442334414080591,0.5173685285912182,0.19205111401503056,0.5287165504823057,0.03634600022823234,0.02860906568202475,0.5150015363997975,0.026162640929425808
3271,0.4932796711844877,0.4614496464253444,0.2346303441092685,0.30394941953965204,0.5789867999709554,0.485714286,0.6914010734236635,0.31721837928495,0.6447266764482712,0.391304348,0.6388232630614384,0.49723833103828996,0.5230626897504728,0.03496732026143791,0.29979274611398965,0.5409420097527982,0.6279045258091172,0.08262623587570621,0.4852210356759337,0.3333333333333333,0.10433262711864404,0.5435949208432814,0.4394702745684553,0.5262653645399511,0.4852233208285568,0.04794871794871795,0.7013911190369038,0.5334503526145845,0.4802364877585305,0.5281277174200053,0.30272474552981843,0.3333333333333333,0.031402007918552036,0.5024793552443095,0.3918386266469155,0.5237809122821948,0.05991847826086959,0.14513776337115072,0.4435551471271015,0.13335988617775354
3272,0.4099553097068077,0.537197516295329,0.4271965785096339,0.36637635752324216,0.2714300580525954,0.362318841,0.4134214599103635,0.5441651835729843,0.3649432468171046,0.68115942,0.5524467378418731,0.6064739922532523,0.5792144194492679,0.4897030378882696,0.7667511850953589,0.6733610853366659,0.5137450050651737,0.8053852626517611,0.7960360355786181,0.16666666666666666,0.3705865941270837,0.38110181896160056,0.4564772158155143,0.5664752720598161,0.4469909903938772,0.766393889798145,0.6190428802731616,0.5028605751652115,0.4734338592401486,0.4420006742473275,0.2254851504499532,0.16666666666666666,0.10633484162895926,0.5570545352780305,0.2327644782367845,0.506905979852504,0.23671497584541065,0.4542889729275466,0.6838980435230559,0.5452562704471102
3273,0.1886129435687921,0.5152779947364318,0.39273384898956976,0.3724070092938844,0.5247630483754024,0.52173913,0.5733848024497771,0.9872254847612244,0.2891251955234944,0.6176470589999999,0.4777920290571554,0.738790415428092,0.4365348655857688,0.02126279754627317,0.2831673173394864,0.6823277003730874,0.4292404042186516,0.02804491319502944,0.47419671310328404,0.6666666666666666,0.06594311962224289,0.5760277596266942,0.3934025608415586,0.3786140518755727,0.4212611866426365,0.024903570032794684,0.6696526034609279,0.546176268226539,0.4687036238494223,0.5241401171256456,0.23907710705573304,0.6666666666666666,0.02562285340456849,0.5684770649333298,0.12582567173575965,0.5684155083644724,0.03422385192945696,0.07026268227963177,0.4652350103344118,0.06227746317877837
3274,0.4653589031386639,0.7178659720707194,0.8995677236863215,0.5300916264809759,0.3052404901065293,0.485714286,0.16965953872582828,0.5984887737641622,0.3571619609685086,0.685714286,0.5407350618237513,0.6612211820869882,0.3257077330719347,0.020415853835947538,0.30657271972325395,0.4847815220340595,0.63041657867901,0.049627148272216016,0.5023089168891991,0.3333333333333333,0.04623595980694791,0.3276731076618953,0.4997839999478378,0.3046920765205225,0.5043828490900611,0.06959971089764601,0.35856401391462395,0.5000907808044925,0.5509138545022059,0.5492039639235841,0.5214339117552701,0.3333333333333333,0.008343677838732497,0.3207694506611216,0.481144146928069,0.6529636373161123,0.0418964559018426,0.04598221376523466,0.5089515723513939,0.04825276729620445
