,DRPM_adv_h,Net_ORPM_adv_a,weighted_ORPM_a,weighted_DRPM_h,weighted_ORPM_h,Winpercent_h,ORPM_adv_h,weighted_DRPM_a,Net_ORPM_adv_h,Winpercent_a,DRtg_a,+/-_a,FTA_h,OREB%_h,PIE_h,+/-_h,DRtg_h,DEFRTG_h,Def_Adv_h,Previous_Win_h,DEFRTG_a,3P%_h,TRB%_a,FT_h,TOV%_h,EFG%_h,eFG%_h,BLK_h,DRB%_a,BLK%_a
1648,0.7050262781045546,0.4687822643758509,0.5776174567826796,0.6775778483679715,0.6223352763896873,0.607142857,0.5248551712281091,0.2727635147868545,0.6902219774787424,0.464285714,0.6260150042910078,0.6289990334297239,0.6233085934617884,0.13587980646804182,0.4133234641006662,0.5348063372654669,0.5195089139000197,0.054075867635189664,0.4170828574837643,0.16666666666666666,0.1758592278719397,0.6372385989149675,0.4047414271065861,0.5907876603746735,0.7938046969168124,0.13030525030525034,0.5584257759448574,0.4511816998864007,0.4201666452695585,0.5062565456945408
1649,0.5385995828271621,0.18821479181500209,0.10033939735080304,0.7137902193592681,0.8254117436926799,0.7666666670000001,0.9030115394595398,0.6375772356230157,0.6247542602406875,0.37037037,0.606518593816957,0.5159122026204463,0.2840205832694518,0.20244550770866565,0.4769796685149835,0.949536405509852,0.3169276281083523,0.2832415942555699,0.4518969545710295,0.16666666666666666,0.35389225022594417,0.5328301915284915,0.439091573631876,0.2760095979486098,0.5515985493270865,0.3311800869695606,0.5782708723819616,0.26649277429788965,0.4513287633191334,0.5356541308210576
1650,0.6919402795515879,0.5296463128174154,0.6409458694651871,0.6241535188719314,0.6891642216806475,0.571428571,0.5268008460874227,0.2451768478208888,0.740453625459332,0.428571429,0.4955130418740709,0.5313380150959605,0.7325860321143913,0.10554109830611877,0.3244687041090577,0.5410826848068153,0.6362573864146938,0.08589484073033422,0.498301166219111,0.5,0.0883899784068388,0.5170802950866716,0.4909615099379205,0.6536327089822005,0.4644921480336848,0.07634718222953517,0.7195907575795227,0.5585997420828067,0.5595401863714959,0.5061592836665757
1651,0.3638905727563059,0.6523125178955248,0.4841528974980903,0.1941381886430177,0.5455002667942795,0.275862069,0.5340982494596377,0.4628795792254748,0.5554631479714536,0.6785714290000001,0.5276087784896809,0.6659622076173506,0.3581717345498597,0.12222584265595025,0.4076042614568438,0.6733507043303469,0.4772887024602579,0.2811320584906637,0.5656478266563345,0.16666666666666666,0.18471275748927327,0.38100650280813547,0.37962551882429535,0.340820731646187,0.51397051894628,0.2222017992627312,0.43688811458319343,0.4503686126835679,0.36209801025444427,0.4499922826525584
1652,0.2065746985991418,0.7677541635719486,0.8605423891837383,0.3832455267822211,0.566301721278331,0.62962963,0.3364544101806788,0.9625993976155623,0.3239835351397426,0.75862069,0.4679443426101499,0.6604260693287939,0.4513900256589661,0.05290563822061528,0.34787948570331995,0.5828867806169401,0.5740145870968358,0.10937330727369594,0.4954712456341801,0.16666666666666666,0.11602485009849126,0.42073458099625416,0.4883645659660378,0.4540992366556264,0.31519503751136124,0.11854007125874742,0.596675547158725,0.3994396688781241,0.5446018130288823,0.5392868650603395
1653,0.4047400702070155,0.34193443847447863,0.26478293153022264,0.5839602119854396,0.6202081076481063,0.571428571,0.6975533174208349,0.7720462727218381,0.4463220124826884,0.642857143,0.6703115739509482,0.4400554888880725,0.31577267221031313,0.17105765559373806,0.5254135284796041,0.4823038501875044,0.8985498304772634,0.18231351509934998,0.5172007736715498,0.16666666666666666,0.15705012621709333,0.4450938687908968,0.4903918044540959,0.35910255306132216,0.6315137270647737,0.26629854808548964,0.5281465705513796,0.4718461104268698,0.5649353753110262,0.4959316153007842
1654,0.6056850020792437,0.4882113728517163,0.5750675823624141,0.634723064313651,0.5686773466581302,0.5,0.4964481630809866,0.4260532094943064,0.5861361311285876,0.571428571,0.5651971439627075,0.6020850116156412,0.3867933128566667,0.03395297512944572,0.3083148285220824,0.5189134965427462,0.6157827940149684,0.0858604609452067,0.4756722003103918,0.8333333333333333,0.12159156676312526,0.4394941267858983,0.4405704317579363,0.4049200691759049,0.6737174512422864,0.08778184778184779,0.4098367363862808,0.515468887449434,0.4742987696360144,0.484071667632007
1655,0.7063404556047601,0.3883307144350243,0.4800047871470285,0.7324382128665589,0.6439612976632619,0.7777777779999999,0.5911307210113982,0.3250291002460365,0.6767280339612745,0.518518519,0.6570638907235671,0.40370432424285135,0.526398637573021,0.022668624680206518,0.3018303847083144,0.7637728425347807,0.5237421766341853,0.09127894382482947,0.5122986130731182,0.16666666666666666,0.07321553279974889,0.462918533508114,0.4527115039589883,0.6008968719501682,0.3293292022782596,0.048082901554404166,0.6036874995593342,0.7752814645814314,0.5415707853795843,0.4426622176602602
1656,0.6609934824069247,0.27658344432834997,0.20773643535631964,0.6537333987591099,0.4519030996235952,0.535714286,0.6357133308800307,0.3358596613339621,0.5656456967196982,0.214285714,0.7304055198165491,0.4885245801855087,0.34075330114617675,0.3300983693140557,0.6051813471502592,0.5015531827460078,0.5549117752505381,0.2336611564483504,0.5572826657326544,0.3333333333333333,0.14952806521362502,0.29640117409883804,0.4014063973296044,0.33739468404442874,0.4654227173406218,0.3779677113010447,0.245594509090293,0.4371845699949251,0.424199340161644,0.2636325011645003
1657,0.3006210284777581,0.9548889968390673,0.87814071215499,0.0182602568106508,0.2579900443886389,0.310344828,0.15530629243507788,0.4119242604351301,0.4218276566830733,0.464285714,0.4859245479027449,0.7278055885967453,0.3520512157020357,0.12363860346613663,0.3975628679163389,0.5381960949758517,0.2666253245403824,0.14555940091302588,0.5468004690765953,0.3333333333333333,0.0768218852215284,0.501130187124878,0.3920174208827156,0.3476673672233093,0.5361138230724593,0.1412914485165794,0.5028516948086125,0.21655898965935025,0.44381748642613017,0.7655993630022223
