,DRPM_adv_h,Net_ORPM_adv_a,weighted_ORPM_a,weighted_DRPM_h,weighted_ORPM_h,Winpercent_h,ORPM_adv_h,weighted_DRPM_a,Net_ORPM_adv_h,Winpercent_a,DRtg_a,+/-_a,FTA_h,OREB%_h,PIE_h,+/-_h,DRtg_h,DEFRTG_h,Def_Adv_h,Previous_Win_h
241,0.6415313824479388,0.4765152808405387,0.7475728718492067,0.8116069981392137,0.7511355515149973,0.588235294,0.5017813398328953,0.528544233243336,0.6155632021169647,0.470588235,0.4208765523093515,0.4566783743749878,0.4352517015293664,0.04056071964017991,0.13620635835701045,0.6117510385307776,0.5061458339898481,0.11035012562279096,0.6309532094921169,0.3333333333333333
242,0.6151179457323586,0.5220496199867469,0.8862000796296116,0.8650262775499917,0.5173205902090593,0.533333333,0.3155602552897239,0.6347903860852747,0.4435861140356366,0.25,0.7166795809307266,0.18814385872326825,0.6236253330335715,0.4637273200134627,0.39009281787800537,0.4962114962518084,0.529849515526049,0.31498948001463506,0.4563374412563407,0.16666666666666666
243,0.545993845977641,0.31138441671400546,0.11508251754155675,0.4799553116914948,0.34806716866981485,0.133333333,0.616492325564129,0.3879676197362129,0.4760220150526739,0.388888889,0.494184900119557,0.4780669047091542,0.4833409460787074,0.03805789412985816,0.16079560094911954,0.31386845490108306,0.7774236233456868,0.1398872506788872,0.602950934619781,0.16666666666666666
244,0.3225645314689097,0.6413418628667593,0.4429433884021954,0.1477692983587221,0.132585058675586,0.5625,0.3448208351366953,0.5026402354209026,0.3094064328876953,0.117647059,0.6163910164927022,0.3557196010105233,0.5838231258897034,0.09934002071129384,0.15028780559821728,0.5476845505962691,0.4553593794135199,0.08875734189813117,0.5182866744650125,0.8333333333333333
245,0.5324451869996654,0.5764863414842243,0.9067922484239924,0.7746142874035928,0.6899719872825893,0.875,0.3915898694292984,0.7097239134042621,0.4962228668457944,0.705882353,0.3680485999596958,0.8132229469593885,0.4757291373180818,0.0,0.20006053451971387,0.8030107406411091,0.2632475355541277,0.0988049539962474,0.5565587836193383,0.5
246,0.3871866536681832,0.6703946945757464,0.7383798015612529,0.4018704793618469,0.4705238440037264,0.4375,0.3660720212212367,0.6274971720254806,0.4230090068304049,0.529411765,0.5961232023966445,0.3433632444554374,0.47980847746870003,0.09985007496251873,0.3966701872956477,0.5333736038795669,0.6094947118029392,0.2606140612357876,0.6764411883769677,0.5
247,0.5279389710557234,0.485461392800208,0.2705735803426271,0.2861223285047161,0.7438577678943934,0.375,0.7366420937758832,0.23024438639326944,0.7564115239358004,0.352941176,0.6659512819326401,0.4564630381588589,0.2806219546551837,0.33059526574740805,0.30994978456695155,0.573869618934574,0.6300835187269854,0.2661127948117097,0.5839464383610865,0.3333333333333333
248,0.15728720596810208,0.6119383838488576,0.4834943626657077,0.2515312796757869,1.0,0.705882353,0.7582528186671461,0.9369568677395828,0.5458182866028818,0.9375,0.1707311476808021,0.8128535996998403,0.7811251255534158,0.5011599463426182,0.4794219566822897,0.8238002575259801,0.367535714788852,0.3657741210326844,0.5143345632477676,0.0
249,0.3726399615139117,0.8353891469512251,0.6805277407479986,0.0,0.6700621978013931,0.529411765,0.4947672285266973,0.2547200769721767,0.7065233375799947,0.8125,0.4223006094769096,0.6762932910119445,0.8252952104488174,0.15004497751124438,0.2111883697181333,0.6927391193918415,0.36536308966147535,0.10902865902993657,0.5866567916721369,0.5
250,0.7732555862290318,0.43963244596381135,0.489828497136266,0.6137237452639392,0.9292828286212996,0.8125,0.7197271657425168,0.06721257280587567,0.9309816523765646,0.470588235,0.5730220646971613,0.3807709174957779,0.6030852975002265,0.16890490924750393,0.21194406748101136,0.7193807530140258,0.33890324854721443,0.15689031721453547,0.61192913147496,0.3333333333333333
