,weighted_DRPM_h,ORPM_adv_h,weighted_ORPM_a,weighted_ORPM_h,Net_ORPM_adv_h,DRPM_adv_h,+/-_h,Winpercent_h,Net_ORPM_adv_a,weighted_DRPM_a
24,0.2314150846053089,0.5237829243046143,0.6339886852238641,0.6815545338330925,0.5437870413032291,0.3044210032220306,0.7380069986677298,1.0,0.6949597526419462,0.6225730781612477
25,0.6276085843641921,0.4441371788174658,0.8557956027026057,0.7440699603375374,0.40701193383909096,0.31380429218209605,0.5269962038131882,0.0,0.6368171867215234,1.0
26,0.6870941682893468,0.3348592175156781,0.4599210205065029,0.12963945553785922,0.11400146948289025,0.3911060515267956,0.3652494330925735,0.0,0.3933242593923374,0.9048820652357557
27,0.17476297779704605,0.37154898804422776,0.742684498687602,0.4857824747760575,0.5079257423685329,0.3547138298117226,0.3594006122398347,0.0,0.7800801632645307,0.4653353181736009
28,0.21538208748684373,0.2415200587864463,0.5169598824271073,0.0,0.20870175093774865,0.3380500492177225,0.11264263927114565,0.0,0.6382069320410174,0.5392819890513988
29,0.7404511582233375,0.4003012489882391,0.4328960095652699,0.2334985075417481,0.34302286600575616,0.6078646777334623,0.3224880571226381,0.0,0.3543710624656479,0.5247218027564129
30,0.6451535447299328,0.5231686825602743,0.4383708986183489,0.4847082637388974,0.6553618413589296,0.7532934275220506,0.5444587208381088,0.0,0.40053496175754333,0.13856668968583158
31,0.5601375266606347,0.7987311027774676,0.18978693853440096,0.7872491440893363,0.7920713211276451,0.6790159160518343,0.4286622873113807,0.0,0.3030692516634889,0.20210569455696606
32,0.3297538277752225,0.5999295219997417,0.5169598824271073,0.7168189264265907,0.6008071617313755,0.3952359193619119,0.3295743472973397,0.0,0.5863974045453688,0.5392819890513988
33,0.4955438947282811,0.5325926552658182,0.4847082637388974,0.5498935742705338,0.4615387145007861,0.4251951749991741,0.4945425323884746,1.0,0.4936538855882695,0.6451535447299328
34,0.5878339435228596,0.6157545287892001,0.18978693853440096,0.4212959961128012,0.5918921627258402,0.6928641244829468,0.41303524773706585,0.5,0.2905229857123342,0.20210569455696606
35,0.27620850138755365,0.41807842756549096,0.8557956027026057,0.6919524578335877,0.3785032631337537,0.13810425069377685,0.27941665675570904,0.0,0.7959987486619711,1.0
36,0.5247218027564129,0.5996987510117608,0.2334985075417481,0.4328960095652699,0.3543710624656479,0.3921353222665377,0.26593430945275864,0.5,0.34302286600575616,0.7404511582233375
37,0.9048820652357557,0.5866997148376736,0.28652159083115564,0.4599210205065029,0.6101802137168311,0.8482533297189858,0.4490983908642476,1.0,0.1998171920280719,0.2083754057977837
38,0.604501830295519,0.4825209482365021,0.7872491440893363,0.7522910405623404,0.610763278519451,0.5221821518174421,0.6518214960824388,0.5,0.6097889355827286,0.5601375266606347
39,0.6225730781612477,0.5741031052239033,0.4857824747760575,0.6339886852238641,0.7206227256628029,0.7239050501821008,0.583900388230542,0.666666667,0.4366982343416927,0.17476297779704605
40,0.5818448584423673,0.41237693353414734,0.6329369855554815,0.4576908526237762,0.3204769105527072,0.36831504265213,0.0,0.0,0.5356424456270432,0.8452147731381074
41,0.13856668968583158,0.25918858634548125,0.9199937259273864,0.4383708986183489,0.4969499996363508,0.35312672534554024,0.16794511187772193,0.0,0.8934663035482246,0.4323132389947512
42,0.3223862353943122,0.4515599915748592,0.7440699603375374,0.6471899434872557,0.5227083027551529,0.3473888255150601,0.5770810518959331,0.5,0.7139658096850767,0.6276085843641921
43,0.4653353181736009,0.7986376781450443,0.1454091423975133,0.742684498687602,0.8176393159451809,0.6867428854247142,0.5566589626426774,1.0,0.3217389378699319,0.09184954732417244
44,0.3999554946983736,0.740207767598914,0.12963945553785922,0.6100549907356873,0.4754486842652362,0.3564306632045134,0.5271458382522854,1.0,0.34272936129934584,0.6870941682893468
45,0.20210569455696606,0.5300737414982709,0.12963945553785922,0.18978693853440096,0.24555885968525026,0.25750576313380963,0.2269784075227325,0.0,0.4323538142856259,0.6870941682893468
46,1.0,0.7172498032949022,0.4212959961128012,0.8557956027026057,0.6548347961686007,0.7060830282385702,0.5083973618500431,1.0,0.23045211772660626,0.5878339435228596
47,0.6276085843641921,0.5006927308249677,0.742684498687602,0.7440699603375374,0.6492109636360669,0.5811366330952956,0.4628613689066801,0.0,0.5749445515691287,0.4653353181736009
48,0.4955438947282811,0.6581975333643928,0.2334985075417481,0.5498935742705338,0.4183696212080968,0.37754636825247184,0.506405104945224,1.0,0.35624023617462297,0.7404511582233375
49,0.0,0.4118130171395007,0.4328960095652699,0.2565220438442713,0.3556169156701903,0.2376390986217936,0.28569346978286314,1.0,0.6897897991608246,0.5247218027564129
50,0.2083754057977837,0.24963622337090965,0.7872491440893363,0.28652159083115564,0.35598384303160896,0.3241189395685746,0.4805174106230394,0.666666667,0.7892311896747014,0.5601375266606347
51,0.21538208748684373,0.0,1.0,0.0,0.1643031905468903,0.2890441919588657,0.15504893024393554,0.0,0.9024335543414508,0.6372937035691124
52,0.5818448584423673,0.4118510836999561,0.6339886852238641,0.4576908526237762,0.4213319031277698,0.4796358901405598,0.1976662740176144,0.0,0.5362177333535523,0.6225730781612477
53,0.4323132389947512,0.6549693675958496,0.6100549907356873,0.9199937259273864,0.7750591651571683,0.5161788721481888,0.4094710628022764,0.666666667,0.5908625052700784,0.3999554946983736
54,0.2314150846053089,0.4823678037032509,0.7168189264265907,0.6815545338330925,0.6764319321292147,0.4508306284150432,0.5199391411826813,1.0,0.7402685252699753,0.3297538277752225
55,0.13856668968583158,0.6464808781104178,0.1454091423975133,0.4383708986183489,0.6511774595875673,0.5233585711808295,0.19401815826829316,0.0,0.4697626384769662,0.09184954732417244
56,0.3223862353943122,0.5071264789658871,0.6329369855554815,0.6471899434872557,0.42413435614842265,0.2385857311281024,0.6173890079880132,0.666666667,0.6531752262850745,0.8452147731381074
57,0.27620850138755365,0.603084991528765,0.4857824747760575,0.6919524578335877,0.7523293506309591,0.5507227617952538,0.2749329327803823,0.0,0.5935987503138079,0.17476297779704605
58,0.6451535447299328,0.5317061338130481,0.4212959961128012,0.4847082637388974,0.4518471962038,0.5286598006035366,0.5762291291093815,0.333333333,0.3911948600744379,0.5878339435228596
59,0.8452147731381074,0.7215750235105403,0.18978693853440096,0.6329369855554815,0.7076613954383226,0.8215545392905708,0.4663228077957409,0.8,0.1739314296585267,0.20210569455696606
60,0.6372937035691124,0.8567392045844222,0.28652159083115564,1.0,0.9056075277959712,0.7144591488856643,0.4643282318580198,0.75,0.321032682378464,0.2083754057977837
61,1.0,0.652951014216036,0.5498935742705338,0.8557956027026057,0.6966414855530703,0.7522280526358593,0.7633832857926311,1.0,0.30079597215295434,0.4955438947282811
62,0.6276085843641921,0.6291437427807399,0.4857824747760575,0.7440699603375374,0.7808380213362962,0.7264228032835729,0.38697923112250215,0.25,0.4344171883733604,0.17476297779704605
63,0.3297538277752225,0.4822639429321252,0.7522910405623404,0.7168189264265907,0.5712630702479444,0.3626259987398518,0.35227713945220623,0.25,0.7151253399155371,0.604501830295519
64,0.6870941682893468,0.5648197277689296,0.0,0.12963945553785922,0.4263397093781619,0.7358560404012515,0.2495909613285691,0.25,0.14174395922179672,0.21538208748684373
65,0.4653353181736009,0.5663147539759573,0.6100549907356873,0.742684498687602,0.6780696677802793,0.5326899117376136,0.6066354913156071,0.75,0.5759037548404154,0.3999554946983736
66,0.7404511582233375,0.3743951219014254,0.4847082637388974,0.2334985075417481,0.28846820388910444,0.5476488067467024,0.4149249503426273,0.5,0.3827127600100618,0.6451535447299328
67,0.5392819890513988,0.5420319364309187,0.4328960095652699,0.5169598824271073,0.4980783964137309,0.5072800931474929,0.4771827319198813,0.666666667,0.445499164348254,0.5247218027564129
68,0.9048820652357557,0.3363359382085833,0.7872491440893363,0.4599210205065029,0.45083465137057604,0.6723722692875604,0.3846504820396748,0.666666667,0.4737189763249094,0.5601375266606347
69,0.6225730781612477,0.44565209326813104,0.742684498687602,0.6339886852238641,0.5889956679625737,0.5786188799938234,0.4345918396502669,0.6,0.577225597537461,0.4653353181736009
70,0.4323132389947512,0.731151436651805,0.4576908526237762,0.9199937259273864,0.6926646683321689,0.4252341902761919,0.4953250174993112,0.5,0.5075181615842731,0.5818448584423673
71,0.09184954732417244,0.3142246299852029,0.5169598824271073,0.1454091423975133,0.2882416590107045,0.2762837791363869,0.369961546214564,0.5,0.694166232127103,0.5392819890513988
72,0.0,0.3046660501785078,0.6471899434872557,0.2565220438442713,0.4472733870516927,0.33880688230284395,0.2387710251197787,0.666666667,0.8070102127036688,0.3223862353943122
73,0.5247218027564129,0.5058000067262344,0.4212959961128012,0.4328960095652699,0.42350549865938597,0.4684439296167767,0.5279740319029093,0.6,0.4457495221910896,0.5878339435228596
74,0.604501830295519,0.6461850100279188,0.4599210205065029,0.7522910405623404,0.454596627515914,0.34980988252988165,0.41846343306207,0.25,0.4307379596248582,0.9048820652357557
75,0.20210569455696606,0.3757080199580261,0.4383708986183489,0.18978693853440096,0.4940376308674638,0.5317695024355672,0.16976053406969344,0.0,0.6012322644089457,0.13856668968583158
76,0.6372937035691124,1.0,0.0,1.0,0.9024335543414508,0.7109558080411343,0.4818815888885578,0.8,0.1643031905468903,0.21538208748684373
77,1.0,0.8551932301525462,0.1454091423975133,0.8557956027026057,0.8795119510975756,0.9540752263379138,0.7652163696188358,1.0,0.07953990807295591,0.09184954732417244
78,0.3297538277752225,0.5348144914696675,0.6471899434872557,0.7168189264265907,0.6990592866396127,0.5036837961904551,0.3738159910040605,0.4,0.6576342395494709,0.3223862353943122
79,0.27620850138755365,0.5295077361390531,0.6329369855554815,0.6919524578335877,0.4486197923288268,0.21549686412472316,0.16793339639580715,0.0,0.6740933881813397,0.8452147731381074
80,0.2083754057977837,0.5784410676466482,0.12963945553785922,0.28652159083115564,0.2984734510533704,0.2606406187542185,0.5394549213132585,0.4,0.4295136828326823,0.6870941682893468
81,0.17476297779704605,0.4378637420201851,0.6100549907356873,0.4857824747760575,0.5375423045845109,0.38740374154933627,0.45406532577045894,0.2,0.7075308125406448,0.3999554946983736
82,0.7404511582233375,0.2759719868543278,0.6815545338330925,0.2334985075417481,0.4758885760176212,0.7545180368090143,0.5042363781735425,0.6,0.4903891685882358,0.2314150846053089
83,0.6451535447299328,0.37031915170067997,0.7440699603375374,0.4847082637388974,0.4338295867567227,0.5087724801828704,0.3385631504816309,0.2,0.5677546761869227,0.6276085843641921
84,0.8452147731381074,0.5865079825244893,0.4599210205065029,0.6329369855554815,0.38930905063558696,0.4701663539511759,0.5456351445757639,0.857142857,0.3216968293656138,0.9048820652357557
85,0.6225730781612477,0.6887333206897964,0.2565220438442713,0.6339886852238641,0.7997890239159171,0.8112865390806239,0.459336852058565,0.666666667,0.3112910329758426,0.0
86,0.4323132389947512,0.6140206340468993,0.6919524578335877,0.9199937259273864,0.8311156108864655,0.5780523688035988,0.4163513759657617,0.4,0.6356610433603926,0.27620850138755365
87,0.4955438947282811,0.4029118069664982,0.7440699603375374,0.5498935742705338,0.4694864479547578,0.4339676551820445,0.4365340177258476,0.8,0.6355267084724411,0.6276085843641921
88,0.6870941682893468,0.4699262585017291,0.18978693853440096,0.12963945553785922,0.4323538142856259,0.7424942368661904,0.4200251454885464,0.5,0.24555885968525026,0.20210569455696606
89,0.21538208748684373,0.25710876261197124,0.4857824747760575,0.0,0.37382608749720536,0.5203095548448988,0.2931869238948378,0.0,0.621152652663327,0.17476297779704605
90,0.6451535447299328,0.3144563305181458,0.8557956027026057,0.4847082637388974,0.2651391109549194,0.3225767723649664,0.3498180313849894,0.166666667,0.6288694532675518,1.0
91,0.5601375266606347,0.6647791457327801,0.4576908526237762,0.7872491440893363,0.6200523713163656,0.4891463341091337,0.5228357134175989,0.6,0.4496147325576695,0.5818448584423673
92,0.5392819890513988,0.5478319431571531,0.4212959961128012,0.5169598824271073,0.4694890771981282,0.4757240227642696,0.4533680850029922,0.6,0.4391538686643549,0.5878339435228596
93,0.6372937035691124,0.6415905367867045,0.7168189264265907,1.0,0.8506240268458022,0.6537699378969449,0.4970139620337891,0.833333333,0.5564086013405173,0.3297538277752225
94,0.3223862353943122,0.5185674763757843,0.6100549907356873,0.6471899434872557,0.6258334189663034,0.4612153703479693,0.4562512707656608,0.5,0.6406586008894253,0.3999554946983736
95,0.2083754057977837,0.42407534610640335,0.4383708986183489,0.28652159083115564,0.5469522222355839,0.5349043580559761,0.39630356718861015,0.333333333,0.5983921329560021,0.13856668968583158
96,0.4653353181736009,0.7545929955729269,0.2334985075417481,0.742684498687602,0.5238277248224679,0.3624420799751317,0.34873473376954306,0.5,0.3699244913382488,0.7404511582233375
97,0.5247218027564129,0.3756707378660887,0.6815545338330925,0.4328960095652699,0.5849605278868537,0.646653359075552,0.4420871904933152,0.666666667,0.5881129239975766,0.2314150846053089
98,0.8452147731381074,0.6882074708556051,0.2565220438442713,0.6329369855554815,0.7992137361894079,0.9226073865690536,0.5307908350020212,0.875,0.21043604040077998,0.0
99,0.09184954732417244,0.3562565664161217,0.4328960095652699,0.1454091423975133,0.2948373125374393,0.2835638722838798,0.3250906550887216,0.333333333,0.6481826535883609,0.5247218027564129
100,1.0,0.5871205344347565,0.6815545338330925,0.8557956027026057,0.8162898253960685,0.8842924576973454,0.7166274492370385,1.0,0.3728155195330933,0.2314150846053089
101,0.3297538277752225,0.6155182258252666,0.4857824747760575,0.7168189264265907,0.7659314982908323,0.5774954249890882,0.4123959119843595,0.428571429,0.5693431251676784,0.17476297779704605
102,0.4955438947282811,0.5642987890788662,0.4212959961128012,0.5498935742705338,0.4875040574018351,0.4538549756027108,0.3944667573337893,0.666666667,0.4589668923599564,0.5878339435228596
103,0.21538208748684373,0.1830056573880679,0.6339886852238641,0.0,0.1709715217701357,0.29640450466279805,0.3295099400921969,0.0,0.7022225782573678,0.6225730781612477
104,0.6451535447299328,0.3487295598247805,0.7872491440893363,0.4847082637388974,0.4643934621549547,0.5425080090346491,0.28073117502255585,0.14285714300000002,0.5913740184762428,0.5601375266606347
105,0.6372937035691124,0.7415200587864462,0.5169598824271073,1.0,0.7557093651874294,0.5490058572588569,0.39931880542957,0.857142857,0.4470841824961378,0.5392819890513988
106,0.3223862353943122,0.6044095224344535,0.4383708986183489,0.6471899434872557,0.7442405573573598,0.5919097728542403,0.4995026200144729,0.571428571,0.5467460952556975,0.13856668968583158
107,0.6870941682893468,0.18867420748775934,0.7522910405623404,0.12963945553785922,0.2500714287407095,0.5412961689969139,0.375967491679595,0.571428571,0.5532528865412124,0.604501830295519
108,0.0,0.3994155956102475,0.4576908526237762,0.2565220438442713,0.32974060639366143,0.2090775707788164,0.5650003506377386,0.666666667,0.7033527671079534,0.5818448584423673
109,0.27620850138755365,0.3859793659531007,0.9199937259273864,0.6919524578335877,0.6356610433603926,0.4219476311964013,0.20963637539813929,0.0,0.8311156108864655,0.4323132389947512
110,0.3999554946983736,0.6617666999522658,0.28652159083115564,0.6100549907356873,0.6923046385897298,0.5957900444502948,0.3741795683761202,0.7142857140000001,0.4285450838445276,0.2083754057977837
111,0.9048820652357557,0.3586182609094504,0.742684498687602,0.4599210205065029,0.4937793299675166,0.7197733735310774,0.2591353031464281,0.5,0.4493417759638237,0.4653353181736009
112,0.8452147731381074,0.4704922638609469,0.6919524578335877,0.6329369855554815,0.6740933881813397,0.7845031358752769,0.4451801402373676,0.7777777779999999,0.4486197923288268,0.27620850138755365
113,0.604501830295519,0.5177360570678748,0.7168189264265907,0.7522910405623404,0.7151253399155371,0.6373740012601482,0.4381273485680324,0.5,0.5712630702479444,0.3297538277752225
114,0.5818448584423673,0.5855846308963103,0.28652159083115564,0.4576908526237762,0.6089602949039244,0.6867347263222917,0.4881164421009014,0.428571429,0.34615058701952817,0.2083754057977837
115,0.4323132389947512,0.6850500758284264,0.5498935742705338,0.9199937259273864,0.7317583477775645,0.468384672133235,0.4375582608535015,0.428571429,0.5579537523795934,0.4955438947282811
116,0.09184954732417244,0.5078848434298271,0.12963945553785922,0.1454091423975133,0.22128386729475266,0.20237768951741286,0.4205950126707832,0.428571429,0.4822990094642475,0.6870941682893468
117,0.6276085843641921,0.7771415109015681,0.18978693853440096,0.7440699603375374,0.7684519788383248,0.7127514449036129,0.3824287943471839,0.571428571,0.2725053762652569,0.20210569455696606
118,0.5878339435228596,0.28275019670509777,0.8557956027026057,0.4212959961128012,0.23045211772660626,0.29391697176142983,0.18795055692814772,0.375,0.6548347961686007,1.0
119,0.17476297779704605,0.5237057880788543,0.4383708986183489,0.4857824747760575,0.6559494429755673,0.5180981440556073,0.4728004820845423,0.375,0.6136183069069171,0.13856668968583158
120,0.21538208748684373,0.1949725046321564,0.6100549907356873,0.0,0.2718155920129539,0.4077132963942352,0.3262541501036523,0.0,0.6891306651352094,0.3999554946983736
121,0.5247218027564129,0.3228234327379669,0.7872491440893363,0.4328960095652699,0.4360517646105407,0.4822921380478891,0.3971650347719342,0.5,0.6459286805928944,0.5601375266606347
122,0.6451535447299328,0.4015768649529024,0.6815545338330925,0.4847082637388974,0.6133022254312678,0.7068692300623121,0.2657248718521792,0.125,0.533558261880925,0.2314150846053089
123,0.3223862353943122,0.5651150305300742,0.5169598824271073,0.6471899434872557,0.5627195778910982,0.3915521231714568,0.4567552443227025,0.625,0.5897348677952333,0.5392819890513988
124,0.0,0.20036322057083286,0.8557956027026057,0.2565220438442713,0.14031951120570685,0.0,0.4371357334435007,0.571428571,0.9211190966700392,1.0
125,0.7404511582233375,0.3418024666356072,0.5498935742705338,0.2334985075417481,0.35624023617462297,0.6224536317475282,0.3944350695298693,0.428571429,0.4183696212080968,0.4955438947282811
126,0.604501830295519,0.5596770275034295,0.6329369855554815,0.7522910405623404,0.4816254565144889,0.37964352857870576,0.4489788285865468,0.428571429,0.5253790098934062,0.8452147731381074
127,0.6225730781612477,0.588148916300044,0.4576908526237762,0.6339886852238641,0.5362177333535523,0.5203641098594403,0.4592878572928695,0.625,0.4213319031277698,0.5818448584423673
128,0.4323132389947512,0.7408114136545187,0.4383708986183489,0.9199937259273864,0.8934663035482246,0.6468732746544598,0.4188685203392377,0.5,0.4969499996363508,0.13856668968583158
129,0.09184954732417244,0.200669591029988,0.7440699603375374,0.1454091423975133,0.2482303838747593,0.2321204814799901,0.4940818457398426,0.5,0.8183971740169464,0.6276085843641921
130,0.3297538277752225,0.7301484412911597,0.2565220438442713,0.7168189264265907,0.8450977965439462,0.6648769138876113,0.4588148134865173,0.5555555560000001,0.4439359238018282,0.0
131,0.5878339435228596,0.4941999932737656,0.4328960095652699,0.4212959961128012,0.4457495221910896,0.5315560703832234,0.308736749617082,0.333333333,0.42350549865938597,0.5247218027564129
132,0.2083754057977837,0.14326079541557785,1.0,0.28652159083115564,0.321032682378464,0.2855408511143357,0.3437996338707752,0.444444444,0.9056075277959712,0.6372937035691124
133,0.4653353181736009,0.8713422493438009,0.0,0.742684498687602,0.7616800158590953,0.6249766153433786,0.439251659304182,0.625,0.242199029796976,0.21538208748684373
134,0.17476297779704605,0.4844112961744751,0.5169598824271073,0.4857824747760575,0.4744284635093056,0.3177404943728237,0.4366633091649415,0.444444444,0.6566070794464528,0.5392819890513988
135,0.6451535447299328,0.6474606626022482,0.18978693853440096,0.4847082637388974,0.6265791559541533,0.7215239250864834,0.32814495852177633,0.222222222,0.26455764281128524,0.20210569455696606
136,0.3999554946983736,0.4590512664510498,0.6919524578335877,0.6100549907356873,0.6615767627856904,0.56187349665541,0.3670743889203941,0.666666667,0.6503188551467076,0.27620850138755365
137,1.0,0.8330043320841023,0.18978693853440096,0.8557956027026057,0.8295667559189541,0.8989471527215169,0.6085792145866225,1.0,0.1038149004634536,0.20210569455696606
138,0.6276085843641921,0.4120381172050753,0.9199937259273864,0.7440699603375374,0.66416971406573,0.5976476726847205,0.3510427022229985,0.444444444,0.6719340489460177,0.4323132389947512
139,0.4955438947282811,0.43416952021872063,0.6815545338330925,0.5498935742705338,0.6489590866293028,0.6320644050614861,0.3347994271733123,0.5555555560000001,0.6013302941664435,0.2314150846053089
140,0.6870941682893468,0.06481972776892964,1.0,0.12963945553785922,0.2352169598332823,0.5249002323601172,0.3012408295090574,0.444444444,0.6887515734714775,0.6372937035691124
141,0.7404511582233375,0.5440446825721175,0.1454091423975133,0.2334985075417481,0.5391107017191283,0.8243008054495825,0.3782615168195077,0.5,0.1971135571280984,0.09184954732417244
142,0.5601375266606347,0.8936245720446683,0.0,0.7872491440893363,0.7860572162201809,0.6723777195868954,0.5469592003298973,0.75,0.19925435120003535,0.21538208748684373
143,0.9048820652357557,0.4870692728652226,0.4857824747760575,0.4599210205065029,0.6254063876677459,0.8650595437193547,0.1586689191849405,0.428571429,0.3088144127680553,0.17476297779704605
144,0.8452147731381074,0.5579885515641871,0.5169598824271073,0.6329369855554815,0.5549231013768373,0.6529663920433544,0.4005825074510527,0.727272727,0.3528975211443206,0.5392819890513988
145,0.5818448584423673,0.5123974215292532,0.4328960095652699,0.4576908526237762,0.4656577858221175,0.5285615278429772,0.4682581492647931,0.444444444,0.4262185085984599,0.5247218027564129
146,0.13856668968583158,0.3784081823926282,0.6815545338330925,0.4383708986183489,0.5879553338860601,0.4535758025402613,0.39717808849357983,0.111111111,0.7630382499371037,0.2314150846053089
147,0.0,0.4176130238657351,0.4212959961128012,0.2565220438442713,0.3270275964545876,0.20608302823857025,0.3905415185246071,0.444444444,0.6834445034769255,0.5878339435228596
148,0.2083754057977837,0.29728456649878393,0.6919524578335877,0.28652159083115564,0.4846015295738247,0.4660834522051151,0.34969633272293343,0.4,0.7371031766800441,0.27620850138755365
149,0.4653353181736009,0.4951967290626308,0.7522910405623404,0.742684498687602,0.5854117352216429,0.43041674393904095,0.4704501148542487,0.666666667,0.6537079571163917,0.604501830295519
150,0.6451535447299328,0.4373266365016051,0.6100549907356873,0.4847082637388974,0.5369547029678733,0.6225990250157797,0.3808004653416513,0.3,0.4944474673912712,0.3999554946983736
151,0.6225730781612477,0.4585848793986366,0.7168189264265907,0.6339886852238641,0.6504130507617192,0.6464096251930126,0.4683931858814256,0.666666667,0.5630769325637626,0.3297538277752225
152,0.6276085843641921,0.4958894598875984,0.7522910405623404,0.7440699603375374,0.5861695932934085,0.5115533770343366,0.27184441514403923,0.4,0.5801994031212191,0.604501830295519
153,0.5878339435228596,0.3393057487125996,0.742684498687602,0.4212959961128012,0.4726511475235822,0.5612493126746294,0.3612848495125249,0.454545455,0.5929621610162061,0.4653353181736009
154,0.21538208748684373,0.040003137036306764,0.9199937259273864,0.0,0.25715778022663904,0.3915344242460463,0.1842810523687094,0.0,0.8586695132359844,0.4323132389947512
155,0.7404511582233375,0.3975638044616996,0.4383708986183489,0.2334985075417481,0.5179481919452831,0.8009422342687529,0.4316241037021808,0.5555555560000001,0.3573658684648543,0.13856668968583158
156,0.5601375266606347,0.6771765672620331,0.4328960095652699,0.7872491440893363,0.6459286805928944,0.5177078619521108,0.5849491286821491,0.7777777779999999,0.4360517646105407,0.5247218027564129
157,0.20210569455696606,0.2784249764894597,0.6329369855554815,0.18978693853440096,0.1739314296585267,0.1784454607094293,0.4299713163620129,0.1,0.7076613954383226,0.8452147731381074
158,0.2314150846053089,0.3407772669165464,1.0,0.6815545338330925,0.5371187100799837,0.29706069051809825,0.3258446368185536,0.5,0.8951707287260293,0.6372937035691124
159,1.0,0.6228703059834593,0.6100549907356873,0.8557956027026057,0.7399423029326739,0.8000222526508132,0.6088541466823192,1.0,0.33370472504343945,0.3999554946983736
