,weighted_DRPM_h,ORPM_adv_h,weighted_ORPM_a,weighted_ORPM_h,Net_ORPM_adv_h,DRPM_adv_h,+/-_h,Winpercent_h,Net_ORPM_adv_a,weighted_DRPM_a,DRB_h,+/-_a,ORB_a,DRtg_h,EFG%_a,3PA_h,FGA_a,ORtg_h,DRtg_a,TRB_a
270,0.2314150846053089,0.7240280131456722,0.2334985075417481,0.6815545338330925,0.4903891685882358,0.2454819631909857,0.36493417771953496,0.5,0.4758885760176212,0.7404511582233375,0.5673618946902474,0.4448558045819848,0.4487745936772637,0.7101854689043787,0.31453214660831064,0.6945785863020749,0.6731191875908532,0.5864196152743101,0.5468706779578022,0.6040819101390688
271,0.6276085843641921,0.5260587512519748,0.6919524578335877,0.7440699603375374,0.7348839715813421,0.6757000414883192,0.2929824771962449,0.388888889,0.547193738935557,0.27620850138755365,0.15953899620698453,0.34557303520905114,0.3473782889182321,0.4335910538982851,0.16433046127700532,0.2977257637662645,0.6041924179923847,0.23352261571265776,0.6920341420807901,0.4869731883928511
272,0.4955438947282811,0.4165373239219715,0.7168189264265907,0.5498935742705338,0.6044123847490758,0.5828950334765293,0.6052940350152349,0.5555555560000001,0.6206201854269771,0.3297538277752225,0.37377519388910974,0.8754236571443079,0.33930495571248825,0.4997889736430093,0.17596909737917785,0.3952598299630049,0.43386060227022816,0.5232970208234413,0.3205257624616855,0.43508357810479503
273,0.2083754057977837,0.6432607954155778,0.0,0.28652159083115564,0.5121554319233437,0.49649665915547,0.22061002342102726,0.444444444,0.35859991354629034,0.21538208748684373,0.4227094280147271,0.5279084818266878,0.3690482798762811,0.766764036948323,0.05296290309003758,0.26659286228816803,0.702394489976744,0.4924075022997591,0.8722629924037141,0.5641830572712254
274,0.5601375266606347,0.8288048442757385,0.12963945553785922,0.7872491440893363,0.5723752353502078,0.436521679185644,0.3864196177528418,0.7777777779999999,0.2701681204864273,0.6870941682893468,0.2637414589364826,0.4019690166235211,0.3027488852982673,0.6426747072155219,0.31972816934610376,0.24564686749273296,0.40110711318500186,0.3768457954899841,0.6206703124452645,0.3336462786895704
275,0.9048820652357557,0.510775060944077,0.4383708986183489,0.4599210205065029,0.641803030574551,0.8831576877749621,0.17004023576848978,0.466666667,0.2828799196062101,0.13856668968583158,0.2443221397467457,0.22185813064586665,0.5131875943340123,0.8441832139915331,0.2535869772324462,0.3418516341097265,0.6684984825159773,0.2439213279799484,0.7404053347124581,0.6107965855121074
276,0.5878339435228596,0.3170234260117325,0.7872491440893363,0.4212959961128012,0.4297064689266416,0.5138482084311125,0.5701734337682673,0.578947368,0.6173393613772917,0.5601375266606347,0.5012137199837852,0.57934384007786,0.2827816868405166,0.6139593103169351,0.12607000337203242,0.1806803422383129,0.3360346704671515,0.437730400339432,0.42169718703783854,0.3179392288615073
277,0.3223862353943122,0.4522527223998268,0.742684498687602,0.6471899434872557,0.5962168567503254,0.4285254586103557,0.4972981105400371,0.625,0.7132079516133112,0.4653353181736009,0.5608775926126357,0.5831040285777791,0.363005175202963,0.6183993153474536,0.2287167405885153,0.4595361502106991,0.4630019601536346,0.6071656628242286,0.43321089888589337,0.5360673477039781
278,0.5247218027564129,0.3580385415693396,0.7168189264265907,0.4328960095652699,0.5404138260066267,0.5974839874905952,0.4409365648999764,0.368421053,0.6074028152581102,0.3297538277752225,0.3162445690495802,0.7616689303112945,0.36224551130560817,0.6361335208447566,0.3255735422456222,0.33416972264628464,0.5137169451051498,0.43441554740201005,0.6143011816011329,0.5490222117032332
279,0.6451535447299328,0.3662086115882784,0.7522910405623404,0.4847082637388974,0.4442967704092369,0.5203258572172069,0.4341206106587071,0.368421053,0.5722516696672474,0.604501830295519,0.5044919740758373,0.5415545013028711,0.3774749567735396,0.6725518253030274,0.5603623717245235,0.4381903464206597,0.3931283082122891,0.5821940397151459,0.5591653843056271,0.3625379653965658
280,0.3999554946983736,0.732322924169087,0.1454091423975133,0.6100549907356873,0.7450899652212951,0.6540529736871006,0.5468426682026574,0.6315789470000001,0.35135550008590977,0.09184954732417244,0.6692506188340581,0.4433148651930933,0.3564250831130255,0.5608147991167923,0.6910378596414279,0.41220425590294296,0.5638370848532948,0.6468586724095742,0.8202478829336101,0.4518366562299158
281,0.5392819890513988,0.5155887038255249,0.4857824747760575,0.5169598824271073,0.6566070794464528,0.6822595056271763,0.4503445600389056,0.5,0.4744284635093056,0.17476297779704605,0.4016310148758677,0.6533999549813019,0.29109735789943,0.6668652878940173,0.3792552422483955,0.3187624896233985,0.4197120765735846,0.42652041689397935,0.4759743037136712,0.3663499802388157
282,0.8452147731381074,0.5972830434685663,0.4383708986183489,0.6329369855554815,0.7364440808430991,0.8533240417261378,0.33921907844304305,0.571428571,0.30990874860478484,0.13856668968583158,0.3090467126991389,0.32440982708395105,0.5234079933948279,0.7134539605829727,0.4344217601027509,0.540729229136756,0.6992521778707201,0.6482571594457877,0.7015486742830789,0.6116000603547197
283,0.4323132389947512,0.5879618827949246,0.7440699603375374,0.9199937259273864,0.6719340489460177,0.4023523273152795,0.3341529622768332,0.578947368,0.66416971406573,0.6276085843641921,0.34302384341808323,0.4143813414160096,0.21434433784415732,0.7117556603413319,0.15176384626074252,0.3256498414167849,0.2580159088030827,0.5013484464985342,0.3163060371004027,0.16827560038354766
284,0.2314150846053089,0.7759575391476167,0.12963945553785922,0.6815545338330925,0.51455947875489,0.2721604581579811,0.3486337191665757,0.526315789,0.4190768837627404,0.6870941682893468,0.5893512335662401,0.2712066189555876,0.3576679040923667,0.6718255623445799,0.22213492038577806,0.6804806104934968,0.4141454166225849,0.5953136115907658,0.7362600454384879,0.35615479587473753
285,0.27620850138755365,0.3459762289167939,1.0,0.6919524578335877,0.542806453680644,0.31945739890922065,0.22465914112868385,0.210526316,0.8748796519919317,0.6372937035691124,0.4955772846785464,0.4972033195003257,0.3427935023054471,0.8080819720294167,0.27069628896621434,0.5067725564813824,0.3207283900379895,0.4543378291257677,0.5462409263584826,0.3257254229615744
286,0.2083754057977837,0.5483673261483772,0.18978693853440096,0.28652159083115564,0.5181695368308076,0.5031348556204088,0.2048015958931682,0.473684211,0.4624148140097438,0.20210569455696606,0.456905306165506,0.5278993210759313,0.29474321585246244,0.7314317272632946,0.3088541697745149,0.3136999314058501,0.3148837292169828,0.4210997805567801,0.5590698373846716,0.3167188093486528
287,0.9048820652357557,0.6132112564823774,0.2334985075417481,0.4599210205065029,0.3691539492256832,0.5822154535062091,0.18618272262641147,0.4375,0.17081316173777106,0.7404511582233375,0.18649834668688373,0.4937809355083373,0.3899854027428321,0.7940944631667657,0.3155218216020334,0.2283533752570254,0.6227840598611718,0.2901065109579889,0.6029541697630676,0.5317834237053181
