,weighted_DRPM_h,ORPM_adv_h,weighted_ORPM_a,weighted_ORPM_h,Net_ORPM_adv_h,DRPM_adv_h,+/-_h,Winpercent_h,Net_ORPM_adv_a,weighted_DRPM_a,DRB_h,+/-_a,ORB_a,DRtg_h,EFG%_a,3PA_h,FGA_a,ORtg_h,DRtg_a,TRB_a,OFFRTG_a,Winpercent_a,FT_a,FT_h,AST%_a_y,FG%_a,ORtg_a,AST%_a_x,AST_a,FGA_h
3534,0.5827411171491925,0.7787961212469212,0.4424077575061577,1.0,0.8084156396254711,0.5860952509086171,0.6527203210272752,0.676056338,0.4306719790538743,0.4105506153319583,0.5654533110036555,0.43732175405501017,0.3779870810869808,0.5584336324615256,0.12965988800471562,0.5987026019986896,0.5936126041684153,0.8222163586544659,0.6645380476851924,0.5547383578777748,0.12165995746620085,0.225352113,0.7581617043863016,0.6006084631779111,0.08168275862068965,0.5794556763941117,0.4697252901282649,0.5574626469315282,0.5574626469315282,0.4077197341993291
3535,0.8997067466370625,0.42521041846566665,0.7149681564849398,0.5653889934162729,0.3251669307761351,0.4751591263932577,0.5268494509038917,0.694444444,0.4281287419155924,0.9493884938505469,0.4108108762675279,0.8162255568528531,0.5089573097160177,0.5626886939432558,0.08093493807779523,0.3459557877218088,0.5397092357536735,0.4223942282010231,0.3594875249232815,0.5661866807044065,0.08009164568911267,0.816901408,0.3845006579370396,0.4644504369214007,0.06618367346938776,0.591754470654432,0.5463963227594673,0.6049282296834578,0.6049282296834578,0.4655396086696687
3536,0.014057483184310882,0.6011627002200262,0.34285585018410736,0.5451812506241597,0.6291930376061763,0.3696347804097469,0.4944420545701669,0.521126761,0.6429536775674118,0.2747879223648172,0.5550321476539819,0.6621415170133768,0.451153777952735,0.6396975013467749,0.16009669343002678,0.5521437346320446,0.4534934306633019,0.6344834344337739,0.5570422087713921,0.5397911490125671,0.1244714811620098,0.366197183,0.7056786367532648,0.6176057075993805,0.10939088497709183,0.3967979442460653,0.5247607439196125,0.5737097241493587,0.5737097241493587,0.5070453134432252
3537,0.5113187475526175,0.3736744553076785,0.5321995253821146,0.2795484359974714,0.4494888714580683,0.5775182624959141,0.178327305177732,0.194444444,0.5118916262499613,0.35628222256078945,0.6924385730361723,0.533559522691754,0.4467804817089257,0.7778766839413616,0.11547958214624883,0.4981469790803802,0.5090974961755746,0.6140931722313551,0.6399691634407937,0.5040273519397959,0.10682819383259914,0.436619718,0.4045672538999477,0.6220218607253045,0.07206666666666668,0.3696477862178405,0.4522619073518607,0.5171185990138291,0.5171185990138291,0.6229181003343778
3538,0.3972358559830573,0.3835996847153846,0.4448177740998577,0.21201714353062684,0.4752837088333867,0.5867065457743902,0.4147281676995194,0.301369863,0.5185237999197828,0.2238227644342769,0.8379772657923682,0.5075919815885331,0.35449217778645986,0.6252379694582266,0.035328581054722134,0.7618607897954327,0.5855321406949598,0.5749288563889704,0.562783013755182,0.4821338469099489,0.0437141270769737,0.38028169,0.4696456677896325,0.7034210233992856,0.03328802403777364,0.3754798322354835,0.331140469860971,0.5547551023259494,0.5547551023259494,0.8464950404494946
3539,0.02800490979923964,0.12048823173146472,0.7590235365370707,0.0,0.17195567423775038,0.19824637682028398,0.6099654837400235,0.25,0.8584071870855818,0.6315121561586716,0.5279485382990116,0.6582321031240167,0.2503463900161082,0.528671861740256,0.42094017094017105,0.7727393520998813,0.3862051330092448,0.5852658748058255,0.4833670397132946,0.3007045965923,0.3607258397577094,0.6527777779999999,0.20327053823641025,0.30567590676129075,0.3378125,0.5071989070251334,0.4321462361930317,0.5192430159049091,0.5192430159049091,0.5495474875230248
3540,0.4400136554279813,0.4564881734807451,0.557408614374285,0.4703849613357751,0.5339545129056922,0.523311649238893,0.5060129904428201,0.5277777779999999,0.5586115179206641,0.3933903569501954,0.6802862837725767,0.4405169517874598,0.4234752108931592,0.5461835144765214,0.12958575300038716,0.6251133041059389,0.4245083650127912,0.3232829816110452,0.718323248418828,0.44572432727185146,0.1190895101996961,0.642857143,0.5148677217215225,0.4494446070345274,0.08809323561215908,0.3723985573908864,0.41979983245618296,0.4638361916516746,0.4638361916516746,0.6085062683209965
3541,1.0,0.4771083188268037,0.8304825864246113,0.7846992240782187,0.6905882219286021,0.7915132761124709,0.7130098471955005,0.6338028170000001,0.4429360350847862,0.41697344777505824,0.3599582381762209,0.520691213130931,0.2720692670597799,0.48788626887193104,0.03195681511470985,0.3970809072407282,0.3790447495615408,0.3420191448726205,0.6223390802281779,0.29206896123250353,0.030692093670299094,0.625,0.3761271572539385,0.4655588067187492,0.022723774954627945,0.3849159500863467,0.4857357720494951,0.40876397397197983,0.40876397397197983,0.33186709791944063
3542,0.6130665245184452,0.7214722818308514,0.1762565506481803,0.6192011143098833,0.671454414441196,0.6721212300777961,0.5013581461995558,0.583333333,0.27456940753487385,0.2688240643628531,0.4121768520642217,0.4778847510440608,0.5680612582271055,0.6004509822358767,0.2654543250287931,0.39471852339603736,0.6785102131320258,0.4196017292877585,0.6943306690217877,0.5972050495611452,0.24174887524604,0.271428571,0.470355291612288,0.6432246523497716,0.26066666666666666,0.6177224023378304,0.5775209932379844,0.6697121756825553,0.6697121756825553,0.3082367345193351
3543,0.4387141911854905,0.6263303090023739,0.30490950604774314,0.557570124052491,0.6198821383224999,0.5649070954017911,0.3868885149725779,0.5555555560000001,0.4245480795791517,0.30890000038190857,0.3098973451156789,0.4272906446034616,0.6119103514396477,0.7836620623033235,0.12287158953825622,0.2451360373169907,0.4802267361524354,0.4434222178578787,0.6693303805941633,0.5054542029978596,0.10958335813787357,0.428571429,0.4573928402159901,0.408627853654179,0.05348275862068965,0.4888676759069698,0.5844086912154157,0.3834718349442601,0.3834718349442601,0.28764899880541417
