,weighted_DRPM_h,ORPM_adv_h,weighted_ORPM_a,weighted_ORPM_h,Net_ORPM_adv_h,DRPM_adv_h,+/-_h,Winpercent_h,Net_ORPM_adv_a,weighted_DRPM_a,DRB_h,+/-_a,ORB_a,DRtg_h,EFG%_a,3PA_h,FGA_a,ORtg_h,DRtg_a,TRB_a,OFFRTG_a,Winpercent_a,FT_a,FT_h,AST%_a_y,FG%_a,ORtg_a,AST%_a_x,AST_a,FGA_h,BLK%_a,PTS_h,ORB%_a,TS%_h_x,Previous_Win_Perc_h,TS%_a_y,FG_h,AST_h,AST%_h_x,3P_a
10,0.6870941682893468,0.4215589323533518,0.28652159083115564,0.12963945553785922,0.4295136828326823,0.7393593812457815,0.4623176538678132,0.5,0.2984734510533704,0.2083754057977837,0.23244831036297545,0.3298807288833904,0.4451553419471219,0.6026403231208808,0.16471614943886306,0.15059561450909992,0.6110651609229484,0.5656374395986754,0.6798900085317844,0.5860242074255084,0.1342205852450198,0.5,0.6675769758691393,0.14499981886692687,0.20409074713446013,0.6271218755779164,0.5414611687053752,0.6388363106272541,0.6388363106272541,0.26105172622723216,0.4927280837743498,0.2756665910438638,0.6031362033311661,0.4962062600937176,0.5,0.16722303878827138,0.32250926439955363,0.32697306061011,0.32697306061011,0.5665500145238606
11,0.4653353181736009,0.4777176772991328,0.7872491440893363,0.742684498687602,0.6055084269673607,0.4525988957564831,0.43208818666026216,0.5,0.6728303059253871,0.5601375266606347,0.28142511640757195,0.6527572557308977,0.3193366534388259,0.7292330497978571,0.13273943051823284,0.3832268707606383,0.39077924390350605,0.2465097880838175,0.4350082248580963,0.3560625562596158,0.18732809626956787,0.5,0.3326057770301989,0.2307084107199313,0.06688198175470436,0.6501720104437567,0.5022833037039124,0.4013758097680366,0.4013758097680366,0.2882007856626345,0.4322435995885822,0.26507679429510045,0.5442397450938228,0.3865441183920024,0.3333333333333333,0.14542942569799314,0.2686444017342469,0.20974245752899096,0.20974245752899096,0.5321959512691214
12,0.17476297779704605,0.5129307271347774,0.4599210205065029,0.4857824747760575,0.3088144127680553,0.13494045628064527,0.3573410413873429,0.5,0.6254063876677459,0.9048820652357557,0.5064448558529511,0.5477947957050733,0.2689939979938574,0.6525066508637073,0.2984643562674586,0.4964688992203709,0.29011190063385384,0.5003013191880633,0.5934774833934334,0.3677594480258417,0.32291756529643,0.5,0.3826951643439024,0.3590811169852957,0.28617078743225544,0.23231568359396315,0.17246005055957042,0.2658289501543045,0.2658289501543045,0.451541923607266,0.421747567510094,0.4675846578102987,0.5158460277673927,0.5350690455556715,0.5,0.3176697107972176,0.4772047171527852,0.3608056088814629,0.3608056088814629,0.16518928239572772
13,0.7404511582233375,0.15675239080718084,0.9199937259273864,0.2334985075417481,0.3848832417679118,0.6540689596142931,0.2255570962209169,0.5,0.6208172221993569,0.4323132389947512,0.5048237907862166,0.5674228247516441,0.3136567480160686,0.9835493356223854,0.13783989103354555,0.6284229795506706,0.3308136115464924,0.606562555343506,0.4965794098492132,0.30601822400735595,0.12504508146468496,0.5,0.21975145950207506,0.498648664281204,0.12766661648542388,0.39254238910901423,0.4032747021057403,0.2965813332125998,0.2965813332125998,0.6419994821852183,0.5347334438243152,0.6288998911312234,0.5794794408707661,0.6124752439592371,0.75,0.1478771704740789,0.6126008974800017,0.6379836202163431,0.6379836202163431,0.3430628673576581
14,0.5247218027564129,0.3704717758658411,0.6919524578335877,0.4328960095652699,0.5646694511527564,0.6242566506844296,0.2860368481730016,0.5,0.5938006675982371,0.27620850138755365,0.6707654047053019,0.4629009849570192,0.36113238864676295,0.6882927613009767,0.2613312667776935,0.7199586465215413,0.5567164054528053,0.7950031820409454,0.5618607216373007,0.4277342673766899,0.32692846687517146,0.0,0.2822467255999945,0.297802568059497,0.10690477727049304,0.4765401707051369,0.3379621364285543,0.4370331099778155,0.4370331099778155,0.6681879017990373,0.4503542927164145,0.6969979787573187,0.5598866747195604,0.8811863651460488,0.6666666666666666,0.2806769948716164,0.7618798870330883,0.7658062695511623,0.7658062695511623,0.5251842716573171
15,0.6451535447299328,0.4674073447341818,0.5498935742705338,0.4847082637388974,0.4936538855882695,0.5748048250008259,0.5399417071784016,0.5,0.4615387145007861,0.4955438947282811,0.32383356096551685,0.6335673737904205,0.19128695621477265,0.6078205427684328,0.2839652272216375,0.3070583036389522,0.2983316699417665,0.5712623277350062,0.3083740704638727,0.2705011094798677,0.3159312159218592,0.5,0.2921379620251637,0.5567672558654833,0.2679716777704194,0.3484873878750944,0.4408789612913306,0.20746563877577373,0.20746563877577373,0.2256631094739669,0.3994261298978551,0.3752492763013531,0.536479538991232,0.4878434805581376,0.25,0.29613610616719943,0.3164805529353111,0.5109814881374988,0.5109814881374988,0.4139035173318817
16,0.3999554946983736,0.44661803215454826,0.7168189264265907,0.6100549907356873,0.6373211376395608,0.5351008334615754,0.4435447487736167,0.5,0.6639210028065808,0.3297538277752225,0.5478951311292769,0.5904847967617092,0.3183515249902024,0.5889426193801182,0.009572793332912673,0.4437823722383001,0.4892815545923808,0.6104436914460172,0.5994428666736717,0.4957679944966587,0.015611095104347054,0.5,0.5182947621074229,0.42035930933568616,0.12942827583764,0.6065230718612642,0.5243283313098429,0.5507610355379164,0.5507610355379164,0.4316093887371637,0.4392234531002154,0.5120000290754166,0.454554530335626,0.5568847809362347,0.3333333333333333,0.025940885963186663,0.5226037908837066,0.5826385897541286,0.5826385897541286,0.4856127097123965
17,0.3297538277752225,0.6477614651568948,0.4212959961128012,0.7168189264265907,0.5788134960425076,0.3709599421261815,0.3769922655485098,0.0,0.5340685303227276,0.5878339435228596,0.5145386756665946,0.4508230947147385,0.4309822441635831,0.7414845738825472,0.2749402107146092,0.4320391054521223,0.5495276078664059,0.5689736747035953,0.4852135310575246,0.5336719820326961,0.3690886453420501,0.0,0.4874028739559182,0.4561282381693236,0.2208352520279127,0.5942955605239161,0.3805845699299059,0.42935310904868734,0.42935310904868734,0.4589906807935708,0.4404327634526842,0.4861930256535871,0.5852206339504838,0.5663892567233406,0.5,0.3047926591411325,0.4757790337249758,0.5879225844507104,0.5879225844507104,0.2703274211590168
18,0.4955438947282811,0.31494992417157364,0.9199937259273864,0.5498935742705338,0.5579537523795934,0.531615327866765,0.4684111913290938,1.0,0.7317583477775645,0.4323132389947512,0.2440374031002364,0.5572010533199315,0.23108541092698914,0.5181607775130834,0.1855251697398078,0.3547663356763758,0.30355640772791603,0.4075749764428059,0.4637672071936045,0.2548551739483744,0.18531827080670235,1.0,0.18921609155687172,0.2369144381287015,0.2527745443278504,0.383472638150085,0.35872297204909875,0.33755080309388386,0.33755080309388386,0.1699338792674914,0.5440764031957591,0.1661835801980484,0.5478852523222011,0.31807758072787656,0.6666666666666666,0.1990433434786058,0.16027681768403118,0.2134144025734571,0.2134144025734571,0.3915766838784343
19,0.2083754057977837,0.32679230263783704,0.6329369855554815,0.28652159083115564,0.2268460210266468,0.18158031632983815,0.4442466244386421,1.0,0.704821263985379,0.8452147731381074,0.686298385098847,0.4821910288950713,0.25986430561356594,0.6465690299151109,0.2693840387245648,0.4146914025744041,0.5461239503094283,0.6851406579188821,0.5634053021216557,0.3833639749723249,0.2412204264645517,0.0,0.4676150726046832,0.5709389205267902,0.3790599231219289,0.5049826741306531,0.5461072556416299,0.4415207826655129,0.4415207826655129,0.5647962106350445,0.4330931151952664,0.6461793862325733,0.5334410272633842,0.7445159177424185,0.3333333333333333,0.29036511240406304,0.6448346606152895,0.7794733777329008,0.7794733777329008,0.568864802419542
20,0.8452147731381074,0.5876230664658526,0.4576908526237762,0.6329369855554815,0.5356424456270432,0.63168495734787,0.2788656269443808,0.5,0.3204769105527072,0.5818448584423673,0.4585621475764212,0.0,0.4472757975350691,0.708910971784945,0.09101720754957636,0.6062889144752905,0.609223542376051,0.6905722352444139,0.8309002451970264,0.4864994009088913,0.10470403636170576,0.0,0.6190225148018516,0.4383985936502145,0.1975117290633845,0.4097575011993828,0.27494847250079113,0.33745241811972754,0.33745241811972754,0.5331617730713496,0.39789206809433175,0.5391499370117626,0.5696142518658693,0.6091365773493149,1.0,0.1076442055442167,0.5396265886903441,0.5397112162274866,0.5397112162274866,0.4822791427397646
21,0.604501830295519,0.5711180249133265,0.6100549907356873,0.7522910405623404,0.6833245193323696,0.6022731677985727,0.7572406105589713,1.0,0.512862384497757,0.3999554946983736,0.2379184676953333,0.5682489239843755,0.4670087737661362,0.4659227600717804,0.20079006072066705,0.33181091518008643,0.5932779283807009,0.6402903608128976,0.5232097655487,0.6013507592088684,0.2104809277134592,1.0,0.5664290335640265,0.30344826974399797,0.14366390696665932,0.7230416799558295,0.700188494065441,0.5804804700014927,0.5804804700014927,0.27641744470626506,0.4765406509154706,0.3620494902622362,0.6599839905492829,0.6189572080149657,0.5,0.2132413796921408,0.3546914010093797,0.5255977069168579,0.5255977069168579,0.638028469644456
22,0.6372937035691124,0.676405028256372,0.6471899434872557,1.0,0.8539614900956666,0.6574537340874,0.33207818939268624,0.5,0.5183210175002398,0.3223862353943122,0.3454771701353245,0.6094225684158571,0.13817547035190889,0.6481344138738044,0.08034731642147719,0.4946581524130503,0.28176130737497324,0.5214552395118286,0.5613782152312877,0.31872005431345146,0.0805968504172861,1.0,0.1795269231535293,0.2289731345717836,0.1380464034674132,0.4193187559448655,0.497313166377943,0.2586082393901822,0.2586082393901822,0.2955624831233805,0.4852167995052011,0.33799110669948584,0.4824598461221935,0.4800070081879567,1.0,0.07878176441810313,0.3310463050064049,0.4535087505372926,0.4535087505372926,0.4861598842882736
23,0.09184954732417244,0.44444354927662105,0.2565220438442713,0.1454091423975133,0.5325322938232752,0.5459247736620862,0.450118568632954,1.0,0.5517047513835625,0.0,0.3163851060269735,0.2895307820557135,0.13965669194688746,0.6510891807794658,0.1321089436856858,0.2319702348490149,0.1682363907856585,0.4825333529078522,0.7568968788417425,0.15860667622191646,0.15977327406340205,1.0,0.3320585502149617,0.13491243774721312,0.19199010281579093,0.2463656254864231,0.45543893319166795,0.08987736617560105,0.08987736617560105,0.20889845028439247,0.4349079817406698,0.2052431610131888,0.5171402089655328,0.35335365057792084,0.25,0.1400426152134713,0.23488762162540056,0.2612465602697417,0.2612465602697417,0.167399061442996
24,0.2314150846053089,0.5237829243046143,0.6339886852238641,0.6815545338330925,0.5437870413032291,0.3044210032220306,0.7380069986677298,1.0,0.6949597526419462,0.6225730781612477,0.3815070787471539,0.6822007778171577,0.1482137757104944,0.485206249310205,0.15701825814252518,0.4200257867305415,0.2825211723861637,0.4353279861527236,0.4352414207174517,0.31951993593979844,0.15631289793686207,1.0,0.33838219299369143,0.3772274892068127,0.15721330767202335,0.5773670379604209,0.5669990401542733,0.3150231788315003,0.3150231788315003,0.314912807758737,0.3544506429896077,0.3541054178458073,0.5189094682381356,0.4443741990801532,1.0,0.17389704378485593,0.3257272872600609,0.3977587607504879,0.3977587607504879,0.5050576039273262
25,0.6276085843641921,0.4441371788174658,0.8557956027026057,0.7440699603375374,0.40701193383909096,0.31380429218209605,0.5269962038131882,0.0,0.6368171867215234,1.0,0.5833621106946995,0.5507591684049244,0.2955216791508425,0.6015624571890249,0.11379271246036675,0.4337598105084903,0.3063302696335189,0.5554145043530148,0.4385320782880967,0.33596565805694245,0.09141999290659487,1.0,0.5027842828134039,0.7695798548015133,0.11090199090585384,0.27264103747348245,0.04001061801455552,0.20486722762121487,0.20486722762121487,0.33285131616407104,0.4385454514457863,0.5100469630770862,0.5433909540346507,0.601603242296693,0.5,0.11185723832263206,0.4178584280340264,0.3865512807067328,0.3865512807067328,0.537807497228987
26,0.6870941682893468,0.3348592175156781,0.4599210205065029,0.12963945553785922,0.11400146948289025,0.3911060515267956,0.3652494330925735,0.0,0.3933242593923374,0.9048820652357557,0.2149011330998028,0.3928056305477879,0.33213910168872224,0.6545276762502594,0.2291519480733607,0.18450805030920694,0.3524321742807777,0.4379820059119843,0.7177517241448016,0.3821921810525589,0.25604920880747595,1.0,0.4989520060083999,0.1281270461325537,0.1715201899599243,0.19065301085470449,0.14088024362756255,0.2665447936898097,0.2665447936898097,0.2055876143005847,0.4020457617220851,0.20119416859678935,0.4985912529031986,0.3761658347143961,0.6666666666666666,0.2402744406427115,0.22932766322040396,0.21386637508986286,0.21386637508986286,0.2373958574818275
27,0.17476297779704605,0.37154898804422776,0.742684498687602,0.4857824747760575,0.5079257423685329,0.3547138298117226,0.3594006122398347,0.0,0.7800801632645307,0.4653353181736009,0.3634069381453402,0.6563677350932693,0.3680268622611285,0.7236008996881967,0.6652717362238455,0.3777188530090394,0.3162743519492502,0.4009292519565212,0.5445654450717828,0.3609793552160587,0.5628423420869404,1.0,0.3302218812859573,0.2053851972295212,0.5994938582094547,0.3712465053048841,0.17853881898540264,0.18590159111912347,0.18590159111912347,0.3426284278328028,0.0,0.3495952058189675,0.5700659851375288,0.4345161975006394,0.5,0.6817512036775218,0.3822053504747756,0.2774307621832378,0.2774307621832378,0.4600092896288102
28,0.21538208748684373,0.2415200587864463,0.5169598824271073,0.0,0.20870175093774865,0.3380500492177225,0.11264263927114565,0.0,0.6382069320410174,0.5392819890513988,0.728668069805726,0.5279780132567932,0.5048577609392537,0.8510281857626376,0.17371471891975454,0.8563264652559209,0.5523659322843721,0.5004462438014838,0.5771327224384177,0.528668893906034,0.179540080156103,0.0,0.6214025193122918,0.7461777621321195,0.17894880463687807,0.4975741018854909,0.5393073738821208,0.4581686841692995,0.4581686841692995,0.7935316453488122,0.4415104467311982,0.7814129697748646,0.6507399751804971,0.6262192966182657,0.5,0.1958566731284568,0.7413462208996805,0.6775240600316279,0.6775240600316279,0.4920550182661061
29,0.7404511582233375,0.4003012489882391,0.4328960095652699,0.2334985075417481,0.34302286600575616,0.6078646777334623,0.3224880571226381,0.0,0.3543710624656479,0.5247218027564129,0.6095837889900234,0.3577433499416416,0.3760341246239716,0.9599001527762608,0.2952153152513491,0.6892361630680703,0.8202832134038036,0.6830883252471283,0.6130094868978154,0.6933124681662672,0.2575022357810168,1.0,0.4308945577501936,0.562350378192201,0.18719664946729173,0.9275778962133036,0.6398353912433817,0.7758977340574639,0.7758977340574639,0.7039611947714172,0.4443307474221408,0.7059072679342296,0.5089309015865454,0.6790078119521994,0.75,0.29704824636674243,0.6941726518130913,0.7003685653845452,0.7003685653845452,0.7508350462679978
30,0.6451535447299328,0.5231686825602743,0.4383708986183489,0.4847082637388974,0.6553618413589296,0.7532934275220506,0.5444587208381088,0.0,0.40053496175754333,0.13856668968583158,0.4788143791147248,0.2952710768303003,0.8831079481908422,0.5417373093854859,0.18792081232092075,0.4453189937880888,1.0,0.7103882823520631,0.6341969005786793,1.0,0.22890080502278326,0.0,0.8491265045553609,0.6763026507262653,0.1563545614749744,0.8071054037002097,0.7955246884894208,0.7933340958001924,0.7933340958001924,0.3727395810002432,0.3510158344516111,0.5361799617935119,0.7003017151577139,0.6367565470478158,0.75,0.21977780061394706,0.46591598332743506,0.6497178550964069,0.6497178550964069,0.8483907989117144
31,0.5601375266606347,0.7987311027774676,0.18978693853440096,0.7872491440893363,0.7920713211276451,0.6790159160518343,0.4286622873113807,0.0,0.3030692516634889,0.20210569455696606,0.3054673446977443,0.5468843939138461,0.4633642859678439,0.6217554885693951,0.06734047898546389,0.4080065062829456,0.5530076741447533,0.5343446450483593,0.5936982087708607,0.513669906046044,0.08342750585658136,0.0,0.7038028174642014,0.23277071267900865,0.3136540904484781,0.5913790845756692,0.4977193038094702,0.4578453033465734,0.4578453033465734,0.3688522266367346,0.4323945051792976,0.39881227215692105,0.6167357129125529,0.6272421364087456,1.0,0.08690892382130769,0.4307418198569227,0.4219654380629136,0.4219654380629136,0.4172296604999953
32,0.3297538277752225,0.5999295219997417,0.5169598824271073,0.7168189264265907,0.6008071617313755,0.3952359193619119,0.3295743472973397,0.0,0.5863974045453688,0.5392819890513988,0.4553710985682814,0.5982186658510671,0.5131499501440383,0.7970995312482456,0.5508234639405879,0.4705153106517744,0.5547997637978532,0.6181273274300481,0.4657997032811302,0.5461649447108043,0.5534532741239826,0.5,0.4304969924679263,0.3271569855742265,0.3976040227645734,0.6140590017294191,0.5521973825451688,0.4657340361869369,0.4657340361869369,0.4140778297272846,0.4166971182999859,0.4176445304556136,0.6832162773125071,0.511480163039763,0.5,0.5802588410574947,0.4194943949965776,0.540415027820809,0.540415027820809,0.4170230630902497
33,0.4955438947282811,0.5325926552658182,0.4847082637388974,0.5498935742705338,0.4615387145007861,0.4251951749991741,0.4945425323884746,1.0,0.4936538855882695,0.6451535447299328,0.20777937461470225,0.6736082388995593,0.0907855855325887,0.5130092012417207,0.1822580306172424,0.3357987497429274,0.4175863335512309,0.4160841186684599,0.4465833841606198,0.33484228413141964,0.20649455054873606,0.5,0.7327969908508906,0.3300307502751423,0.2589640956613435,0.6616991689875602,0.5083577117470203,0.5556121791231521,0.5556121791231521,0.15870008878387554,0.4683465781013427,0.1885008494346848,0.4571138895345644,0.3466265270111916,0.25,0.2156991689763669,0.15804559026318904,0.224879062819863,0.224879062819863,0.515921859913402
34,0.5878339435228596,0.6157545287892001,0.18978693853440096,0.4212959961128012,0.5918921627258402,0.6928641244829468,0.41303524773706585,0.5,0.2905229857123342,0.20210569455696606,0.5512423382102402,0.3136680626826257,0.4077797236799744,0.5566977373839546,0.2184472594327674,0.2746918682513415,0.5237524472256341,0.4438897510597697,0.7959378086612001,0.4511977738819218,0.1885388930172111,0.0,0.6879603329877982,0.5026772958975109,0.2252744606103589,0.37723046838632746,0.3295948792481215,0.39558707568926177,0.39558707568926177,0.5233337547796932,0.4384590694505992,0.5228876696346352,0.5274584989033388,0.5832752373799266,0.5,0.24381957324048825,0.5447302519822763,0.480985873840791,0.480985873840791,0.3101754539830225
35,0.27620850138755365,0.41807842756549096,0.8557956027026057,0.6919524578335877,0.3785032631337537,0.13810425069377685,0.27941665675570904,0.0,0.7959987486619711,1.0,0.3348700105926128,0.5704909010779794,0.3662661566516061,0.7533618160493796,0.20717567594848216,0.4082447157771251,0.4360431909365798,0.4987984977565911,0.4273244980149064,0.4277395931264079,0.2067177065223338,1.0,0.5056066938068094,0.2044287563551924,0.05375711915161459,0.5024911236318814,0.2622008368010185,0.3775436974552064,0.3775436974552064,0.4723408505536243,0.3969447895738119,0.39474475139877735,0.5911770904692336,0.27738905214043463,0.75,0.21587653521337294,0.4389586147218424,0.467580134302123,0.467580134302123,0.6259495634436909
36,0.5247218027564129,0.5996987510117608,0.2334985075417481,0.4328960095652699,0.3543710624656479,0.3921353222665377,0.26593430945275864,0.5,0.34302286600575616,0.7404511582233375,0.6877358754228841,0.4541594577728564,0.5201148542370534,0.7460849846782291,0.10532810560260784,0.6849905051051177,0.717281914493658,0.6337820450070291,0.8054493264134721,0.6119708267877104,0.09699751047580378,0.5,0.6784476149101533,0.2946877876893092,0.2055053328834112,0.6305210253272501,0.5520340158190477,0.5870145275242571,0.5870145275242571,0.6623812873986259,0.4726535084144902,0.6758617921635237,0.6057272370244922,0.7077163850466427,0.75,0.11815040578452188,0.7369791739624132,0.70255446793034,0.70255446793034,0.643778935899134
37,0.9048820652357557,0.5866997148376736,0.28652159083115564,0.4599210205065029,0.6101802137168311,0.8482533297189858,0.4490983908642476,1.0,0.1998171920280719,0.2083754057977837,0.2956185447323091,0.5486463996033509,0.3837492117414409,0.6430757094450096,0.1650933600831482,0.16907320094109876,0.5556033723042778,0.3020028338785098,0.5594969206166663,0.5294084972366726,0.1560509372351413,0.5,0.5685046298687674,0.3620435441416197,0.14843739649147675,0.6746549666885128,0.4312515049581722,0.6117760493750207,0.6117760493750207,0.1887324780582656,0.4516733485652233,0.24055009709799705,0.26387208478357915,0.30648133610595163,0.5,0.1646990411431284,0.2266167581612676,0.2339667864093236,0.2339667864093236,0.5008537707695555
