,weighted_ORPM_h,Net_ORPM_adv_h,DRPM_adv_h,Net_ORPM_adv_a,Winpercent_h,weighted_DRPM_h,ORPM_adv_h,weighted_DRPM_a,Winpercent_a,weighted_ORPM_a
12,0.2492045372423795,0.428325697650956,0.7067858055538236,0.5820541690682315,0.5,0.7750759696257257,0.16901997731638455,0.3731639288725875,0.5,0.8832329518946598
13,0.8489137056214422,0.7830384588851989,0.6488165766441829,0.6315542231082438,0.5,0.612113427957432,0.5102763294407531,0.3228712633089919,0.5,0.8292282732169814
14,0.6654348568807088,0.6204365296917252,0.4865185467661761,0.4451020152985037,0.5,0.4232718721924332,0.6782841456628832,0.4494746300026827,0.5,0.32391208666709204
15,0.7443933260185945,0.5274289140171319,0.5547537818005587,0.22591367698066794,0.0,0.83659469471148,0.736765328623076,0.7301744105750689,0.5,0.2908434569528981
16,0.60734504980535,0.33446309216465403,0.30850047591861995,0.5441257318140955,0.5,0.5996062230562237,0.4728128040131127,0.9718076143493458,1.0,0.6594250956964712
17,0.8832329518946598,0.6619634913166609,0.3777671916730871,0.6159508535018028,1.0,0.3731639288725875,0.6531228348523824,0.6107374765833837,1.0,0.5899094230564195
18,0.7209945537656529,0.6135346911310312,0.6846080081486627,0.20609061430916611,1.0,0.8853993515251087,0.720845874602678,0.5265924155476357,1.0,0.2979401391169475
19,0.14487893355045578,0.39532862749072695,0.7240157883861452,0.5604849737498803,0.0,0.7582717610852473,0.14275109012177886,0.3228712633089919,0.0,0.8292282732169814
20,0.0036800450811912406,0.09733211700125388,0.12641445090044154,0.7760008818479384,0.0,0.04969930535347344,0.19135047887968948,0.7758058678051379,0.0,0.5949319429220435
21,0.26411054940899725,0.4431311807033781,0.6556199758175054,0.3312934119623694,0.0,0.6620625808815882,0.4665988856757894,0.35959722599296257,0.0,0.32809403515200897
22,0.3723098017447892,0.5386045188694311,0.7329620830666553,0.2559858784716141,0.0,0.7385792837956068,0.5591996407470451,0.2857906314378858,1.0,0.258906418463519
23,0.5183510889072276,0.3811148246071397,0.4176473399363945,0.31072645637652746,0.0,0.6150140854022558,0.6405017972642496,0.7750759696257257,0.0,0.2492045372423795
24,0.4586324480776538,0.5749379432292692,0.7975774591955632,0.4274563055878245,1.0,0.8872088417771764,0.3732105323821023,0.3088327603672162,0.0,0.7015115333366015
25,0.5054153428550985,0.3917376016882842,0.3140339460720133,0.494189525196762,1.0,0.3771328293601696,0.5694847013128999,0.7385792837956068,0.5,0.3723098017447892
26,0.2908434569528981,0.31077963058983843,0.5350438855838167,0.2629386335254169,0.0,0.7301744105750689,0.5139553025397637,0.6620625808815882,0.5,0.26411054940899725
27,0.2979401391169475,0.6124483887798774,0.7453639502060583,0.21851174872610699,0.5,0.5265924155476357,0.6536117472783161,0.04969930535347344,0.5,0.0036800450811912406
28,0.8292282732169814,0.5388160144915841,0.25305603001345633,0.7555935724208448,0.5,0.3228712633089919,0.5157397466273084,0.8028353240101509,1.0,0.7990770679562329
29,0.9578046576822394,0.7941847475441648,0.7311545530888628,0.41471809922082026,1.0,0.8725473817589873,0.6526249629590584,0.4232718721924332,0.0,0.6654348568807088
30,0.6594250956964712,0.6837285072525884,0.8392148688295571,0.0,1.0,0.9718076143493458,0.8442377787617951,0.3125044294911895,0.0,0.0
31,0.5973047877207872,0.3709498258708889,0.21035159554199173,0.7128062385991883,0.0,0.3224343016522459,0.4354305885585383,0.8853993515251087,1.0,0.7209945537656529
32,0.5174149025454534,0.3260748447341698,0.04352650222277316,0.7251073655732929,0.5,0.0,0.5306860349844431,0.8872088417771764,1.0,0.4586324480776538
33,0.24620151017060696,0.316564746152583,0.3043002775552277,0.7003972444688353,1.0,0.2192412622604571,0.31147328072685376,0.5996062230562237,0.0,0.60734504980535
34,0.32391208666709204,0.5007478454103155,0.5723609629924696,0.6403038469051097,1.0,0.4494746300026827,0.30288285109029944,0.3088327603672162,0.0,0.7015115333366015
35,0.5899094230564195,0.3906084049878381,0.3837953033125212,0.5855049269464151,1.0,0.6107374765833837,0.419355214174879,0.83659469471148,0.5,0.7443933260185945
36,0.5949319429220435,0.6253135270714847,0.714141480096778,0.27598592556581536,0.0,0.7758058678051379,0.6392966225575406,0.35959722599296257,0.0,0.32809403515200897
37,0.8832329518946598,0.6598839973045693,0.3755668545097817,0.5765438941179059,0.5,0.3731639288725875,0.6904782254193658,0.6150140854022558,0.5,0.5183510889072276
38,0.8489137056214422,0.5713256821654742,0.42480078825803774,0.25468510012936585,1.0,0.612113427957432,0.8675252393189742,0.7582717610852473,0.0,0.14487893355045578
39,0.258906418463519,0.6151188417976862,0.6470407451114855,0.6185134614354538,0.5,0.2857906314378858,0.3650515624409832,0.0,0.333333333,0.5174149025454534
40,0.0,0.3659341523041815,0.5479843776965952,0.4561675215910758,0.0,0.3125044294911895,0.3714761364982386,0.2192412622604571,0.5,0.24620151017060696
41,0.2908434569528981,0.2084317419708588,0.4267483763855661,0.6449538924689616,0.5,0.7301744105750689,0.1518281700867382,0.8725473817589873,1.0,0.9578046576822394
42,0.60734504980535,0.40021015219586265,0.3780682163033231,0.5909174806863451,0.5,0.5996062230562237,0.4284570840650936,0.83659469471148,0.333333333,0.7443933260185945
43,0.14487893355045578,0.25468510012936585,0.5751992117419622,0.5713256821654742,0.0,0.7582717610852473,0.13247476068102582,0.612113427957432,1.0,0.8489137056214422
44,0.0036800450811912406,0.3243970232979971,0.3666745088289721,0.8346939417207734,0.333333333,0.04969930535347344,0.13571304302065612,0.3088327603672162,0.333333333,0.7015115333366015
45,0.5949319429220435,0.5441123905086485,0.6282215988935003,0.2593802657157344,0.333333333,0.7758058678051379,0.6550377738419946,0.5265924155476357,0.666666667,0.2979401391169475
46,0.3723098017447892,0.5027161835246423,0.6949882117647246,0.2940872908805102,0.333333333,0.7385792837956068,0.5230818289711477,0.35959722599296257,0.0,0.32809403515200897
47,0.6594250956964712,0.4051592926285858,0.5444574942346433,0.39704953216235295,1.0,0.9718076143493458,0.467859073572386,0.8853993515251087,0.666666667,0.7209945537656529
48,0.32391208666709204,0.4694669204149206,0.5392622469732281,0.7403772855261288,0.5,0.4494746300026827,0.20801934364098296,0.3731639288725875,0.666666667,0.8832329518946598
49,0.2492045372423795,0.31821850412854924,0.5902800842361089,0.4301235311990612,0.0,0.7750759696257257,0.3130409422785523,0.5996062230562237,0.333333333,0.60734504980535
50,0.7443933260185945,0.6264203246322568,0.659497761998603,0.22982179850311785,0.5,0.83659469471148,0.733060668123083,0.5265924155476357,0.5,0.2979401391169475
51,0.7015115333366015,0.7018645259619366,0.4927771182616351,0.7790239494610418,0.25,0.3088327603672162,0.4333283990341843,0.3228712633089919,0.333333333,0.8292282732169814
52,0.5973047877207872,0.6200234585788054,0.4738993467064432,0.8021504364706598,0.5,0.3224343016522459,0.35073774601087193,0.3731639288725875,0.75,0.8832329518946598
53,0.7990770679562329,0.5438807957011201,0.5229281816003984,0.1619468915127062,1.0,0.8028353240101509,0.8415091632509129,0.7582717610852473,0.0,0.14487893355045578
54,0.26411054940899725,0.2588517777303836,0.4606317640527808,0.3556429016335069,0.333333333,0.6620625808815882,0.44351705670464175,0.7385792837956068,0.5,0.3723098017447892
55,0.5174149025454534,0.5516634339879071,0.2822244516596907,0.8389928300840128,0.5,0.0,0.4227295706133628,0.4232718721924332,0.0,0.6654348568807088
56,0.24620151017060696,0.2312428701642235,0.2140201933191188,0.503170341409964,0.333333333,0.2192412622604571,0.4984323384483014,0.7750759696257257,0.0,0.2492045372423795
57,0.5899094230564195,0.6140209821602637,0.620190788677664,0.4539004704126008,1.0,0.6107374765833837,0.5441082007294605,0.3771328293601696,1.0,0.5054153428550985
58,0.258906418463519,0.2600727342666475,0.2713622672967472,0.4937412478257626,0.333333333,0.2857906314378858,0.4833280000085495,0.7301744105750689,0.333333333,0.2908434569528981
59,0.0,0.042015875837256966,0.20524262540508625,0.7176346226236123,0.333333333,0.3125044294911895,0.12362129481059092,0.8853993515251087,0.75,0.7209945537656529
60,0.32809403515200897,0.6290540486299584,0.6594440690027804,0.2997128852889433,0.0,0.35959722599296257,0.6693528985627699,0.04969930535347344,0.5,0.0036800450811912406
61,0.4586324480776538,0.3008326347101004,0.5075433963480547,0.5685961582904274,1.0,0.8872088417771764,0.23941857266986136,0.8725473817589873,1.0,0.9578046576822394
62,0.8489137056214422,0.6409844916068124,0.49850759687308793,0.4603550927605029,1.0,0.612113427957432,0.6725626483766178,0.6150140854022558,0.333333333,0.5183510889072276
63,0.5949319429220435,0.4410341240984902,0.5191532683320533,0.3003354152369529,0.5,0.7758058678051379,0.6162147935863929,0.7385792837956068,0.4,0.3723098017447892
64,0.5183510889072276,0.2854543855727326,0.31642790009112354,0.5366336840620738,0.25,0.6150140854022558,0.4263555435559146,0.9718076143493458,0.75,0.6594250956964712
65,0.5054153428550985,0.3194667233047835,0.23756327647292724,0.541727146892335,1.0,0.3771328293601696,0.5244219394853712,0.8872088417771764,0.75,0.4586324480776538
66,0.7209945537656529,0.8695893880469449,0.9555425057653566,0.32695470639640745,0.8,0.8853993515251087,0.6062740975351045,0.0,0.6,0.5174149025454534
67,0.2908434569528981,0.33573637823229585,0.5614509148869202,0.4423550933101829,0.25,0.7301744105750689,0.34387945720204505,0.6107374765833837,0.75,0.5899094230564195
68,0.2979401391169475,0.4551642470170826,0.5789397430157888,0.7028788890025026,0.4,0.5265924155476357,0.1944612828496557,0.3731639288725875,0.8,0.8832329518946598
69,0.7443933260185945,0.7256918721004141,0.7645381583079485,0.39468101006484063,0.6,0.83659469471148,0.5767842049618668,0.3224343016522459,0.333333333,0.5973047877207872
70,0.8292282732169814,0.6376358309432401,0.3576184444014085,0.6500073267137855,0.25,0.3228712633089919,0.615829058478667,0.5996062230562237,0.5,0.60734504980535
71,0.7015115333366015,0.8346939417207734,0.6333254911710279,0.3243970232979971,0.4,0.3088327603672162,0.8642869569793439,0.04969930535347344,0.4,0.0036800450811912406
72,0.14487893355045578,0.07978439294159556,0.3901347087061737,0.4669748746207357,0.0,0.7582717610852473,0.2313929526135585,0.9718076143493458,0.6,0.6594250956964712
73,0.32391208666709204,0.2266425368911466,0.2823269001449611,0.7814436996077125,0.333333333,0.4494746300026827,0.16909089137805855,0.8725473817589873,1.0,0.9578046576822394
74,0.32809403515200897,0.5466145506261716,0.5722138629395686,0.4332687266613309,0.2,0.35959722599296257,0.5427501183694236,0.2192412622604571,0.25,0.24620151017060696
75,0.2492045372423795,0.28784920274616177,0.5581459679238072,0.2411053242062707,0.25,0.7750759696257257,0.4922186575064855,0.6620625808815882,0.5,0.26411054940899725
76,0.8489137056214422,0.7880793147973268,0.6541503657937686,0.17490070718777045,1.0,0.612113427957432,0.9431559706943278,0.3125044294911895,0.25,0.0
77,0.6654348568807088,0.7000276050757239,0.5707348032288239,0.4093035893418506,0.0,0.4232718721924332,0.7122188669456541,0.2857906314378858,0.5,0.258906418463519
78,0.2979401391169475,0.22982179850311785,0.34050223800139695,0.6264203246322568,0.5,0.5265924155476357,0.266939331876917,0.83659469471148,0.666666667,0.7443933260185945
79,0.5973047877207872,0.5829175055259365,0.4346370997332152,0.4941341183065826,0.25,0.3224343016522459,0.6427184023698889,0.4494746300026827,0.5,0.32391208666709204
80,0.5174149025454534,0.5760283391043239,0.3080052453990948,0.9589335859184164,0.5,0.0,0.3090330599172291,0.3731639288725875,0.666666667,0.8832329518946598
81,0.5899094230564195,0.4754743585970086,0.4735929706968965,0.3210146464547001,0.6,0.6107374765833837,0.6700758453377187,0.6620625808815882,0.6,0.26411054940899725
82,0.5949319429220435,0.5943518349687267,0.6813805481698849,0.4617585014432459,0.6,0.7758058678051379,0.463195567387784,0.4232718721924332,0.0,0.6654348568807088
83,0.5183510889072276,0.6513885378769139,0.7036271466172759,0.3090726984005613,0.4,0.6150140854022558,0.6420694588159482,0.2192412622604571,0.2,0.24620151017060696
84,0.2908434569528981,0.2013026311244786,0.4192049800375115,0.3700612580422543,0.4,0.7301744105750689,0.4124095974168768,0.8872088417771764,0.6,0.4586324480776538
85,0.8292282732169814,0.9050271662284416,0.6405483729093928,0.31757082430656025,0.4,0.3228712633089919,0.9309585579451596,0.04969930535347344,0.5,0.0036800450811912406
86,0.9578046576822394,0.5694760199526652,0.4933875956638155,0.4453146571837524,0.8,0.8725473817589873,0.6236212948105909,0.8853993515251087,0.833333333,0.7209945537656529
87,0.14487893355045578,0.2607667079643621,0.5816342327875538,0.4382945499940608,0.0,0.7582717610852473,0.2585801486004458,0.5996062230562237,0.4,0.60734504980535
88,0.7990770679562329,0.4400493378717133,0.4130628903065722,0.4453059153624396,1.0,0.8028353240101509,0.5729021158644713,0.9718076143493458,0.666666667,0.6594250956964712
89,0.258906418463519,0.3174796931008645,0.33210524814727405,0.8010688552123708,0.6,0.2857906314378858,0.19200019940095986,0.612113427957432,1.0,0.8489137056214422
90,0.0,0.2891596372036344,0.4667483569202888,0.5989157995910237,0.2,0.3125044294911895,0.23615948784476745,0.3771328293601696,1.0,0.5054153428550985
91,0.32809403515200897,0.5030508318625585,0.5261185778317526,0.6840065869443197,0.333333333,0.35959722599296257,0.30506594158342604,0.3088327603672162,0.333333333,0.7015115333366015
92,0.7209945537656529,0.4381855463373722,0.4990690079881298,0.2945833855259577,0.857142857,0.8853993515251087,0.6369601325195478,0.8872088417771764,0.666666667,0.4586324480776538
93,0.5973047877207872,0.6495190404948914,0.5051089701369055,0.3157567064368355,0.4,0.3224343016522459,0.8118092937479474,0.3125044294911895,0.166666667,0.0
94,0.26411054940899725,0.399428440664168,0.6093775906567883,0.3289904255101263,0.5,0.6620625808815882,0.468781976168916,0.4494746300026827,0.4,0.32391208666709204
95,0.5949319429220435,0.5011174988107151,0.5827281964190707,0.3807599128165576,0.666666667,0.7758058678051379,0.539977282111016,0.6150140854022558,0.5,0.5183510889072276
96,0.8832329518946598,0.9347673803417926,0.6664242071902694,0.29311609830260216,0.7142857140000001,0.3731639288725875,0.9591504644286604,0.04969930535347344,0.428571429,0.0036800450811912406
97,0.2908434569528981,0.4757108514985908,0.7095595574947098,0.5741472642740268,0.333333333,0.7301744105750689,0.21894852883316346,0.3228712633089919,0.5,0.8292282732169814
98,0.2979401391169475,0.4532343756755434,0.5768977233665399,0.4948158680984425,0.428571429,0.5265924155476357,0.39169231843149854,0.3771328293601696,1.0,0.5054153428550985
99,0.7443933260185945,0.8824750215481706,0.9304322596152971,0.35068589059035915,0.7142857140000001,0.83659469471148,0.6184888910555096,0.0,0.428571429,0.5174149025454534
100,0.60734504980535,0.4166255907357647,0.3954375856120478,0.6210316528944799,0.333333333,0.5996062230562237,0.3999106881486414,0.8028353240101509,1.0,0.7990770679562329
101,0.7015115333366015,0.7522544437169865,0.5460952851078159,0.4579528646703847,0.28571428600000004,0.3088327603672162,0.7376841767859975,0.2192412622604571,0.166666667,0.24620151017060696
102,0.3723098017447892,0.3799305951808981,0.5650673312139294,0.5809011168945875,0.333333333,0.7385792837956068,0.251199840148005,0.612113427957432,0.833333333,0.8489137056214422
103,0.32809403515200897,0.2289455233433897,0.23608451498424404,0.8251464396469227,0.428571429,0.35959722599296257,0.17127398187118506,0.8725473817589873,0.666666667,0.9578046576822394
104,0.2492045372423795,0.4708108199820859,0.7517398150432434,0.2382394249475013,0.2,0.7750759696257257,0.4949353549581724,0.2857906314378858,0.666666667,0.258906418463519
105,0.7209945537656529,0.6862091693659871,0.7615057315152026,0.3203465849670211,0.875,0.8853993515251087,0.6125381930341766,0.3771328293601696,1.0,0.5054153428550985
106,0.14487893355045578,0.3774706884731101,0.7051200922927575,0.28451185615139696,0.14285714300000002,0.7582717610852473,0.4043567495041685,0.35959722599296257,0.375,0.32809403515200897
107,0.0036800450811912406,0.3356012206337321,0.3785298022991503,0.5909526362210623,0.375,0.04969930535347344,0.3667649132131275,0.2857906314378858,0.571428571,0.258906418463519
108,0.26411054940899725,0.31893515244260845,0.5242066921397981,0.4360673992131117,0.571428571,0.6620625808815882,0.3672795452292648,0.6150140854022558,0.571428571,0.5183510889072276
109,0.5174149025454534,0.3805992695935577,0.10121943984527117,0.6097760449903746,0.375,0.0,0.6400130826008446,0.7750759696257257,0.333333333,0.2492045372423795
110,0.32391208666709204,0.4941341183065826,0.5653629002667848,0.5829175055259365,0.333333333,0.4494746300026827,0.35728159763011114,0.3224343016522459,0.5,0.5973047877207872
111,0.5899094230564195,0.4070238435277401,0.4011646726212459,0.6156190991545498,0.666666667,0.6107374765833837,0.3908088182584268,0.8028353240101509,1.0,0.7990770679562329
112,0.0,0.09530552724382524,0.2616290346602487,0.6482123220012297,0.14285714300000002,0.3125044294911895,0.1894293955712744,0.7758058678051379,0.571428571,0.5949319429220435
113,0.8832329518946598,0.4863937300338244,0.19199475460090515,0.6542329253365022,0.75,0.3731639288725875,0.6168337689752804,0.9718076143493458,0.571428571,0.6594250956964712
114,0.4586324480776538,0.3659744022472208,0.576470669599086,0.24616590216814704,0.571428571,0.8872088417771764,0.5450627618275287,0.7385792837956068,0.28571428600000004,0.3723098017447892
115,0.6654348568807088,0.5413536813871911,0.40284005137609785,0.7342188277648241,0.0,0.4232718721924332,0.404219066346614,0.612113427957432,0.857142857,0.8489137056214422
116,0.2979401391169475,0.34505705349467586,0.462434021698074,0.5509482511333322,0.375,0.5265924155476357,0.33848224781182346,0.5996062230562237,0.28571428600000004,0.60734504980535
117,0.7443933260185945,0.72547940021271,0.7643133392952683,0.5224005759516821,0.75,0.83659469471148,0.4557138574562394,0.3228712633089919,0.571428571,0.8292282732169814
118,0.7015115333366015,0.4345854164342047,0.20996593715249146,0.8498305776559765,0.375,0.3088327603672162,0.366208040287759,0.8725473817589873,0.7142857140000001,0.9578046576822394
119,0.7209945537656529,0.7125937667114844,0.7894235854453282,0.4986693917577304,0.8888888890000001,0.8853993515251087,0.4434990639358344,0.3228712633089919,0.5,0.8292282732169814
120,0.2908434569528981,0.3350673241372296,0.5607429808505268,0.5849879726896209,0.28571428600000004,0.7301744105750689,0.20867219939241044,0.612113427957432,0.75,0.8489137056214422
121,0.60734504980535,0.4297686194084791,0.4093443794084258,0.5086095465627368,0.25,0.5996062230562237,0.5064799783461821,0.7758058678051379,0.625,0.5949319429220435
122,0.5973047877207872,0.44234084259215206,0.28589127312920765,0.5207865944299631,0.571428571,0.3224343016522459,0.6174534829056146,0.7385792837956068,0.375,0.3723098017447892
123,0.7990770679562329,0.4883144628931128,0.4641327888774001,0.6096226426865189,1.0,0.8028353240101509,0.4171398946262663,0.8725473817589873,0.75,0.9578046576822394
124,0.0036800450811912406,0.4745664456420208,0.5255705474106357,0.7333124808671188,0.333333333,0.04969930535347344,0.23181647565411065,0.0,0.444444444,0.5174149025454534
125,0.26411054940899725,0.4121694886006201,0.6228590438906123,0.5170659878397998,0.5,0.6620625808815882,0.29049783050603284,0.4232718721924332,0.166666667,0.6654348568807088
126,0.32391208666709204,0.4675370490733813,0.5372202273239792,0.5323142646220687,0.28571428600000004,0.4494746300026827,0.4052503792228259,0.3771328293601696,0.857142857,0.5054153428550985
127,0.5899094230564195,0.4983516122273744,0.4977996628366946,0.4610241468555691,0.571428571,0.6107374765833837,0.5373553905669834,0.6150140854022558,0.625,0.5183510889072276
128,0.258906418463519,0.4631640763743536,0.4862556139410426,0.33357463087630346,0.625,0.2857906314378858,0.6351561700952876,0.3125044294911895,0.125,0.0
129,0.32809403515200897,0.4717699068671636,0.493019861812511,0.7840800255653388,0.444444444,0.35959722599296257,0.21020243413410955,0.3731639288725875,0.666666667,0.8832329518946598
130,0.2492045372423795,0.1372361891057826,0.3987805601547289,0.4588038558257361,0.28571428600000004,0.7750759696257257,0.2858537462916649,0.9718076143493458,0.625,0.6594250956964712
131,0.5054153428550985,0.5323142646220687,0.4627797726760208,0.4675370490733813,0.75,0.3771328293601696,0.5947496207771741,0.4494746300026827,0.375,0.32391208666709204
132,0.2979401391169475,0.4798314449087446,0.6050403963093455,0.5454191090023103,0.444444444,0.5265924155476357,0.34372353683878376,0.3224343016522459,0.5,0.5973047877207872
133,0.7443933260185945,0.5848358728513489,0.6154967626510854,0.5332412843672761,0.7777777779999999,0.83659469471148,0.4454375280154864,0.612113427957432,0.666666667,0.8489137056214422
134,0.6594250956964712,0.5387131780741655,0.6857724370721819,0.32486134495662944,0.5555555560000001,0.9718076143493458,0.536289065877102,0.6107374765833837,0.625,0.5899094230564195
135,0.14487893355045578,0.4021548264821638,0.7312386701245102,0.49015174924221205,0.125,0.7582717610852473,0.20942269108759454,0.3088327603672162,0.333333333,0.7015115333366015
136,0.5174149025454534,0.32695470639640745,0.04445749423464335,0.8695893880469449,0.5,0.0,0.3937259024648954,0.8853993515251087,0.8,0.7209945537656529
137,0.24620151017060696,0.3090726984005613,0.2963728533827241,0.6513885378769139,0.14285714300000002,0.2192412622604571,0.35793054118405176,0.6150140854022558,0.5555555560000001,0.5183510889072276
138,0.3723098017447892,0.5256149784543872,0.7192176970076979,0.1134068925585201,0.444444444,0.7385792837956068,0.6943558108423328,0.3125044294911895,0.111111111,0.0
139,0.2908434569528981,0.2554721441932845,0.4765223813045441,0.4451209798935236,0.375,0.7301744105750689,0.3412575656580125,0.7758058678051379,0.666666667,0.5949319429220435
140,0.8292282732169814,0.8225876682246548,0.5533181668461808,0.4511266656789478,0.5555555560000001,0.3228712633089919,0.8043557777518133,0.2192412622604571,0.125,0.24620151017060696
141,0.258906418463519,0.3235613009358608,0.3385402691928655,0.6680377230409573,0.666666667,0.2857906314378858,0.31810558732037986,0.5996062230562237,0.222222222,0.60734504980535
142,0.8832329518946598,0.5346588550552238,0.24306465317173295,0.8185496526605816,0.7,0.3731639288725875,0.4610715477370755,0.8725473817589873,0.7777777779999999,0.9578046576822394
143,0.32809403515200897,0.27634083735639736,0.28623405625868736,0.4349224846372971,0.4,0.35959722599296257,0.541182456817725,0.7750759696257257,0.375,0.2492045372423795
144,0.4586324480776538,0.40318052332908005,0.6158389055463052,0.1865808993468828,0.5,0.8872088417771764,0.6015457051228869,0.6620625808815882,0.5555555560000001,0.26411054940899725
145,0.14487893355045578,0.17544483197600266,0.4913541485514449,0.2410676469351894,0.111111111,0.7582717610852473,0.4455392063218935,0.7750759696257257,0.444444444,0.2492045372423795
146,0.0,0.0,0.1607851311704429,0.6837285072525884,0.1,0.3125044294911895,0.15576222123820493,0.9718076143493458,0.6,0.6594250956964712
147,0.8489137056214422,0.7585837328812408,0.6229407423633063,0.6612944372215946,0.6,0.612113427957432,0.4820844229572522,0.3731639288725875,0.727272727,0.8832329518946598
148,0.7209945537656529,0.7306241630386563,0.8085017606538711,0.18459486175035106,0.818181818,0.8853993515251087,0.7412225350941215,0.2857906314378858,0.6,0.258906418463519
149,0.2908434569528981,0.341148931972226,0.5671780018961183,0.4519568405182074,0.333333333,0.7301744105750689,0.3347775873118305,0.5996062230562237,0.3,0.60734504980535
150,0.8292282732169814,0.9291933718050656,0.6661189203200285,0.600483065108282,0.6,0.3228712633089919,0.6627750335992701,0.0,0.454545455,0.5174149025454534
151,0.7015115333366015,0.55981055868355,0.34246813849054003,0.6078248191133008,0.4,0.3088327603672162,0.5956147179700493,0.6150140854022558,0.6,0.5183510889072276
152,0.5973047877207872,0.6180935872372663,0.4718573270571944,0.5940874155665996,0.444444444,0.3224343016522459,0.5479687815927148,0.3771328293601696,0.666666667,0.5054153428550985
153,0.7990770679562329,0.6565344968403916,0.6421283926898782,0.2462372370430199,0.875,0.8028353240101509,0.7616070640395352,0.5265924155476357,0.5,0.2979401391169475
154,0.0036800450811912406,0.2997128852889433,0.3405559309972196,0.6290540486299584,0.3,0.04969930535347344,0.3306471014372301,0.35959722599296257,0.363636364,0.32809403515200897
155,0.32391208666709204,0.24412447190095574,0.30082474195883635,0.6639187211558829,0.444444444,0.4494746300026827,0.2804973926682444,0.83659469471148,0.8,0.7443933260185945
156,0.5949319429220435,0.3687632457149895,0.44268259873296734,0.347873036932526,0.7,0.7758058678051379,0.5711520317588643,0.8872088417771764,0.5555555560000001,0.4586324480776538
157,0.6654348568807088,0.5170659878397998,0.3771409561093877,0.4121694886006201,0.14285714300000002,0.4232718721924332,0.7095021694939672,0.6620625808815882,0.5,0.26411054940899725
158,0.5054153428550985,0.5450553125585207,0.4762612259098448,0.6556126114030549,0.6,0.3771328293601696,0.4164654751142909,0.4232718721924332,0.125,0.6654348568807088
159,0.9578046576822394,0.5932072041466169,0.5184978418138753,0.458200290684978,0.7,0.8725473817589873,0.6114065012901858,0.83659469471148,0.818181818,0.7443933260185945
160,0.6594250956964712,0.5441257318140955,0.69149952408138,0.33446309216465403,0.636363636,0.9718076143493458,0.5271871959868873,0.5996062230562237,0.363636364,0.60734504980535
161,0.26411054940899725,0.1865808993468828,0.3841610944536948,0.40318052332908005,0.545454545,0.6620625808815882,0.3984542948771131,0.8872088417771764,0.5,0.4586324480776538
162,0.24620151017060696,0.2489893236883363,0.2327979252957069,0.5709640402973091,0.111111111,0.2192412622604571,0.4341680526594287,0.7385792837956068,0.5,0.3723098017447892
163,0.5899094230564195,0.6225476404881439,0.6292129465144018,0.35625015960482675,0.5555555560000001,0.6107374765833837,0.6366747310135079,0.35959722599296257,0.333333333,0.32809403515200897
164,0.0,0.10383145782940688,0.2706504224642692,0.4003694834028549,0.090909091,0.3125044294911895,0.4243692686246465,0.7582717610852473,0.1,0.14487893355045578
165,0.5183510889072276,0.5019395445414108,0.5454934024744296,0.3375650057426541,0.545454545,0.6150140854022558,0.6150604917309785,0.5265924155476357,0.454545455,0.2979401391169475
166,0.2492045372423795,0.4527804236549141,0.7326616398347003,0.5523139549548806,0.5,0.7750759696257257,0.1972118837998853,0.3228712633089919,0.636363636,0.8292282732169814
