,weighted_ORPM_h,Net_ORPM_adv_h,DRPM_adv_h,Net_ORPM_adv_a,Winpercent_h,weighted_DRPM_h,ORPM_adv_h,weighted_DRPM_a,Winpercent_a,weighted_ORPM_a,DRtg_h,PIE_h,TOV%_a,DRtg_a,FG_h,+/-_h,EFG%_a,TRB_a,AST/TO_h,TS%_a_x
2128,0.6073877422425938,0.46527453795418106,0.5887346582147535,0.2295472095974257,0.637931034,0.8753001212154259,0.6439596951935679,0.7028340881958577,0.482758621,0.3316172090927641,0.5871527099408737,0.4023466933274138,0.4534910117534122,0.5827114332591791,0.486625191314042,0.4332768841920513,0.2445066915655151,0.2870058549270964,0.017631048387096768,0.5069161013786552
2129,0.6186190134137937,0.6440176867016157,0.6986586004461741,0.3350278469295969,0.655737705,0.7340734561730704,0.6149296570314434,0.3479575750339178,0.229508197,0.3984586917927159,0.3778587673416752,0.4637853355691322,0.6600618996784495,0.6932147573640579,0.6246568050392303,0.617446032230985,0.12788995456839974,0.6482904102721578,0.20851315789473676,0.6995442586736244
2130,0.6602104372194322,0.6627660921721321,0.6588575710796418,0.2668763685777299,0.65,0.6652623674510388,0.7329622994721758,0.3565043731065622,0.610169492,0.21394568622180252,0.4806013352424514,0.4086549045151606,0.56916768165577,0.4346404844790412,0.4828032906557822,0.5747446924420931,0.035250640920744016,0.6740382029242824,0.03399770904925542,0.5294887026080858
2131,0.4949370930841186,0.5898847810441865,0.5736553513864295,0.3785944836660488,0.508474576,0.46236787912621996,0.6343040992767346,0.31921021649640235,0.333333333,0.2376629094179701,0.587206618061792,0.3954331443987599,0.5988875978166255,0.6424084041179778,0.4365695983808019,0.43973570323438027,0.1739795918367347,0.4862635478959546,0.09485795454545452,0.5139868800385663
2132,0.16662107868597714,0.535730477343736,0.6473894154319014,0.8043749197121071,0.4166666670000001,0.3452183420666014,0.11329856561321155,0.058750029684159766,0.612903226,0.9073899486621151,0.2803655864913992,0.38603699498416655,0.36795454043725295,0.4762375855747396,0.588210009348621,0.5226345937889353,0.14269122283059565,0.3970905358313492,0.030259515570934238,0.5693791951611501
2133,0.2533027429882065,0.5201300093682975,0.6381960078430983,0.4869668068258931,0.508474576,0.4576039079937944,0.4076299491016307,0.18900404260458475,0.368421053,0.43024767294981375,0.3783744491274768,0.4977011648434102,0.438609230930242,0.3530709473639201,0.5291884915727626,0.7395863436825156,0.2987012987012987,0.32804704512902383,0.06870370370370367,0.3908018004218218
2134,0.3062059792916144,0.26248954479285225,0.27610273085485315,0.8561605918035179,0.101694915,0.34360271630811895,0.13782071054693162,0.7787728582826761,0.770491803,1.0,0.7473239031443785,0.3996581943677087,0.6083059104866251,0.3742203905998335,0.6967543721925209,0.4362033471340216,0.16565126050420165,0.6924548891243814,0.028512658227848087,0.5682634046613471
2135,0.4705714757514259,0.5169347809332423,0.6813338748453119,0.3348460824136362,0.508196721,0.7940846109050614,0.5101559638830885,0.4416413302767707,0.5,0.4511166167304764,0.6335943633990712,0.3945656229031789,0.5813604298775057,0.6168622663178869,0.6074667510868721,0.411819355809921,0.0787202380952381,0.4672207919105472,0.02631724137931033,0.12663795228833108
2136,0.6328079527246107,0.6900745943390346,0.4935042281113196,0.683646744376011,0.33898305100000004,0.25668297633678466,0.5119126272643516,0.2693082575017769,0.35,0.6099880129665539,0.6538250894010883,0.4425929774893477,0.5701804969786153,0.5574645183136657,0.7122737436584379,0.3634148325698129,0.05642135642135643,0.5606990736950925,0.0467574742268041,0.4039296696964821
2137,0.933280470421776,0.9172755805930556,0.8442472199251002,0.2809627514039387,0.672131148,0.8114373670932228,0.7947822402074418,0.1423532280096103,0.288135593,0.3685928650763911,0.3811648034698528,0.6171362094888986,0.4090133757327408,0.5706926737632328,0.6847247841269726,0.7762501109558696,0.08265306122448979,0.5656515631584221,0.17390624999999993,0.5465063302915372
2138,0.8302156158924616,0.7718765695027308,0.7121893436336826,0.4182264913602607,0.571428571,0.7370644392732311,0.6451429422003453,0.3246499996192257,0.333333333,0.552178443754072,0.4364692239686919,0.4338155550536623,0.4545897372469566,0.6026405842113003,0.5500302930968439,0.6372424043625382,0.20676691729323307,0.4762805092922551,0.055789473684210486,0.4871494456933263
2139,0.4391615276544893,0.4996374169906208,0.5453413961296618,0.4633698150009997,0.5166666670000001,0.5297675582848412,0.4937591193673474,0.4416413302767707,0.508196721,0.4511166167304764,0.5908832091533773,0.5889975352684198,0.5638726589749409,0.6187849154086925,0.602494881736434,0.4214864441601487,0.22518409425625924,0.4738262312948791,0.11506578947368418,0.172885822107459
2140,0.4031332454413344,0.26266478743046995,0.3524655855435159,0.6526689600212691,0.491803279,0.6014365869336197,0.262472678271778,0.8881867216283865,0.7540983609999999,0.8581427955974921,0.6186129388888856,0.6625278488097717,0.4910232161221458,0.500031022650978,0.5123973744222909,0.3487428391004023,0.19533834586466167,0.3909555185453759,0.04484296874999998,0.5064049368892741
2141,0.9073899486621151,0.7133820096719458,0.25632991225335483,0.9042838274509176,0.6190476189999999,0.058750029684159766,0.5373353692736849,0.5323509230068858,0.6333333329999999,0.8358699674888717,0.39241006769332254,0.4072570943956753,0.6609685099236875,0.7955085615364765,0.5191264451832344,0.6422808551748321,0.0861421130952381,0.7792978818629891,0.03874111675126902,0.6249313482901067
2142,0.5750364393544487,0.7199916702051962,0.7134164476961076,0.4046082599126549,0.65,0.5571526858065428,0.6077691430200516,0.1423532280096103,0.283333333,0.3685928650763911,0.3625030155753041,0.5332429155573832,0.3166397213611206,0.6660832677916535,0.4101365198689192,0.7074610404345681,0.1275874635568513,0.5056631289327783,0.15690789473684205,0.5209304366890123
