,weighted_ORPM_h,Net_ORPM_adv_h,DRPM_adv_h,Net_ORPM_adv_a,Winpercent_h,weighted_DRPM_h,ORPM_adv_h,weighted_DRPM_a,Winpercent_a,weighted_ORPM_a,DRtg_h,PIE_h,TOV%_a,DRtg_a,FG_h,+/-_h,EFG%_a,TRB_a,AST/TO_h,TS%_a_x,FG%_h,PIE_a,PACE_h,DREB%_h,DEFRTG_a,3P%_a,TO RATIO_h,PF_a,ORB%_h,3P_h,btb_h,Net_Off_adv_h,PF_h,ORtg_a,OREB%_a,REB%_a,DRB_h,FG%_a,PACE_a,+/-_a
432,0.6103463390661982,0.43235475552819147,0.3439581337631762,0.6312958813012867,0.551724138,0.41537785906361535,0.4557125232436821,0.7274615915372631,0.7857142859999999,0.6989212925788341,0.4273001082220779,0.17021489577845378,0.4486307891094037,0.3953460289124328,0.6858248088455682,0.6300824703512486,0.21509525274503105,0.6115318776959152,0.06359026369168355,0.7174781906270601,0.7773277473151083,0.36141406267344495,0.20275171039206716,0.1520316479674898,0.1997097031548072,0.4969128139453617,0.10348060344827588,0.6157466455476029,0.4752356438913834,0.5343344522651522,1.0,0.2624019846552562,0.5836295764186028,0.6180231367865878,0.2046903039423178,0.18205029654026508,0.6120716193328534,0.6503245515580394,0.13822706331770282,0.7888963420628581
433,0.6687281133467835,0.6728195929348509,0.5646893613033904,0.34035898029961764,0.653846154,0.4528854429230382,0.7653251929164221,0.3235067203162573,0.24137931,0.13807772751393965,0.3845711368691245,0.32011677288287776,0.4913210492630796,0.5364132383641587,0.4066877516840897,0.6166219283653747,0.3924697524891903,0.6148682608297844,0.08138206739006279,0.6116938298089251,0.39424973614348463,0.4798712084123014,0.5015980904566213,0.2157135406469115,0.4022223561534031,0.5802681791511554,0.4414441747572816,0.8450333726239583,0.4003919890795081,0.3277600967917681,0.0,0.5156442677704343,0.4759030622881802,0.5490343062535518,0.7519437899184735,0.4392160738536326,0.5556536774438102,0.6401115280350844,0.3461566955233492,0.5294319447195137
434,0.284751680186067,0.4202883466507661,0.5787621289260472,0.21990146747628,0.428571429,0.6155392865786712,0.607512729964727,0.4580150287265767,0.17857142899999998,0.0697262202566129,0.6177542224877681,0.16152893889888506,0.5611491362696948,0.6298887926885979,0.3999074579639653,0.557634264308516,1.0,0.5937938450645042,0.032352941176470584,0.6303672273824262,0.6940097775194984,0.8677255761610363,0.2882099570415764,0.31238441210531764,0.6678060766067822,0.4542996751630258,0.3158881578947369,0.6116095790243258,0.3934284080871512,0.2439478999421131,0.0,0.6038900152792792,0.5093156603499688,0.4908038119465794,0.3188530878404296,0.9277301948853224,0.4011390914205617,0.7440605868762223,0.6787280592521829,0.3634897583378854
435,0.6136246498272279,0.7362303093564192,0.5527766708327121,0.5353670674359555,0.448275862,0.2592369920254081,0.643649263745386,0.15368365035998394,0.107142857,0.3263261223364557,0.5345349303649203,0.5548966942626831,0.6188568707897415,0.7850724617824205,0.37629498214116575,0.4882166802266008,0.2035258579552668,0.3877387499575027,0.08341585792566182,0.5185140739021679,0.4257399809822938,0.37447301473834704,0.6964904042469939,0.4944435609538679,0.3448121346249035,0.4217246579910168,0.6123737373737377,0.5004941666711938,0.4453438562227333,0.2730246880566188,0.0,0.6066613804208333,0.4805813694791755,0.30707999667442265,0.3485114861697141,0.4033153970328235,0.42965898928901575,0.5066701448096416,0.3152566487339507,0.1975203758770973
436,0.5408692366382283,0.4519291790847821,0.4101930477304841,0.5668562005012177,0.275862069,0.4483150468756428,0.4693693331407057,0.6279289514146746,0.517241379,0.6021305703568169,0.6774146036774977,0.12759182999018456,0.7208408938914262,0.4742345098927322,0.5902709257500981,0.2611682924010051,0.5340832643817045,0.4115228593810321,0.10682409164382596,0.3289473671139686,0.4386049882868315,0.8882626726657276,0.2435290708013087,0.2999344145568965,0.4777406367476327,0.5142519207851668,0.1303763440860215,0.4989734189681647,0.4876860963292541,0.5002183371856324,0.0,0.4425610183734062,0.659711952687312,0.3053042447968865,0.6332776605719644,0.7605503881927898,0.5452046202577933,0.3419330713537054,0.5874865651009049,0.5121362937883391
437,1.0,0.6676113086727034,0.3850749515065911,0.3016025359450794,0.482758621,0.4009861130258357,1.0,0.6308362100126534,0.35714285700000004,0.0,0.1637642964038709,0.28107126069905103,0.2799593662324108,0.5959038801986268,0.6578021595562027,0.7083730075329681,0.16893777151795936,0.18775972164552834,0.014379084967320255,0.3822728398405535,0.4509839201939612,0.5861950649935592,0.4380032597516304,0.2758506173578664,0.11437335126929628,0.4505118052190716,0.3509868421052631,0.2591239871864432,0.4003966456093147,0.5341076289025819,1.0,0.20150934972431692,0.3541640941822747,0.36243909501892135,0.20870763399799028,0.37427934506879856,0.6429395215345457,0.3984764168927637,0.35368208409039553,0.4257642803223233
438,0.6711172494871621,0.4758934171335766,0.4860926430528313,0.32661033871181466,0.620689655,0.6715808299819,0.6589751772375121,0.6993955438762376,0.689655172,0.35316689501213794,0.36237110060579336,0.2736620066685311,0.5266825281541114,0.4196571227065277,0.9184147326804468,0.5978508054551598,0.2939551630878611,0.7599656685234417,0.057314513745196576,0.7848837568568465,0.5652778032968329,0.4258733760405228,0.3972508557395118,0.31839577638028954,0.2382442539099637,0.728777679342022,0.17821922110552765,0.6862365989859645,0.4158434783659896,0.9474468136346472,0.0,0.33539767596610925,0.8024183437646281,0.6848736995156203,0.2800300964857927,0.3263828000733221,0.9126803965207422,0.7935119712049521,0.2269079613631368,0.615626542094483
439,0.6950444307881926,0.4511675492003599,0.2316654293788067,0.4950012121489487,0.413793103,0.2311372159316486,0.7418117138498693,0.7678063571740353,0.620689655,0.211421003088454,0.3926448586274423,0.3168649573419579,0.35335713934956103,0.5948466268227439,0.44992594612853865,0.40823837605318,0.4457755188704993,0.19334089774125945,0.11421568627450975,0.31137540069544445,0.4858813757535882,0.4130770488293293,0.5370053378510949,0.4089001350619424,0.7241226718909682,0.3244004913848089,0.2393092105263158,0.26349531320711395,0.4635542864476943,0.3823341013106729,1.0,0.727125981458922,0.5728142494725402,0.3247901430999665,0.6808809702118924,0.6374440928650652,0.4573196194238648,0.2940970997599002,0.4650981441345191,0.4120249746083847
440,0.2026875553399195,0.38416476171641534,0.27355540228492625,0.7554477049776553,0.3,0.0,0.3546139940851164,0.4528891954301474,0.689655172,0.4934595671696866,0.20675023801247072,0.4742709726993194,0.5201638890919991,0.4462915609308853,0.2982602816279324,0.5166581359492631,0.3909124905027433,0.21655893682472546,0.24999999999999994,0.4005835148901913,0.256756578791627,0.5187472459208201,0.598734931075627,0.561765538381519,0.2783967842278189,0.4486633321109722,0.2712171052631579,0.36604159622171184,0.3694373770359777,0.3761899242444123,1.0,0.5236675468791772,0.4013519933089621,0.3934064424990532,0.12741601055577306,0.3801214543777385,0.3684727468853125,0.3757752374935346,0.3500006449426605,0.6296167081811894
441,0.9322076635013344,0.4410258315163405,0.3542333736480247,0.4389758882531323,0.774193548,0.7084667472960494,0.6526087736584557,1.0,0.535714286,0.6269901161844229,0.17426959802141345,0.063680089915244,0.3938501720500369,0.5948801664167224,0.5509611357552223,0.9550494515240991,0.33421875235925363,0.17695147259650926,0.006337174044875681,0.4264647166544544,0.6243893536977285,0.4780808440105434,0.16220320803021185,0.1413924614326218,0.2405257627698669,0.3672963129430176,0.2812500000000001,0.4344049100937494,0.4632126268161476,0.5467042538896683,0.0,0.2081890838635696,0.4246066883613353,0.3572619896875345,0.1431585292344786,0.2713968822212565,0.4721027741677854,0.5033550189002988,0.23747014788507625,0.4147286272704245
442,0.599076287296885,0.5741057112648826,0.4617294555215172,0.5784356356600863,0.5862068970000001,0.3717739579186773,0.5291035253293284,0.4483150468756428,0.266666667,0.5408692366382283,0.594381724065538,0.22181266702652408,0.4182344502779546,0.6953352297865933,0.609625951313203,0.4874276080648345,0.0939910383500394,0.6091454979899336,0.1402904257937484,0.6880873486795737,0.5992567826369363,0.25743711136389275,0.1472539826897717,0.1452685972261608,0.11564144868345075,0.6704102406535448,0.0,0.6291779010019498,0.4412951471206837,0.4458646723838681,1.0,0.19762009777285594,0.676877897740473,0.4824316324221967,0.21017464948343675,0.20744814713337625,0.5864879253146609,0.6549022754059753,0.11019893731990288,0.32172309713874425
443,0.4519967960729136,0.5021145090391429,0.5972037165873348,0.4920194229036751,0.533333333,0.6472928760977078,0.391634341363065,0.4528854429230382,0.666666667,0.6687281133467835,0.5537278622126668,0.21514084427458974,0.6262066545860379,0.3490293826903025,0.17842267460043104,0.4263884819481816,0.0041895679211528146,0.5805884381856623,0.022012481463173496,0.5184647077291943,0.09676654941936058,0.2787851654338333,0.13326559123958776,0.11741257207679966,0.046830686338051236,0.406547762190612,0.17194065126050426,0.5621286711953557,0.2991573022165985,0.2421890137087264,1.0,0.13061991940307432,0.22703928132056994,0.5618002847028575,0.03831595929511045,0.07059433966529961,0.2664701454698456,0.5234611688950708,0.04362314871127713,0.5348544410658801
444,0.22579157111812356,0.1268945812680749,0.04882269421516522,0.9570572732488908,0.4074074070000001,0.059549138743080876,0.1242086508347408,0.9619037503127504,0.7666666670000001,0.9773742694486418,0.5394904218142937,0.11622786977043575,0.6807827034514191,0.3726931187898324,0.18491465906618992,0.4238404767280871,0.23671807758481045,0.3161175212605314,0.013681042365132578,0.4619394049716062,0.3477642835265734,0.4364890001847964,0.2341912425754883,0.15082580924596856,0.15737795361666052,0.39177088237353386,0.31804566062176143,0.35351137602356186,0.4202159983933478,0.2808632662183078,0.0,0.18004029356237772,0.33687908843223424,0.4948285459086361,0.18325661680092065,0.1798713441301771,0.23650612267126764,0.4433899401127042,0.1686324882888666,0.5182225461644335
